id,ancestor_list,origin_time,destruction_time,num_orgs,tot_orgs,num_offspring,total_offspring,depth,taxon_info
4732648,[4732604],250000,inf,1,1,0,0,1522,[70]fHcSuNcJofcGHcocqQHwfqKCebBLFJDgudnnGuSunberrnNaNPDgRvsNbaqoOIgdMmRfLH
4732647,[4720117],250000,inf,1,1,0,0,1548,[71]fHcSuNcwofcGHcocqQHwfqKCebkJGjdCjjlAitzIgbRANrbaAHMwvlOPNomHQggrCNoxfLH
4732646,[4729622],250000,inf,1,1,0,0,1559,[72]fHcSuNcJofcGHcocqQHwfqKCabkJGbHtDOtCjzBNgJRNyzKKMcuOlGatGNjuQCGEqNoQlfLH
4732645,[4732341],250000,inf,1,1,0,0,1548,[68]fHcSxNcJofcGHcNcqQHwfqKCebbxEissyOczEaOCNOrrxHLyFgnEcNrNcqJyHBINufLH
4732643,[4729684],250000,inf,1,1,0,0,1556,[68]fHcCSxNcJofcGHcNaqQHwfqKCebIpFixsyOhzEbOkNOxgxoyFgJEPzrNbgGyHhBNufLH
4732641,[4729684],250000,inf,1,1,0,0,1556,[67]fHcSxNcJofcGHcNcqQHwfqKCebIpFixsyOhaEbOkNOxgxoyFgJEPzrNbgGyHhBNufLH
4732638,[4726474],250000,inf,1,1,0,0,1532,[67]fHcSxNcJofcGHcNcqQHwfqKCebbscqgzgrQGrSCwFMwyFrHgkREbBvSvgusxntAOfLH
4732637,[4732636],250000,inf,1,1,0,0,1502,[71]fHcSqNcJofcGHcocqQewfqKCebRxBaSBdFLneIRDnbPBgbntHxwDexkBMDAibcdFdSmRfLH
4732633,[4732550],250000,inf,1,1,0,0,1521,[73]fHcSuNcJofcGHJocqQHwfqKCebOxrGrdltCnHCKOwnSjbgnjDaAlcGexLozAxqdFLIzSwRfLH
4732632,[4718390],250000,inf,1,1,0,0,1590,[72]fHcSxNcJofNGHcNcqQHwfqKCebOrrlOHSCRpjkqhIJQsuHNDpGmAogJbJrQllxuoBpFPAfLH
4732631,[4729622],250000,inf,1,1,0,0,1559,[71]fHcSuNcJofcGHcocqQHwfqKCabkJGbHtDOtCjzBNgJRNyzKKMcuOlGstGNjuQCGEqNolfLH
4732630,[4729617],250000,inf,2,2,0,0,1501,[71]fHcSuNcJofcGHcocqQHwfqKCebRxBaSBdFLneIRDnbPBgbntHxwDexkBvDAsbcdFdSmRfLH
4732629,[4732474],250000,inf,1,1,0,0,1567,[70]fHcuNcJofcGpcocqQHwfqKCabtQJGeHtvMKCmqloHMRNtzaxqzudIcajGmuSdbhHNovfLH
4732628,[4732562],250000,inf,1,1,0,0,1551,[66]fHcSxocJofcGHcNcqQHwqKCebJGhmKDBoyJrxeNEsdhstOMvhGQKRhrnaCgEaBlfLH
4732624,[4732487],249999,inf,1,1,0,0,1559,[67]fHcSxNcJofcGHcNcqQHwfqKCebbxpybOIOcRzaOydDoKHnFgIecjqvBdgaohLpEzfLJ
4732622,[4732487],249999,inf,2,2,0,0,1559,[66]fHcSxNcJofcGHcNcqQHwfqKCebbxpybOIOcRzaOydDoKHnFgIecjqvdgaohLpEzfLH
4732621,[4731675],249999,inf,1,1,0,0,1546,[67]fHcSsNcJofcGHcNcqQHwfqKCebbKxbEHyJvnjAralapAsHcJaArpKpwNFAMwQiwhfLH
4732620,[4729836],249999,inf,1,1,0,0,1555,[66]fHcSxocJofcGocNcqQHwfqKCebdhbFRKrnvDIrrLdkItHDpahsFjaCtDzzFMizOfLH
4732619,[4729836],249999,inf,2,2,0,0,1555,[66]fHcSxocJofcGHcNcqQHwfqKCebdhbeRKrnvDIrrLdkItHDpahsujaCtDzzFMizOfLH
4732618,[4729436],249999,inf,1,1,0,0,1553,[70]fHcSuNcJofcGHcocqQHwfqKCbEKGGyhopjCwapHOtGuwbrQIsJulFpttzEAsSwzxsfifLH
4732617,[4731788],249999,inf,1,1,0,0,1551,[71]fHcSuNcJofcGHcocqQHwfqKCebkJGjdCjjlAitzIgbRANrbaAFMwvlOPNoxHJggrxNoxfLH
4732616,[4728979],249999,inf,1,1,0,0,1521,[70]fHcSuNcJofcGHcocqQHwfqKCecqNnwlrhlyMyFkANKADorQkSikAOpgeINMJtLJoyjOfLH
4732610,[4732512],249999,inf,2,2,0,0,1505,[72]fHcSuNcJofcGHcocqQHwfqKCebRxBaGBdaObIIQNnbjjBgbnwqxwSexrBMDAjbcAFdSmIfLH
4732609,[4727432],249999,inf,1,1,0,0,1548,[67]fHcSxocJofcGHcNccQHwfqKCebJGhmKFBoyJrxeNusdhstOnvhGGKRhrzaCgEsQlfLH
4732607,[4720182],249999,inf,1,1,0,0,1554,[67]fHcSxocJofcGHcNcqQHwfqKCebphbeRvrFDiIrpLMkItqDlahsFjHxMtDbzFMOeOfLH
4732604,[4729008],249998,inf,1,2,1,1,1521,[70]fHcSuNcJofcGHcocqQHwfqKCebBLFJDgudnnGuSunberrnNaNPDgRvoNbaqoOIgdMmRfLH
4732601,[4730675],249998,inf,1,1,0,0,1550,[67]fHcShNcJofcGHcNcqQHwfqKCebBQAMRHEjHenIPJrBLdNHJpaALaLpeCxDBdQsavfLH
4732598,[4732597],249998,inf,1,1,0,0,1522,[71]fHcSuNcJofcGHcocqQHwfqKCecqNnwlrhlyMyIxkANKADoMQkSikAOpgeINMJtLJoyjOfLH
4732597,[4728979],249998,inf,1,1,1,1,1521,[71]fHcSuNcJofcGHcocqQHwfqKCecqNnwlrhlyMyIFkANKADoMQkSikAOpgeINMJtLJoyjOfLH
4732596,[4732276],249998,inf,1,1,0,0,1553,[66]fHcSxocJfcGHcNcqQHwfqKCebvGhmKDBoyJrxeNEsdiStOMvhGMKRhrnaCgEaBlfLH
4732595,[4732168],249998,inf,1,1,0,0,1553,[71]fHcSuNcJofcGHRocqQHwfqKCebkJGkdljjlAitzIybRANrbaAHMwvlOPNomHJggECEpifLH
4732594,[4715506],249998,inf,1,1,0,0,1545,[70]fHcSuNcJofcGHcNcqQHwfqKCecCQJsJylRiOBjCOEGlMEypspxcdreqBwGvBhGqaBRgfLH
4732593,[4730749],249998,inf,1,1,0,0,1504,[71]fHcSuNcJofcGHcocqQHwfqKCebRxBaGBdaObeIQNnbjBgbnwqxwSexrBMDAjbcAFuSmRfLH
4732589,[4726979],249998,inf,1,2,0,0,1511,[71]fHcSvNcJofcGHczcqQHwfqKCebNzDgDBddnPFdKMDbRpwbnaglwMxvoNDKgbFakIdbkRfLH
4732588,[4732586],249997,inf,1,1,0,0,1512,[71]fHcSvNcJofcGHcocqQHwfqKNCbNzDgDBddnPFdKMDbRpwbnaglwMxvoNDKqbFakIdbkRfLH
4732583,[4731988],249997,inf,1,1,0,0,1548,[67]fHcSxNcJofcGHcNcqQHwfqKCebbrnOAlIocRaIoxswxHnFgIedrGCuBdgNthQzPufLH
4732614,[4732370],249999,inf,1,1,0,0,1502,[71]fHcSuRcJofcGHcocqQHKfqKCebRxBaSBdFLneIRDnbPBgbntHxwDexkBMDNsbcdFdSmRfLH
4732582,[4731482],249997,inf,1,1,0,0,1554,[68]fHcSxNcJofcGHcNcqjQHwfqKCebcpFhxsyOhzEbOkNOrgxHyrgJEdzrNbgGyHhBNufLH
4732580,[4724216],249997,inf,1,1,0,0,1548,[67]fHcSxNcJofcGHcNcqQHwfqKCebBQAMRHEjHenIPJEBLdjHJpaALILpeCxDBdQsavfLH
4732578,[4721653],249997,inf,1,1,0,0,1520,[69]fHcvNcJofcGHcocqHwfqKCebuzDbDBxdnEFdKMDbRpnbnaglwEMvoNDKqbgabIdrmRfLH
4732576,[4720182],249997,inf,1,1,0,0,1554,[67]fHcSxocJofcGHcNcqQHwfqKCeblhbeRvrnDiIrpLMkItqDlahsFjHxMtDbzFMOeOfLH
4732575,[4720182],249997,inf,1,1,0,0,1554,[67]fHcSxocJofcGHcNcqQHwtqKCebphbeRvrnDiIrpLMkItqDlahsFjHxMtDbzFMOeOfLH
4732570,[4730711],249997,inf,1,1,0,0,1543,[67]fHcSxNcJofcGHcecqQHwfqKCebRgrGNDgbtFrFwwFPwytrFgkMpGBLAvqDsKDJtOfLH
4732569,[4730711],249996,inf,3,4,1,1,1543,[67]fHcSxNcJofcGHcNcqQHwfqKCebRgrGNDgbCFrFwwFPwytrFgkMpGBLAvqDsKDJtOfLH
4732568,[4728285],249996,inf,1,1,0,0,1554,[70]fHcSuNcJofcGHcocqQHwfqKCebEInuRRAuGxKvlEhJzFNdQtqyushptOzGbRbjQzbwHfLA
4732565,[4731217],249996,inf,1,1,0,0,1549,[68]fHcSxocJofcGHcNcqQHwfqKCebJGhmKFOoyJrxeNusdhstOnvhGGKRhrzaCgEJsQlfLH
4732564,[4732560],249996,inf,1,1,0,0,1544,[69]fHcSxNcJofcGHcNcqQQwfqKCmbBQAMROaEjvenIicEBLINdJpSaMLIKpeibDBAQsahfLH
4732563,[4728031],249996,inf,1,1,0,0,1543,[71]fHcSuNcJofcGHcocqQHwfqKCebEIGERmpGkwapoOvAGuwGrQQsNxlppttaGwsjwzxsoifLH
4732562,[4724176],249996,inf,1,2,1,1,1550,[67]fHcSxocJofcGHcNcqQHwfqKCebJGhmKDBoyJrxeNEsdhstOMvhGQKRhrnaCgEaBlfLH
4732561,[4727780],249996,inf,1,1,0,0,1542,[66]fHcSxNcJofcGHccqQHwfqKCebBQAMROEjvenIicEBLINdJpaMLIKpeCbDBAQsahfvH
4732560,[4732558],249996,inf,1,1,1,1,1543,[68]fHcSxNcJofcGHcNcqQGwfqKCebBQAMROAEjvenIicEBLINdJpaMLIKpeibDBAQsahfLH
4732558,[4727780],249996,inf,2,2,1,2,1542,[68]fHcSxNcJofcGHcNcqQHwfqKCebBQAMROAEjvenIicEBLINdJpaMLIKpeCbDBAQsahfLH
4732557,[4718432],249996,inf,1,1,0,0,1535,[67]fHcSxNcJofcGHcNcqQHwfqKCebnscqNzgNtFrFCmFkwysrFgkkazBvSvgDsKSJAOfLH
4732555,[4732263],249996,inf,1,1,0,0,1502,[71]fHcSuNcJofcGHcocqQHwfqKCebRxBaSBdFLneIQDnbPBgbnwHxwmexOBMRAsbcdFdSdRfLH
4732553,[4732239],249995,inf,1,1,0,0,1555,[71]fHcSuNcJofcGHcocqQHwfqKlebEInuRaApGxkJlBEhJzuBodQtlyusHBtozGbbjQzbwHGLH
4732549,[4730822],249995,inf,2,2,0,0,1547,[67]fHcSxNcJofcGHcNcqQHwfqKCebbrnOAlIocRqaGoxswFHpFgIecrGuBOgsthpzmufLH
4732548,[4730822],249995,inf,2,2,0,0,1547,[66]fHcSxNcJofcGHcNcqQHwfqKCebbrnOAlIocRqaGoxswFHnGIecrGuBOgsthpzmufLH
4732547,[4715506],249995,inf,2,3,0,0,1545,[71]fHcSuNcJofcGHcNcqQHwfqKCecCQJsxylRiOeBjCOEQlMEypspxcdreqBwGvBBGqaBRgfLH
4732545,[4729971],249995,inf,1,1,0,0,1555,[66]fHcSxNcJofcGHcNcqQHwfqKCebbxmeRKnDltgDibpSdxrhpMFMPIxCtDrHFusQhfLH
4732544,[4732543],249995,inf,1,1,0,0,1556,[67]fHcSxNcJofcGHcSccQHwfqKCebbxmeRKInDltgDibpSdxrhpMFMPIxCtDrHFupQhfLH
4732537,[4729793],249995,inf,1,1,0,0,1522,[71]iHcSuNcJofcGHcocqQHwfqKCebiLFsDGudnnGuSunbezrnNaNPDggvoNbaqoyOIgdMKRfLH
4732535,[4732199],249994,inf,1,1,0,0,1554,[67]fHcSxNcJofcGHcNcqQHwfqKCebbxjiisDOnzPaOCDOrrGHNiFgtGczrNuqlOlMBufLH
4732534,[4732137],249994,inf,1,1,0,0,1552,[71]fHcSuNcJofcGHcocqQHwfqKCebkJGjdljjlAitzIybtANrbaAHMwvlOPNomHJggECEpifLH
4732533,[4732371],249994,inf,1,1,0,0,1554,[66]fHjSxNcJofcGcNcqQHwfqKCebBxrMRCxujvenIipvapkxrpSFsItQwCbDFvGwanfLH
4732529,[4731662],249994,inf,1,1,0,0,1550,[67]fHcSxocJofcGHcNcqQHwfqKCebiGhmKDgoyHrxesusOhmsOGHhGGKRhrQaCgEkNlfLH
4732526,[4730565],249994,inf,1,1,0,0,1546,[67]fHcSxNcJofcGHcNcqQHwfqKCebbrnOAlIocRqaGoxswxAnFgIecrGuBOgsthpzmufLH
4732524,[4732498],249994,inf,1,1,0,0,1554,[71]fHcSxNcJofcGHcNcqQHwfqKCebdbmlPjsOHDPzvpaQCJcOSDBxlyAbOELwBLtqiouBxufLH
4732519,[4732192],249993,inf,1,1,0,0,1556,[71]fHcSuNcJofcGHcocqQHwfqKCabkJGbHtDoBCjzBNgJRNqzKKPcuOlGatGNEIQCGEqNolfLH
4732517,[4718209],249993,inf,1,1,0,0,1566,[67]fHcSxocJofcGHcNcqQHwfqKCebxJpARErnDDErpLMswtHMvarvFASAbkDbmFMSldfLH
4732515,[4729793],249993,inf,2,2,0,0,1522,[71]fHcSuNcJofcGHcocqQHwfqKCebiLFsDGudnnGuSunbezrnNaNPDggvoNbaqayOIgdMKRfLH
4732513,[4730892],249993,inf,1,1,0,0,1552,[67]fHcSxNcJofcGHcNcqQHwfqKCebazMuihtOcrpavAGQrGxoyFdgElGrBdqxiomBsifLH
4732511,[4732510],249993,inf,1,1,0,0,1505,[72]fHcSuNcJofcGHcocqQHwfqKCebRaBaGBdaObeIQNnbjBgbnwqxwSexrBMDAjbcAFdLSmRfLH
4732509,[4732449],249993,inf,1,1,0,0,1565,[70]fHGSuNcJofcGHcocqQHwfqKCabjqhMttzbaimBogyiNtzaxhFudIawPdmeuQtzqcNolfLH
4732506,[4728961],249993,inf,1,1,0,0,1567,[71]fHcSuNcJofcGHcocqQHwfqKCabjqhMttlzbajmbogySNdzaxhFudItaGdmIsQtzzcNMlfLH
4732503,[4731905],249993,inf,1,1,0,0,1553,[71]fHcSxNcJofcGHcNcqQHwfqKKebdbmlPjsOHDczvpaQCJcOSDrxlyAbmELwBLtqiouBxufLH
4732501,[4732375],249993,inf,1,1,0,0,1568,[71]fHcSuNcJofcGHcocqQHwfqKCabjqhMttlzbajmboryGNdzaxhFudItaGdmIuQtzzcNMlfLH
4732498,[4731905],249993,inf,6,6,2,2,1553,[71]fHcSxNcJofcGHcNcqQHwfqKCebdbmlPjsOHDPzvpaQCJcOSDrxlyAbmELwBLtqiouBxufLH
4732497,[4732232],249993,inf,1,1,0,0,1554,[66]fHcSxNcJofcGHcNcqQHGfqKCebbomChKIscRoCpqbiImChphMHMnMaBLbzFypQhfLH
4732489,[4729451],249992,inf,1,1,0,0,1537,[67]fHcSxNcJofcGHcNcqQHwfqKCebbpcqJzgNaGrSCwbuwyFrCgkHEbBvSugjsxntAOfLH
4732487,[4730876],249992,inf,1,1,2,2,1558,[67]fHcSxNcJofcGHcNcqQHwfqKCebbxpybOIOcRzaOydDoKHnFgIecjqvBdgaohLpEzfLH
4732486,[4731905],249992,inf,1,1,1,1,1553,[71]fHcSxNcJofcGHcNcqQHwfqKCebdbmlPjsOHDczvpaQCJcOSDrxLyAbmELwBLtqiiuBxufLH
4732481,[4730749],249992,inf,1,1,0,0,1504,[71]fHcSuNcJofcGHcocqQHwfqKCebRxBaGBdaObeIQNnbjBgbgwqxwSexrBMDAjbcAFdSmRfLH
4732479,[4730749],249992,inf,1,1,0,0,1504,[71]fHcSuNcJofcGHcocqQHwfqKCebRxBBGBdaObeIQNnbjBgbnwqxwSexrBMDAjbcAFdSmRfLH
4732474,[4731715],249991,inf,1,2,1,1,1566,[70]fHcuNcJofcGHcocqQHwfqKCabtQJGeHtvMKCmqloHMRNtzaxqzudIcajGmuSdbhHNovfLH
4732471,[4731540],249991,inf,1,1,0,0,1549,[71]fHcSuNcJofcGHcocqQHwfqKCebdwGEaiapGkwapoOvENulbFDQSCueFptvzGwJjzxzoifLH
4732478,[4731921],249991,inf,1,1,0,0,1523,[70]fHcSuNcJofcGHcNcqQHwfqKCabRzsMwmQskuAAIkOmDEPMFABHPBmmFnwSjcJjvaCQgfLH
4732470,[4730749],249991,inf,1,2,1,1,1504,[70]fHcSuNcJofcGHcocqQHwfqKCebRxBaGBdaObeINnbjBgbnwqxwSexrBMDAjbcAFdSmRfLH
4732468,[4730749],249991,inf,1,1,0,0,1504,[71]fHcCuNcJofcGHcocqQHwfqKCebRxBaGBdaObeIQNnbjBgbnwqxwSexrBMDAjbcAFdSmRfLH
4732466,[4727065],249991,inf,1,1,0,0,1526,[72]fHcSuNcJofcGHcNcqQHwfqKCabRzsMwdCHkuAAIkymDEPMoAuMtqMmFjwiIjcJjvaCQjgfLH
4732465,[4729134],249991,inf,1,1,0,0,1540,[67]fHcSxNcJofcGHcNcqQHwfqKCebAcgqNCgPdcScuqMwnGrgoLkdwCBqQMopsIohpufLH
4732463,[4726920],249991,inf,1,1,0,0,1521,[72]fHcSuNcJofcGHcocqQHwfqKCecqNnwlrhlROyIFkANKADoiQPoSikAOpgeFNMJtLJOyjOfLH
4732462,[4732450],249991,inf,1,1,0,0,1538,[66]fHcSxNcJofcGHcNcqQHwfqKebbpcqJzgNSGrSCwFMwyFrCgkHEbBvSugjsxntAOfPH
4732461,[4731081],249991,inf,1,1,0,0,1545,[71]fHcSuNcJofcGHcocqQHwfqKCebEIGERmpGkwapoOwAcuwbrQQsNxlppttoGwsHwzxzoifLH
4732459,[4726924],249990,inf,1,1,0,0,1557,[67]fHcSxNcJofcGHcNcqQHwfqKCebbxpOwOjOORzaOydDQKHkFgIecjqvBdgaohEpEzfLH
4732456,[4729977],249990,inf,1,1,0,0,1523,[71]fHcSuNcJofcGHcNcqQHwfqKCabRzsMwpQHkuAAIkOmDJPMBEpHdBmmFnzSjcJjvaCQjgfLH
4732449,[4732440],249990,inf,1,1,2,2,1564,[71]fHcSuNcJofcGHcocqQHwfqKCabjqhMttlzbaimBogyiNtzaxhFudIawPdmIuQtzqcNolfLH
4732448,[4729115],249990,inf,1,1,0,0,1538,[67]fHcSxNcJofcGHcNcqQHwfqKCebRscqNDgNtFriGwFMwysrFgkMrDBiSgDsNKKNnOfLH
4732447,[4726920],249990,inf,1,1,0,0,1521,[71]fHcSuNcJofcGHcocqQHwfqKCecqNnwlrhlROyIFkANKMDorQoSikAOpgeFNoJtLJOyjOfLH
4732446,[4729115],249990,inf,2,2,0,0,1538,[68]fHcSxNcJofocGHcNcqQHwfqKCebRscqNDgNtFriGwFMwysrFgkMrDBiSgDsNKKJnOfLH
4732445,[4718209],249990,inf,1,1,0,0,1566,[67]fHcSxocJofcGHcNbqQHwfqKCebxBpARErnDDErpLMswtHMvarvFASAbkDbmFMSldfLH
4732443,[4732341],249989,inf,1,1,0,0,1548,[68]fHcSxNcJjofcGHcNcqQHwfqKCebbxEissyOczEaOCNOrrxHyFgnEcNrNcqJyHBINufLH
4732442,[4732341],249989,inf,1,1,0,0,1548,[67]fHcSxNcJofcGHcNcqQHwfqKCebbxECssyOczEaOCNOrrxHyFgnEcNrNcqJyHBINufLw
4732439,[4732438],249989,inf,1,1,0,0,1552,[67]fHcSxoFJofcGHcNcqQHwfqKCebJGimKDBoOirxeNEsdhstOMvhGMKRhrnaCgEaBlfLH
4732438,[4731651],249989,inf,3,3,1,1,1551,[67]fHcSxocJofcGHcNcqQHwfqKCebJGhmKDBoOJrxeNEsdhstOMvhGMKRhrnaCgEaBlfLH
4732437,[4722616],249989,inf,1,1,0,0,1518,[71]fHcSvNcJofcGHcocqQHwfqKCebuzDbDBddnEFdKMDbRpMbnPglwExvoNDKqbsaBIdbmIfLH
4732436,[4729977],249989,inf,1,2,0,0,1523,[72]fHcSuNcJofcGHcNcqQHwfqoKCabRzsMwpQHkuAAIkOmDJPMBApHdBmmFnzSjcJjvaCQjgfLH
4732435,[4732346],249989,inf,1,1,0,0,1552,[68]ufHcSxNcJofcGHcNcqQHwfqKCebbamChKIscRoCpqSiImHAhplMHPnpaBDbzFypQhfLH
4732432,[4732341],249989,inf,1,1,0,0,1548,[67]fHcSxNcJofcGHcNcqQHwfqKCebbxEissyOczgaOCNOrrxHyFgnEcNrNcqJyHBINufLH
4732429,[4732337],249989,inf,1,1,0,0,1524,[72]fHcSuNcJofcGHcNcqQHwfqyCabRzsMwpQHkuAAIkOmDJPMBApHdBmmFnzSjDcJjvaCQjgfLH
4732505,[4732200],249993,inf,1,1,0,0,1555,[67]fHcSxNcJofxGHcNcqQHwfqKCebbxjiisDonzPaOCDOrrGHNiFgteczrNuqlylqBufLH
4732426,[4723957],249988,inf,1,1,0,0,1550,[67]fHcSxocJofcGHcNcqQHwfqKCgbJGhmKDBoyJrxeNuskhstOevhGGKRhrnaCgEaBlfLH
4732424,[4727882],249988,inf,1,1,0,0,1555,[67]fHcSxNcJofcGHcNaqQHwfqKCebbmeRKMIsDlthNiGpIsHqsLMEMPynxCtDbHFwQvfLH
4732422,[4732396],249988,inf,1,1,0,0,1553,[68]fHcSxNcJiofcGHcNcqQHwfqKCebbamChKIscRoCpqSiImHAhplMHPnpaBDbzFcpQhfLH
4732420,[4732416],249988,inf,1,1,0,0,1539,[68]fHcSxNcJofcGBcNcqQHwfqKCebAcgqNCgPdcScuqMwnGrgonLkdEjBqQMoDsIokpufLH
4732416,[4724293],249988,inf,1,1,1,1,1538,[68]fHcSxNcJofcGHcNcqQHwfqKCebAcgqNCgPdcScuqMwnGrgonLkdEjBqQMoDsIokpufLH
4732415,[4730489],249988,inf,1,1,0,0,1542,[67]fHcSxNcJofcGHcNcqQHwfqKCebdcgqNLgPdzScuqMwMGrgotBdEjBqQMopcIokpufLH
4732414,[4729977],249988,inf,1,1,0,0,1523,[71]fHcSuNcJofcGHcNcqQHwfqbCabRzsMwpQHkuAAIkOmDJPMBApHdBmmFnzSjcJIvaCQjgfLH
4732413,[4725404],249988,inf,1,1,0,0,1554,[71]fHcSuNcJowcGHcocqQHwfqKCebEInuRaApGxkJlgEhJzuBodQtsyusHBtozGbbjQzbwHfLH
4732412,[4732164],249988,inf,1,1,0,0,1552,[71]fHlSuNcJofcGHcocqQHwfqKCebkJGjdljjlABtzIybRANrbaAHMwvlOPNomHJggECwpifLH
4732411,[4732266],249988,inf,1,1,0,0,1551,[67]fHcSxNcJofcGHcNcqQHwfqKCebnbDmPOPyOHzaaCcOIrdlyebnEIwBdtqipoSBBnfLH
4732406,[4728979],249987,inf,1,1,0,0,1521,[71]fHcSuNcJofcGHcocqQHwfqKCecqNnwlrhliMyIFkANKADorQkSikAOpgeINMJtLJoyjOfLH
4732405,[4728979],249987,inf,1,2,0,0,1521,[71]fHcSuNcJofcGHcocqQHwfqKCecqNnwlrhlyMyIFkANKADorQkSikAOpgeINMJtLJoyjjfLH
4732403,[4732371],249987,inf,1,1,0,0,1554,[68]fHcSxNcJofcGHcNcqQHwfqKCebBxrMRCxujvenIipvapkxrpSFsItQwCbDFvGwHnfLRH
4732402,[4731276],249987,inf,1,1,0,0,1557,[67]fHcSxocJofcGHcNcqQHwfqKCebJimmKBiyJrjeNusdhvtOnQhxGKRhEnahSgESBlfLH
4732400,[4718432],249987,inf,1,1,0,0,1535,[67]fHcSxNcJofcGHcNcqQHwfqKCebnscqNzgNtFrFCmFkwysrFgNMazBvSvgDsKSJAOfLH
4732398,[4732384],249987,inf,1,1,0,0,1568,[70]fHcSuNcJjfcGrcocqQHwfqCabtQJGeHtvMKCmqloHMRNtzaHqzudIcajGmrSdqqHNovfLH
4732397,[4731651],249987,inf,1,1,0,0,1551,[67]fHcSxocJofcGHcNcqQHwfqKCebJGhmKOBoyJrxeNEsdhstOMvhGMKRhrnaCgEaBlfLH
4732396,[4732346],249987,inf,1,1,1,1,1552,[67]fHcSxNcJofcGHcNcqQHwfqKCebbamChKIscRoCpqSiImHAhplMHPnpaBDbzFcpQhfLH
4732393,[4721959],249987,inf,1,1,0,0,1557,[71]fHcSuNcJofcGHcocqQHwfqKCabtkJiIHtlolCgSBokMRNtnaxqgudIcaGGmuQtbqqNoIfLH
4732390,[4732389],249986,inf,1,1,0,0,1539,[67]fHcSxNcJoIcGHcNcqQHwfqKCebRscqNDgNtFriGwFMwysrFgkMrDBiSgDsyKKJnOfLH
4732388,[4729617],249986,inf,2,2,0,0,1501,[71]fHcSuNcJofcGHcocqQHwfqKCebRxBaSBdFLqeIRDnbPBgbntHxwDexkBMDAsbcdFdSmRfLH
4732387,[4729617],249986,inf,1,1,0,0,1501,[71]fHcSuNcJofcGHcocqQHwfqKCebRxBaSBdFLneIRDnbPBgbntHxwDexkBMDAsbcdOdSmRfLH
4732386,[4732322],249986,inf,1,1,0,0,1505,[72]fHcSuNcJofcGHcocqQHwfSqKCebRxBaGBdaObeIQNnbjBgbnwqowSexrBMDAjbcAFdSmRfLH
4732384,[4732345],249986,inf,1,1,1,1,1567,[70]fHcSuNcJjfcGHcocqQHwfqCabtQJGeHtvMKCmqloHMRNtzaHqzudIcajGmrSdbqHNovfLH
4732383,[4730841],249986,inf,1,1,0,0,1551,[67]fHcSxNcJofcGHcNcqQHwfqKCebbamChKQscRoCpqbiImHAhplMHPnpaBDbzFypQhfLH
4732381,[4732380],249986,inf,1,1,0,0,1503,[72]fHcSuNcJofcGHcocqQHwfqKCebRxBaRBdILneIRDnbPBgbntHxwDexkBMDAsbcdFdSasRfLH
4732377,[4732227],249986,inf,1,1,0,0,1523,[70]fHcSuNcJofcGHnNcqQHwfqKCabRzsMwpQskuAAIkOmDEPcFABHdBmmFnwScJjGaCQjgfLH
4732376,[4732335],249986,inf,1,1,0,0,1561,[71]fHcSuNcJofuNHcocqQHwfqKCabtgJiIHtwglCgSBokMRNtzLxqgudIcaGGmuMtbqqNolfLH
4732373,[4729436],249985,inf,1,1,0,0,1553,[71]fHvSuNcJofcGHcocqQHwfqKCebEKGGyhopjCwapHOtGuwbrQIsJulFptpzEAsSwzxsfifLH
4732371,[4732297],249985,inf,2,8,4,4,1553,[67]fHcSxNcJofcGHcNcqQHwfqKCebBxrMRCxujvenIipvapkxrpSFsItQwCbDFvGwanfLH
4732368,[4729617],249985,inf,1,2,1,2,1501,[71]fHcSuNcJofcGHcocqQHwfqKCebRxBaSBdFLneIRDnbPBgbntHxwDexkBMDAsbcdFdSsRfLH
4732366,[4729977],249985,inf,1,1,0,0,1523,[71]fHcSuNcJofcGHcNcqQHwfqKCablzsMwpQHkuAAIkOmDJPMBApHdBmmFnzSjcajvaCQjgfLH
4732365,[4730951],249985,inf,1,1,0,0,1563,[71]fHcSuNcsofcGHcocqQHwfqKCabjqhMttlzbajmBogySNtzaxhFudIawPdmIuQtzqcNolfLH
4732364,[4729977],249985,inf,1,2,0,0,1523,[71]fHcSuNcJofcGHcNcqQHwfqKCabRzsnwpQHkuAAIkOmDJPMBApHdBmmFnzSjcJjvaCQjgfLH
4732361,[4730876],249985,inf,1,1,0,0,1558,[66]fHcSxNcJofcGHcNcqIHwfqKCebbxpObOIOcRzaOydDoHnFgIecjqvBdgaohLpEzfLH
4732357,[4727065],249985,inf,1,1,0,0,1526,[71]fHcSuNcJofcGHcNcqQHwfqKCabRzsMwdCHkuAiIkymDEPMoAuMtqMmFjwijcJjvaCQjgfLH
4732356,[4731813],249984,inf,1,1,0,0,1554,[71]fHcSuNcJofcGpcocqQHwfqKCebEInuRaApGxjvlEhJzuNzdQysyushptOzGbRujQzbwHfLH
4732354,[4731123],249984,inf,2,2,0,0,1522,[71]fHcSuNcJoflGHcNcqQHwfqKCabRzsMwpQskuAAIkOmDEPMFABHdBmmFnwSjcJjGaCQjgfLH
4732352,[4731809],249984,inf,2,2,0,0,1556,[67]fHcSxNcJofcGHcNcqQHwfqKCebbxmeRKIoDltgDibpSdxrhxMFMPIxCtDrHFupQhfLH
4732348,[4732217],249984,inf,1,1,0,0,1552,[67]fHcSxocJofcGHcNcqQHOfqKCebJGhmKDBoyJrxeNEQdhstOMvhGMKRhrnaCgEaBlfLH
