"","trial_number","genome","merit","accuracy","genome_length","door_rooms","exit_rooms","correct_doors","incorrect_doors","correct_exits","incorrect_exits","doors_taken_0","doors_correct_0","doors_taken_1","doors_correct_1","doors_taken_2","doors_correct_2","doors_taken_3","doors_correct_3","seed"
"1",3,"[96]EeGufacHoIBoLHBoKveHoaEoJCEhhDnpHoGqLwpkcDyLLaCdvjLvuBelFyqypwhqBayltJGjHpvqAFkexkbmACCvngIDjncJ",0,0.5,96,2,247,1,248,0,0,0,0,248,0,0,0,1,1,1
"2",5,"[96]EeGufacHoIBoLHBoKveHoaEoJCEhhDnpHoGqLwpkcDyLLaCdvjLvuBelFyqypwhqBayltJGjHpvqAFkexkbmACCvngIDjncJ",0,0.857143,96,7,243,6,244,0,0,0,0,249,5,0,0,1,1,1
"3",8,"[96]EeGufacHoIBoLHBoKveHoaEoJCEhhDnpHoGqLwpkcDyLLaCdvjLvuBelFyqypwhqBayltJGjHpvqAFkexkbmACCvngIDjncJ",0,0.666667,96,3,247,2,248,0,0,0,0,249,1,0,0,1,1,1
"4",11,"[96]EeGufacHoIBoLHBoKveHoaEoJCEhhDnpHoGqLwpkcDyLLaCdvjLvuBelFyqypwhqBayltJGjHpvqAFkexkbmACCvngIDjncJ",0,0.5,96,2,247,1,248,0,0,0,0,248,0,0,0,1,1,1
"5",12,"[96]EeGufacHoIBoLHBoKveHoaEoJCEhhDnpHoGqLwpkcDyLLaCdvjLvuBelFyqypwhqBayltJGjHpvqAFkexkbmACCvngIDjncJ",0,0.5,96,2,247,1,248,0,0,0,0,248,0,0,0,1,1,1
"6",13,"[96]EeGufacHoIBoLHBoKveHoaEoJCEhhDnpHoGqLwpkcDyLLaCdvjLvuBelFyqypwhqBayltJGjHpvqAFkexkbmACCvngIDjncJ",0,0.5,96,2,247,1,248,0,0,0,0,248,0,0,0,1,1,1
"7",14,"[96]EeGufacHoIBoLHBoKveHoaEoJCEhhDnpHoGqLwpkcDyLLaCdvjLvuBelFyqypwhqBayltJGjHpvqAFkexkbmACCvngIDjncJ",0,0.666667,96,3,247,2,248,0,0,0,0,249,1,0,0,1,1,1
"8",18,"[96]EeGufacHoIBoLHBoKveHoaEoJCEhhDnpHoGqLwpkcDyLLaCdvjLvuBelFyqypwhqBayltJGjHpvqAFkexkbmACCvngIDjncJ",0,0.666667,96,3,247,2,248,0,0,0,0,249,1,0,0,1,1,1
"9",25,"[96]EeGufacHoIBoLHBoKveHoaEoJCEhhDnpHoGqLwpkcDyLLaCdvjLvuBelFyqypwhqBayltJGjHpvqAFkexkbmACCvngIDjncJ",0,0.75,96,4,246,3,247,0,0,0,0,249,2,0,0,1,1,1
"10",27,"[96]EeGufacHoIBoLHBoKveHoaEoJCEhhDnpHoGqLwpkcDyLLaCdvjLvuBelFyqypwhqBayltJGjHpvqAFkexkbmACCvngIDjncJ",0,0.666667,96,3,247,2,248,0,0,0,0,249,1,0,0,1,1,1
"11",36,"[96]EeGufacHoIBoLHBoKveHoaEoJCEhhDnpHoGqLwpkcDyLLaCdvjLvuBelFyqypwhqBayltJGjHpvqAFkexkbmACCvngIDjncJ",0,0.666667,96,3,247,2,248,0,0,0,0,249,1,0,0,1,1,1
"12",42,"[96]EeGufacHoIBoLHBoKveHoaEoJCEhhDnpHoGqLwpkcDyLLaCdvjLvuBelFyqypwhqBayltJGjHpvqAFkexkbmACCvngIDjncJ",0,0.5,96,2,247,1,248,0,0,0,0,248,0,0,0,1,1,1
"13",43,"[96]EeGufacHoIBoLHBoKveHoaEoJCEhhDnpHoGqLwpkcDyLLaCdvjLvuBelFyqypwhqBayltJGjHpvqAFkexkbmACCvngIDjncJ",0,0.666667,96,3,247,2,248,0,0,0,0,249,1,0,0,1,1,1
"14",48,"[96]EeGufacHoIBoLHBoKveHoaEoJCEhhDnpHoGqLwpkcDyLLaCdvjLvuBelFyqypwhqBayltJGjHpvqAFkexkbmACCvngIDjncJ",0,0.666667,96,3,247,2,248,0,0,0,0,248,0,1,1,1,1,1
"15",50,"[96]EeGufacHoIBoLHBoKveHoaEoJCEhhDnpHoGqLwpkcDyLLaCdvjLvuBelFyqypwhqBayltJGjHpvqAFkexkbmACCvngIDjncJ",0,0.5,96,2,247,1,248,0,0,0,0,248,0,0,0,1,1,1
"16",57,"[96]EeGufacHoIBoLHBoKveHoaEoJCEhhDnpHoGqLwpkcDyLLaCdvjLvuBelFyqypwhqBayltJGjHpvqAFkexkbmACCvngIDjncJ",0,0.666667,96,3,247,2,248,0,0,0,0,249,1,0,0,1,1,1
"17",63,"[96]EeGufacHoIBoLHBoKveHoaEoJCEhhDnpHoGqLwpkcDyLLaCdvjLvuBelFyqypwhqBayltJGjHpvqAFkexkbmACCvngIDjncJ",0,0.5,96,2,247,1,248,0,0,0,0,248,0,0,0,1,1,1
