genome,merit,merit_given,gen,accuracy,door_rooms,exit_rooms,correct_doors,incorrect_doors,correct_exits,incorrect_exits,doors_taken_0,doors_correct_0,doors_taken_1,doors_correct_1,doors_taken_2,doors_correct_2,doors_taken_3,doors_correct_3, seed
"[112]GBzgHEHmoDKsGHoJlyqpyHFCBeqzgypJEGrFHBEmsGxynHLvJbhlumsBdouhJpiwfjAixCEGovKeteneCwaJcaqjioxzxdILxKmeyjizCxkEpuof",11.6415,5.76837,2664,1,10,0,10,0,0,0,0,0,12,12,4,4,0,0, 1
"[89]vGxiiiHoJoCKvFuzzHGgqFCabhyBgzGxsgzwvnBrhmAxIxhbghigpawbceDiKvsqkfbCAEJeqbokdblxuLpBqmlaL",11.6415,2.44141,2660,1,10,0,10,0,0,0,0,0,8,8,2,2,0,0, 10
"[82]BnwzwwchhHnKeirxjvxkfuzvotcsDGslpiGHqFJCoxhBAoFnBhHggFwLKDdjcguHnaKFuELvLpcxLpaizl",11.6415,3.44141,2615,1,10,0,10,0,0,0,0,0,31,31,13,9,0,0, 100
"[105]hHoJoqKDHkamlzcGEHqpxxgdtniHGAhoJHkqKlAhAfiEcyipJbhsFFJneCFyGbhHxzawyxrEqvgjbjjGxuzdCrEnLthytJLdxCGjLFJnc",11.6415,11.6415,2586,1,10,0,10,0,0,0,0,0,8,8,2,2,0,0, 101
"[94]GsByhjBspvHEfnhnKHcbGmoJCpnnLfbsdmLGCfHEvGbowthxauwKJDqxrcDKxwwvvxvnLehuyelIAEadfAuhgnKuFaBEnp",9.31323,3.44141,2566,0.909091,11,0,10,1,0,0,0,0,14,14,7,4,0,0, 102
"[72]koJHoqKcbepxewhxGEwGHoJoqAosLtEJcBqwlFrdenEDkevmzheAfLbBjqoDnAlvmCkzbubr",11.6415,1,2656,1,10,0,10,0,0,0,0,0,7,7,1,1,2,2, 103
"[75]zEjvkHnKjHuGqgFHJAaCjxdIwnDyiHthItKtcnfEqnEztDArBossraIGDIqAKgfrbJrlpIyElei",11.6415,3.8147,2729,1,10,0,10,0,0,0,0,0,8,8,2,2,0,0, 104
"[83]ffuhvhoJGHoCFKypJArGCwewuuylDGHbxragdtCLszbktasurIGcglGqlnnAzFhcKJmdBxbhjCvbrodtteo",9.31323,4.8147,2483,0.909091,11,0,10,1,0,0,0,0,12,12,6,4,0,0, 105
"[83]anEhkhenngGHhoJgpajHnoqDIoeKnwxxzelhHrsDABFlEDIJjEfaebqHfJHGcImjasmukfaBfLxxHsAyAtj",646.235,136.525,2094,0.966667,30,0,29,1,0,0,0,0,59,59,16,13,8,8, 106
"[87]hyhFztGHoJoCwFcxyygFKJarnakEGCmvhjJhgLDbnpyuClsIALoLxqkEpxJwfrIadtjbbiceAtudHuKGxGLHnKy",9.31323,3.8147,2607,1,9,0,9,0,0,0,0,0,7,7,2,2,0,0, 107
"[90]grscEHcwruocfJyxHcoKlgBHDyueyGkhCkhvIfuslprafvhptzHEuIFJfJxGhAbnAhaaarjIuaKvykikgKCLxjuxLb",11.6415,2.44141,770,1,10,0,10,0,0,0,0,0,8,8,2,2,0,0, 108
