"","trial_number","genome","merit","accuracy","genome_length","door_rooms","exit_rooms","correct_doors","incorrect_doors","correct_exits","incorrect_exits","doors_taken_0","doors_correct_0","doors_taken_1","doors_correct_1","doors_taken_2","doors_correct_2","doors_taken_3","doors_correct_3","did_repro","seed"
"11",10,"[84]bmHoJoCDIdEgbjKybGqIaovIiqycsHarfDDhHGhFAgLAppxqztaBxfJFKzlFmtdecKqhkgdazxLnDpanIJHl",3.05176,1,84,4,0,4,0,0,0,0,0,3,3,1,1,0,0,"True",1
"12",11,"[84]bmHoJoCDIdEgbjKybGqIaovIiqycsHarfDDhHGhFAgLAppxqztaBxfJFKzlFmtdecKqhkgdazxLnDpanIJHl",5.96046,1,84,7,0,7,0,0,0,0,0,6,6,1,1,0,0,"True",1
"13",12,"[84]bmHoJoCDIdEgbjKybGqIaovIiqycsHarfDDhHGhFAgLAppxqztaBxfJFKzlFmtdecKqhkgdazxLnDpanIJHl",5.96046,1,84,7,0,7,0,0,0,0,0,6,6,1,1,0,0,"True",1
"14",13,"[84]bmHoJoCDIdEgbjKybGqIaovIiqycsHarfDDhHGhFAgLAppxqztaBxfJFKzlFmtdecKqhkgdazxLnDpanIJHl",3.05176,1,84,4,0,4,0,0,0,0,0,3,3,1,1,0,0,"True",1
"15",14,"[84]bmHoJoCDIdEgbjKybGqIaovIiqycsHarfDDhHGhFAgLAppxqztaBxfJFKzlFmtdecKqhkgdazxLnDpanIJHl",3.05176,1,84,4,0,4,0,0,0,0,0,3,3,1,1,0,0,"True",1
"16",15,"[84]bmHoJoCDIdEgbjKybGqIaovIiqycsHarfDDhHGhFAgLAppxqztaBxfJFKzlFmtdecKqhkgdazxLnDpanIJHl",5.96046,1,84,7,0,7,0,0,0,0,0,6,6,1,1,0,0,"True",1
"17",16,"[84]bmHoJoCDIdEgbjKybGqIaovIiqycsHarfDDhHGhFAgLAppxqztaBxfJFKzlFmtdecKqhkgdazxLnDpanIJHl",3.05176,1,84,4,0,4,0,0,0,0,0,3,3,1,1,0,0,"True",1
"18",17,"[84]bmHoJoCDIdEgbjKybGqIaovIiqycsHarfDDhHGhFAgLAppxqztaBxfJFKzlFmtdecKqhkgdazxLnDpanIJHl",3.05176,1,84,4,0,4,0,0,0,0,0,3,3,1,1,0,0,"True",1
"19",18,"[84]bmHoJoCDIdEgbjKybGqIaovIiqycsHarfDDhHGhFAgLAppxqztaBxfJFKzlFmtdecKqhkgdazxLnDpanIJHl",3.05176,1,84,4,0,4,0,0,0,0,0,3,3,1,1,0,0,"True",1
"20",19,"[84]bmHoJoCDIdEgbjKybGqIaovIiqycsHarfDDhHGhFAgLAppxqztaBxfJFKzlFmtdecKqhkgdazxLnDpanIJHl",3.05176,1,84,4,0,4,0,0,0,0,0,3,3,1,1,0,0,"True",1
"21",20,"[84]bmHoJoCDIdEgbjKybGqIaovIiqycsHarfDDhHGhFAgLAppxqztaBxfJFKzlFmtdecKqhkgdazxLnDpanIJHl",3.05176,1,84,4,0,4,0,0,0,0,0,3,3,1,1,0,0,"True",1
"22",21,"[84]bmHoJoCDIdEgbjKybGqIaovIiqycsHarfDDhHGhFAgLAppxqztaBxfJFKzlFmtdecKqhkgdazxLnDpanIJHl",5.96046,1,84,7,0,7,0,0,0,0,0,6,6,1,1,0,0,"True",1
"23",22,"[84]bmHoJoCDIdEgbjKybGqIaovIiqycsHarfDDhHGhFAgLAppxqztaBxfJFKzlFmtdecKqhkgdazxLnDpanIJHl",5.96046,1,84,7,0,7,0,0,0,0,0,6,6,1,1,0,0,"True",1
"24",23,"[84]bmHoJoCDIdEgbjKybGqIaovIiqycsHarfDDhHGhFAgLAppxqztaBxfJFKzlFmtdecKqhkgdazxLnDpanIJHl",3.05176,1,84,4,0,4,0,0,0,0,0,3,3,1,1,0,0,"True",1
"25",24,"[84]bmHoJoCDIdEgbjKybGqIaovIiqycsHarfDDhHGhFAgLAppxqztaBxfJFKzlFmtdecKqhkgdazxLnDpanIJHl",5.96046,1,84,7,0,7,0,0,0,0,0,6,6,1,1,0,0,"True",1
"26",25,"[84]bmHoJoCDIdEgbjKybGqIaovIiqycsHarfDDhHGhFAgLAppxqztaBxfJFKzlFmtdecKqhkgdazxLnDpanIJHl",3.05176,1,84,4,0,4,0,0,0,0,0,3,3,1,1,0,0,"True",1
"27",26,"[84]bmHoJoCDIdEgbjKybGqIaovIiqycsHarfDDhHGhFAgLAppxqztaBxfJFKzlFmtdecKqhkgdazxLnDpanIJHl",3.05176,1,84,4,0,4,0,0,0,0,0,3,3,1,1,0,0,"True",1
"28",27,"[84]bmHoJoCDIdEgbjKybGqIaovIiqycsHarfDDhHGhFAgLAppxqztaBxfJFKzlFmtdecKqhkgdazxLnDpanIJHl",5.96046,1,84,7,0,7,0,0,0,0,0,6,6,1,1,0,0,"True",1
"29",28,"[84]bmHoJoCDIdEgbjKybGqIaovIiqycsHarfDDhHGhFAgLAppxqztaBxfJFKzlFmtdecKqhkgdazxLnDpanIJHl",3.05176,1,84,4,0,4,0,0,0,0,0,3,3,1,1,0,0,"True",1
"30",29,"[84]bmHoJoCDIdEgbjKybGqIaovIiqycsHarfDDhHGhFAgLAppxqztaBxfJFKzlFmtdecKqhkgdazxLnDpanIJHl",3.05176,1,84,4,0,4,0,0,0,0,0,3,3,1,1,0,0,"True",1
"31",30,"[84]bmHoJoCDIdEgbjKybGqIaovIiqycsHarfDDhHGhFAgLAppxqztaBxfJFKzlFmtdecKqhkgdazxLnDpanIJHl",5.96046,1,84,7,0,7,0,0,0,0,0,6,6,1,1,0,0,"True",1
"32",31,"[84]bmHoJoCDIdEgbjKybGqIaovIiqycsHarfDDhHGhFAgLAppxqztaBxfJFKzlFmtdecKqhkgdazxLnDpanIJHl",5.96046,1,84,7,0,7,0,0,0,0,0,6,6,1,1,0,0,"True",1
"33",32,"[84]bmHoJoCDIdEgbjKybGqIaovIiqycsHarfDDhHGhFAgLAppxqztaBxfJFKzlFmtdecKqhkgdazxLnDpanIJHl",3.05176,1,84,4,0,4,0,0,0,0,0,3,3,1,1,0,0,"True",1
"34",33,"[84]bmHoJoCDIdEgbjKybGqIaovIiqycsHarfDDhHGhFAgLAppxqztaBxfJFKzlFmtdecKqhkgdazxLnDpanIJHl",5.96046,1,84,7,0,7,0,0,0,0,0,6,6,1,1,0,0,"True",1
"35",34,"[84]bmHoJoCDIdEgbjKybGqIaovIiqycsHarfDDhHGhFAgLAppxqztaBxfJFKzlFmtdecKqhkgdazxLnDpanIJHl",5.96046,1,84,7,0,7,0,0,0,0,0,6,6,1,1,0,0,"True",1
"36",35,"[84]bmHoJoCDIdEgbjKybGqIaovIiqycsHarfDDhHGhFAgLAppxqztaBxfJFKzlFmtdecKqhkgdazxLnDpanIJHl",3.05176,1,84,4,0,4,0,0,0,0,0,3,3,1,1,0,0,"True",1
"37",36,"[84]bmHoJoCDIdEgbjKybGqIaovIiqycsHarfDDhHGhFAgLAppxqztaBxfJFKzlFmtdecKqhkgdazxLnDpanIJHl",3.05176,1,84,4,0,4,0,0,0,0,0,3,3,1,1,0,0,"True",1
"38",37,"[84]bmHoJoCDIdEgbjKybGqIaovIiqycsHarfDDhHGhFAgLAppxqztaBxfJFKzlFmtdecKqhkgdazxLnDpanIJHl",5.96046,1,84,7,0,7,0,0,0,0,0,6,6,1,1,0,0,"True",1
"39",38,"[84]bmHoJoCDIdEgbjKybGqIaovIiqycsHarfDDhHGhFAgLAppxqztaBxfJFKzlFmtdecKqhkgdazxLnDpanIJHl",5.96046,1,84,7,0,7,0,0,0,0,0,6,6,1,1,0,0,"True",1
"40",39,"[84]bmHoJoCDIdEgbjKybGqIaovIiqycsHarfDDhHGhFAgLAppxqztaBxfJFKzlFmtdecKqhkgdazxLnDpanIJHl",3.05176,1,84,4,0,4,0,0,0,0,0,3,3,1,1,0,0,"True",1
"41",40,"[84]bmHoJoCDIdEgbjKybGqIaovIiqycsHarfDDhHGhFAgLAppxqztaBxfJFKzlFmtdecKqhkgdazxLnDpanIJHl",3.05176,1,84,4,0,4,0,0,0,0,0,3,3,1,1,0,0,"True",1
"42",41,"[84]bmHoJoCDIdEgbjKybGqIaovIiqycsHarfDDhHGhFAgLAppxqztaBxfJFKzlFmtdecKqhkgdazxLnDpanIJHl",3.05176,1,84,4,0,4,0,0,0,0,0,3,3,1,1,0,0,"True",1
"43",42,"[84]bmHoJoCDIdEgbjKybGqIaovIiqycsHarfDDhHGhFAgLAppxqztaBxfJFKzlFmtdecKqhkgdazxLnDpanIJHl",3.05176,1,84,4,0,4,0,0,0,0,0,3,3,1,1,0,0,"True",1
"44",43,"[84]bmHoJoCDIdEgbjKybGqIaovIiqycsHarfDDhHGhFAgLAppxqztaBxfJFKzlFmtdecKqhkgdazxLnDpanIJHl",5.96046,1,84,7,0,7,0,0,0,0,0,6,6,1,1,0,0,"True",1
"45",44,"[84]bmHoJoCDIdEgbjKybGqIaovIiqycsHarfDDhHGhFAgLAppxqztaBxfJFKzlFmtdecKqhkgdazxLnDpanIJHl",3.05176,1,84,4,0,4,0,0,0,0,0,3,3,1,1,0,0,"True",1
"46",45,"[84]bmHoJoCDIdEgbjKybGqIaovIiqycsHarfDDhHGhFAgLAppxqztaBxfJFKzlFmtdecKqhkgdazxLnDpanIJHl",5.96046,1,84,7,0,7,0,0,0,0,0,6,6,1,1,0,0,"True",1
"47",46,"[84]bmHoJoCDIdEgbjKybGqIaovIiqycsHarfDDhHGhFAgLAppxqztaBxfJFKzlFmtdecKqhkgdazxLnDpanIJHl",5.96046,1,84,7,0,7,0,0,0,0,0,6,6,1,1,0,0,"True",1
"48",47,"[84]bmHoJoCDIdEgbjKybGqIaovIiqycsHarfDDhHGhFAgLAppxqztaBxfJFKzlFmtdecKqhkgdazxLnDpanIJHl",3.05176,1,84,4,0,4,0,0,0,0,0,3,3,1,1,0,0,"True",1
"49",48,"[84]bmHoJoCDIdEgbjKybGqIaovIiqycsHarfDDhHGhFAgLAppxqztaBxfJFKzlFmtdecKqhkgdazxLnDpanIJHl",3.05176,1,84,4,0,4,0,0,0,0,0,3,3,1,1,0,0,"True",1
"50",49,"[84]bmHoJoCDIdEgbjKybGqIaovIiqycsHarfDDhHGhFAgLAppxqztaBxfJFKzlFmtdecKqhkgdazxLnDpanIJHl",5.96046,1,84,7,0,7,0,0,0,0,0,6,6,1,1,0,0,"True",1
"51",50,"[84]bmHoJoCDIdEgbjKybGqIaovIiqycsHarfDDhHGhFAgLAppxqztaBxfJFKzlFmtdecKqhkgdazxLnDpanIJHl",3.05176,1,84,4,0,4,0,0,0,0,0,3,3,1,1,0,0,"True",1
"52",51,"[84]bmHoJoCDIdEgbjKybGqIaovIiqycsHarfDDhHGhFAgLAppxqztaBxfJFKzlFmtdecKqhkgdazxLnDpanIJHl",3.05176,1,84,4,0,4,0,0,0,0,0,3,3,1,1,0,0,"True",1
"53",52,"[84]bmHoJoCDIdEgbjKybGqIaovIiqycsHarfDDhHGhFAgLAppxqztaBxfJFKzlFmtdecKqhkgdazxLnDpanIJHl",3.05176,1,84,4,0,4,0,0,0,0,0,3,3,1,1,0,0,"True",1
"54",53,"[84]bmHoJoCDIdEgbjKybGqIaovIiqycsHarfDDhHGhFAgLAppxqztaBxfJFKzlFmtdecKqhkgdazxLnDpanIJHl",3.05176,1,84,4,0,4,0,0,0,0,0,3,3,1,1,0,0,"True",1
"55",54,"[84]bmHoJoCDIdEgbjKybGqIaovIiqycsHarfDDhHGhFAgLAppxqztaBxfJFKzlFmtdecKqhkgdazxLnDpanIJHl",3.05176,1,84,4,0,4,0,0,0,0,0,3,3,1,1,0,0,"True",1
"56",55,"[84]bmHoJoCDIdEgbjKybGqIaovIiqycsHarfDDhHGhFAgLAppxqztaBxfJFKzlFmtdecKqhkgdazxLnDpanIJHl",3.05176,1,84,4,0,4,0,0,0,0,0,3,3,1,1,0,0,"True",1
"57",56,"[84]bmHoJoCDIdEgbjKybGqIaovIiqycsHarfDDhHGhFAgLAppxqztaBxfJFKzlFmtdecKqhkgdazxLnDpanIJHl",5.96046,1,84,7,0,7,0,0,0,0,0,6,6,1,1,0,0,"True",1
"58",57,"[84]bmHoJoCDIdEgbjKybGqIaovIiqycsHarfDDhHGhFAgLAppxqztaBxfJFKzlFmtdecKqhkgdazxLnDpanIJHl",5.96046,1,84,7,0,7,0,0,0,0,0,6,6,1,1,0,0,"True",1
"59",58,"[84]bmHoJoCDIdEgbjKybGqIaovIiqycsHarfDDhHGhFAgLAppxqztaBxfJFKzlFmtdecKqhkgdazxLnDpanIJHl",3.05176,1,84,4,0,4,0,0,0,0,0,3,3,1,1,0,0,"True",1
"60",59,"[84]bmHoJoCDIdEgbjKybGqIaovIiqycsHarfDDhHGhFAgLAppxqztaBxfJFKzlFmtdecKqhkgdazxLnDpanIJHl",3.05176,1,84,4,0,4,0,0,0,0,0,3,3,1,1,0,0,"True",1
"61",60,"[84]bmHoJoCDIdEgbjKybGqIaovIiqycsHarfDDhHGhFAgLAppxqztaBxfJFKzlFmtdecKqhkgdazxLnDpanIJHl",3.05176,1,84,4,0,4,0,0,0,0,0,3,3,1,1,0,0,"True",1
"62",61,"[84]bmHoJoCDIdEgbjKybGqIaovIiqycsHarfDDhHGhFAgLAppxqztaBxfJFKzlFmtdecKqhkgdazxLnDpanIJHl",3.05176,1,84,4,0,4,0,0,0,0,0,3,3,1,1,0,0,"True",1
"63",62,"[84]bmHoJoCDIdEgbjKybGqIaovIiqycsHarfDDhHGhFAgLAppxqztaBxfJFKzlFmtdecKqhkgdazxLnDpanIJHl",3.05176,1,84,4,0,4,0,0,0,0,0,3,3,1,1,0,0,"True",1
"64",63,"[84]bmHoJoCDIdEgbjKybGqIaovIiqycsHarfDDhHGhFAgLAppxqztaBxfJFKzlFmtdecKqhkgdazxLnDpanIJHl",3.05176,1,84,4,0,4,0,0,0,0,0,3,3,1,1,0,0,"True",1
"65",64,"[84]bmHoJoCDIdEgbjKybGqIaovIiqycsHarfDDhHGhFAgLAppxqztaBxfJFKzlFmtdecKqhkgdazxLnDpanIJHl",3.05176,1,84,4,0,4,0,0,0,0,0,3,3,1,1,0,0,"True",1
"66",65,"[84]bmHoJoCDIdEgbjKybGqIaovIiqycsHarfDDhHGhFAgLAppxqztaBxfJFKzlFmtdecKqhkgdazxLnDpanIJHl",5.96046,1,84,7,0,7,0,0,0,0,0,6,6,1,1,0,0,"True",1
"67",66,"[84]bmHoJoCDIdEgbjKybGqIaovIiqycsHarfDDhHGhFAgLAppxqztaBxfJFKzlFmtdecKqhkgdazxLnDpanIJHl",3.05176,1,84,4,0,4,0,0,0,0,0,3,3,1,1,0,0,"True",1
"68",67,"[84]bmHoJoCDIdEgbjKybGqIaovIiqycsHarfDDhHGhFAgLAppxqztaBxfJFKzlFmtdecKqhkgdazxLnDpanIJHl",3.05176,1,84,4,0,4,0,0,0,0,0,3,3,1,1,0,0,"True",1
"69",68,"[84]bmHoJoCDIdEgbjKybGqIaovIiqycsHarfDDhHGhFAgLAppxqztaBxfJFKzlFmtdecKqhkgdazxLnDpanIJHl",3.05176,1,84,4,0,4,0,0,0,0,0,3,3,1,1,0,0,"True",1
"70",69,"[84]bmHoJoCDIdEgbjKybGqIaovIiqycsHarfDDhHGhFAgLAppxqztaBxfJFKzlFmtdecKqhkgdazxLnDpanIJHl",3.05176,1,84,4,0,4,0,0,0,0,0,3,3,1,1,0,0,"True",1
"71",70,"[84]bmHoJoCDIdEgbjKybGqIaovIiqycsHarfDDhHGhFAgLAppxqztaBxfJFKzlFmtdecKqhkgdazxLnDpanIJHl",3.05176,1,84,4,0,4,0,0,0,0,0,3,3,1,1,0,0,"True",1
"72",71,"[84]bmHoJoCDIdEgbjKybGqIaovIiqycsHarfDDhHGhFAgLAppxqztaBxfJFKzlFmtdecKqhkgdazxLnDpanIJHl",5.96046,1,84,7,0,7,0,0,0,0,0,6,6,1,1,0,0,"True",1
"73",72,"[84]bmHoJoCDIdEgbjKybGqIaovIiqycsHarfDDhHGhFAgLAppxqztaBxfJFKzlFmtdecKqhkgdazxLnDpanIJHl",3.05176,1,84,4,0,4,0,0,0,0,0,3,3,1,1,0,0,"True",1
"74",73,"[84]bmHoJoCDIdEgbjKybGqIaovIiqycsHarfDDhHGhFAgLAppxqztaBxfJFKzlFmtdecKqhkgdazxLnDpanIJHl",5.96046,1,84,7,0,7,0,0,0,0,0,6,6,1,1,0,0,"True",1
"75",74,"[84]bmHoJoCDIdEgbjKybGqIaovIiqycsHarfDDhHGhFAgLAppxqztaBxfJFKzlFmtdecKqhkgdazxLnDpanIJHl",3.05176,1,84,4,0,4,0,0,0,0,0,3,3,1,1,0,0,"True",1
"76",75,"[84]bmHoJoCDIdEgbjKybGqIaovIiqycsHarfDDhHGhFAgLAppxqztaBxfJFKzlFmtdecKqhkgdazxLnDpanIJHl",3.05176,1,84,4,0,4,0,0,0,0,0,3,3,1,1,0,0,"True",1
"77",76,"[84]bmHoJoCDIdEgbjKybGqIaovIiqycsHarfDDhHGhFAgLAppxqztaBxfJFKzlFmtdecKqhkgdazxLnDpanIJHl",5.96046,1,84,7,0,7,0,0,0,0,0,6,6,1,1,0,0,"True",1
"78",77,"[84]bmHoJoCDIdEgbjKybGqIaovIiqycsHarfDDhHGhFAgLAppxqztaBxfJFKzlFmtdecKqhkgdazxLnDpanIJHl",3.05176,1,84,4,0,4,0,0,0,0,0,3,3,1,1,0,0,"True",1
"79",78,"[84]bmHoJoCDIdEgbjKybGqIaovIiqycsHarfDDhHGhFAgLAppxqztaBxfJFKzlFmtdecKqhkgdazxLnDpanIJHl",5.96046,1,84,7,0,7,0,0,0,0,0,6,6,1,1,0,0,"True",1
"80",79,"[84]bmHoJoCDIdEgbjKybGqIaovIiqycsHarfDDhHGhFAgLAppxqztaBxfJFKzlFmtdecKqhkgdazxLnDpanIJHl",5.96046,1,84,7,0,7,0,0,0,0,0,6,6,1,1,0,0,"True",1
"81",80,"[84]bmHoJoCDIdEgbjKybGqIaovIiqycsHarfDDhHGhFAgLAppxqztaBxfJFKzlFmtdecKqhkgdazxLnDpanIJHl",3.05176,1,84,4,0,4,0,0,0,0,0,3,3,1,1,0,0,"True",1
"82",81,"[84]bmHoJoCDIdEgbjKybGqIaovIiqycsHarfDDhHGhFAgLAppxqztaBxfJFKzlFmtdecKqhkgdazxLnDpanIJHl",5.96046,1,84,7,0,7,0,0,0,0,0,6,6,1,1,0,0,"True",1
"83",82,"[84]bmHoJoCDIdEgbjKybGqIaovIiqycsHarfDDhHGhFAgLAppxqztaBxfJFKzlFmtdecKqhkgdazxLnDpanIJHl",5.96046,1,84,7,0,7,0,0,0,0,0,6,6,1,1,0,0,"True",1
"84",83,"[84]bmHoJoCDIdEgbjKybGqIaovIiqycsHarfDDhHGhFAgLAppxqztaBxfJFKzlFmtdecKqhkgdazxLnDpanIJHl",3.05176,1,84,4,0,4,0,0,0,0,0,3,3,1,1,0,0,"True",1
"85",84,"[84]bmHoJoCDIdEgbjKybGqIaovIiqycsHarfDDhHGhFAgLAppxqztaBxfJFKzlFmtdecKqhkgdazxLnDpanIJHl",3.05176,1,84,4,0,4,0,0,0,0,0,3,3,1,1,0,0,"True",1
"86",85,"[84]bmHoJoCDIdEgbjKybGqIaovIiqycsHarfDDhHGhFAgLAppxqztaBxfJFKzlFmtdecKqhkgdazxLnDpanIJHl",5.96046,1,84,7,0,7,0,0,0,0,0,6,6,1,1,0,0,"True",1
"87",86,"[84]bmHoJoCDIdEgbjKybGqIaovIiqycsHarfDDhHGhFAgLAppxqztaBxfJFKzlFmtdecKqhkgdazxLnDpanIJHl",5.96046,1,84,7,0,7,0,0,0,0,0,6,6,1,1,0,0,"True",1
"88",87,"[84]bmHoJoCDIdEgbjKybGqIaovIiqycsHarfDDhHGhFAgLAppxqztaBxfJFKzlFmtdecKqhkgdazxLnDpanIJHl",3.05176,1,84,4,0,4,0,0,0,0,0,3,3,1,1,0,0,"True",1
"89",88,"[84]bmHoJoCDIdEgbjKybGqIaovIiqycsHarfDDhHGhFAgLAppxqztaBxfJFKzlFmtdecKqhkgdazxLnDpanIJHl",5.96046,1,84,7,0,7,0,0,0,0,0,6,6,1,1,0,0,"True",1
"90",89,"[84]bmHoJoCDIdEgbjKybGqIaovIiqycsHarfDDhHGhFAgLAppxqztaBxfJFKzlFmtdecKqhkgdazxLnDpanIJHl",5.96046,1,84,7,0,7,0,0,0,0,0,6,6,1,1,0,0,"True",1
"91",90,"[84]bmHoJoCDIdEgbjKybGqIaovIiqycsHarfDDhHGhFAgLAppxqztaBxfJFKzlFmtdecKqhkgdazxLnDpanIJHl",3.05176,1,84,4,0,4,0,0,0,0,0,3,3,1,1,0,0,"True",1
"92",91,"[84]bmHoJoCDIdEgbjKybGqIaovIiqycsHarfDDhHGhFAgLAppxqztaBxfJFKzlFmtdecKqhkgdazxLnDpanIJHl",3.05176,1,84,4,0,4,0,0,0,0,0,3,3,1,1,0,0,"True",1
"93",92,"[84]bmHoJoCDIdEgbjKybGqIaovIiqycsHarfDDhHGhFAgLAppxqztaBxfJFKzlFmtdecKqhkgdazxLnDpanIJHl",3.05176,1,84,4,0,4,0,0,0,0,0,3,3,1,1,0,0,"True",1
"94",93,"[84]bmHoJoCDIdEgbjKybGqIaovIiqycsHarfDDhHGhFAgLAppxqztaBxfJFKzlFmtdecKqhkgdazxLnDpanIJHl",3.05176,1,84,4,0,4,0,0,0,0,0,3,3,1,1,0,0,"True",1
"95",94,"[84]bmHoJoCDIdEgbjKybGqIaovIiqycsHarfDDhHGhFAgLAppxqztaBxfJFKzlFmtdecKqhkgdazxLnDpanIJHl",3.05176,1,84,4,0,4,0,0,0,0,0,3,3,1,1,0,0,"True",1
"96",95,"[84]bmHoJoCDIdEgbjKybGqIaovIiqycsHarfDDhHGhFAgLAppxqztaBxfJFKzlFmtdecKqhkgdazxLnDpanIJHl",5.96046,1,84,7,0,7,0,0,0,0,0,6,6,1,1,0,0,"True",1
"97",96,"[84]bmHoJoCDIdEgbjKybGqIaovIiqycsHarfDDhHGhFAgLAppxqztaBxfJFKzlFmtdecKqhkgdazxLnDpanIJHl",3.05176,1,84,4,0,4,0,0,0,0,0,3,3,1,1,0,0,"True",1
"98",97,"[84]bmHoJoCDIdEgbjKybGqIaovIiqycsHarfDDhHGhFAgLAppxqztaBxfJFKzlFmtdecKqhkgdazxLnDpanIJHl",5.96046,1,84,7,0,7,0,0,0,0,0,6,6,1,1,0,0,"True",1
"99",98,"[84]bmHoJoCDIdEgbjKybGqIaovIiqycsHarfDDhHGhFAgLAppxqztaBxfJFKzlFmtdecKqhkgdazxLnDpanIJHl",5.96046,1,84,7,0,7,0,0,0,0,0,6,6,1,1,0,0,"True",1
"100",99,"[84]bmHoJoCDIdEgbjKybGqIaovIiqycsHarfDDhHGhFAgLAppxqztaBxfJFKzlFmtdecKqhkgdazxLnDpanIJHl",5.96046,1,84,7,0,7,0,0,0,0,0,6,6,1,1,0,0,"True",1
"101",0,"[101]GHoJCAzxfBGjCLgnrxAfnDibzwyBhzIlGJvzgiwHHqkfHqhLvJeAKrhcnfBGqFkjufmfEfjbjGuzEgvDioqFfDAsKDHkkkeefmgGs",5.96046,1,101,7,0,7,0,0,0,0,0,6,6,1,1,0,0,"True",2
"102",1,"[101]GHoJCAzxfBGjCLgnrxAfnDibzwyBhzIlGJvzgiwHHqkfHqhLvJeAKrhcnfBGqFkjufmfEfjbjGuzEgvDioqFfDAsKDHkkkeefmgGs",5.96046,1,101,7,0,7,0,0,0,0,0,6,6,1,1,0,0,"True",2
"103",2,"[101]GHoJCAzxfBGjCLgnrxAfnDibzwyBhzIlGJvzgiwHHqkfHqhLvJeAKrhcnfBGqFkjufmfEfjbjGuzEgvDioqFfDAsKDHkkkeefmgGs",5.96046,1,101,7,0,7,0,0,0,0,0,6,6,1,1,0,0,"True",2
"104",3,"[101]GHoJCAzxfBGjCLgnrxAfnDibzwyBhzIlGJvzgiwHHqkfHqhLvJeAKrhcnfBGqFkjufmfEfjbjGuzEgvDioqFfDAsKDHkkkeefmgGs",5.96046,1,101,7,0,7,0,0,0,0,0,6,6,1,1,0,0,"True",2
"105",4,"[101]GHoJCAzxfBGjCLgnrxAfnDibzwyBhzIlGJvzgiwHHqkfHqhLvJeAKrhcnfBGqFkjufmfEfjbjGuzEgvDioqFfDAsKDHkkkeefmgGs",3.05176,1,101,4,0,4,0,0,0,0,0,3,3,1,1,0,0,"True",2
"106",5,"[101]GHoJCAzxfBGjCLgnrxAfnDibzwyBhzIlGJvzgiwHHqkfHqhLvJeAKrhcnfBGqFkjufmfEfjbjGuzEgvDioqFfDAsKDHkkkeefmgGs",3.05176,1,101,4,0,4,0,0,0,0,0,3,3,1,1,0,0,"True",2
