"","trial_number","genome","merit","accuracy","genome_length","door_rooms","exit_rooms","correct_doors","incorrect_doors","correct_exits","incorrect_exits","doors_taken_0","doors_correct_0","doors_taken_1","doors_correct_1","doors_taken_2","doors_correct_2","doors_taken_3","doors_correct_3","seed"
"1",0,"[43]FEvHjGoJoCHnaKHoIqaHaLqzKpHgdkgLpLhhcFwiCHH",151,0.993421,43,152,1,151,1,1,0,1,1,63,63,43,42,46,46,1
"2",1,"[43]FEvHjGoJoCHnaKHoIqaHaLqzKpHgdkgLpLhhcFwiCHH",149,0.993333,43,150,1,149,1,1,0,1,1,56,56,51,50,43,43,1
"3",2,"[43]FEvHjGoJoCHnaKHoIqaHaLqzKpHgdkgLpLhhcFwiCHH",153,0.993506,43,154,1,153,1,1,0,1,1,49,49,60,59,45,45,1
"4",3,"[43]FEvHjGoJoCHnaKHoIqaHaLqzKpHgdkgLpLhhcFwiCHH",144,0.993103,43,145,1,144,1,1,0,1,1,41,41,48,47,56,56,1
"5",4,"[43]FEvHjGoJoCHnaKHoIqaHaLqzKpHgdkgLpLhhcFwiCHH",154,0.993548,43,155,1,154,1,1,0,1,1,58,58,54,53,43,43,1
"6",5,"[43]FEvHjGoJoCHnaKHoIqaHaLqzKpHgdkgLpLhhcFwiCHH",157,0.993671,43,158,1,157,1,1,0,1,1,47,47,57,56,54,54,1
"7",6,"[43]FEvHjGoJoCHnaKHoIqaHaLqzKpHgdkgLpLhhcFwiCHH",160,0.993789,43,161,1,160,1,1,0,1,1,60,60,58,57,43,43,1
"8",7,"[43]FEvHjGoJoCHnaKHoIqaHaLqzKpHgdkgLpLhhcFwiCHH",149,0.993333,43,150,1,149,1,1,0,1,1,54,54,41,40,55,55,1
"9",8,"[43]FEvHjGoJoCHnaKHoIqaHaLqzKpHgdkgLpLhhcFwiCHH",154,0.993548,43,155,1,154,1,1,0,1,1,57,57,66,65,32,32,1
"10",9,"[43]FEvHjGoJoCHnaKHoIqaHaLqzKpHgdkgLpLhhcFwiCHH",149,0.993333,43,150,1,149,1,1,0,1,1,46,46,41,40,63,63,1
"11",10,"[43]FEvHjGoJoCHnaKHoIqaHaLqzKpHgdkgLpLhhcFwiCHH",159,0.99375,43,160,1,159,1,1,0,1,1,63,63,62,61,35,35,1
"12",11,"[43]FEvHjGoJoCHnaKHoIqaHaLqzKpHgdkgLpLhhcFwiCHH",151,0.993421,43,152,1,151,1,1,0,1,1,50,50,59,58,43,43,1
"13",12,"[43]FEvHjGoJoCHnaKHoIqaHaLqzKpHgdkgLpLhhcFwiCHH",144,0.993103,43,145,1,144,1,1,0,1,1,44,44,42,41,59,59,1
"14",13,"[43]FEvHjGoJoCHnaKHoIqaHaLqzKpHgdkgLpLhhcFwiCHH",155,0.99359,43,156,1,155,1,1,0,1,1,52,52,55,54,49,49,1
"15",14,"[43]FEvHjGoJoCHnaKHoIqaHaLqzKpHgdkgLpLhhcFwiCHH",151,0.993421,43,152,1,151,1,1,0,1,1,48,48,54,53,50,50,1
"16",15,"[43]FEvHjGoJoCHnaKHoIqaHaLqzKpHgdkgLpLhhcFwiCHH",154,0.993548,43,155,1,154,1,1,0,1,1,48,48,62,61,45,45,1
"17",16,"[43]FEvHjGoJoCHnaKHoIqaHaLqzKpHgdkgLpLhhcFwiCHH",151,0.993421,43,152,1,151,1,1,0,1,1,47,47,52,51,53,53,1
"18",17,"[43]FEvHjGoJoCHnaKHoIqaHaLqzKpHgdkgLpLhhcFwiCHH",154,0.993548,43,155,1,154,1,1,0,1,1,51,51,50,49,54,54,1
"19",18,"[43]FEvHjGoJoCHnaKHoIqaHaLqzKpHgdkgLpLhhcFwiCHH",150,0.993377,43,151,1,150,1,1,0,1,1,55,55,45,44,51,51,1
"20",19,"[43]FEvHjGoJoCHnaKHoIqaHaLqzKpHgdkgLpLhhcFwiCHH",157,0.993671,43,158,1,157,1,1,0,1,1,42,42,60,59,56,56,1
"21",20,"[43]FEvHjGoJoCHnaKHoIqaHaLqzKpHgdkgLpLhhcFwiCHH",150,0.993377,43,151,1,150,1,1,0,1,1,50,50,50,49,51,51,1
"22",21,"[43]FEvHjGoJoCHnaKHoIqaHaLqzKpHgdkgLpLhhcFwiCHH",156,0.993631,43,157,1,156,1,1,0,1,1,49,49,48,47,60,60,1
"23",22,"[43]FEvHjGoJoCHnaKHoIqaHaLqzKpHgdkgLpLhhcFwiCHH",145,0.993151,43,146,1,145,1,1,0,1,1,38,38,52,51,56,56,1
"24",23,"[43]FEvHjGoJoCHnaKHoIqaHaLqzKpHgdkgLpLhhcFwiCHH",151,0.993421,43,152,1,151,1,1,0,1,1,65,65,39,38,48,48,1
"25",24,"[43]FEvHjGoJoCHnaKHoIqaHaLqzKpHgdkgLpLhhcFwiCHH",153,0.993506,43,154,1,153,1,1,0,1,1,53,53,62,61,39,39,1
"26",25,"[43]FEvHjGoJoCHnaKHoIqaHaLqzKpHgdkgLpLhhcFwiCHH",150,0.993377,43,151,1,150,1,1,0,1,1,55,55,52,51,44,44,1
"27",26,"[43]FEvHjGoJoCHnaKHoIqaHaLqzKpHgdkgLpLhhcFwiCHH",153,0.993506,43,154,1,153,1,1,0,1,1,49,49,51,50,54,54,1
"28",27,"[43]FEvHjGoJoCHnaKHoIqaHaLqzKpHgdkgLpLhhcFwiCHH",155,0.99359,43,156,1,155,1,1,0,1,1,61,61,38,37,57,57,1
"29",28,"[43]FEvHjGoJoCHnaKHoIqaHaLqzKpHgdkgLpLhhcFwiCHH",155,0.99359,43,156,1,155,1,1,0,1,1,62,62,46,45,48,48,1
"30",29,"[43]FEvHjGoJoCHnaKHoIqaHaLqzKpHgdkgLpLhhcFwiCHH",157,0.993671,43,158,1,157,1,1,0,1,1,54,54,56,55,48,48,1
"31",30,"[43]FEvHjGoJoCHnaKHoIqaHaLqzKpHgdkgLpLhhcFwiCHH",152,0.993464,43,153,1,152,1,1,0,1,1,58,58,43,42,52,52,1
"32",31,"[43]FEvHjGoJoCHnaKHoIqaHaLqzKpHgdkgLpLhhcFwiCHH",153,0.993506,43,154,1,153,1,1,0,1,1,46,46,65,64,43,43,1
"33",32,"[43]FEvHjGoJoCHnaKHoIqaHaLqzKpHgdkgLpLhhcFwiCHH",145,0.993151,43,146,1,145,1,1,0,1,1,55,55,41,40,50,50,1
"34",33,"[43]FEvHjGoJoCHnaKHoIqaHaLqzKpHgdkgLpLhhcFwiCHH",151,0.993421,43,152,1,151,1,1,0,1,1,55,55,51,50,46,46,1
"35",34,"[43]FEvHjGoJoCHnaKHoIqaHaLqzKpHgdkgLpLhhcFwiCHH",151,0.993421,43,152,1,151,1,1,0,1,1,45,45,56,55,51,51,1
"36",35,"[43]FEvHjGoJoCHnaKHoIqaHaLqzKpHgdkgLpLhhcFwiCHH",157,0.993671,43,158,1,157,1,1,0,1,1,68,68,53,52,37,37,1
"37",36,"[43]FEvHjGoJoCHnaKHoIqaHaLqzKpHgdkgLpLhhcFwiCHH",148,0.993289,43,149,1,148,1,1,0,1,1,54,54,44,43,51,51,1
"38",37,"[43]FEvHjGoJoCHnaKHoIqaHaLqzKpHgdkgLpLhhcFwiCHH",152,0.993464,43,153,1,152,1,1,0,1,1,63,63,44,43,46,46,1
"39",38,"[43]FEvHjGoJoCHnaKHoIqaHaLqzKpHgdkgLpLhhcFwiCHH",158,0.993711,43,159,1,158,1,1,0,1,1,59,59,52,51,48,48,1
"40",39,"[43]FEvHjGoJoCHnaKHoIqaHaLqzKpHgdkgLpLhhcFwiCHH",149,0.993333,43,150,1,149,1,1,0,1,1,60,60,38,37,52,52,1
"41",40,"[43]FEvHjGoJoCHnaKHoIqaHaLqzKpHgdkgLpLhhcFwiCHH",145,0.993151,43,146,1,145,1,1,0,1,1,41,41,49,48,56,56,1
"42",41,"[43]FEvHjGoJoCHnaKHoIqaHaLqzKpHgdkgLpLhhcFwiCHH",149,0.993333,43,150,1,149,1,1,0,1,1,54,54,42,41,54,54,1
"43",42,"[43]FEvHjGoJoCHnaKHoIqaHaLqzKpHgdkgLpLhhcFwiCHH",151,0.993421,43,152,1,151,1,1,0,1,1,48,48,55,54,49,49,1
"44",43,"[43]FEvHjGoJoCHnaKHoIqaHaLqzKpHgdkgLpLhhcFwiCHH",152,0.993464,43,153,1,152,1,1,0,1,1,48,48,48,47,57,57,1
"45",44,"[43]FEvHjGoJoCHnaKHoIqaHaLqzKpHgdkgLpLhhcFwiCHH",148,0.993289,43,149,1,148,1,1,0,1,1,55,55,45,44,49,49,1
"46",45,"[43]FEvHjGoJoCHnaKHoIqaHaLqzKpHgdkgLpLhhcFwiCHH",151,0.993421,43,152,1,151,1,1,0,1,1,48,48,50,49,54,54,1
"47",46,"[43]FEvHjGoJoCHnaKHoIqaHaLqzKpHgdkgLpLhhcFwiCHH",156,0.993631,43,157,1,156,1,1,0,1,1,53,53,53,52,51,51,1
"48",47,"[43]FEvHjGoJoCHnaKHoIqaHaLqzKpHgdkgLpLhhcFwiCHH",150,0.993377,43,151,1,150,1,1,0,1,1,54,54,46,45,51,51,1
"49",48,"[43]FEvHjGoJoCHnaKHoIqaHaLqzKpHgdkgLpLhhcFwiCHH",150,0.993377,43,151,1,150,1,1,0,1,1,53,53,46,45,52,52,1
"50",49,"[43]FEvHjGoJoCHnaKHoIqaHaLqzKpHgdkgLpLhhcFwiCHH",149,0.993333,43,150,1,149,1,1,0,1,1,49,49,55,54,46,46,1
"51",50,"[43]FEvHjGoJoCHnaKHoIqaHaLqzKpHgdkgLpLhhcFwiCHH",151,0.993421,43,152,1,151,1,1,0,1,1,58,58,42,41,52,52,1
"52",51,"[43]FEvHjGoJoCHnaKHoIqaHaLqzKpHgdkgLpLhhcFwiCHH",153,0.993506,43,154,1,153,1,1,0,1,1,48,48,64,63,42,42,1
"53",52,"[43]FEvHjGoJoCHnaKHoIqaHaLqzKpHgdkgLpLhhcFwiCHH",152,0.993464,43,153,1,152,1,1,0,1,1,59,59,50,49,44,44,1
"54",53,"[43]FEvHjGoJoCHnaKHoIqaHaLqzKpHgdkgLpLhhcFwiCHH",154,0.993548,43,155,1,154,1,1,0,1,1,52,52,49,48,54,54,1
"55",54,"[43]FEvHjGoJoCHnaKHoIqaHaLqzKpHgdkgLpLhhcFwiCHH",152,0.993464,43,153,1,152,1,1,0,1,1,49,49,47,46,57,57,1
"56",55,"[43]FEvHjGoJoCHnaKHoIqaHaLqzKpHgdkgLpLhhcFwiCHH",151,0.993421,43,152,1,151,1,1,0,1,1,47,47,59,58,46,46,1
