genome,merit,merit_given,gen,accuracy,door_rooms,exit_rooms,correct_doors,incorrect_doors,correct_exits,incorrect_exits,doors_taken_0,doors_correct_0,doors_taken_1,doors_correct_1,doors_taken_2,doors_correct_2,doors_taken_3,doors_correct_3, seed
"[101]JaJFJKsGmwqGHoJbCcHrnCiKaaJwckqKyKofArmfkofrcKtidgzpebjpqrkLjDqaJlhiglbucKFBImfBbrHpkGbIBkCFlkDkHpLeh",86.4976,7.59375,2487,1,10,0,10,0,0,0,0,0,9,9,1,1,0,0, 1
"[96]CtjuedrwLehwzADfFcAyAGFlykBthLraLmhiaEkuFxsCnfjibKitDwpHHadLqryjpkJJnJjGzKmsDsxapJGHoqiLeDgvsGvG",291.929,11.3906,2465,1,13,0,13,0,0,0,0,0,11,11,1,1,1,1, 10
"[112]JiHsGJgrcwgJKsHoJGnCscCoEjflJyfphvLwnfmjahswyCsfzrKunpoAtAryJvrAJpwnhKqoxvltgDpHwGplzyBAICvgIowbqwCyBjxGrcqBDcFm",86.4976,25.6289,2612,1,10,0,10,0,0,0,0,0,48,48,12,12,0,0, 100
"[61]kJuyspiptpDkJcJKtsGAmfbyGHoJCyzgHKbpAGLDnuADKIrqGegilFexLdbrJ",291.929,25.6289,2512,1,13,0,13,0,0,0,0,0,16,16,2,2,0,0, 101
"[76]GJypmGunbFzojbuipcnzJeorlycEJGidfvzfHBofcKiHnLGCCdxBsjkavttHlqgvjGBcLiAnhHlA",291.929,7.59375,1243,0.933333,15,0,14,1,0,0,0,0,3,3,9,9,3,2, 102
"[95]sHrBbDcgzvwfBevtljDmgphJjEAJvmevjFedsGAcxeualJorDgJceashvgwqGKauqKJqEppfKHKiaGvoGocJEoGfHcqKqCB",7481.83,11.3906,1007,1,21,0,21,0,0,0,0,0,11,11,10,10,0,0, 103
"[106]JrHxrxJHJhyvKzGGHoJGeqgdwduDAoycotuijeFinkCoIpDbnBIwBcErCKsbmqzwgKAfxujubfEszEyElBvhqkvejECfHizzvbgiAmowxG",194.62,7.59375,2342,1,12,0,12,0,0,0,0,0,11,11,1,1,0,0, 104
"[97]bCIoIqKwsJqcEGvxmfuHbqtusfhsLscLxnvmrGzzocwwLmcbKFAnLwqbbgGDgdbvtvrJttAJJtKuvnFvvhbmjwwHoJbryGbpo",129.746,7.59375,2456,1,11,0,11,0,0,0,0,0,10,10,1,1,0,0, 105
"[62]psEAtlJEtnEpavmtzseJABzrBJluzKsnetrbEygvznEHhbuGmoJDaCqodiarzK",86.4976,7.59375,1934,1,10,0,10,0,0,0,0,0,8,8,2,2,0,0, 106
"[105]qiatsDbvfyJAfvxpbiolpKjclybfyJHrgJKxBHoaLGqakJagCJzsoEHeadieajijnAghJbHKDprgDqdpCsxKyvlfBpeybJAniohBFkHLt",4987.89,5.0625,897,0.954545,22,0,21,1,0,0,0,0,17,17,3,3,19,16, 107
