genome,merit,merit_given,gen,accuracy,door_rooms,exit_rooms,correct_doors,incorrect_doors,correct_exits,incorrect_exits,doors_taken_0,doors_correct_0,doors_taken_1,doors_correct_1,doors_taken_2,doors_correct_2,doors_taken_3,doors_correct_3, seed
"[105]oBHccoKHoAlccoJccBdcllmgcGfBpHAcedccAvlCabcrcccgbbeydckKmcrcyxnkccGzlmfCFhcmjgmcskjHcctcoecjmqfCcHnlsEyej",32,1,208,1,4,0,4,0,0,0,0,0,2,2,2,2,0,0, 168
"[94]jhHFloqienLoeHbenaHhoJGhCziKhEioKixKjvixHDHecBaqyDiEfBqfiFGDxswivtykcbhogbneClikwiIgiEmurJJkIf",2048,1,829,0.916667,12,0,11,1,0,0,0,0,3,3,0,0,9,8, 169
"[92]BriEfavEAHAhnoJoCFLEGGqemEIbjGJsxchurJrdAejmogouyaqllBGLnwJxuCygslBkshzlqJrhutenditAchmnxBFh",1024,8,851,1,9,0,9,0,0,0,0,0,4,4,0,0,7,7, 17
"[107]ygurnrswHAHcxgHyocJkteLnIHGqAaGzklyCBIAnhCqKuadJbmAKpsazLhLekCetrJgBJbtrdEuBxJJDHcjmxHKybnCdkmcBeeuLjHLxFzK",1.34218e+08,2.68435e+08,518,0.638298,94,34,60,0,34,34,68,34,0,0,0,0,60,60, 170
"[93]cimHolnpJjoqbFKuGChAivmEucegrLLqzhhvtCFqGLlqaikqxuitEfJIoqgdkixcxuFdvaCaFLhwwytwibunkhhymEBzL",1024,1,963,1,9,0,9,0,0,0,0,0,8,8,1,1,0,0, 171
"[96]ervcDhbslfAclctbmrlocKGsemDckHcFfkocJECeeHcBcqIueervLgKdmGcdqbcsBhjliIvzGJtEmipesoxLwHEmixcHzvkI",64,4,293,1,5,0,5,0,0,0,0,0,8,6,6,5,0,0, 172
"[103]EBickmGEmCrbIzBALLxHcvuchkaIuzjDGgszrmseqsiqLmCsBCwpcuaDGipCtciGfHEcBmmcnKqiFGfcHnJniuptczGuuxAgmdowxdb",128,16,375,0.875,8,0,7,1,0,0,0,0,7,7,6,3,0,0, 173
"[89]gEkgfgnmeEuGpKvAcHzvrBxwzoLEkHusyHoJGmhGAalzCIrmrdmvDgzmIbKyjHdAAegcpGcmhnyLJFkhalJvHzIej",256,1,674,1,7,0,7,0,0,0,0,0,7,7,0,0,0,0, 174
"[98]AjcDcGfccvcGdiBAxzcpzHrvicfmxcHEEaccfzHczycaocJGcLofgnJeeilleAHqagcpdsBcscBrgDcaccgcdbccimkGHyCumm",1024,64,284,0.909091,11,0,10,1,0,0,0,0,1,1,0,0,10,9, 175
"[103]FyobvncdJGlnAgwcecHAHciocFDcbodfjkcEEoqnlcIjbleqsrnprqdtphasojtvzcGbEluwubdHwwDvLsFyHlDuiibaowGfBCGGyjq",131072,32768,442,0.633333,60,21,38,0,21,22,147,73,485,119,0,0,0,0, 176
"[78]JGCxLebwqcmFzrxsFBssanFglJbCvEBCKcFtwwwkzlnlunntxiKBtbDqGAzppJKgjcGLwxbzmkmKJd",8,8,2552,1,2,0,2,0,0,0,0,0,4,4,0,0,0,0, 177
"[92]HHolcDvKqHoJKtGeCpfyibIjCpBtIxqcKgKLDCshCyxcnJzdIznczKaFCjIkmcbBrepxBrEhmExhadqGfedpxztEFiqG",1024,8,2051,0.909091,11,0,10,1,0,0,0,0,3,1,15,10,0,0, 178
