genome,merit,merit_given,gen,accuracy,door_rooms,exit_rooms,correct_doors,incorrect_doors,correct_exits,incorrect_exits,doors_taken_0,doors_correct_0,doors_taken_1,doors_correct_1,doors_taken_2,doors_correct_2,doors_taken_3,doors_correct_3, seed
"[94]HOLMuNJEHGqSxCFgdotewlDGoqDCoHJHQDjkReEMgCuxnsaNfhvqNOczxIiLvRifbzFAvAlywJobHGlPuCcKhmsOfwxfRE",256,1,2869,1,7,0,7,0,0,0,0,0,6,6,0,0,1,1, 1
"[99]FBAHoJMKHMtGClbCBRhmlFDSOAMdnvmgtdHJAPcSjRpimNxLKFvrOcgjxqdObgrSimBqGkmAfxkmKneReeqLLCswlEdRmSpReos",512,5,2857,1,8,0,8,0,0,0,0,0,9,9,0,0,0,0, 10
"[87]yJHmOsGqjMExbcRFPJIvGCMGBBPhjycSIlDiiguCIhivgRJGaAjSxQIoSMvJbqgfypkpPjnHuOIpwqkSDHRfoKF",128,2,2676,1,6,0,6,0,0,0,0,0,257,6,0,0,0,0, 100
"[101]PHbRLHElcDljsKSzDIswkPCoaqJPiBcbHnLqJGqcIFwsBJDJGPadEjjoyfFfvkaiQzeEjtOwJyszFPwIKqOwOEHENrJOoGsKyMSzl",5.32981e+29,6.20472e+19,9597,0.784211,190,40,149,41,40,0,121,121,128,128,121,121,271,149, 101
"[109]KGpDkahFvibLPysDkcLDhAafHNMxFQiAcgvGjCJShDRJsGhrnGKtbSiCELdupLvsRbGpyKepJNqGcqCMNtxtItcMPwhJdbueGALHidnSnGpSB",16,4,2683,1,3,0,3,0,0,0,0,0,0,0,1,1,2,2, 102
"[37]gmHDFnHsHbOPJHSLHPRCDeIGdINbJKCnoKotO",6.1897e+26,3.10236e+19,4137,0.775281,178,40,138,40,40,0,40,40,56,56,39,39,83,43, 103
"[120]MHRKjGHNJkqgJcDuySamluppnPpcFgnsEpKjzereomSvJcwypzgdlxldunjivREcBPIBLIiscgxOCfARHlaIamQoqAGkoJPkywljRqtypuBGghfIBtsSGNfu",27554.5,4.36359,2866,0.9375,16,0,15,1,0,0,0,0,12,12,11,7,0,0, 104
"[92]FicdFjaHOKoJSHNGnaqDhDJcSenILCeFbfvPcQnwrkoaPIRIdiHBAOeflkSQteuPmiPDrcDAAHfgaMhyblcApFQrMkEo",1.79273e+30,1.12317e+22,10091,0.806818,176,33,142,34,33,0,33,33,52,52,91,57,33,33, 105
"[97]BGfHNJCJHqGKSLplEAiMtDCCPjlytltHzfAgBPOExAOLDGOrKsoxItehlnIKPDxPAdFRLCFnGJFEFbHBuHaafPwbPsGhsJJxG",1024,1,2833,1,9,0,9,0,0,0,0,0,9,9,0,0,0,0, 106
"[91]RnyzsHMDJMLECADieRvejaGqANeBPqnQGiaonFmGzcKleySLoyeawfHOzQohQpuhsqLPLwoMIGJLjOjAeiJJqaImiMa",2048,2,2881,1,10,0,10,0,0,0,0,0,10,10,0,0,2,0, 107
"[121]NjvGdFNDLuHNJPIHSKBcFfHPIqPrLnKiBBBAHfBJxBMCmPRghdzLrvSuBBsMFFlofmjoiOJAkItrsQBKeyHhdIRoyKyHPtjyjhsjiMgSHbxwuNzSyHmSEsKKx",7.77068e+84,3.50142e+27,6703,0.765101,596,140,456,140,140,0,140,140,154,154,246,157,196,145, 108
"[96]QucHqErdjLfinteIgrtClODouftkzzMCxgSoqxDJldCqfSyBjqebIBGndjDytxFBGlwmvwPHRpowfAHEzrcsRKkcdNJHqILQ",1.4615e+48,4.72237e+21,8734,0.753501,357,88,269,88,88,0,88,88,97,97,172,84,88,88, 109
"[71]FGDgxMhNGHvBgnNEEitPdnkHOLkxeEalNdmScvgEmGRnppuajSfEHoJdlkuiFiByrofkAve",4096,4,2946,1,11,0,11,0,0,0,0,0,6,6,0,0,5,5, 11
"[110]jHRKvHGoJqFFkRNgKQkpddFfboPsalBCRDJIQHflCbGKHAFASGiOSCbKvOgbIAqRgavhtydDPMuCJrMHDyNJmPERqdyFEwNwnDgBjvruEpSKLq",512,2,2837,1,8,0,8,0,0,0,0,0,307,8,1,0,0,0, 110
"[101]GHEdRdLHSQedfLRdbLqkcRcGJqBnHdyQrenHFtokEiuGHxvMfhNgdlNsvOeQagkNmrhgMxhSIaSNSlSReedcOIdKqkNNrhaPNCKhj",1.68092e+73,7.01984e+20,6677,0.763006,519,123,396,123,123,0,123,123,133,133,123,123,263,140, 111
