genome,merit,merit_given,gen,accuracy,door_rooms,exit_rooms,correct_doors,incorrect_doors,correct_exits,incorrect_exits,doors_taken_0,doors_correct_0,doors_taken_1,doors_correct_1,doors_taken_2,doors_correct_2,doors_taken_3,doors_correct_3, seed
"[76]zutyHoJoqvphFjBKGhBimEjkhmfGHoJhqixgahwfuijoDobqwIhIFhAnJJnopAyeFyqhgFJIIjjG",11.6415,1,2592,1,10,0,10,0,0,0,0,0,8,8,2,2,0,0, 1
"[91]oswGHcoKqngalfABJCayjtuEduekxHJzCosfryHezFFJjEIFehxovGJhpErwHhouovHKivkEIbLGayatxDeDxqJsuJh",11.6415,3.44141,2646,1,10,0,10,0,0,0,0,0,11,11,4,3,0,0, 10
"[93]BzuoKHcocJGohCAcAIxLdxDlmyEfdrJhKFnDqKtkrvIDEKyjnFxvDwGGgyiurcbeowGnjclzbHyzeesxEvAinIimjksJh",11.6415,5.76837,2019,1,10,0,10,0,0,0,0,0,12,12,4,4,0,0, 100
"[115]rHoJoqKHlAnwGbqzobDgnqohqKwEpnFKxEbnmKizqhLLlAiGsjkKdfxxAlAketvFAqpqvnkAotweLDcCopFbkmgminjEyhdLrJJGbdHvJfGAwoAiDzu",11.6415,4.8147,2611,1,10,0,10,0,0,0,0,0,12,12,5,4,0,0, 101
"[98]fxoHBflnvoJggekfgcHoCyfwKcoEyHtDIcpFrHaeeHoJGqeByGpsIlxjgGuftDeilhLlbFJuopjnnidwkxdHDvddaHsHDDfefu",11.6415,11.6415,2617,1,10,0,10,0,0,0,0,0,8,8,2,2,0,0, 102
"[74]qgHvcbAvHahoJxlwniGHmiFnKqHCKCtikxgbBnrIBIdgCIiIKInfxxHodnaDKKLFfAcxuEnoAl",11.6415,10.3132,2719,1,10,0,10,0,0,0,0,0,22,22,7,5,0,0, 103
"[90]DBrwtGFHAoJoqkwKedkrHafjtyAGoFHhqABIDxskbBFdycibaBojxzxKCAaqojLjLGzcKiHHwaBwxKJimIxJLpvtDa",11.6415,5.76837,2614,1,10,0,10,0,0,0,0,0,22,22,7,5,0,0, 104
"[79]lzgsHedzusAHoJtBzmiFGglcCtjwJvKigjByGKJlBAAEDaruADevmmlGrCjHpahttAaAChJrFkBlpnL",55.5112,3.05176,2269,0.95,20,1,19,2,0,0,0,0,15,13,4,4,2,2, 105
"[112]kEHmFBoKJnoEGcqrGxpHaxxJrdngeGFKrzpcsyvfamyKqKhKBahKmcirGfqmjmGoccoeBnqHGrvGcAerChjywwjoIyjbBjaLifgryplajokJzvDa",11.6415,2.44141,2659,1,10,0,10,0,0,0,0,0,8,8,2,2,0,0, 106
"[104]rCgEBKxhkvEuhcmfHoJnGeoCFCohHxFqhhoJmwlvudqhgpKdizhBoKneptbtygrfLkgCGfuykBInfLfiaBqotxeheBFdbwvpedhHIGtf",11.6415,3.05176,2609,1,10,0,10,0,0,0,0,0,8,8,2,2,0,0, 107
"[76]qvhbFEHoJmmfoCKJfaJEGnfqvsGqLxfpwIIvajEFDICvsoBqucqznJshacuAyHfBzeydHGcFkHdo",11.6415,5.96046,2668,1,10,0,10,0,0,0,0,0,8,8,2,2,0,0, 108
