"","trial_number","genome","merit","genome_length","merit.1","merit_given","not","nand","and","ornot","andnot","or","nor","xor","equ","did_repro","seed"
"1517",17,"[212]rzyvidqmsmcydwpquponqcqlhpsnxgqpqfwoqnrcuttttyfzzvxngzoigxhuehzgofgerhcxyrfmtanoyaumaynmwybzlrcqarwmjomgunavzjxaptozgvmwjdseqnsetakowfjkzjfmoryxadhryjdevqvldqwlxbiwfgbqaxbhnjeodpjeewvahynfaaqxcgilzhdwukpccvdrsmab",1,212,1,1,0,0,0,0,0,0,0,0,0,0,17
"1518",18,"[212]rzyvidqmsmcydwpquponqcqlhpsnxgqpqfwoqnrcuttttyfzzvxngzoigxhuehzgofgerhcxyrfmtanoyaumaynmwybzlrcqarwmjomgunavzjxaptozgvmwjdseqnsetakowfjkzjfmoryxadhryjdevqvldqwlxbiwfgbqaxbhnjeodpjeewvahynfaaqxcgilzhdwukpccvdrsmab",1,212,1,1,0,0,0,0,0,0,0,0,0,0,17
"1519",19,"[212]rzyvidqmsmcydwpquponqcqlhpsnxgqpqfwoqnrcuttttyfzzvxngzoigxhuehzgofgerhcxyrfmtanoyaumaynmwybzlrcqarwmjomgunavzjxaptozgvmwjdseqnsetakowfjkzjfmoryxadhryjdevqvldqwlxbiwfgbqaxbhnjeodpjeewvahynfaaqxcgilzhdwukpccvdrsmab",1,212,1,1,0,0,0,0,0,0,0,0,0,0,17
"1520",20,"[212]rzyvidqmsmcydwpquponqcqlhpsnxgqpqfwoqnrcuttttyfzzvxngzoigxhuehzgofgerhcxyrfmtanoyaumaynmwybzlrcqarwmjomgunavzjxaptozgvmwjdseqnsetakowfjkzjfmoryxadhryjdevqvldqwlxbiwfgbqaxbhnjeodpjeewvahynfaaqxcgilzhdwukpccvdrsmab",1,212,1,1,0,0,0,0,0,0,0,0,0,0,17
"1521",21,"[212]rzyvidqmsmcydwpquponqcqlhpsnxgqpqfwoqnrcuttttyfzzvxngzoigxhuehzgofgerhcxyrfmtanoyaumaynmwybzlrcqarwmjomgunavzjxaptozgvmwjdseqnsetakowfjkzjfmoryxadhryjdevqvldqwlxbiwfgbqaxbhnjeodpjeewvahynfaaqxcgilzhdwukpccvdrsmab",1,212,1,1,0,0,0,0,0,0,0,0,0,0,17
"1522",22,"[212]rzyvidqmsmcydwpquponqcqlhpsnxgqpqfwoqnrcuttttyfzzvxngzoigxhuehzgofgerhcxyrfmtanoyaumaynmwybzlrcqarwmjomgunavzjxaptozgvmwjdseqnsetakowfjkzjfmoryxadhryjdevqvldqwlxbiwfgbqaxbhnjeodpjeewvahynfaaqxcgilzhdwukpccvdrsmab",1,212,1,1,0,0,0,0,0,0,0,0,0,0,17
"1523",23,"[212]rzyvidqmsmcydwpquponqcqlhpsnxgqpqfwoqnrcuttttyfzzvxngzoigxhuehzgofgerhcxyrfmtanoyaumaynmwybzlrcqarwmjomgunavzjxaptozgvmwjdseqnsetakowfjkzjfmoryxadhryjdevqvldqwlxbiwfgbqaxbhnjeodpjeewvahynfaaqxcgilzhdwukpccvdrsmab",1,212,1,1,0,0,0,0,0,0,0,0,0,0,17
"1524",24,"[212]rzyvidqmsmcydwpquponqcqlhpsnxgqpqfwoqnrcuttttyfzzvxngzoigxhuehzgofgerhcxyrfmtanoyaumaynmwybzlrcqarwmjomgunavzjxaptozgvmwjdseqnsetakowfjkzjfmoryxadhryjdevqvldqwlxbiwfgbqaxbhnjeodpjeewvahynfaaqxcgilzhdwukpccvdrsmab",1,212,1,1,0,0,0,0,0,0,0,0,0,0,17
"1525",25,"[212]rzyvidqmsmcydwpquponqcqlhpsnxgqpqfwoqnrcuttttyfzzvxngzoigxhuehzgofgerhcxyrfmtanoyaumaynmwybzlrcqarwmjomgunavzjxaptozgvmwjdseqnsetakowfjkzjfmoryxadhryjdevqvldqwlxbiwfgbqaxbhnjeodpjeewvahynfaaqxcgilzhdwukpccvdrsmab",1,212,1,1,0,0,0,0,0,0,0,0,0,0,17
"1526",26,"[212]rzyvidqmsmcydwpquponqcqlhpsnxgqpqfwoqnrcuttttyfzzvxngzoigxhuehzgofgerhcxyrfmtanoyaumaynmwybzlrcqarwmjomgunavzjxaptozgvmwjdseqnsetakowfjkzjfmoryxadhryjdevqvldqwlxbiwfgbqaxbhnjeodpjeewvahynfaaqxcgilzhdwukpccvdrsmab",1,212,1,1,0,0,0,0,0,0,0,0,0,0,17
"1527",27,"[212]rzyvidqmsmcydwpquponqcqlhpsnxgqpqfwoqnrcuttttyfzzvxngzoigxhuehzgofgerhcxyrfmtanoyaumaynmwybzlrcqarwmjomgunavzjxaptozgvmwjdseqnsetakowfjkzjfmoryxadhryjdevqvldqwlxbiwfgbqaxbhnjeodpjeewvahynfaaqxcgilzhdwukpccvdrsmab",1,212,1,1,0,0,0,0,0,0,0,0,0,0,17
"1528",28,"[212]rzyvidqmsmcydwpquponqcqlhpsnxgqpqfwoqnrcuttttyfzzvxngzoigxhuehzgofgerhcxyrfmtanoyaumaynmwybzlrcqarwmjomgunavzjxaptozgvmwjdseqnsetakowfjkzjfmoryxadhryjdevqvldqwlxbiwfgbqaxbhnjeodpjeewvahynfaaqxcgilzhdwukpccvdrsmab",1,212,1,1,0,0,0,0,0,0,0,0,0,0,17
"1529",29,"[212]rzyvidqmsmcydwpquponqcqlhpsnxgqpqfwoqnrcuttttyfzzvxngzoigxhuehzgofgerhcxyrfmtanoyaumaynmwybzlrcqarwmjomgunavzjxaptozgvmwjdseqnsetakowfjkzjfmoryxadhryjdevqvldqwlxbiwfgbqaxbhnjeodpjeewvahynfaaqxcgilzhdwukpccvdrsmab",1,212,1,1,0,0,0,0,0,0,0,0,0,0,17
"1530",30,"[212]rzyvidqmsmcydwpquponqcqlhpsnxgqpqfwoqnrcuttttyfzzvxngzoigxhuehzgofgerhcxyrfmtanoyaumaynmwybzlrcqarwmjomgunavzjxaptozgvmwjdseqnsetakowfjkzjfmoryxadhryjdevqvldqwlxbiwfgbqaxbhnjeodpjeewvahynfaaqxcgilzhdwukpccvdrsmab",1,212,1,1,0,0,0,0,0,0,0,0,0,0,17
"1531",31,"[212]rzyvidqmsmcydwpquponqcqlhpsnxgqpqfwoqnrcuttttyfzzvxngzoigxhuehzgofgerhcxyrfmtanoyaumaynmwybzlrcqarwmjomgunavzjxaptozgvmwjdseqnsetakowfjkzjfmoryxadhryjdevqvldqwlxbiwfgbqaxbhnjeodpjeewvahynfaaqxcgilzhdwukpccvdrsmab",1,212,1,1,0,0,0,0,0,0,0,0,0,0,17
"1532",32,"[212]rzyvidqmsmcydwpquponqcqlhpsnxgqpqfwoqnrcuttttyfzzvxngzoigxhuehzgofgerhcxyrfmtanoyaumaynmwybzlrcqarwmjomgunavzjxaptozgvmwjdseqnsetakowfjkzjfmoryxadhryjdevqvldqwlxbiwfgbqaxbhnjeodpjeewvahynfaaqxcgilzhdwukpccvdrsmab",1,212,1,1,0,0,0,0,0,0,0,0,0,0,17
"1533",33,"[212]rzyvidqmsmcydwpquponqcqlhpsnxgqpqfwoqnrcuttttyfzzvxngzoigxhuehzgofgerhcxyrfmtanoyaumaynmwybzlrcqarwmjomgunavzjxaptozgvmwjdseqnsetakowfjkzjfmoryxadhryjdevqvldqwlxbiwfgbqaxbhnjeodpjeewvahynfaaqxcgilzhdwukpccvdrsmab",1,212,1,1,0,0,0,0,0,0,0,0,0,0,17
"1534",34,"[212]rzyvidqmsmcydwpquponqcqlhpsnxgqpqfwoqnrcuttttyfzzvxngzoigxhuehzgofgerhcxyrfmtanoyaumaynmwybzlrcqarwmjomgunavzjxaptozgvmwjdseqnsetakowfjkzjfmoryxadhryjdevqvldqwlxbiwfgbqaxbhnjeodpjeewvahynfaaqxcgilzhdwukpccvdrsmab",1,212,1,1,0,0,0,0,0,0,0,0,0,0,17
"1535",35,"[212]rzyvidqmsmcydwpquponqcqlhpsnxgqpqfwoqnrcuttttyfzzvxngzoigxhuehzgofgerhcxyrfmtanoyaumaynmwybzlrcqarwmjomgunavzjxaptozgvmwjdseqnsetakowfjkzjfmoryxadhryjdevqvldqwlxbiwfgbqaxbhnjeodpjeewvahynfaaqxcgilzhdwukpccvdrsmab",1,212,1,1,0,0,0,0,0,0,0,0,0,0,17
"1536",36,"[212]rzyvidqmsmcydwpquponqcqlhpsnxgqpqfwoqnrcuttttyfzzvxngzoigxhuehzgofgerhcxyrfmtanoyaumaynmwybzlrcqarwmjomgunavzjxaptozgvmwjdseqnsetakowfjkzjfmoryxadhryjdevqvldqwlxbiwfgbqaxbhnjeodpjeewvahynfaaqxcgilzhdwukpccvdrsmab",1,212,1,1,0,0,0,0,0,0,0,0,0,0,17
"1537",37,"[212]rzyvidqmsmcydwpquponqcqlhpsnxgqpqfwoqnrcuttttyfzzvxngzoigxhuehzgofgerhcxyrfmtanoyaumaynmwybzlrcqarwmjomgunavzjxaptozgvmwjdseqnsetakowfjkzjfmoryxadhryjdevqvldqwlxbiwfgbqaxbhnjeodpjeewvahynfaaqxcgilzhdwukpccvdrsmab",1,212,1,1,0,0,0,0,0,0,0,0,0,0,17
"1538",38,"[212]rzyvidqmsmcydwpquponqcqlhpsnxgqpqfwoqnrcuttttyfzzvxngzoigxhuehzgofgerhcxyrfmtanoyaumaynmwybzlrcqarwmjomgunavzjxaptozgvmwjdseqnsetakowfjkzjfmoryxadhryjdevqvldqwlxbiwfgbqaxbhnjeodpjeewvahynfaaqxcgilzhdwukpccvdrsmab",1,212,1,1,0,0,0,0,0,0,0,0,0,0,17
"1539",39,"[212]rzyvidqmsmcydwpquponqcqlhpsnxgqpqfwoqnrcuttttyfzzvxngzoigxhuehzgofgerhcxyrfmtanoyaumaynmwybzlrcqarwmjomgunavzjxaptozgvmwjdseqnsetakowfjkzjfmoryxadhryjdevqvldqwlxbiwfgbqaxbhnjeodpjeewvahynfaaqxcgilzhdwukpccvdrsmab",1,212,1,1,0,0,0,0,0,0,0,0,0,0,17
"1540",40,"[212]rzyvidqmsmcydwpquponqcqlhpsnxgqpqfwoqnrcuttttyfzzvxngzoigxhuehzgofgerhcxyrfmtanoyaumaynmwybzlrcqarwmjomgunavzjxaptozgvmwjdseqnsetakowfjkzjfmoryxadhryjdevqvldqwlxbiwfgbqaxbhnjeodpjeewvahynfaaqxcgilzhdwukpccvdrsmab",1,212,1,1,0,0,0,0,0,0,0,0,0,0,17
"1541",41,"[212]rzyvidqmsmcydwpquponqcqlhpsnxgqpqfwoqnrcuttttyfzzvxngzoigxhuehzgofgerhcxyrfmtanoyaumaynmwybzlrcqarwmjomgunavzjxaptozgvmwjdseqnsetakowfjkzjfmoryxadhryjdevqvldqwlxbiwfgbqaxbhnjeodpjeewvahynfaaqxcgilzhdwukpccvdrsmab",1,212,1,1,0,0,0,0,0,0,0,0,0,0,17
"1542",42,"[212]rzyvidqmsmcydwpquponqcqlhpsnxgqpqfwoqnrcuttttyfzzvxngzoigxhuehzgofgerhcxyrfmtanoyaumaynmwybzlrcqarwmjomgunavzjxaptozgvmwjdseqnsetakowfjkzjfmoryxadhryjdevqvldqwlxbiwfgbqaxbhnjeodpjeewvahynfaaqxcgilzhdwukpccvdrsmab",1,212,1,1,0,0,0,0,0,0,0,0,0,0,17
"1543",43,"[212]rzyvidqmsmcydwpquponqcqlhpsnxgqpqfwoqnrcuttttyfzzvxngzoigxhuehzgofgerhcxyrfmtanoyaumaynmwybzlrcqarwmjomgunavzjxaptozgvmwjdseqnsetakowfjkzjfmoryxadhryjdevqvldqwlxbiwfgbqaxbhnjeodpjeewvahynfaaqxcgilzhdwukpccvdrsmab",1,212,1,1,0,0,0,0,0,0,0,0,0,0,17
"1544",44,"[212]rzyvidqmsmcydwpquponqcqlhpsnxgqpqfwoqnrcuttttyfzzvxngzoigxhuehzgofgerhcxyrfmtanoyaumaynmwybzlrcqarwmjomgunavzjxaptozgvmwjdseqnsetakowfjkzjfmoryxadhryjdevqvldqwlxbiwfgbqaxbhnjeodpjeewvahynfaaqxcgilzhdwukpccvdrsmab",1,212,1,1,0,0,0,0,0,0,0,0,0,0,17
"1545",45,"[212]rzyvidqmsmcydwpquponqcqlhpsnxgqpqfwoqnrcuttttyfzzvxngzoigxhuehzgofgerhcxyrfmtanoyaumaynmwybzlrcqarwmjomgunavzjxaptozgvmwjdseqnsetakowfjkzjfmoryxadhryjdevqvldqwlxbiwfgbqaxbhnjeodpjeewvahynfaaqxcgilzhdwukpccvdrsmab",1,212,1,1,0,0,0,0,0,0,0,0,0,0,17
"1546",46,"[212]rzyvidqmsmcydwpquponqcqlhpsnxgqpqfwoqnrcuttttyfzzvxngzoigxhuehzgofgerhcxyrfmtanoyaumaynmwybzlrcqarwmjomgunavzjxaptozgvmwjdseqnsetakowfjkzjfmoryxadhryjdevqvldqwlxbiwfgbqaxbhnjeodpjeewvahynfaaqxcgilzhdwukpccvdrsmab",1,212,1,1,0,0,0,0,0,0,0,0,0,0,17
"1547",47,"[212]rzyvidqmsmcydwpquponqcqlhpsnxgqpqfwoqnrcuttttyfzzvxngzoigxhuehzgofgerhcxyrfmtanoyaumaynmwybzlrcqarwmjomgunavzjxaptozgvmwjdseqnsetakowfjkzjfmoryxadhryjdevqvldqwlxbiwfgbqaxbhnjeodpjeewvahynfaaqxcgilzhdwukpccvdrsmab",1,212,1,1,0,0,0,0,0,0,0,0,0,0,17
"1548",48,"[212]rzyvidqmsmcydwpquponqcqlhpsnxgqpqfwoqnrcuttttyfzzvxngzoigxhuehzgofgerhcxyrfmtanoyaumaynmwybzlrcqarwmjomgunavzjxaptozgvmwjdseqnsetakowfjkzjfmoryxadhryjdevqvldqwlxbiwfgbqaxbhnjeodpjeewvahynfaaqxcgilzhdwukpccvdrsmab",1,212,1,1,0,0,0,0,0,0,0,0,0,0,17
"1549",49,"[212]rzyvidqmsmcydwpquponqcqlhpsnxgqpqfwoqnrcuttttyfzzvxngzoigxhuehzgofgerhcxyrfmtanoyaumaynmwybzlrcqarwmjomgunavzjxaptozgvmwjdseqnsetakowfjkzjfmoryxadhryjdevqvldqwlxbiwfgbqaxbhnjeodpjeewvahynfaaqxcgilzhdwukpccvdrsmab",1,212,1,1,0,0,0,0,0,0,0,0,0,0,17
"1550",50,"[212]rzyvidqmsmcydwpquponqcqlhpsnxgqpqfwoqnrcuttttyfzzvxngzoigxhuehzgofgerhcxyrfmtanoyaumaynmwybzlrcqarwmjomgunavzjxaptozgvmwjdseqnsetakowfjkzjfmoryxadhryjdevqvldqwlxbiwfgbqaxbhnjeodpjeewvahynfaaqxcgilzhdwukpccvdrsmab",1,212,1,1,0,0,0,0,0,0,0,0,0,0,17
"1551",51,"[212]rzyvidqmsmcydwpquponqcqlhpsnxgqpqfwoqnrcuttttyfzzvxngzoigxhuehzgofgerhcxyrfmtanoyaumaynmwybzlrcqarwmjomgunavzjxaptozgvmwjdseqnsetakowfjkzjfmoryxadhryjdevqvldqwlxbiwfgbqaxbhnjeodpjeewvahynfaaqxcgilzhdwukpccvdrsmab",1,212,1,1,0,0,0,0,0,0,0,0,0,0,17
"1552",52,"[212]rzyvidqmsmcydwpquponqcqlhpsnxgqpqfwoqnrcuttttyfzzvxngzoigxhuehzgofgerhcxyrfmtanoyaumaynmwybzlrcqarwmjomgunavzjxaptozgvmwjdseqnsetakowfjkzjfmoryxadhryjdevqvldqwlxbiwfgbqaxbhnjeodpjeewvahynfaaqxcgilzhdwukpccvdrsmab",1,212,1,1,0,0,0,0,0,0,0,0,0,0,17
"1553",53,"[212]rzyvidqmsmcydwpquponqcqlhpsnxgqpqfwoqnrcuttttyfzzvxngzoigxhuehzgofgerhcxyrfmtanoyaumaynmwybzlrcqarwmjomgunavzjxaptozgvmwjdseqnsetakowfjkzjfmoryxadhryjdevqvldqwlxbiwfgbqaxbhnjeodpjeewvahynfaaqxcgilzhdwukpccvdrsmab",1,212,1,1,0,0,0,0,0,0,0,0,0,0,17
"1554",54,"[212]rzyvidqmsmcydwpquponqcqlhpsnxgqpqfwoqnrcuttttyfzzvxngzoigxhuehzgofgerhcxyrfmtanoyaumaynmwybzlrcqarwmjomgunavzjxaptozgvmwjdseqnsetakowfjkzjfmoryxadhryjdevqvldqwlxbiwfgbqaxbhnjeodpjeewvahynfaaqxcgilzhdwukpccvdrsmab",1,212,1,1,0,0,0,0,0,0,0,0,0,0,17
"1555",55,"[212]rzyvidqmsmcydwpquponqcqlhpsnxgqpqfwoqnrcuttttyfzzvxngzoigxhuehzgofgerhcxyrfmtanoyaumaynmwybzlrcqarwmjomgunavzjxaptozgvmwjdseqnsetakowfjkzjfmoryxadhryjdevqvldqwlxbiwfgbqaxbhnjeodpjeewvahynfaaqxcgilzhdwukpccvdrsmab",1,212,1,1,0,0,0,0,0,0,0,0,0,0,17
"1556",56,"[212]rzyvidqmsmcydwpquponqcqlhpsnxgqpqfwoqnrcuttttyfzzvxngzoigxhuehzgofgerhcxyrfmtanoyaumaynmwybzlrcqarwmjomgunavzjxaptozgvmwjdseqnsetakowfjkzjfmoryxadhryjdevqvldqwlxbiwfgbqaxbhnjeodpjeewvahynfaaqxcgilzhdwukpccvdrsmab",1,212,1,1,0,0,0,0,0,0,0,0,0,0,17
"1557",57,"[212]rzyvidqmsmcydwpquponqcqlhpsnxgqpqfwoqnrcuttttyfzzvxngzoigxhuehzgofgerhcxyrfmtanoyaumaynmwybzlrcqarwmjomgunavzjxaptozgvmwjdseqnsetakowfjkzjfmoryxadhryjdevqvldqwlxbiwfgbqaxbhnjeodpjeewvahynfaaqxcgilzhdwukpccvdrsmab",1,212,1,1,0,0,0,0,0,0,0,0,0,0,17
"1558",58,"[212]rzyvidqmsmcydwpquponqcqlhpsnxgqpqfwoqnrcuttttyfzzvxngzoigxhuehzgofgerhcxyrfmtanoyaumaynmwybzlrcqarwmjomgunavzjxaptozgvmwjdseqnsetakowfjkzjfmoryxadhryjdevqvldqwlxbiwfgbqaxbhnjeodpjeewvahynfaaqxcgilzhdwukpccvdrsmab",1,212,1,1,0,0,0,0,0,0,0,0,0,0,17
"1559",59,"[212]rzyvidqmsmcydwpquponqcqlhpsnxgqpqfwoqnrcuttttyfzzvxngzoigxhuehzgofgerhcxyrfmtanoyaumaynmwybzlrcqarwmjomgunavzjxaptozgvmwjdseqnsetakowfjkzjfmoryxadhryjdevqvldqwlxbiwfgbqaxbhnjeodpjeewvahynfaaqxcgilzhdwukpccvdrsmab",1,212,1,1,0,0,0,0,0,0,0,0,0,0,17
"1560",60,"[212]rzyvidqmsmcydwpquponqcqlhpsnxgqpqfwoqnrcuttttyfzzvxngzoigxhuehzgofgerhcxyrfmtanoyaumaynmwybzlrcqarwmjomgunavzjxaptozgvmwjdseqnsetakowfjkzjfmoryxadhryjdevqvldqwlxbiwfgbqaxbhnjeodpjeewvahynfaaqxcgilzhdwukpccvdrsmab",1,212,1,1,0,0,0,0,0,0,0,0,0,0,17
"1561",61,"[212]rzyvidqmsmcydwpquponqcqlhpsnxgqpqfwoqnrcuttttyfzzvxngzoigxhuehzgofgerhcxyrfmtanoyaumaynmwybzlrcqarwmjomgunavzjxaptozgvmwjdseqnsetakowfjkzjfmoryxadhryjdevqvldqwlxbiwfgbqaxbhnjeodpjeewvahynfaaqxcgilzhdwukpccvdrsmab",1,212,1,1,0,0,0,0,0,0,0,0,0,0,17
"1562",62,"[212]rzyvidqmsmcydwpquponqcqlhpsnxgqpqfwoqnrcuttttyfzzvxngzoigxhuehzgofgerhcxyrfmtanoyaumaynmwybzlrcqarwmjomgunavzjxaptozgvmwjdseqnsetakowfjkzjfmoryxadhryjdevqvldqwlxbiwfgbqaxbhnjeodpjeewvahynfaaqxcgilzhdwukpccvdrsmab",1,212,1,1,0,0,0,0,0,0,0,0,0,0,17
"1563",63,"[212]rzyvidqmsmcydwpquponqcqlhpsnxgqpqfwoqnrcuttttyfzzvxngzoigxhuehzgofgerhcxyrfmtanoyaumaynmwybzlrcqarwmjomgunavzjxaptozgvmwjdseqnsetakowfjkzjfmoryxadhryjdevqvldqwlxbiwfgbqaxbhnjeodpjeewvahynfaaqxcgilzhdwukpccvdrsmab",1,212,1,1,0,0,0,0,0,0,0,0,0,0,17
"1564",64,"[212]rzyvidqmsmcydwpquponqcqlhpsnxgqpqfwoqnrcuttttyfzzvxngzoigxhuehzgofgerhcxyrfmtanoyaumaynmwybzlrcqarwmjomgunavzjxaptozgvmwjdseqnsetakowfjkzjfmoryxadhryjdevqvldqwlxbiwfgbqaxbhnjeodpjeewvahynfaaqxcgilzhdwukpccvdrsmab",1,212,1,1,0,0,0,0,0,0,0,0,0,0,17
"1565",65,"[212]rzyvidqmsmcydwpquponqcqlhpsnxgqpqfwoqnrcuttttyfzzvxngzoigxhuehzgofgerhcxyrfmtanoyaumaynmwybzlrcqarwmjomgunavzjxaptozgvmwjdseqnsetakowfjkzjfmoryxadhryjdevqvldqwlxbiwfgbqaxbhnjeodpjeewvahynfaaqxcgilzhdwukpccvdrsmab",1,212,1,1,0,0,0,0,0,0,0,0,0,0,17
"1566",66,"[212]rzyvidqmsmcydwpquponqcqlhpsnxgqpqfwoqnrcuttttyfzzvxngzoigxhuehzgofgerhcxyrfmtanoyaumaynmwybzlrcqarwmjomgunavzjxaptozgvmwjdseqnsetakowfjkzjfmoryxadhryjdevqvldqwlxbiwfgbqaxbhnjeodpjeewvahynfaaqxcgilzhdwukpccvdrsmab",1,212,1,1,0,0,0,0,0,0,0,0,0,0,17
"1567",67,"[212]rzyvidqmsmcydwpquponqcqlhpsnxgqpqfwoqnrcuttttyfzzvxngzoigxhuehzgofgerhcxyrfmtanoyaumaynmwybzlrcqarwmjomgunavzjxaptozgvmwjdseqnsetakowfjkzjfmoryxadhryjdevqvldqwlxbiwfgbqaxbhnjeodpjeewvahynfaaqxcgilzhdwukpccvdrsmab",1,212,1,1,0,0,0,0,0,0,0,0,0,0,17
"1568",68,"[212]rzyvidqmsmcydwpquponqcqlhpsnxgqpqfwoqnrcuttttyfzzvxngzoigxhuehzgofgerhcxyrfmtanoyaumaynmwybzlrcqarwmjomgunavzjxaptozgvmwjdseqnsetakowfjkzjfmoryxadhryjdevqvldqwlxbiwfgbqaxbhnjeodpjeewvahynfaaqxcgilzhdwukpccvdrsmab",1,212,1,1,0,0,0,0,0,0,0,0,0,0,17
"1569",69,"[212]rzyvidqmsmcydwpquponqcqlhpsnxgqpqfwoqnrcuttttyfzzvxngzoigxhuehzgofgerhcxyrfmtanoyaumaynmwybzlrcqarwmjomgunavzjxaptozgvmwjdseqnsetakowfjkzjfmoryxadhryjdevqvldqwlxbiwfgbqaxbhnjeodpjeewvahynfaaqxcgilzhdwukpccvdrsmab",1,212,1,1,0,0,0,0,0,0,0,0,0,0,17
"1570",70,"[212]rzyvidqmsmcydwpquponqcqlhpsnxgqpqfwoqnrcuttttyfzzvxngzoigxhuehzgofgerhcxyrfmtanoyaumaynmwybzlrcqarwmjomgunavzjxaptozgvmwjdseqnsetakowfjkzjfmoryxadhryjdevqvldqwlxbiwfgbqaxbhnjeodpjeewvahynfaaqxcgilzhdwukpccvdrsmab",1,212,1,1,0,0,0,0,0,0,0,0,0,0,17
"1571",71,"[212]rzyvidqmsmcydwpquponqcqlhpsnxgqpqfwoqnrcuttttyfzzvxngzoigxhuehzgofgerhcxyrfmtanoyaumaynmwybzlrcqarwmjomgunavzjxaptozgvmwjdseqnsetakowfjkzjfmoryxadhryjdevqvldqwlxbiwfgbqaxbhnjeodpjeewvahynfaaqxcgilzhdwukpccvdrsmab",1,212,1,1,0,0,0,0,0,0,0,0,0,0,17
"1572",72,"[212]rzyvidqmsmcydwpquponqcqlhpsnxgqpqfwoqnrcuttttyfzzvxngzoigxhuehzgofgerhcxyrfmtanoyaumaynmwybzlrcqarwmjomgunavzjxaptozgvmwjdseqnsetakowfjkzjfmoryxadhryjdevqvldqwlxbiwfgbqaxbhnjeodpjeewvahynfaaqxcgilzhdwukpccvdrsmab",1,212,1,1,0,0,0,0,0,0,0,0,0,0,17
"1573",73,"[212]rzyvidqmsmcydwpquponqcqlhpsnxgqpqfwoqnrcuttttyfzzvxngzoigxhuehzgofgerhcxyrfmtanoyaumaynmwybzlrcqarwmjomgunavzjxaptozgvmwjdseqnsetakowfjkzjfmoryxadhryjdevqvldqwlxbiwfgbqaxbhnjeodpjeewvahynfaaqxcgilzhdwukpccvdrsmab",1,212,1,1,0,0,0,0,0,0,0,0,0,0,17
"1574",74,"[212]rzyvidqmsmcydwpquponqcqlhpsnxgqpqfwoqnrcuttttyfzzvxngzoigxhuehzgofgerhcxyrfmtanoyaumaynmwybzlrcqarwmjomgunavzjxaptozgvmwjdseqnsetakowfjkzjfmoryxadhryjdevqvldqwlxbiwfgbqaxbhnjeodpjeewvahynfaaqxcgilzhdwukpccvdrsmab",1,212,1,1,0,0,0,0,0,0,0,0,0,0,17
"1575",75,"[212]rzyvidqmsmcydwpquponqcqlhpsnxgqpqfwoqnrcuttttyfzzvxngzoigxhuehzgofgerhcxyrfmtanoyaumaynmwybzlrcqarwmjomgunavzjxaptozgvmwjdseqnsetakowfjkzjfmoryxadhryjdevqvldqwlxbiwfgbqaxbhnjeodpjeewvahynfaaqxcgilzhdwukpccvdrsmab",1,212,1,1,0,0,0,0,0,0,0,0,0,0,17
"1576",76,"[212]rzyvidqmsmcydwpquponqcqlhpsnxgqpqfwoqnrcuttttyfzzvxngzoigxhuehzgofgerhcxyrfmtanoyaumaynmwybzlrcqarwmjomgunavzjxaptozgvmwjdseqnsetakowfjkzjfmoryxadhryjdevqvldqwlxbiwfgbqaxbhnjeodpjeewvahynfaaqxcgilzhdwukpccvdrsmab",1,212,1,1,0,0,0,0,0,0,0,0,0,0,17
"1577",77,"[212]rzyvidqmsmcydwpquponqcqlhpsnxgqpqfwoqnrcuttttyfzzvxngzoigxhuehzgofgerhcxyrfmtanoyaumaynmwybzlrcqarwmjomgunavzjxaptozgvmwjdseqnsetakowfjkzjfmoryxadhryjdevqvldqwlxbiwfgbqaxbhnjeodpjeewvahynfaaqxcgilzhdwukpccvdrsmab",1,212,1,1,0,0,0,0,0,0,0,0,0,0,17
"1578",78,"[212]rzyvidqmsmcydwpquponqcqlhpsnxgqpqfwoqnrcuttttyfzzvxngzoigxhuehzgofgerhcxyrfmtanoyaumaynmwybzlrcqarwmjomgunavzjxaptozgvmwjdseqnsetakowfjkzjfmoryxadhryjdevqvldqwlxbiwfgbqaxbhnjeodpjeewvahynfaaqxcgilzhdwukpccvdrsmab",1,212,1,1,0,0,0,0,0,0,0,0,0,0,17
"1579",79,"[212]rzyvidqmsmcydwpquponqcqlhpsnxgqpqfwoqnrcuttttyfzzvxngzoigxhuehzgofgerhcxyrfmtanoyaumaynmwybzlrcqarwmjomgunavzjxaptozgvmwjdseqnsetakowfjkzjfmoryxadhryjdevqvldqwlxbiwfgbqaxbhnjeodpjeewvahynfaaqxcgilzhdwukpccvdrsmab",1,212,1,1,0,0,0,0,0,0,0,0,0,0,17
"1580",80,"[212]rzyvidqmsmcydwpquponqcqlhpsnxgqpqfwoqnrcuttttyfzzvxngzoigxhuehzgofgerhcxyrfmtanoyaumaynmwybzlrcqarwmjomgunavzjxaptozgvmwjdseqnsetakowfjkzjfmoryxadhryjdevqvldqwlxbiwfgbqaxbhnjeodpjeewvahynfaaqxcgilzhdwukpccvdrsmab",1,212,1,1,0,0,0,0,0,0,0,0,0,0,17
"1581",81,"[212]rzyvidqmsmcydwpquponqcqlhpsnxgqpqfwoqnrcuttttyfzzvxngzoigxhuehzgofgerhcxyrfmtanoyaumaynmwybzlrcqarwmjomgunavzjxaptozgvmwjdseqnsetakowfjkzjfmoryxadhryjdevqvldqwlxbiwfgbqaxbhnjeodpjeewvahynfaaqxcgilzhdwukpccvdrsmab",1,212,1,1,0,0,0,0,0,0,0,0,0,0,17
