genome,merit,merit_given,gen,accuracy,door_rooms,exit_rooms,correct_doors,incorrect_doors,correct_exits,incorrect_exits,doors_taken_0,doors_correct_0,doors_taken_1,doors_correct_1,doors_taken_2,doors_correct_2,doors_taken_3,doors_correct_3, seed
"[109]NJHNJHBwcSFhGqFACMzeLLIMcKHoaCBkbaFqvfICCLtthGehaiqvaaAoqRlxzSjxxHGDimdvANhcsQGHnICLzgqGzPSRBIfsLCOBgIubmHfLH",7.06739e+72,3.09485e+26,14710,0.75914,465,112,353,112,112,0,112,112,130,130,224,112,111,111, 13
"[163]QvHMKoJSHPvcSqqhaJFnNPxwbehSAQjwtcLhyABhHsjcEOKuwLeDcaCtOgupEkkFqDSesbrLAtpOvSRzzfIdGQICysSBChxHkiReIlgqazvephBSxKgMrtSpIualvhduLjLyOqcSLkyvNDAvFnfyuyFtBAHNIbkFcIL",3.6185e+75,6.04463e+23,8956,0.755102,490,120,370,120,120,0,120,120,120,120,250,130,120,120, 130
"[95]HyMKpGnnwcCvsKarLkzmQQyEJaxAEjagynIHoGagwqfhjzdCbkECAQwQLEvJpbxAsdiPkoBfuOcGzjHmNJAPCsCecypjPwQ",8192,4,2762,0.928571,14,0,13,1,0,0,0,0,7,7,7,6,0,0, 131
"[96]neHNGwOKoJHPOqIEDGmRzlyLoCRpklFdLHCIleRrpNmmgoiIzzhQppKKBASteuSJPsxzpuAwmIyEmszfIDvszjIOtzmhhESl",1.85267e+78,2.41785e+24,7641,0.74761,523,131,391,132,131,0,131,131,131,131,261,129,131,131, 132
"[65]iSpsnxioLRddKHcocpKRfdHRfeGHNJPIEqSuknpFMqLveCzBuOymdHOuLBknQueBA",5.98631e+51,9.67141e+24,8192,0.740845,355,91,263,92,91,0,181,181,193,193,342,160,181,181, 133
"[76]HOKdDOkjyHGNJqwPfQMvcJJwHlqazoxPeFzJazdamBbJaAFdonPaosFhAOFmoRGQLJesAeGrbIAF",4096,2,2940,0.923077,13,0,12,1,0,0,0,0,5,5,9,7,0,0, 134
"[141]HEguRKuGHNJDFqSAzIdryHwRCAQPmRlnbnIOiFfKcuiKGKtEhbMHEQudPQBQNuCRiHFkJiSQCroSdrSzsEFQcSKzNtxMtsnLizfdAdloIIfRtohiDMqOcPBuqQlsvERwmPorOmzjBCgab",512,8,3003,0.9,10,0,9,1,0,0,0,0,5,5,5,4,0,0, 135
"[51]uHOKHNJkcdqHILCRqSsiKMovnDSJduDFnHNOCfhjpnmqFjmtMyy",1.94267e+84,1.9807e+28,11810,0.750449,557,139,418,139,139,0,139,139,138,138,281,142,138,138, 136
"[46]HESciuQipbzvMKRbfPJHPEDqOQFevSBQaDypwPJgrrsILm",5.02168e+58,3.77789e+22,8694,0.760753,372,89,283,89,89,0,89,89,110,110,173,84,89,89, 137
"[103]EHNlevagcBCHQyIdtyufshfhHobBAkvjxBjqjPkSqLkxawQqxJsRvhDojHkHcNitgvcoCxxJjLNyNkkRxQwajEboLRIRKHMSdJHOLoG",7.30751e+47,1.29807e+33,7310,0.746875,320,81,239,81,81,0,275,275,277,274,275,275,547,272, 138
"[99]veSLohBCOCIfiOhzjnQkdtjJcbiFdEbHrviGnpRkcAbPDtGHynNIStkyvpuezMiBMukFNzNNePdhHRLptNJHGqcMHIBqIutEytN",4096,1,2870,0.923077,13,0,12,1,0,0,0,0,5,5,0,0,8,7, 139
"[81]vHRKGNJHqMdorNOoabwEzzxfBFatnvdIdpdEaDKMfignoqeFhSxjnAPomJxmLDmnqwfLhbixIqnGlHpiq",1024,5,2886,0.909091,11,0,10,1,0,0,0,0,2,2,12,10,0,0, 14
"[122]NLQmsuiPtHMBbsGHNJqbLqazghpPCCaevvHqlCtNCHCskGmCqfbmeaJOdCkJABehBCfmoGBBJkntqaRnghiDSLDKGISFHQdGQfeqBBIkHvIQhiwxdORbOHEFCl",524288,4,3034,1,18,0,18,0,0,0,0,0,6,6,0,0,12,12, 140
"[90]rHbNbDKEHNlNJgqaDJgClDIILqMDIiBjpgbSJDtyxLfRIsDxKaJKAiIdHSFEDElerjtFbMsfQbljJbrijAdcNHEdGg",2.5711e+61,1.93428e+25,9690,0.754386,399,97,301,98,97,0,97,97,94,94,208,110,97,97, 141
"[129]xPPHcCbjPtRKlHNJnkGCgnRAQpfAFiorRuCzdLBxEILvqSlqmepzyHPwqjKLnoQKIQdkjIjKlsvokmxGeFlpcEkoHdtwxeNwDSJjbjsKAAqqaOvwhFgrfuoBEdFxAgyNq",1.04858e+06,1,3080,1,19,0,19,0,0,0,0,0,9,9,10,10,0,0, 142
"[103]HNJCDPpSJoqjGIkvvrkCEqbjyyxfwGPuHqHHDABCMnpPkaSSdiusDexfPkjhlvMxvuBgNAjrzHAEPkvRKzQmpgQxFrfaaEhnNMAybGG",16384,4,2710,0.933333,15,0,14,1,0,0,0,0,8,8,7,6,0,0, 143
"[26]HcHNJPIRfCFNcPLoGHMKHNJHOK",6.90175e+69,3.96141e+28,12460,0.742138,477,123,354,123,123,0,179,179,165,165,339,160,179,179, 144
"[61]HNGNJMKsEHNJHejBodKHNqRaKkSlIBDpSNQINRiRhtMSgaLHDBKHdmEQdNebd",1.11504e+43,5.90296e+20,9974,0.75,284,71,213,71,71,0,71,71,80,80,133,62,71,71, 145
"[79]rltgNnRMxPSicosHRBowNJHGqKCvhuAnoFfiBfBEnjbcCQyhHRPBDplhQBQrFeiJKHxQDpyfxwvBzBH",6.71089e+07,5,3191,1,25,0,25,0,0,0,0,0,13,13,14,13,0,0, 146
"[100]vHccArSJqsPKonvnHuccFBnMwgGQJdNlrHqLCMpxPOzCNvGRSJvuspDekzznHAaqARJGyGoBvBnbAnfzoFPcDhapLLgixAIQxaeE",524288,2,2772,1,18,0,18,0,0,0,0,0,8,8,0,0,15,12, 147
"[124]QNJGHOLqDPlbiBlPRNSQRkheChzHuilIvhfEjoeKrhwDdyfeHdJJLuglorbprOiqCojazBoKberKybHnHNogvtJnxCCoyxPzbKEiBDDCCituEdFltEiqhqGKgjDP",4.1943e+06,2,3013,0.956522,23,0,22,1,0,0,0,0,12,12,0,0,11,10, 148
"[101]HOCJyCefeFLmnzgpsESQuLyHBipbkAeNbwxIsFqnckEKanAoRpLPKrfIMoajvKpPGbjhMCmaRFhNLpunMaLnKzHbPIPbDqLQayocB",2.03704e+90,3.92319e+56,6577,0.996835,316,1,315,1,1,0,1,1,92,92,116,115,108,108, 149
"[88]dviyGAneOHGNJSKBCClLzRFcuxalevIjGJqzOiOvvMquvQutfAtwhzruhjFEbzIrQBRSBHmqldvDxhlSIzjQmpEB",32768,8,3065,0.9375,16,0,15,1,0,0,0,0,7,7,9,8,0,0, 15
"[101]HCifFOMzmMbCzvSghEebEIFvtSxnHrqEyCazyCBiOzIxSQbDaRLgwLCwqgwMqgyfQaKDScjofBzxzDqydzRcKNwbAQOwMsnNJMGjr",256,1,2756,1,7,0,7,0,0,0,0,0,7,7,0,0,0,0, 150
"[105]EeEAHRKPwigGlDosxMfGHoJClpaSglAyShAOLCqsyCRJxcFxORrecmtCiRPBNSJJMhwdGiqIztPbuyGHOijJsFpmkhrLLPHEGjmOrNhfr",128,17,2932,1,6,0,6,0,0,0,0,0,9,9,0,0,0,0, 151
"[103]AsjHyhfHRLhazNJHGQxCPsIBqPpPxzorIHHyDRSDFbhaxPnOoNeuqMxahmskcvwQOuMSmnexObqkjIjJQamCffaARraBEbFImiLFjEC",4096,2,2955,0.923077,13,0,12,1,0,0,0,0,6,6,0,0,8,6, 152
"[112]muAPSEkbwNJGHPySLBCSkvKBgOFuRfyuHqfadawlcGNxJQIBnRkKJQcJFtcbLFvHeNtKOxRqANjxPtHtqukDvrHLNrgLEHKhRfmeOsJpMkvDEDQi",2.09715e+06,2,3064,1,20,0,20,0,0,0,0,0,12,12,0,0,9,8, 153
"[54]ipIPNGwMLHRfaaKEPvNJHDrbHEynEBLDHSfSREOKHPIqexcLSNvtmK",8.42498e+65,4.8357e+24,8989,0.733906,466,124,342,124,124,0,166,166,140,140,281,151,210,174, 154
"[96]CJPDSjjEGAqEpQrjnaFJynDBOyRHvMzjPyrwOLnEwDodCiAAojgkdhjfdSttpdsyEyzHoJoQLhOGgzHloNSdjvHGCBaNdPue",8192,2,2724,0.928571,14,0,13,1,0,0,0,0,5,5,0,0,10,8, 155
"[106]HByoKavHGNJCEmfmtrHhIDDItHsaIpimCkQPFnRJrNFAPwspJbPFRARNCiuHwCmcGeuMyJrQknamNNFgShJwQJmpRamuyeuEnofctoyyOS",1024,2,2917,1,9,0,9,0,0,0,0,0,9,9,1,0,0,0, 156
"[82]SNQiIGLPeRldNPsBfdBeHbuMKoJHEPDqeqdtppGdjnrHrAKzDGpSSltlQtIDaBxehbImPLpSawPNjoFopl",7.23701e+75,1.25542e+58,9518,0.785877,439,94,345,94,94,0,409,409,436,436,835,426,408,408, 157
"[112]JRqLGyvHlfudrbaGjzkSlwDRHOqGfBjaKwMPbyktkqOsnsmdborAvwgafvbCxquhvpgdqJOzNmxhAGcOqyyxHNaNfKLnNNeFzLqzoEaoMspteDxO",8,2,2709,1,2,0,2,0,0,0,0,0,1,1,0,0,1,1, 158
"[118]yisNJGAHSyLBCJAmMMLKPRRLtKdSzBSSvFIfLmHIJxizaeaawalpucdoDSzQaiwIOjhagubPgkDhQqLdxNuyqmgJGmQAplNEyNJQmcdzBNhdfacGuvJwOy",1.07374e+09,2,2962,1,29,0,29,0,0,0,0,0,10,10,0,0,20,19, 159
