genome,merit,merit_given,gen,accuracy,door_rooms,exit_rooms,correct_doors,incorrect_doors,correct_exits,incorrect_exits,doors_taken_0,doors_correct_0,doors_taken_1,doors_correct_1,doors_taken_2,doors_correct_2,doors_taken_3,doors_correct_3, seed
"[134]xlzGlnjorEsHOKHNJHSaPDPEJHoGqzILqIMuFtwDJfLtgweHAjuNrgubqfkShzyLMpOvFMhgQuuMaLAgSFKcLIvsNxIznxDQojtnAsKASGQIvQvooAohrrJScJBmjiGlyLGhNw",4.78905e+52,8.16736e+26,8700,0.766082,342,79,262,80,79,0,79,79,81,81,182,102,79,79, 1
"[103]MGOAbiOydMGzemzrmgHMLusaGHcoKNcJquEvegBqqjQEMyLJeqRoEsMhHwPfMyqQlfbOqOpnPmggbrhHuLvJcfIwptCyPOOIoSfJDmF",1.36113e+39,2.86607,3087,1,129,0,129,0,0,0,0,0,48,48,46,46,39,37, 10
"[113]JGrafmjLcmisxjzxesPPyBQbsqadFydfFKolMLPMoqbokdqoKiPnolmhNxrgbzOPqrMIGcqHiuSxirFGndbhNiIyrozkacGCsCoIsvPMguaEazKKt",8,4,2665,1,2,0,2,0,0,0,0,0,1,1,0,0,1,1, 100
"[169]tykasHRLPGHRONJqaIKqCkBpFmBsIKDkSzwnsfoLFRvEIbjENwDiRvBtantodmMLxxzbggymEsPMAsjaHKdJzfclvhPsmLjxCSrcaLPKGDmsGsayPyBNpgcbqDxsBoakabyOcSnRFRzqLcmHwEqpxEbBRioGEyBRmKdBdqkAo",2.03704e+90,8.16736e+26,11693,0.737124,932,245,687,245,245,0,245,245,212,212,244,244,476,231, 101
"[78]LGHQEcCchdKojQupriQRKPxpztRjGEgwfGkkEpvmmoSJrMdPLHrrARrKmmjHLFwbMqIADlllecRpmb",16,2,2582,1,3,0,3,0,0,0,0,0,0,0,6,3,3,2, 102
"[100]OdHOLGNJqDaCKhNIKnlgRRwDHNDRddmHOwbckbEQduMulGOSeJPPsfSPfoMjjtjxbuFllcSjutCIygBcbekjBmrCgmhbojLAGewv",3.91342e+06,1.86607,2950,0.956522,23,0,22,1,0,0,0,0,14,14,0,0,9,8, 103
"[82]GgEqCMphowlFNfAhgiGPHnDitHoJSDeBjLHOqNEDeiQIKqQHquprippMjOlmbuLvDdMMjNBlIdllBulJHo",1.70141e+38,9.02374e+24,10221,0.761905,252,60,192,60,60,0,151,151,155,155,151,151,316,165, 104
"[93]HoJHtMLHNJHRqPvcNGqmzoEiSmprKuxGmscQaAQGIIwLHStbKsAGJjRAmLQNRedMKgCCRNSLMBJtAAydrJzsGucmSscIK",2.34977e+35,1.99398e+23,10739,0.762931,232,54,177,55,54,0,54,54,56,56,54,54,122,67, 105
"[127]jPNdmffFvstBbFcflwEDvjvrNycORdxdazCKedpJngEoEBcfuNcJEHcNcCKkcfQFzeHqpQmIyhfLEkeqGdIIuBuGsPmzPkFsFbIauRHjuaBuSwbLQeaduFJGQRpQsta",3.10827e+85,2.86499e+63,11899,0.775701,535,120,415,120,120,0,242,242,257,257,502,260,242,242, 106
"[96]gjmHRNRLikGHGNJqchBtejmjSARilAnhFGaqpbFztvRDHzkoSKFNqdkzJcyfBufDGtwIpyyxydupaEJOkgsbnuzSvSNBteKf",15286.8,3.73213,2924,0.933333,15,0,14,1,0,0,0,0,7,7,0,0,8,7, 107
"[119]jubbaHoJSKvdHPCFfqDnsjumKSAqySCxxaLIPvFxIdrsEtmaoxJSaFENIvkNClHLykxQsSKpDyuSrAykRCoMbJFhDmvPsDxhSKsrDeNDfgnmrlHBRijKIdL",5.91769e+70,1.06855e+23,9887,0.744554,505,128,376,129,128,0,128,128,128,128,249,120,128,128, 108
"[124]LgqjFyNgJvvCzPRfEbiyxSCdLHqFwkOhvlrgGLNJFHpAchMAfJAilifqiGqFmgDBRSyBgBmmMwRiazwParRFrSJtkNiDFHJotqStSCxiodsKanASxjtLECSiyStt",8,1,2621,1,2,0,2,0,0,0,0,0,1,1,0,0,1,1, 109
"[80]kkhHRKNJGHqiEnbkLIDhexlNKoucjvbfrBMBzEesajsmSjRGxnpljiqxpNdOPjQSyzRGocGNGizwrhCQ",477.713,7.46426,3029,0.9,10,0,9,1,0,0,0,0,6,6,4,3,0,0, 11
"[127]LNqQosyQiGJGAxuBOgwIKvtrLmkQSxtlpSaNiBlyrmMJuNMsvSxvpOqCQzdybjrpearsFbuMbPqtFKIjcQKGowglLmgnOpDyKKueASSfLjRwBGrAohIvceigKkMtcxy",14.9285,1,2670,0.8,5,1,4,1,1,0,1,1,2,1,1,1,2,2, 110
"[103]HCpkQRgRNHdgcmzoqLCaRnGRLMRPDAoBblCzAhRlesxFecgsqjNgrhfoGMKBHbOnkcBRCBdaHbRbccEQfRDaeAydPIPaKMLNcJHNJPB",1.72227e+60,7.21899e+25,8660,0.837748,302,49,253,49,49,0,106,106,161,161,264,158,171,171, 111
"[74]jcvHMKHOnNJqILqeEPQQbPwQflkwroBheNrfeKynwLliasikGLzkQtsLRkKcHnxurwNnOHFfHc",9.83756e+32,3.81021e+26,7439,0.756757,222,54,168,54,54,0,54,54,63,63,105,51,54,54, 112
"[111]JGqptctEFqGkKRJqtQtDOcGsRxdlElvGkMOOMSJeNBszmeGxzEtPFdgMKxsQtRGznGzhczLdbyLedcaNJcssPPDytLQjemOvxClCtAaQPSwbChA",4,1,2611,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0, 113
"[78]MBogcaxRdLGHNJSBpsnCeBKQkShHqjCABnmNlnQggFhqGklBHChvjbspROtqiAdPyGDSIfRNHxDRJo",6.96898e+41,1,3400,1,138,0,138,0,0,0,0,0,42,42,47,47,49,49, 114
"[70]KLwGqiRumnMFOGDGpsyQqEJlsRdaJQcpAAKFrGJzmuAgDDxvPfttpcwbmyOlOhqFsrvsab",8,1,2655,1,2,0,2,0,0,0,0,0,0,0,1,1,1,1, 115
"[91]kCrocyCiIPwvECHOBuHMLkHNJqIKqdPLelDIdgEAhDBdASdRRSpntrxRoNtfCDKHlQQJmFlFaBbixKcGQswNowMxGqm",1.1439e+55,1.30678e+28,10961,0.743655,394,101,293,101,101,0,101,101,102,102,100,100,192,91, 116
"[104]JnGvMjweqNmjSpnrDIssBbfGFtGrqsqmmKmwusOxgoBHjOngJtBSbKuGvprMtjSAuBOkcjzSrsSzFwjsRGcjiCvkABnOpeEepixsiArk",32,1,2615,1,4,0,4,0,0,0,0,0,4,4,0,0,0,0, 117
"[108]ttGNJHSBKgCkhkDhnShDJpjPfeyIPkqmGNMadbAAGhpBodzxmyDohtaLISutLGRmHHxiznqOMNhLfatyccjJMhnRvLgkNREPbtmhBRqGLGRQ",1.95671e+06,2.86607,2989,0.954545,22,0,21,1,0,0,0,0,18,18,24,18,0,0, 118
"[97]zjcvvHOLNJHqvdCNgAqIxKFtwJsDDSzbxQSewLPGCDIOzPJdFblDtujRQPfpyztcRrsluphdugymcnwJxhEcsxMDnztdIKFfC",2.72405e+80,3.41936e+24,10772,0.743501,577,148,429,148,148,0,148,148,142,142,147,147,288,140, 119
"[70]ktRKHGNJHSgdMBjbLQrqyQsniAcAihjqqEiJuLDDmqeEJCogJSKeFiRIsGrHJyQDeQuLJb",7.66248e+53,1.86607,3211,1,178,0,178,0,0,0,0,0,62,62,57,57,59,59, 12
"[101]OHbSDEERlAKHbNSOqdILquInszuGAoNHaeqBHJSNhKbjAorxNqFsrkAzpiqhueDnrrqbEowlboHdKveJqrytbaNxykkFNOvlmxEnN",7.77068e+84,8.88762e+25,11481,0.756522,575,139,435,140,139,0,139,139,152,152,284,144,139,139, 120
"[91]EHvHcbGoNNcJpyqzyMLQKCvbPdCwNKefDGxKicsMucPCDMQxrcNKBvkzLSBnHgcCfCrusrjQePGoGgIohhczQcKCgHo",131072,1,3007,1,16,0,16,0,0,0,0,0,8,8,0,0,8,8, 121
"[105]HsarRpJmOLejrielvHtREGbFCDomrreezzNFzqtwHEfdFIrjIbPMaSaRwyycSeJyosdiIGdCGcSvzLtPkAHtIpSQlkRsbwyKMqklonROE",1024,8,2821,1,9,0,9,0,0,0,0,0,9,9,0,0,0,0, 122
"[120]jrByiPFClzqAyHyLHuMKNJMaQHqGPabFbICsffvLrryOmFawAplRlmNRfdAmPciuQoKyxzjwLRCcDGqarLwLvnLsnSIqgGeqhfaIfxstzhtiJhHikoqupxbE",4.11861e+30,2.86311e+22,9672,0.805882,170,32,137,33,32,0,75,75,76,76,185,108,75,75, 123
