"","trial_number","genome","merit","accuracy","genome_length","door_rooms","exit_rooms","correct_doors","incorrect_doors","correct_exits","incorrect_exits","doors_taken_0","doors_correct_0","doors_taken_1","doors_correct_1","doors_taken_2","doors_correct_2","doors_taken_3","doors_correct_3","seed"
"1",0,"[52]CInaaALqqkzGbqJfdvBebenfofDxjDtxuGddaravHboJoqKGHlop",110,0.751152,52,217,54,163,54,54,0,54,54,59,59,104,50,54,54,1
"2",1,"[52]CInaaALqqkzGbqJfdvBebenfofDxjDtxuGddaravHboJoqKGHlop",109,0.762136,52,206,48,157,49,48,0,48,48,46,46,112,63,48,48,1
"3",2,"[52]CInaaALqqkzGbqJfdvBebenfofDxjDtxuGddaravHboJoqKGHlop",118,0.772093,52,215,48,166,49,48,0,48,48,58,58,109,60,48,48,1
"4",3,"[52]CInaaALqqkzGbqJfdvBebenfofDxjDtxuGddaravHboJoqKGHlop",94,0.716279,52,215,60,154,61,60,0,60,60,48,48,107,46,60,60,1
"5",4,"[52]CInaaALqqkzGbqJfdvBebenfofDxjDtxuGddaravHboJoqKGHlop",97,0.720183,52,218,61,157,61,61,0,61,61,50,50,107,46,61,61,1
"6",5,"[52]CInaaALqqkzGbqJfdvBebenfofDxjDtxuGddaravHboJoqKGHlop",113,0.769231,52,208,48,160,48,48,0,48,48,50,50,110,62,48,48,1
"7",6,"[52]CInaaALqqkzGbqJfdvBebenfofDxjDtxuGddaravHboJoqKGHlop",119,0.765766,52,222,51,170,52,51,0,51,51,74,74,97,45,51,51,1
"8",7,"[52]CInaaALqqkzGbqJfdvBebenfofDxjDtxuGddaravHboJoqKGHlop",109,0.754717,52,212,51,160,52,51,0,51,51,55,55,106,54,51,51,1
"9",8,"[52]CInaaALqqkzGbqJfdvBebenfofDxjDtxuGddaravHboJoqKGHlop",104,0.739535,52,215,56,159,56,56,0,56,56,52,52,107,51,56,56,1
"10",9,"[52]CInaaALqqkzGbqJfdvBebenfofDxjDtxuGddaravHboJoqKGHlop",97,0.720183,52,218,60,157,61,60,0,60,60,54,54,104,43,60,60,1
"11",10,"[52]CInaaALqqkzGbqJfdvBebenfofDxjDtxuGddaravHboJoqKGHlop",103,0.75,52,204,51,153,51,51,0,51,51,38,38,115,64,51,51,1
"12",11,"[52]CInaaALqqkzGbqJfdvBebenfofDxjDtxuGddaravHboJoqKGHlop",123,0.796117,52,206,42,164,42,42,0,42,42,55,55,109,67,42,42,1
"13",12,"[52]CInaaALqqkzGbqJfdvBebenfofDxjDtxuGddaravHboJoqKGHlop",89,0.707547,52,212,61,150,62,61,0,61,61,41,41,110,48,61,61,1
"14",13,"[52]CInaaALqqkzGbqJfdvBebenfofDxjDtxuGddaravHboJoqKGHlop",105,0.745283,52,212,54,158,54,54,0,54,54,49,49,109,55,54,54,1
"15",14,"[52]CInaaALqqkzGbqJfdvBebenfofDxjDtxuGddaravHboJoqKGHlop",109,0.759615,52,208,50,158,50,50,0,50,50,46,46,112,62,50,50,1
