"","trial_number","genome","merit","accuracy","genome_length","door_rooms","exit_rooms","correct_doors","incorrect_doors","correct_exits","incorrect_exits","doors_taken_0","doors_correct_0","doors_taken_1","doors_correct_1","doors_taken_2","doors_correct_2","doors_taken_3","doors_correct_3","did_repro","seed"
"1",0,"[130]HNJoaKPNCIHcgLSMHqLHqGpcnLClbHsGzzginjCGyftyEJKfqjQSjHnRuODJGOfdEEiqvFSoQtKgzQskebJzKijqdcpJbsBBnGEvEfkEhMiDoLtkQJPPvFdbPxMgvomHOp",9.35361e+49,0.994012,130,167,1,166,1,1,0,1,1,54,54,57,56,56,56,"True",1
"2",1,"[130]HNJoaKPNCIHcgLSMHqLHqGpcnLClbHsGzzginjCGyftyEJKfqjQSjHnRuODJGOfdEEiqvFSoQtKgzQskebJzKijqdcpJbsBBnGEvEfkEhMiDoLtkQJPPvFdbPxMgvomHOp",7.48289e+50,0.994118,130,170,1,169,1,1,0,1,1,69,69,51,50,50,50,"True",1
"3",2,"[130]HNJoaKPNCIHcgLSMHqLHqGpcnLClbHsGzzginjCGyftyEJKfqjQSjHnRuODJGOfdEEiqvFSoQtKgzQskebJzKijqdcpJbsBBnGEvEfkEhMiDoLtkQJPPvFdbPxMgvomHOp",3.74144e+50,0.994083,130,169,1,168,1,1,0,1,1,56,56,57,56,56,56,"True",1
"4",3,"[130]HNJoaKPNCIHcgLSMHqLHqGpcnLClbHsGzzginjCGyftyEJKfqjQSjHnRuODJGOfdEEiqvFSoQtKgzQskebJzKijqdcpJbsBBnGEvEfkEhMiDoLtkQJPPvFdbPxMgvomHOp",2.3384e+49,0.993939,130,165,1,164,1,1,0,1,1,53,53,64,63,48,48,"True",1
"5",4,"[130]HNJoaKPNCIHcgLSMHqLHqGpcnLClbHsGzzginjCGyftyEJKfqjQSjHnRuODJGOfdEEiqvFSoQtKgzQskebJzKijqdcpJbsBBnGEvEfkEhMiDoLtkQJPPvFdbPxMgvomHOp",7.84638e+56,0.994737,130,190,1,189,1,1,0,1,1,51,51,76,75,63,63,"True",1
"6",5,"[130]HNJoaKPNCIHcgLSMHqLHqGpcnLClbHsGzzginjCGyftyEJKfqjQSjHnRuODJGOfdEEiqvFSoQtKgzQskebJzKijqdcpJbsBBnGEvEfkEhMiDoLtkQJPPvFdbPxMgvomHOp",1.49658e+51,0.994152,130,171,1,170,1,1,0,1,1,50,50,61,60,60,60,"True",1
"7",6,"[130]HNJoaKPNCIHcgLSMHqLHqGpcnLClbHsGzzginjCGyftyEJKfqjQSjHnRuODJGOfdEEiqvFSoQtKgzQskebJzKijqdcpJbsBBnGEvEfkEhMiDoLtkQJPPvFdbPxMgvomHOp",3.74144e+50,0.994083,130,169,1,168,1,1,0,1,1,60,60,48,47,61,61,"True",1
"8",7,"[130]HNJoaKPNCIHcgLSMHqLHqGpcnLClbHsGzzginjCGyftyEJKfqjQSjHnRuODJGOfdEEiqvFSoQtKgzQskebJzKijqdcpJbsBBnGEvEfkEhMiDoLtkQJPPvFdbPxMgvomHOp",6.12998e+54,0.994536,130,183,1,182,1,1,0,1,1,59,59,59,58,65,65,"True",1
"9",8,"[130]HNJoaKPNCIHcgLSMHqLHqGpcnLClbHsGzzginjCGyftyEJKfqjQSjHnRuODJGOfdEEiqvFSoQtKgzQskebJzKijqdcpJbsBBnGEvEfkEhMiDoLtkQJPPvFdbPxMgvomHOp",3.74144e+50,0.994083,130,169,1,168,1,1,0,1,1,53,53,59,58,57,57,"True",1
"10",9,"[130]HNJoaKPNCIHcgLSMHqLHqGpcnLClbHsGzzginjCGyftyEJKfqjQSjHnRuODJGOfdEEiqvFSoQtKgzQskebJzKijqdcpJbsBBnGEvEfkEhMiDoLtkQJPPvFdbPxMgvomHOp",5.98631e+51,0.99422,130,173,1,172,1,1,0,1,1,60,60,59,58,54,54,"True",1
"11",10,"[130]HNJoaKPNCIHcgLSMHqLHqGpcnLClbHsGzzginjCGyftyEJKfqjQSjHnRuODJGOfdEEiqvFSoQtKgzQskebJzKijqdcpJbsBBnGEvEfkEhMiDoLtkQJPPvFdbPxMgvomHOp",3.74144e+50,0.994083,130,169,1,168,1,1,0,1,1,60,60,54,53,55,55,"True",1
"12",11,"[130]HNJoaKPNCIHcgLSMHqLHqGpcnLClbHsGzzginjCGyftyEJKfqjQSjHnRuODJGOfdEEiqvFSoQtKgzQskebJzKijqdcpJbsBBnGEvEfkEhMiDoLtkQJPPvFdbPxMgvomHOp",9.35361e+49,0.994012,130,167,1,166,1,1,0,1,1,53,53,63,62,51,51,"True",1
"13",12,"[130]HNJoaKPNCIHcgLSMHqLHqGpcnLClbHsGzzginjCGyftyEJKfqjQSjHnRuODJGOfdEEiqvFSoQtKgzQskebJzKijqdcpJbsBBnGEvEfkEhMiDoLtkQJPPvFdbPxMgvomHOp",1.6455e+63,0.995261,130,211,1,210,1,1,0,1,1,75,75,82,81,54,54,"True",1
"14",13,"[130]HNJoaKPNCIHcgLSMHqLHqGpcnLClbHsGzzginjCGyftyEJKfqjQSjHnRuODJGOfdEEiqvFSoQtKgzQskebJzKijqdcpJbsBBnGEvEfkEhMiDoLtkQJPPvFdbPxMgvomHOp",1.60694e+60,0.995025,130,201,1,200,1,1,0,1,1,57,57,87,86,57,57,"True",1
"15",14,"[130]HNJoaKPNCIHcgLSMHqLHqGpcnLClbHsGzzginjCGyftyEJKfqjQSjHnRuODJGOfdEEiqvFSoQtKgzQskebJzKijqdcpJbsBBnGEvEfkEhMiDoLtkQJPPvFdbPxMgvomHOp",1.5325e+54,0.994475,130,181,1,180,1,1,0,1,1,64,64,53,52,64,64,"True",1
"16",15,"[130]HNJoaKPNCIHcgLSMHqLHqGpcnLClbHsGzzginjCGyftyEJKfqjQSjHnRuODJGOfdEEiqvFSoQtKgzQskebJzKijqdcpJbsBBnGEvEfkEhMiDoLtkQJPPvFdbPxMgvomHOp",1.91562e+53,0.994382,130,178,1,177,1,1,0,1,1,61,61,54,53,63,63,"True",1
"17",16,"[130]HNJoaKPNCIHcgLSMHqLHqGpcnLClbHsGzzginjCGyftyEJKfqjQSjHnRuODJGOfdEEiqvFSoQtKgzQskebJzKijqdcpJbsBBnGEvEfkEhMiDoLtkQJPPvFdbPxMgvomHOp",3.06499e+54,0.994505,130,182,1,181,1,1,0,1,1,64,64,57,56,61,61,"True",1
"18",17,"[130]HNJoaKPNCIHcgLSMHqLHqGpcnLClbHsGzzginjCGyftyEJKfqjQSjHnRuODJGOfdEEiqvFSoQtKgzQskebJzKijqdcpJbsBBnGEvEfkEhMiDoLtkQJPPvFdbPxMgvomHOp",3.06499e+54,0.994505,130,182,1,181,1,1,0,1,1,51,51,67,66,64,64,"True",1
"19",18,"[130]HNJoaKPNCIHcgLSMHqLHqGpcnLClbHsGzzginjCGyftyEJKfqjQSjHnRuODJGOfdEEiqvFSoQtKgzQskebJzKijqdcpJbsBBnGEvEfkEhMiDoLtkQJPPvFdbPxMgvomHOp",2.99316e+51,0.994186,130,172,1,171,1,1,0,1,1,48,48,65,64,59,59,"True",1
"20",19,"[130]HNJoaKPNCIHcgLSMHqLHqGpcnLClbHsGzzginjCGyftyEJKfqjQSjHnRuODJGOfdEEiqvFSoQtKgzQskebJzKijqdcpJbsBBnGEvEfkEhMiDoLtkQJPPvFdbPxMgvomHOp",1.19726e+52,0.994253,130,174,1,173,1,1,0,1,1,66,66,60,59,48,48,"True",1
"21",20,"[130]HNJoaKPNCIHcgLSMHqLHqGpcnLClbHsGzzginjCGyftyEJKfqjQSjHnRuODJGOfdEEiqvFSoQtKgzQskebJzKijqdcpJbsBBnGEvEfkEhMiDoLtkQJPPvFdbPxMgvomHOp",1.49658e+51,0.994152,130,171,1,170,1,1,0,1,1,53,53,58,57,60,60,"True",1
"22",21,"[130]HNJoaKPNCIHcgLSMHqLHqGpcnLClbHsGzzginjCGyftyEJKfqjQSjHnRuODJGOfdEEiqvFSoQtKgzQskebJzKijqdcpJbsBBnGEvEfkEhMiDoLtkQJPPvFdbPxMgvomHOp",3.74144e+50,0.994083,130,169,1,168,1,1,0,1,1,45,45,60,59,64,64,"True",1
"23",22,"[130]HNJoaKPNCIHcgLSMHqLHqGpcnLClbHsGzzginjCGyftyEJKfqjQSjHnRuODJGOfdEEiqvFSoQtKgzQskebJzKijqdcpJbsBBnGEvEfkEhMiDoLtkQJPPvFdbPxMgvomHOp",2.39452e+52,0.994286,130,175,1,174,1,1,0,1,1,59,59,54,53,62,62,"True",1
"24",23,"[130]HNJoaKPNCIHcgLSMHqLHqGpcnLClbHsGzzginjCGyftyEJKfqjQSjHnRuODJGOfdEEiqvFSoQtKgzQskebJzKijqdcpJbsBBnGEvEfkEhMiDoLtkQJPPvFdbPxMgvomHOp",2.923e+48,0.993827,130,162,1,161,1,1,0,1,1,65,65,57,56,40,40,"True",1
"25",24,"[130]HNJoaKPNCIHcgLSMHqLHqGpcnLClbHsGzzginjCGyftyEJKfqjQSjHnRuODJGOfdEEiqvFSoQtKgzQskebJzKijqdcpJbsBBnGEvEfkEhMiDoLtkQJPPvFdbPxMgvomHOp",7.48289e+50,0.994118,130,170,1,169,1,1,0,1,1,57,57,55,54,58,58,"True",1
"26",25,"[130]HNJoaKPNCIHcgLSMHqLHqGpcnLClbHsGzzginjCGyftyEJKfqjQSjHnRuODJGOfdEEiqvFSoQtKgzQskebJzKijqdcpJbsBBnGEvEfkEhMiDoLtkQJPPvFdbPxMgvomHOp",5.98631e+51,0.99422,130,173,1,172,1,1,0,1,1,62,62,55,54,56,56,"True",1
"27",26,"[130]HNJoaKPNCIHcgLSMHqLHqGpcnLClbHsGzzginjCGyftyEJKfqjQSjHnRuODJGOfdEEiqvFSoQtKgzQskebJzKijqdcpJbsBBnGEvEfkEhMiDoLtkQJPPvFdbPxMgvomHOp",1.5325e+54,0.994475,130,181,1,180,1,1,0,1,1,63,63,58,57,60,60,"True",1
"28",27,"[130]HNJoaKPNCIHcgLSMHqLHqGpcnLClbHsGzzginjCGyftyEJKfqjQSjHnRuODJGOfdEEiqvFSoQtKgzQskebJzKijqdcpJbsBBnGEvEfkEhMiDoLtkQJPPvFdbPxMgvomHOp",2.39452e+52,0.994286,130,175,1,174,1,1,0,1,1,59,59,58,57,58,58,"True",1
"29",28,"[130]HNJoaKPNCIHcgLSMHqLHqGpcnLClbHsGzzginjCGyftyEJKfqjQSjHnRuODJGOfdEEiqvFSoQtKgzQskebJzKijqdcpJbsBBnGEvEfkEhMiDoLtkQJPPvFdbPxMgvomHOp",2.00867e+59,0.994949,130,198,1,197,1,1,0,1,1,51,51,76,75,71,71,"True",1
"30",29,"[130]HNJoaKPNCIHcgLSMHqLHqGpcnLClbHsGzzginjCGyftyEJKfqjQSjHnRuODJGOfdEEiqvFSoQtKgzQskebJzKijqdcpJbsBBnGEvEfkEhMiDoLtkQJPPvFdbPxMgvomHOp",2.00867e+59,0.994949,130,198,1,197,1,1,0,1,1,56,56,73,72,69,69,"True",1
"31",30,"[130]HNJoaKPNCIHcgLSMHqLHqGpcnLClbHsGzzginjCGyftyEJKfqjQSjHnRuODJGOfdEEiqvFSoQtKgzQskebJzKijqdcpJbsBBnGEvEfkEhMiDoLtkQJPPvFdbPxMgvomHOp",2.39452e+52,0.994286,130,175,1,174,1,1,0,1,1,54,54,63,62,58,58,"True",1
"32",31,"[130]HNJoaKPNCIHcgLSMHqLHqGpcnLClbHsGzzginjCGyftyEJKfqjQSjHnRuODJGOfdEEiqvFSoQtKgzQskebJzKijqdcpJbsBBnGEvEfkEhMiDoLtkQJPPvFdbPxMgvomHOp",2.39452e+52,0.994286,130,175,1,174,1,1,0,1,1,49,49,59,58,67,67,"True",1
"33",32,"[130]HNJoaKPNCIHcgLSMHqLHqGpcnLClbHsGzzginjCGyftyEJKfqjQSjHnRuODJGOfdEEiqvFSoQtKgzQskebJzKijqdcpJbsBBnGEvEfkEhMiDoLtkQJPPvFdbPxMgvomHOp",4.78905e+52,0.994318,130,176,1,175,1,1,0,1,1,52,52,55,54,69,69,"True",1
"34",33,"[130]HNJoaKPNCIHcgLSMHqLHqGpcnLClbHsGzzginjCGyftyEJKfqjQSjHnRuODJGOfdEEiqvFSoQtKgzQskebJzKijqdcpJbsBBnGEvEfkEhMiDoLtkQJPPvFdbPxMgvomHOp",7.48289e+50,0.994118,130,170,1,169,1,1,0,1,1,50,50,61,60,59,59,"True",1
"35",34,"[130]HNJoaKPNCIHcgLSMHqLHqGpcnLClbHsGzzginjCGyftyEJKfqjQSjHnRuODJGOfdEEiqvFSoQtKgzQskebJzKijqdcpJbsBBnGEvEfkEhMiDoLtkQJPPvFdbPxMgvomHOp",1.91562e+53,0.994382,130,178,1,177,1,1,0,1,1,62,62,53,52,63,63,"True",1
"36",35,"[130]HNJoaKPNCIHcgLSMHqLHqGpcnLClbHsGzzginjCGyftyEJKfqjQSjHnRuODJGOfdEEiqvFSoQtKgzQskebJzKijqdcpJbsBBnGEvEfkEhMiDoLtkQJPPvFdbPxMgvomHOp",1.5325e+54,0.994475,130,181,1,180,1,1,0,1,1,54,54,65,64,62,62,"True",1
"37",36,"[130]HNJoaKPNCIHcgLSMHqLHqGpcnLClbHsGzzginjCGyftyEJKfqjQSjHnRuODJGOfdEEiqvFSoQtKgzQskebJzKijqdcpJbsBBnGEvEfkEhMiDoLtkQJPPvFdbPxMgvomHOp",1.00434e+59,0.994924,130,197,1,196,1,1,0,1,1,64,64,60,59,73,73,"True",1
"38",37,"[130]HNJoaKPNCIHcgLSMHqLHqGpcnLClbHsGzzginjCGyftyEJKfqjQSjHnRuODJGOfdEEiqvFSoQtKgzQskebJzKijqdcpJbsBBnGEvEfkEhMiDoLtkQJPPvFdbPxMgvomHOp",2.3384e+49,0.993939,130,165,1,164,1,1,0,1,1,63,63,58,57,44,44,"True",1
"39",38,"[130]HNJoaKPNCIHcgLSMHqLHqGpcnLClbHsGzzginjCGyftyEJKfqjQSjHnRuODJGOfdEEiqvFSoQtKgzQskebJzKijqdcpJbsBBnGEvEfkEhMiDoLtkQJPPvFdbPxMgvomHOp",1.49658e+51,0.994152,130,171,1,170,1,1,0,1,1,55,55,59,58,57,57,"True",1
"40",39,"[130]HNJoaKPNCIHcgLSMHqLHqGpcnLClbHsGzzginjCGyftyEJKfqjQSjHnRuODJGOfdEEiqvFSoQtKgzQskebJzKijqdcpJbsBBnGEvEfkEhMiDoLtkQJPPvFdbPxMgvomHOp",4.78905e+52,0.994318,130,176,1,175,1,1,0,1,1,71,71,53,52,52,52,"True",1
"41",40,"[130]HNJoaKPNCIHcgLSMHqLHqGpcnLClbHsGzzginjCGyftyEJKfqjQSjHnRuODJGOfdEEiqvFSoQtKgzQskebJzKijqdcpJbsBBnGEvEfkEhMiDoLtkQJPPvFdbPxMgvomHOp",1.96159e+56,0.994681,130,188,1,187,1,1,0,1,1,59,59,62,61,67,67,"True",1
"42",41,"[130]HNJoaKPNCIHcgLSMHqLHqGpcnLClbHsGzzginjCGyftyEJKfqjQSjHnRuODJGOfdEEiqvFSoQtKgzQskebJzKijqdcpJbsBBnGEvEfkEhMiDoLtkQJPPvFdbPxMgvomHOp",5.98631e+51,0.99422,130,173,1,172,1,1,0,1,1,57,57,51,50,65,65,"True",1
"43",42,"[130]HNJoaKPNCIHcgLSMHqLHqGpcnLClbHsGzzginjCGyftyEJKfqjQSjHnRuODJGOfdEEiqvFSoQtKgzQskebJzKijqdcpJbsBBnGEvEfkEhMiDoLtkQJPPvFdbPxMgvomHOp",3.83124e+53,0.994413,130,179,1,178,1,1,0,1,1,59,59,62,61,58,58,"True",1
"44",43,"[130]HNJoaKPNCIHcgLSMHqLHqGpcnLClbHsGzzginjCGyftyEJKfqjQSjHnRuODJGOfdEEiqvFSoQtKgzQskebJzKijqdcpJbsBBnGEvEfkEhMiDoLtkQJPPvFdbPxMgvomHOp",9.35361e+49,0.994012,130,167,1,166,1,1,0,1,1,55,55,57,56,55,55,"True",1
"45",44,"[130]HNJoaKPNCIHcgLSMHqLHqGpcnLClbHsGzzginjCGyftyEJKfqjQSjHnRuODJGOfdEEiqvFSoQtKgzQskebJzKijqdcpJbsBBnGEvEfkEhMiDoLtkQJPPvFdbPxMgvomHOp",7.48289e+50,0.994118,130,170,1,169,1,1,0,1,1,61,61,59,58,50,50,"True",1
"46",45,"[130]HNJoaKPNCIHcgLSMHqLHqGpcnLClbHsGzzginjCGyftyEJKfqjQSjHnRuODJGOfdEEiqvFSoQtKgzQskebJzKijqdcpJbsBBnGEvEfkEhMiDoLtkQJPPvFdbPxMgvomHOp",3.74144e+50,0.994083,130,169,1,168,1,1,0,1,1,69,69,50,49,50,50,"True",1
"47",46,"[130]HNJoaKPNCIHcgLSMHqLHqGpcnLClbHsGzzginjCGyftyEJKfqjQSjHnRuODJGOfdEEiqvFSoQtKgzQskebJzKijqdcpJbsBBnGEvEfkEhMiDoLtkQJPPvFdbPxMgvomHOp",3.06499e+54,0.994505,130,182,1,181,1,1,0,1,1,58,58,73,72,51,51,"True",1
"48",47,"[130]HNJoaKPNCIHcgLSMHqLHqGpcnLClbHsGzzginjCGyftyEJKfqjQSjHnRuODJGOfdEEiqvFSoQtKgzQskebJzKijqdcpJbsBBnGEvEfkEhMiDoLtkQJPPvFdbPxMgvomHOp",5.98631e+51,0.99422,130,173,1,172,1,1,0,1,1,59,59,60,59,54,54,"True",1
"49",48,"[130]HNJoaKPNCIHcgLSMHqLHqGpcnLClbHsGzzginjCGyftyEJKfqjQSjHnRuODJGOfdEEiqvFSoQtKgzQskebJzKijqdcpJbsBBnGEvEfkEhMiDoLtkQJPPvFdbPxMgvomHOp",1.87072e+50,0.994048,130,168,1,167,1,1,0,1,1,62,62,56,55,50,50,"True",1
"50",49,"[130]HNJoaKPNCIHcgLSMHqLHqGpcnLClbHsGzzginjCGyftyEJKfqjQSjHnRuODJGOfdEEiqvFSoQtKgzQskebJzKijqdcpJbsBBnGEvEfkEhMiDoLtkQJPPvFdbPxMgvomHOp",3.83124e+53,0.994413,130,179,1,178,1,1,0,1,1,64,64,56,55,59,59,"True",1
"51",50,"[130]HNJoaKPNCIHcgLSMHqLHqGpcnLClbHsGzzginjCGyftyEJKfqjQSjHnRuODJGOfdEEiqvFSoQtKgzQskebJzKijqdcpJbsBBnGEvEfkEhMiDoLtkQJPPvFdbPxMgvomHOp",4.78905e+52,0.994318,130,176,1,175,1,1,0,1,1,61,61,65,64,50,50,"True",1
"52",51,"[130]HNJoaKPNCIHcgLSMHqLHqGpcnLClbHsGzzginjCGyftyEJKfqjQSjHnRuODJGOfdEEiqvFSoQtKgzQskebJzKijqdcpJbsBBnGEvEfkEhMiDoLtkQJPPvFdbPxMgvomHOp",7.84638e+56,0.994737,130,190,1,189,1,1,0,1,1,75,75,60,59,55,55,"True",1
"53",52,"[130]HNJoaKPNCIHcgLSMHqLHqGpcnLClbHsGzzginjCGyftyEJKfqjQSjHnRuODJGOfdEEiqvFSoQtKgzQskebJzKijqdcpJbsBBnGEvEfkEhMiDoLtkQJPPvFdbPxMgvomHOp",2.00867e+59,0.994949,130,198,1,197,1,1,0,1,1,65,65,73,72,60,60,"True",1
"54",53,"[130]HNJoaKPNCIHcgLSMHqLHqGpcnLClbHsGzzginjCGyftyEJKfqjQSjHnRuODJGOfdEEiqvFSoQtKgzQskebJzKijqdcpJbsBBnGEvEfkEhMiDoLtkQJPPvFdbPxMgvomHOp",2.3384e+49,0.993939,130,165,1,164,1,1,0,1,1,54,54,60,59,51,51,"True",1
"55",54,"[130]HNJoaKPNCIHcgLSMHqLHqGpcnLClbHsGzzginjCGyftyEJKfqjQSjHnRuODJGOfdEEiqvFSoQtKgzQskebJzKijqdcpJbsBBnGEvEfkEhMiDoLtkQJPPvFdbPxMgvomHOp",3.65375e+47,0.993711,130,159,1,158,1,1,0,1,1,64,64,55,54,40,40,"True",1
"56",55,"[130]HNJoaKPNCIHcgLSMHqLHqGpcnLClbHsGzzginjCGyftyEJKfqjQSjHnRuODJGOfdEEiqvFSoQtKgzQskebJzKijqdcpJbsBBnGEvEfkEhMiDoLtkQJPPvFdbPxMgvomHOp",1.91562e+53,0.994382,130,178,1,177,1,1,0,1,1,71,71,56,55,51,51,"True",1
"57",56,"[130]HNJoaKPNCIHcgLSMHqLHqGpcnLClbHsGzzginjCGyftyEJKfqjQSjHnRuODJGOfdEEiqvFSoQtKgzQskebJzKijqdcpJbsBBnGEvEfkEhMiDoLtkQJPPvFdbPxMgvomHOp",1.1692e+49,0.993902,130,164,1,163,1,1,0,1,1,56,56,61,60,47,47,"True",1
"58",57,"[130]HNJoaKPNCIHcgLSMHqLHqGpcnLClbHsGzzginjCGyftyEJKfqjQSjHnRuODJGOfdEEiqvFSoQtKgzQskebJzKijqdcpJbsBBnGEvEfkEhMiDoLtkQJPPvFdbPxMgvomHOp",4.67681e+49,0.993976,130,166,1,165,1,1,0,1,1,55,55,55,54,56,56,"True",1
"59",58,"[130]HNJoaKPNCIHcgLSMHqLHqGpcnLClbHsGzzginjCGyftyEJKfqjQSjHnRuODJGOfdEEiqvFSoQtKgzQskebJzKijqdcpJbsBBnGEvEfkEhMiDoLtkQJPPvFdbPxMgvomHOp",1.87072e+50,0.994048,130,168,1,167,1,1,0,1,1,53,53,59,58,56,56,"True",1
"60",59,"[130]HNJoaKPNCIHcgLSMHqLHqGpcnLClbHsGzzginjCGyftyEJKfqjQSjHnRuODJGOfdEEiqvFSoQtKgzQskebJzKijqdcpJbsBBnGEvEfkEhMiDoLtkQJPPvFdbPxMgvomHOp",2.3384e+49,0.993939,130,165,1,164,1,1,0,1,1,54,54,57,56,54,54,"True",1
"61",60,"[130]HNJoaKPNCIHcgLSMHqLHqGpcnLClbHsGzzginjCGyftyEJKfqjQSjHnRuODJGOfdEEiqvFSoQtKgzQskebJzKijqdcpJbsBBnGEvEfkEhMiDoLtkQJPPvFdbPxMgvomHOp",1.91562e+53,0.994382,130,178,1,177,1,1,0,1,1,62,62,57,56,59,59,"True",1
"62",61,"[130]HNJoaKPNCIHcgLSMHqLHqGpcnLClbHsGzzginjCGyftyEJKfqjQSjHnRuODJGOfdEEiqvFSoQtKgzQskebJzKijqdcpJbsBBnGEvEfkEhMiDoLtkQJPPvFdbPxMgvomHOp",2.39452e+52,0.994286,130,175,1,174,1,1,0,1,1,63,63,64,63,48,48,"True",1
"63",62,"[130]HNJoaKPNCIHcgLSMHqLHqGpcnLClbHsGzzginjCGyftyEJKfqjQSjHnRuODJGOfdEEiqvFSoQtKgzQskebJzKijqdcpJbsBBnGEvEfkEhMiDoLtkQJPPvFdbPxMgvomHOp",2.99316e+51,0.994186,130,172,1,171,1,1,0,1,1,49,49,60,59,63,63,"True",1
"64",63,"[130]HNJoaKPNCIHcgLSMHqLHqGpcnLClbHsGzzginjCGyftyEJKfqjQSjHnRuODJGOfdEEiqvFSoQtKgzQskebJzKijqdcpJbsBBnGEvEfkEhMiDoLtkQJPPvFdbPxMgvomHOp",1.87072e+50,0.994048,130,168,1,167,1,1,0,1,1,52,52,61,60,55,55,"True",1
"65",64,"[130]HNJoaKPNCIHcgLSMHqLHqGpcnLClbHsGzzginjCGyftyEJKfqjQSjHnRuODJGOfdEEiqvFSoQtKgzQskebJzKijqdcpJbsBBnGEvEfkEhMiDoLtkQJPPvFdbPxMgvomHOp",9.80797e+55,0.994652,130,187,1,186,1,1,0,1,1,53,53,75,74,59,59,"True",1
"66",65,"[130]HNJoaKPNCIHcgLSMHqLHqGpcnLClbHsGzzginjCGyftyEJKfqjQSjHnRuODJGOfdEEiqvFSoQtKgzQskebJzKijqdcpJbsBBnGEvEfkEhMiDoLtkQJPPvFdbPxMgvomHOp",3.74144e+50,0.994083,130,169,1,168,1,1,0,1,1,52,52,52,51,65,65,"True",1
"67",66,"[130]HNJoaKPNCIHcgLSMHqLHqGpcnLClbHsGzzginjCGyftyEJKfqjQSjHnRuODJGOfdEEiqvFSoQtKgzQskebJzKijqdcpJbsBBnGEvEfkEhMiDoLtkQJPPvFdbPxMgvomHOp",1.5325e+54,0.994475,130,181,1,180,1,1,0,1,1,59,59,59,58,63,63,"True",1
"68",67,"[130]HNJoaKPNCIHcgLSMHqLHqGpcnLClbHsGzzginjCGyftyEJKfqjQSjHnRuODJGOfdEEiqvFSoQtKgzQskebJzKijqdcpJbsBBnGEvEfkEhMiDoLtkQJPPvFdbPxMgvomHOp",1.91562e+53,0.994382,130,178,1,177,1,1,0,1,1,57,57,60,59,61,61,"True",1
"69",68,"[130]HNJoaKPNCIHcgLSMHqLHqGpcnLClbHsGzzginjCGyftyEJKfqjQSjHnRuODJGOfdEEiqvFSoQtKgzQskebJzKijqdcpJbsBBnGEvEfkEhMiDoLtkQJPPvFdbPxMgvomHOp",7.66248e+53,0.994444,130,180,1,179,1,1,0,1,1,55,55,67,66,58,58,"True",1
"70",69,"[130]HNJoaKPNCIHcgLSMHqLHqGpcnLClbHsGzzginjCGyftyEJKfqjQSjHnRuODJGOfdEEiqvFSoQtKgzQskebJzKijqdcpJbsBBnGEvEfkEhMiDoLtkQJPPvFdbPxMgvomHOp",4.78905e+52,0.994318,130,176,1,175,1,1,0,1,1,47,47,66,65,63,63,"True",1
"71",70,"[130]HNJoaKPNCIHcgLSMHqLHqGpcnLClbHsGzzginjCGyftyEJKfqjQSjHnRuODJGOfdEEiqvFSoQtKgzQskebJzKijqdcpJbsBBnGEvEfkEhMiDoLtkQJPPvFdbPxMgvomHOp",7.48289e+50,0.994118,130,170,1,169,1,1,0,1,1,64,64,44,43,62,62,"True",1
"72",71,"[130]HNJoaKPNCIHcgLSMHqLHqGpcnLClbHsGzzginjCGyftyEJKfqjQSjHnRuODJGOfdEEiqvFSoQtKgzQskebJzKijqdcpJbsBBnGEvEfkEhMiDoLtkQJPPvFdbPxMgvomHOp",7.66248e+53,0.994444,130,180,1,179,1,1,0,1,1,58,58,65,64,57,57,"True",1
"73",72,"[130]HNJoaKPNCIHcgLSMHqLHqGpcnLClbHsGzzginjCGyftyEJKfqjQSjHnRuODJGOfdEEiqvFSoQtKgzQskebJzKijqdcpJbsBBnGEvEfkEhMiDoLtkQJPPvFdbPxMgvomHOp",3.06499e+54,0.994505,130,182,1,181,1,1,0,1,1,56,56,59,58,67,67,"True",1
"74",73,"[130]HNJoaKPNCIHcgLSMHqLHqGpcnLClbHsGzzginjCGyftyEJKfqjQSjHnRuODJGOfdEEiqvFSoQtKgzQskebJzKijqdcpJbsBBnGEvEfkEhMiDoLtkQJPPvFdbPxMgvomHOp",2.3384e+49,0.993939,130,165,1,164,1,1,0,1,1,51,51,67,66,47,47,"True",1
"75",74,"[130]HNJoaKPNCIHcgLSMHqLHqGpcnLClbHsGzzginjCGyftyEJKfqjQSjHnRuODJGOfdEEiqvFSoQtKgzQskebJzKijqdcpJbsBBnGEvEfkEhMiDoLtkQJPPvFdbPxMgvomHOp",3.74144e+50,0.994083,130,169,1,168,1,1,0,1,1,58,58,52,51,59,59,"True",1
"76",75,"[130]HNJoaKPNCIHcgLSMHqLHqGpcnLClbHsGzzginjCGyftyEJKfqjQSjHnRuODJGOfdEEiqvFSoQtKgzQskebJzKijqdcpJbsBBnGEvEfkEhMiDoLtkQJPPvFdbPxMgvomHOp",1.3164e+64,0.995327,130,214,1,213,1,1,0,1,1,87,87,66,65,61,61,"True",1
"77",76,"[130]HNJoaKPNCIHcgLSMHqLHqGpcnLClbHsGzzginjCGyftyEJKfqjQSjHnRuODJGOfdEEiqvFSoQtKgzQskebJzKijqdcpJbsBBnGEvEfkEhMiDoLtkQJPPvFdbPxMgvomHOp",9.80797e+55,0.994652,130,187,1,186,1,1,0,1,1,67,67,60,59,60,60,"True",1
