genome,merit,merit_given,gen,accuracy,door_rooms,exit_rooms,correct_doors,incorrect_doors,correct_exits,incorrect_exits,doors_taken_0,doors_correct_0,doors_taken_1,doors_correct_1,doors_taken_2,doors_correct_2,doors_taken_3,doors_correct_3, seed
"[115]foJlldtvHgznKswFkifisriylycBbJrHHGoJEoqaezbgKJnJbLJJjhlAyrvliJazsGLJtKDAGCuvbIpwjsnbuuzetjaKkslrcjAydvIoisrtsHzgqEp",55.5112,5.96046,2858,1,17,0,17,0,0,0,0,0,12,12,3,3,2,2, 1
"[128]JvBysgmrHKzjeJigJamhcJHJEeJdhBFswiwKJJnsuFvbLzfaJJesHiehJqmLlmcbJHcKpdJlxexypzJwbvKKJxEvJfJuGBCAGJBrfmbrDHvzEbohtyBiCxkEjrKiqJel",211.758,211.758,3859,1,23,0,23,0,0,0,0,0,320,99,100,30,40,10, 10
"[89]wmkxBJtbHtEKFevztocJaanBiHByrGqqKdlozjCwhHCrEEbDdEDAGngFbsgnbCuorzjwlLIBEEisFBJJjmIJnFBzc",11.6415,1,1107,1,10,0,10,0,0,0,0,0,8,8,2,2,0,0, 100
"[103]vuEloIdaurighDAvofLrvvcjrqapmEexevwbzaDgriImDepFmbJAdsfBlDwzGodbkcrAoKuufdixeurjetcluruHtuhwAxoJbuxgHan",4.04317e+18,7523.16,1190,0.821549,297,52,244,53,52,0,52,52,124,124,52,52,121,68, 101
"[105]nyzbHbcoCBKcfbGoHhiGeqAnFejJlqikneqtGlAtzeDktyAoxajmxycfKGfrKjJterojoKbvtlspEzbJEgfoCviaaGroADctuCjxJHIgq",11.6415,2.44141,1350,1,10,0,10,0,0,0,0,0,8,8,2,2,0,0, 102
"[69]izJbAJjrolihJsHnfGkDaBJKGJtyJmCdbBgEbhHHLvwJJAtoGzrBGrbLJFmthjAKJsEAk",55.5112,55.5112,3027,1,17,0,17,0,0,0,0,0,13,13,2,2,2,2, 103
"[123]poDzgdnvJHcnKBecnJHcnLcnBnleEfzHqokwIdzKttafzGCjxqBdJkloElbissoLseFkIwGEuzwtsIilooxtzvxaFwDBJcqtGDIpkwgFEFdGmEAArdFtetemLJe",264.698,264.698,2971,0.961538,26,1,25,1,1,0,4,4,38,36,15,9,8,4, 104
"[120]JGwplllezaHKyJGgcButhyJHxJfhpodghJjGtFrdtBJzuwBcmkAEwsKJJvxfLfujJjJJLJKJKKmxHhGqpICftKdphlKJllrAmfAfDoenFgguezInywALevIb",108.42,1,3257,1,20,0,20,0,0,0,0,0,13,13,5,5,2,2, 105
"[106]jobJrFzgvtsjJfKJruiAJJEjAJhjFdBlJtkKFvhfpinAyJmmbhJLgJjszEgJJjtLkJKGzHdfJKKJFmeJmbgdJmvGiqynCFJlEDhuJAbplj",211.758,1,3742,1,23,0,23,0,0,0,0,0,16,16,5,5,2,2, 106
"[86]bDejfcylcnnHanFwmHopKFzHpKJHzoCrluBcDCpspsuoLEynhzAGzsFdboFiinqoojDmFkIieGzltKzJKomAbx",14.5519,5.96046,1436,1,11,0,11,0,0,0,0,0,8,8,2,2,1,1, 107
"[89]HGxbFzoJozkfaHmoCyvpopkEmEiKwJiwJarGaadBgnEsdEBBrivHcayGqjFCnLHEJmmJIJjqLogIqqvtBmFsbtJBd",11.6415,2.44141,2650,1,10,0,10,0,0,0,0,0,8,8,2,2,0,0, 108
"[104]bHznoJHoCFjlcfKJJFGECDdwIvulDEdehAFLgJLgDmefkyreoICbFnfvyqerjyxuqvzypHfKvseJGhwhjbpEAmtHxqEeAFzBasxsICre",14.5519,5.96046,2281,1,11,0,11,0,0,0,0,0,8,8,2,2,1,1, 109
"[73]mAxHoJoCmcKurpmxumbnkFAHoaJEGCvCxaqriqfDEDDhIAdlukgsdeDDldFjmiJkjcHkEnsqh",11.6415,2.44141,2640,1,10,0,10,0,0,0,0,0,22,22,6,5,0,0, 11
"[110]ErzhmctAJuKdnjrjlJozwEoyJJlvpgjtzmJajyJKgJJpEhtAmxHwuLFvAwJsJouwtJapLiLbkvJKJbyGmKyFKFmAJzebJJtGlqpzhcGBJjBknA",211.758,1,3792,1,23,0,23,0,0,0,0,0,16,16,5,5,2,2, 110
"[102]mHlAdHoDKGhoJjAqeopjAkEIaxvwHGhGhtlemkbJyklHpwCvqeJcyzyjBbfyGBirIHEAiIBoGxLHABejlFproDbepvLolpmEjLDqtK",11.6415,2.44141,2647,1,10,0,10,0,0,0,0,0,16,16,5,4,0,0, 111
"[95]yJAKcrJkrnwgiJqJJfJKJgeJLkhpFdjyJJJiELJljjvHazhKGFsJKbyumFGeyuKByJiHJJwraGCeKiarcAeotwjbEAocItu",211.758,211.758,4192,1,23,0,23,0,0,0,0,0,64,32,20,10,8,4, 112
"[88]vHwoJKJdJdvHcFqJlFiJrcJzeeiCBHeavLCCFHEDnKtjsdBwxsjtHtADqKCHKkfKFLsftDithkKrlBugeqqhgBFd",11.6415,3.05176,2665,1,10,0,10,0,0,0,0,0,8,8,2,2,0,0, 113
"[101]uJlAgepmADrEKfJwJlowBFcejcgGcBcebjqkmrmKuuqdcGIFwJALFJzgfloLdAqAEtIfjzCLLuhLsHImaGdcfJAgCJHBFBoEFKhsv",55.5112,1,2512,1,17,0,17,0,0,0,0,0,12,12,3,3,2,2, 114
"[113]ohHbAJKJBJxHuGqgscJxJuFrCqbEniaeCbqcBvpwupIanKCxCpdqyKkAtzmIIhzerHCbDAvovxksHkLaAwtbDLzlfcbLezHaIjquaanCcjLLllaKt",11.6415,1,2559,1,10,0,10,0,0,0,0,0,8,8,2,2,0,0, 115
"[102]HigewJzKttJJKuyxouoEvzvzjJiLJfgcJwGlJAailsamLdJLJJBfHeLaJJJKtEGEjquqmmGqEFqvdpKFBwFfHlIlHoGDGLGpImiafw",108.42,108.42,3136,1,20,0,20,0,0,0,0,0,13,13,3,3,4,4, 116
"[97]gFHukgJzssJurptyJwirJaKFoqiDicJJLJlDHJLJKDgBCqtdvvpjLwiLlKlpCyDxGyqdJJdgJJHtLHxwjGeqCLGIDaynhtytF",1009.74,1,3629,1,30,0,30,0,0,0,0,0,22,22,5,5,3,3, 117
"[74]qhHiaJGpGHoqxrjihGavFrrdrAKJJHoCGnfceGimouuhdzBgHtugggrpCapdLgaLjtuJJAJGvG",28.4217,1.25,2962,1,14,0,14,0,0,0,0,0,11,11,2,2,1,1, 118
