"","trial_number","genome","merit","accuracy","genome_length","door_rooms","exit_rooms","correct_doors","incorrect_doors","correct_exits","incorrect_exits","doors_taken_0","doors_correct_0","doors_taken_1","doors_correct_1","doors_taken_2","doors_correct_2","doors_taken_3","doors_correct_3","seed"
"1",0,"[37]zHoJHoqLHGqaIKqItaisyqwgEBndypJocKesm",80,0.768707,37,147,34,113,34,34,0,34,34,32,32,34,34,81,47,1
"2",1,"[37]zHoJHoqLHGqaIKqItaisyqwgEBndypJocKesm",94,0.792453,37,159,33,126,33,33,0,33,33,51,51,33,33,75,42,1
"3",2,"[37]zHoJHoqLHGqaIKqItaisyqwgEBndypJocKesm",97,0.803797,37,158,31,127,31,31,0,31,31,44,44,31,31,83,52,1
"4",3,"[37]zHoJHoqLHGqaIKqItaisyqwgEBndypJocKesm",66,0.733813,37,139,36,102,37,36,0,36,36,27,27,36,36,76,39,1
"5",4,"[37]zHoJHoqLHGqaIKqItaisyqwgEBndypJocKesm",68,0.737589,37,141,37,104,37,37,0,37,37,32,32,37,37,72,35,1
"6",5,"[37]zHoJHoqLHGqaIKqItaisyqwgEBndypJocKesm",63,0.724638,37,138,38,100,38,38,0,38,38,29,29,38,38,71,33,1
"7",6,"[37]zHoJHoqLHGqaIKqItaisyqwgEBndypJocKesm",75,0.756944,37,144,35,109,35,35,0,35,35,36,36,35,35,73,38,1
"8",7,"[37]zHoJHoqLHGqaIKqItaisyqwgEBndypJocKesm",74,0.748299,37,147,37,110,37,37,0,37,37,48,48,37,37,62,25,1
"9",8,"[37]zHoJHoqLHGqaIKqItaisyqwgEBndypJocKesm",75,0.753425,37,146,36,110,36,36,0,36,36,36,36,36,36,74,38,1
"10",9,"[37]zHoJHoqLHGqaIKqItaisyqwgEBndypJocKesm",75,0.753425,37,146,36,110,36,36,0,36,36,34,34,36,36,76,40,1
"11",10,"[37]zHoJHoqLHGqaIKqItaisyqwgEBndypJocKesm",69,0.736111,37,144,37,106,38,37,0,37,37,33,33,37,37,74,36,1
"12",11,"[37]zHoJHoqLHGqaIKqItaisyqwgEBndypJocKesm",66,0.730496,37,141,38,103,38,38,0,38,38,36,36,38,38,67,29,1
"13",12,"[37]zHoJHoqLHGqaIKqItaisyqwgEBndypJocKesm",69,0.739437,37,142,37,105,37,37,0,37,37,32,32,37,37,73,36,1
"14",13,"[37]zHoJHoqLHGqaIKqItaisyqwgEBndypJocKesm",72,0.744828,37,145,37,108,37,37,0,37,37,33,33,37,37,75,38,1
"15",14,"[37]zHoJHoqLHGqaIKqItaisyqwgEBndypJocKesm",75,0.753425,37,146,35,110,36,35,0,35,35,30,30,35,35,81,45,1
"16",15,"[37]zHoJHoqLHGqaIKqItaisyqwgEBndypJocKesm",67,0.732394,37,142,37,104,38,37,0,37,37,36,36,37,37,69,31,1
"17",16,"[37]zHoJHoqLHGqaIKqItaisyqwgEBndypJocKesm",57,0.705882,37,136,39,96,40,39,0,39,39,29,29,39,39,68,28,1
"18",17,"[37]zHoJHoqLHGqaIKqItaisyqwgEBndypJocKesm",66,0.730496,37,141,37,103,38,37,0,37,37,29,29,37,37,75,37,1
