"","trial_number","genome","merit","accuracy","genome_length","door_rooms","exit_rooms","correct_doors","incorrect_doors","correct_exits","incorrect_exits","doors_taken_0","doors_correct_0","doors_taken_1","doors_correct_1","doors_taken_2","doors_correct_2","doors_taken_3","doors_correct_3","seed"
"1",0,"[37]mloJwdCAycopdKHHcGioLxcgcqFJHCzDFLwjC",129,1,37,128,0,128,0,0,0,0,0,63,63,29,29,36,36,1
"2",1,"[37]mloJwdCAycopdKHHcGioLxcgcqFJHCzDFLwjC",5,0.833333,37,6,0,5,1,0,0,0,0,4,4,2,1,0,0,1
"3",2,"[37]mloJwdCAycopdKHHcGioLxcgcqFJHCzDFLwjC",129,1,37,128,0,128,0,0,0,0,0,62,62,30,30,36,36,1
"4",3,"[37]mloJwdCAycopdKHHcGioLxcgcqFJHCzDFLwjC",5,0.833333,37,6,0,5,1,0,0,0,0,4,4,2,1,0,0,1
"5",4,"[37]mloJwdCAycopdKHHcGioLxcgcqFJHCzDFLwjC",2,0.666667,37,3,0,2,1,0,0,0,0,2,2,0,0,1,0,1
"6",5,"[37]mloJwdCAycopdKHHcGioLxcgcqFJHCzDFLwjC",5,0.833333,37,6,0,5,1,0,0,0,0,4,4,2,1,0,0,1
"7",6,"[37]mloJwdCAycopdKHHcGioLxcgcqFJHCzDFLwjC",2,0.666667,37,3,0,2,1,0,0,0,0,2,2,0,0,1,0,1
"8",7,"[37]mloJwdCAycopdKHHcGioLxcgcqFJHCzDFLwjC",129,1,37,128,0,128,0,0,0,0,0,62,62,30,30,36,36,1
"9",8,"[37]mloJwdCAycopdKHHcGioLxcgcqFJHCzDFLwjC",5,0.833333,37,6,0,5,1,0,0,0,0,4,4,2,1,0,0,1
"10",9,"[37]mloJwdCAycopdKHHcGioLxcgcqFJHCzDFLwjC",127,1,37,126,0,126,0,0,0,0,0,75,75,29,29,22,22,1
"11",10,"[37]mloJwdCAycopdKHHcGioLxcgcqFJHCzDFLwjC",127,1,37,126,0,126,0,0,0,0,0,76,76,28,28,22,22,1
"12",11,"[37]mloJwdCAycopdKHHcGioLxcgcqFJHCzDFLwjC",2,0.666667,37,3,0,2,1,0,0,0,0,2,2,0,0,1,0,1
"13",12,"[37]mloJwdCAycopdKHHcGioLxcgcqFJHCzDFLwjC",127,1,37,126,0,126,0,0,0,0,0,73,73,28,28,25,25,1
"14",13,"[37]mloJwdCAycopdKHHcGioLxcgcqFJHCzDFLwjC",4,0.8,37,5,0,4,1,0,0,0,0,4,4,0,0,1,0,1
"15",14,"[37]mloJwdCAycopdKHHcGioLxcgcqFJHCzDFLwjC",4,0.8,37,5,0,4,1,0,0,0,0,4,4,0,0,1,0,1
"16",15,"[37]mloJwdCAycopdKHHcGioLxcgcqFJHCzDFLwjC",128,1,37,127,0,127,0,0,0,0,0,71,71,25,25,31,31,1
"17",16,"[37]mloJwdCAycopdKHHcGioLxcgcqFJHCzDFLwjC",1,0.5,37,2,0,1,1,0,0,0,0,1,1,0,0,1,0,1
"18",17,"[37]mloJwdCAycopdKHHcGioLxcgcqFJHCzDFLwjC",132,1,37,131,0,131,0,0,0,0,0,76,76,19,19,36,36,1
"19",18,"[37]mloJwdCAycopdKHHcGioLxcgcqFJHCzDFLwjC",1,0.5,37,2,0,1,1,0,0,0,0,1,1,0,0,1,0,1
"20",19,"[37]mloJwdCAycopdKHHcGioLxcgcqFJHCzDFLwjC",129,1,37,128,0,128,0,0,0,0,0,62,62,30,30,36,36,1
"21",20,"[37]mloJwdCAycopdKHHcGioLxcgcqFJHCzDFLwjC",5,0.833333,37,6,0,5,1,0,0,0,0,4,4,2,1,0,0,1
"22",21,"[37]mloJwdCAycopdKHHcGioLxcgcqFJHCzDFLwjC",132,1,37,131,0,131,0,0,0,0,0,75,75,20,20,36,36,1
"23",22,"[37]mloJwdCAycopdKHHcGioLxcgcqFJHCzDFLwjC",4,0.8,37,5,0,4,1,0,0,0,0,4,4,0,0,1,0,1
"24",23,"[37]mloJwdCAycopdKHHcGioLxcgcqFJHCzDFLwjC",1,0.5,37,2,0,1,1,0,0,0,0,1,1,0,0,1,0,1
"25",24,"[37]mloJwdCAycopdKHHcGioLxcgcqFJHCzDFLwjC",2,0.666667,37,3,0,2,1,0,0,0,0,2,2,0,0,1,0,1
"26",25,"[37]mloJwdCAycopdKHHcGioLxcgcqFJHCzDFLwjC",132,1,37,131,0,131,0,0,0,0,0,75,75,21,21,35,35,1
"27",26,"[37]mloJwdCAycopdKHHcGioLxcgcqFJHCzDFLwjC",1,0.5,37,2,0,1,1,0,0,0,0,1,1,0,0,1,0,1
"28",27,"[37]mloJwdCAycopdKHHcGioLxcgcqFJHCzDFLwjC",4,0.8,37,5,0,4,1,0,0,0,0,4,4,0,0,1,0,1
"29",28,"[37]mloJwdCAycopdKHHcGioLxcgcqFJHCzDFLwjC",5,0.833333,37,6,0,5,1,0,0,0,0,4,4,2,1,0,0,1
"30",29,"[37]mloJwdCAycopdKHHcGioLxcgcqFJHCzDFLwjC",5,0.833333,37,6,0,5,1,0,0,0,0,4,4,2,1,0,0,1
"31",30,"[37]mloJwdCAycopdKHHcGioLxcgcqFJHCzDFLwjC",5,0.833333,37,6,0,5,1,0,0,0,0,4,4,2,1,0,0,1
"32",31,"[37]mloJwdCAycopdKHHcGioLxcgcqFJHCzDFLwjC",4,0.8,37,5,0,4,1,0,0,0,0,4,4,0,0,1,0,1
"33",32,"[37]mloJwdCAycopdKHHcGioLxcgcqFJHCzDFLwjC",4,0.8,37,5,0,4,1,0,0,0,0,4,4,0,0,1,0,1
"34",33,"[37]mloJwdCAycopdKHHcGioLxcgcqFJHCzDFLwjC",1,0.5,37,2,0,1,1,0,0,0,0,1,1,0,0,1,0,1
"35",34,"[37]mloJwdCAycopdKHHcGioLxcgcqFJHCzDFLwjC",3,0.75,37,4,0,3,1,0,0,0,0,3,3,0,0,1,0,1
"36",35,"[37]mloJwdCAycopdKHHcGioLxcgcqFJHCzDFLwjC",3,0.75,37,4,0,3,1,0,0,0,0,2,2,2,1,0,0,1
"37",36,"[37]mloJwdCAycopdKHHcGioLxcgcqFJHCzDFLwjC",5,0.833333,37,6,0,5,1,0,0,0,0,4,4,2,1,0,0,1
"38",37,"[37]mloJwdCAycopdKHHcGioLxcgcqFJHCzDFLwjC",128,1,37,127,0,127,0,0,0,0,0,80,80,28,28,19,19,1
"39",38,"[37]mloJwdCAycopdKHHcGioLxcgcqFJHCzDFLwjC",4,0.8,37,5,0,4,1,0,0,0,0,4,4,0,0,1,0,1
"40",39,"[37]mloJwdCAycopdKHHcGioLxcgcqFJHCzDFLwjC",129,1,37,128,0,128,0,0,0,0,0,62,62,29,29,37,37,1
"41",40,"[37]mloJwdCAycopdKHHcGioLxcgcqFJHCzDFLwjC",1,0.5,37,2,0,1,1,0,0,0,0,1,1,0,0,1,0,1
"42",41,"[37]mloJwdCAycopdKHHcGioLxcgcqFJHCzDFLwjC",127,1,37,126,0,126,0,0,0,0,0,69,69,26,26,31,31,1
"43",42,"[37]mloJwdCAycopdKHHcGioLxcgcqFJHCzDFLwjC",127,1,37,126,0,126,0,0,0,0,0,69,69,25,25,32,32,1
"44",43,"[37]mloJwdCAycopdKHHcGioLxcgcqFJHCzDFLwjC",5,0.833333,37,6,0,5,1,0,0,0,0,4,4,2,1,0,0,1
"45",44,"[37]mloJwdCAycopdKHHcGioLxcgcqFJHCzDFLwjC",2,0.666667,37,3,0,2,1,0,0,0,0,2,2,0,0,1,0,1
