genome,merit,merit_given,gen,accuracy,door_rooms,exit_rooms,correct_doors,incorrect_doors,correct_exits,incorrect_exits,doors_taken_0,doors_correct_0,doors_taken_1,doors_correct_1,doors_taken_2,doors_correct_2,doors_taken_3,doors_correct_3, seed
"[44]DkoJwdCaGAcopdKHHcGioLxcgcqFJHCKKBklnGmfyIca",129,3,3282,1,128,0,128,0,0,0,0,0,75,75,19,19,34,34, 1
"[71]dhljFevutDbktgJHoCrbfhGDaxydltKJCfLJExGqzLCFcatoimnyslAGhjtmKjDqfkDEhAC",8,6,2549,1,7,0,7,0,0,0,0,0,18,16,4,4,4,2, 10
"[95]ovstHctvdocCysvmltyrKJuLzkungxrGqHLEIiHDtgpsxCyDdCKwGyFohknIvuqFFGjmEnGEehFtGqIudHFuLwygdgtnkjJ",7,5,2503,1,6,0,6,0,0,0,0,0,9,8,2,2,2,1, 100
"[85]ydzhhammHDAetlactwnEnrevEDrwfLEIkpxprjuhwGmzansDHyHvJhoqKaGtHoJGnCilhjpICFygHwmFCzhjI",6,0,2471,1,5,0,5,0,0,0,0,0,4,4,1,1,0,0, 101
"[103]vccGgclzChLgcuJBnzKcFogurdwFtfexzjJsltDoqfxecxbwadlAAgAbybxibBtijygyLrCqdmEmajjsiKnpyccGzdfloDodxHcocJw",11,0,2478,1,10,0,10,0,0,0,0,0,7,7,1,1,2,2, 102
"[103]fCoeggeApopotprJbAxIfmKAHkpssBkepIjazfHbIhadjxdJIqwJyyzoEyabrHxvaGpxyoJmcfGqcEKALDsjloLIteLEcdhefLytGAn",11,6,2575,1,10,0,10,0,0,0,0,0,6,6,2,2,2,2, 103
"[94]bfmseysnHcHzfrrjgHzxGocAzcHcqycJycoLnzaHcoKCiFbpshkGsbpIojEKryDzGyupxrLGivLKythJkcpDqJusLGBFAo",27,4,2689,1,26,0,26,0,0,0,0,0,17,17,7,7,2,2, 104
"[44]pdJDaedfeEDeGGjEFcILEweHhoJBkpFvcoqHcFocqdAK",172,71,2506,0.763077,325,77,248,77,77,0,77,77,111,111,137,60,77,77, 105
"[93]BfBhualxkdmHBoKcJouGqyqCwsnyDyzhkEqDzHjvyjsGKzDljdhcikzFhFsndBlaiAkxhdqsrIEgkprGvrCJFxzHdpBik",6,6,2524,1,5,0,5,0,0,0,0,0,13,12,3,3,0,0, 106
"[98]gmeyDxsdnyGdHoJqFcjbuoAhLItsjseChhIeshhhlKFyqwqgeIBaDcmDElvakAGCAqLIJzeJLrrGEbkfttAJByHAhAufJgLdGo",5,4,2523,1,4,0,4,0,0,0,0,0,4,4,0,0,0,0, 107
