"","trial_number","genome","merit","accuracy","genome_length","door_rooms","exit_rooms","correct_doors","incorrect_doors","correct_exits","incorrect_exits","doors_taken_0","doors_correct_0","doors_taken_1","doors_correct_1","doors_taken_2","doors_correct_2","doors_taken_3","doors_correct_3","seed"
"1",0,"[29]kocHcvoLmwAGvrHFfnthGoaqpsjJc",4,1,29,3,0,3,0,0,0,0,0,2,2,0,0,1,1,1
"2",1,"[29]kocHcvoLmwAGvrHFfnthGoaqpsjJc",2,1,29,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1
"3",2,"[29]kocHcvoLmwAGvrHFfnthGoaqpsjJc",0,0.5,29,2,0,1,1,0,0,0,0,1,1,0,0,1,0,1
"4",3,"[29]kocHcvoLmwAGvrHFfnthGoaqpsjJc",4,1,29,3,0,3,0,0,0,0,0,0,0,0,0,3,3,1
"5",4,"[29]kocHcvoLmwAGvrHFfnthGoaqpsjJc",0,0,29,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1
"6",5,"[29]kocHcvoLmwAGvrHFfnthGoaqpsjJc",0,0,29,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1
"7",6,"[29]kocHcvoLmwAGvrHFfnthGoaqpsjJc",0,0.5,29,2,0,1,1,0,0,0,0,1,1,0,0,1,0,1
"8",7,"[29]kocHcvoLmwAGvrHFfnthGoaqpsjJc",2,1,29,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1
"9",8,"[29]kocHcvoLmwAGvrHFfnthGoaqpsjJc",0,0,29,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1
"10",9,"[29]kocHcvoLmwAGvrHFfnthGoaqpsjJc",0,0,29,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1
"11",10,"[29]kocHcvoLmwAGvrHFfnthGoaqpsjJc",8,1,29,7,0,7,0,0,0,0,0,6,6,0,0,1,1,1
"12",11,"[29]kocHcvoLmwAGvrHFfnthGoaqpsjJc",6,1,29,5,0,5,0,0,0,0,0,3,3,0,0,2,2,1
"13",12,"[29]kocHcvoLmwAGvrHFfnthGoaqpsjJc",0,0,29,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1
