"","trial_number","genome","merit","accuracy","genome_length","door_rooms","exit_rooms","correct_doors","incorrect_doors","correct_exits","incorrect_exits","doors_taken_0","doors_correct_0","doors_taken_1","doors_correct_1","doors_taken_2","doors_correct_2","doors_taken_3","doors_correct_3","seed"
"1",0,"[34]eHGHcCALarFhynhBizsbuwiocJoKhbBoLl",0,0,34,1,212,0,213,0,0,0,0,106,0,0,0,107,0,1
"2",1,"[34]eHGHcCALarFhynhBizsbuwiocJoKhbBoLl",0,0.5,34,2,210,1,211,0,0,0,0,106,1,1,0,105,0,1
"3",2,"[34]eHGHcCALarFhynhBizsbuwiocJoKhbBoLl",0,0,34,1,212,0,213,0,0,0,0,106,0,1,0,106,0,1
"4",3,"[34]eHGHcCALarFhynhBizsbuwiocJoKhbBoLl",0,0,34,1,212,0,213,0,0,0,0,106,0,0,0,107,0,1
"5",4,"[34]eHGHcCALarFhynhBizsbuwiocJoKhbBoLl",117,1,34,116,0,116,0,0,0,0,0,33,33,36,36,47,47,1
"6",5,"[34]eHGHcCALarFhynhBizsbuwiocJoKhbBoLl",0,0.5,34,2,210,1,211,0,0,0,0,106,1,1,0,105,0,1
"7",6,"[34]eHGHcCALarFhynhBizsbuwiocJoKhbBoLl",0,0,34,1,212,0,213,0,0,0,0,106,0,1,0,106,0,1
"8",7,"[34]eHGHcCALarFhynhBizsbuwiocJoKhbBoLl",0,0,34,1,212,0,213,0,0,0,0,106,0,0,0,107,0,1
"9",8,"[34]eHGHcCALarFhynhBizsbuwiocJoKhbBoLl",117,1,34,116,0,116,0,0,0,0,0,39,39,30,30,47,47,1
"10",9,"[34]eHGHcCALarFhynhBizsbuwiocJoKhbBoLl",117,1,34,116,0,116,0,0,0,0,0,41,41,32,32,43,43,1
"11",10,"[34]eHGHcCALarFhynhBizsbuwiocJoKhbBoLl",0,0.5,34,2,210,1,211,0,0,0,0,106,1,0,0,106,0,1
"12",11,"[34]eHGHcCALarFhynhBizsbuwiocJoKhbBoLl",0,0,34,1,212,0,213,0,0,0,0,106,0,1,0,106,0,1
"13",12,"[34]eHGHcCALarFhynhBizsbuwiocJoKhbBoLl",0,0,34,1,212,0,213,0,0,0,0,106,0,0,0,107,0,1
