genome,merit,merit_given,gen,accuracy,door_rooms,exit_rooms,correct_doors,incorrect_doors,correct_exits,incorrect_exits,doors_taken_0,doors_correct_0,doors_taken_1,doors_correct_1,doors_taken_2,doors_correct_2,doors_taken_3,doors_correct_3, seed
"[97]cJDadnDHcBnKoEoLdeHoIjddawdqsFCHpskuFyjqxLFmbfLciehmiwyIAAvgBhpDHwybihsawxbxrGnhgeCaidAoLdydFBqGr",3.6336e+54,1.60861e+09,1310,0.764595,1062,250,812,250,250,0,250,250,306,306,506,256,250,250, 1
"[107]ochxgdwBcHhrdoJoCDCjoHocKpqgnHlJFGEoymgdCecxHvBvquILpaqvFoiegoDpfKqBELjDwvforxHopfFdiwzfncvhGFDHyydxHeGIwGh",44841.6,44841.6,2706,0.912281,57,4,52,5,4,0,158,158,92,86,47,24,51,14, 10
"[102]HCoFdnnnGBpwhGdLsqptLyAszyEvnIEpaFuALnneLGwsasszAdpjAeepvjmuoIhhhnoKjvHcmGocJoxeCxmrkulJkyowaKotklucAg",2465.19,1,989,0.886364,44,5,39,5,5,0,5,5,27,27,5,5,12,7, 100
"[95]wdijbBwvEkDjvesGogrnHHyyHoJptBhffjyGcmobLinaqfiaKChfFCtAIvevlfDGEAulhHmncFzvneaiqdAFkuGJeunAGDm",108.42,1,2003,1,20,0,20,0,0,0,0,0,14,14,2,2,4,4, 101
"[88]KoGgyvptcxGjjoasHdheHxeFhEFFzDspCDqEzqmnxIDfmawbmxxLsfgyGfHcGqcJGrFvhEFsvbDmnqDsappIivqp",69.3889,1,2835,1,18,0,18,0,0,0,0,0,100,13,2,1,4,4, 102
"[101]GtElDFkuEBcHhoJotloeGtyvmHgtFoCnuvcDxxKCGtJdnLcCjLAjEIKbpIpBuziipDgIlcgcAnrkBLGncElBFeudyilHEtdbpgCae",86.7362,2.44141,2090,1,19,0,19,0,0,0,0,0,13,13,2,2,4,4, 103
"[102]kljxHoexlcfhjfrHyyoJpFnoCguFKqejJnlAektFJlLEcxpGGFJjHhrngrJJLoBzbwiJraFyEGfopqebHLDyJeoizauCLedabxlAms",169.407,44.4089,3036,1,22,0,22,0,0,0,0,0,27,27,5,5,6,6, 104
"[84]gDiiAEHowhoJgdGHoEqcKqGELoakFwzFaCGzqvxdAuxypallEojHBGshIAirfxgADjvKArhoHFvnEcnIpECG",11.6415,5.96046,2672,1,10,0,10,0,0,0,0,0,8,8,2,2,0,0, 105
"[100]vECnokjrfHabpDkhAwbCpatssIvkKjpulcdEinkBtltLyInJubnoJBdsHnKpGEbFHqIzdBdnDpgELsbjcytFyeltcDmiEjoiHBxl",2.92605e+10,6.65306e+11,1528,0.863946,147,20,127,20,20,0,2332,2332,3916,3897,2190,979,2332,1192, 106
"[106]JufmKuughJJlJfnlJyGJjKJJiwHbLsJzxHaudyJBJGLJKJFuKibcKxxeJJxdyJrwGCpAfmcyptflbaxyjvDitLeKgIxoaxgfhsraLAyJjH",211.758,1,3675,1,23,0,23,0,0,0,0,0,16,16,5,5,2,2, 107
"[77]DKEHmcnLvbDdHqJpfEFqbfgnxFqrmakEasFmvyneIhjzgDELaoEjJsujwxnllloDzBDojEBKdnCFp",6.379e+21,1.19851e+10,2426,0.791667,384,79,304,80,79,0,79,79,137,137,79,79,168,88, 108
