genome,merit,merit_given,gen,accuracy,door_rooms,exit_rooms,correct_doors,incorrect_doors,correct_exits,incorrect_exits,doors_taken_0,doors_correct_0,doors_taken_1,doors_correct_1,doors_taken_2,doors_correct_2,doors_taken_3,doors_correct_3, seed
"[88]EPIDacEHSiQPbKpfJDaQIbBsHSQatLHNSoqLHMqoSNbjejctDMOMbvFDNaDRxCJbtjycerKROCSNIDnpvEyjIotJ",4.85667e+83,1.11504e+43,8077,0.772102,509,116,393,116,116,0,116,116,184,184,115,115,210,94, 129
"[101]qSJHbOLHNScpfendRfpIPqigbLCGqrqBmynSmirCjAuNjLLbrkltKdOmGjRAExhFzOpArbsKvzNcpbrzdblwHnfltoJPcKGvcEbHO",5.1923e+33,1.62259e+32,5497,0.882759,145,17,128,17,17,0,17,17,78,78,27,27,40,23, 13
"[104]usFoBcwegPIQJiDAEHRKHPGipRevbqHOLHiqJCgpPRyoIsGkbNpAhBarqIBvrqreftubifEmglQyoOKyuDIutitkjKNxmogsGfDabHPI",5.31691e+36,1.29807e+33,6292,0.890323,155,17,138,17,17,0,47,47,245,245,79,72,114,72, 130
"[193]qFrkztgzzrzfdjmmPaJzeRuHgNIRLNKjcBcNlcHqaHJqqaAygqGEcALjGOgvFQvttRcPDMICOSFmQwHDjxrdutGENxjcSQNHeSndrRFMztFJiLHvffLqxKrsNGeOAqPsuJbndiyiltMxwsIBQEluNdpkFbcvmwPlelywaHIrfxIokdjsjCAoJfuDeBgDfvmgu",2.03704e+90,2.03704e+90,9796,0.771331,586,134,452,134,134,0,286,286,386,386,286,286,574,288, 131
"[88]CsxzSknSegnycBgtcjovsaDkvMRJoAHpbfdcpNCjfciQtfgpexNGojNDNIKQiHAokicbkrSzRRfAQfwyQpgIeEcL",3.56812e+44,8.30767e+34,6308,0.812766,235,44,191,44,44,0,82,82,192,191,154,72,82,82, 132
"[102]DefnNmakRCrHcmbydzjoGuEOImebppDfBzmiojbHcObAoKciPpexuzcRlSnzbvNxvOezoProBmyyEcynAslptlxMwbmbNcJoLNbvHc",2.02824e+31,3.86856e+25,4891,0.865248,141,19,122,19,19,0,19,19,82,78,20,20,39,24, 133
"[59]nCRbrOpJHSyHcznkicdwcSKFqqAfeylExiefpkLcFqQAdJgJoozSsfSbvmS",2.03704e+90,6.2771e+57,6831,1,319,0,319,0,0,0,0,0,154,154,82,82,83,83, 134
"[97]oaSKHNqLEydAHoldqGEcRjyPxtQFGnzRbamfAdyrNRhbDwCamymPSxMfnPoqDMPBkzizhrSpnmiaztwkuNJPDHNqgLHqaNdGI",2.03704e+90,2.20856e+71,13354,0.778598,542,120,422,120,120,0,338,338,503,503,338,338,648,308, 135
"[96]PLPnEcHwcqJeFHOpCeSdkrPLrSOgQrPlDgfQJgwFSaJmInFNkyCjzznSkLJdojklDcHcogpPRbKOfMOQIRkedgeqrhxacHPI",1.82688e+47,3.24519e+32,3587,0.833333,234,39,195,39,39,0,39,39,108,108,54,49,72,38, 136
"[86]huHNJGSKBqJLCxBKyaKCxutcpKKtoAQQjmScgGCcOFnbLfgobmoggOGQLCKwszptOyiLeuIJggHFApkdHtcwLm",2048,32,5121,1,10,0,10,0,0,0,0,0,7,7,2,2,1,1, 137
