genome,merit,merit_given,gen,accuracy,door_rooms,exit_rooms,correct_doors,incorrect_doors,correct_exits,incorrect_exits,doors_taken_0,doors_correct_0,doors_taken_1,doors_correct_1,doors_taken_2,doors_correct_2,doors_taken_3,doors_correct_3, seed
"[94]xkoJzFsbHFoCyDAgKyJoJinDJoqLbuhdwnyaJkJHEzfkJmmkLuvdJmucomEsdGCsiguFKebcaInuLjEBgbEenkGbfLoHfA",44.4089,5.96046,2811,1,16,0,16,0,0,0,0,0,12,12,2,2,2,2, 1
"[83]DHoJKngtkmvHgnIFquDJHcotGqhrbalwewoqnjEIbzGhxyeBtCDbpgCftpitFnwnuzfIjpxaufnmokKvgCK",5.96046,4.05176,2677,1,7,0,7,0,0,0,0,0,9,9,2,2,0,0, 10
"[105]ookchyDvEmojGmkGAicIHcjJAoHnJoLdkLmcGpqnFvivwwbELoAaHEoJdqaipuHaHEeAsKcGEbFwGkllwtoBAkHAvyvGpAcExwAyHuBAG",413.59,5.96046,1077,1,26,0,26,0,0,0,0,0,19,19,5,5,2,2, 100
"[69]yHoJDaeCorHoqKHiqIDeeHJpbLqeoazhbCpvrmFCFDkguirAFbvgIrBvaggnKptAHHzKF",1.18305e+29,1.04967e+15,3050,0.758218,943,228,715,228,228,0,228,228,274,274,442,214,227,227, 101
"[99]lppzhwgHbhHaoJofKfHpcduzdiqoFyIloGpcEFCckBcwaLiqdlqhiuKnorfFILogKlCzDJtwwFqiciEuHejkHcrfollxxFefaAg",1.18305e+29,1.22197e+16,811,0.751477,2370,589,1781,589,589,0,589,589,617,617,1164,575,589,589, 102
"[93]dHoJEopKhHzEiqtrxGhFEvkFGqpfKDubCchgprLzAdLDkJwEBnhCyCbkauymqIoGmrppgjJBrBxxzgdbeLFsiqdIagaKB",9.31323,4.8147,2599,0.909091,11,0,10,1,0,0,0,0,33,33,14,8,0,0, 103
"[90]HfGuiHoJeoqiHKHJsFyEGrfdCmjpyHmugxAbxJrnAwBFJIgtcmoqgwuodrmpDAEdKKtyorhlemLpgzwguGgIKkmnle",9.31323,1.95312,1136,1,9,0,9,0,0,0,0,0,7,7,2,2,0,0, 104
"[108]wxuEBwljfjHcocJGoyqivrHFznGKvflqHwwqmbEwBlrmbqhIshEdrkKgngmdEAhEKzEyqbLtGGiHiCJbIxccLDsBKsyyrAJBuCvGKKKyGCDf",11.6415,6.96046,1125,1,10,0,10,0,0,0,0,0,14,14,3,3,0,0, 105
"[86]eHoCmkzdldzhKDHEjpGqIlqLExuccBuGqnxtbryxkDtcpFylxBEorCAaEgpgCkhnybqIsBsBCsccqntLsBfxJy",7.45058,4.8147,2543,1,8,0,8,0,0,0,0,0,15,15,8,7,0,0, 106
"[86]vaHoCznAuwfeKuikpbHGlwbGDfEwsFmGcoJcHqaHhDshxCelgnjcjBdkyLnuuGsCiamFvpHlEpsfeAHkJcoFbE",11.6415,6.96046,1823,1,10,0,10,0,0,0,0,0,14,14,3,3,0,0, 107
"[91]hHoCKqtvxIEgedbdhoJGqCItunjblHqtqzAkHGomadJxBbJwxnAbpLdqoxJyuawilibpHemmhorlCjaGbHApbDJcpjk",11.6415,2.44141,2654,1,10,0,10,0,0,0,0,0,8,8,2,2,0,0, 108
"[85]HwEoJbmrhGiHBoKjCwKejqBIChdgmhKptlAiejJozteLKtdyywlHcBelHelrrjsvbcefGvgkwqHBtdhBskaoo",11.6415,4.76837,2726,1,10,0,10,0,0,0,0,0,8,8,2,2,0,0, 109
"[63]BHnKHnpJgqbcILqewBtaALBHDyhbpupKLKIehveatBqnFCffkEgoyBEgnqwaLFK",1.18305e+29,1.64011e+15,3327,0.743109,1705,438,1267,438,438,0,438,438,450,450,817,379,438,438, 11
"[89]pJEnHcacflpjaexDcFoecKCctyckccjEEEiwsHcoGsFrCKiKmdscgjmqyjJnByeCjbIIlsbiuFmwBhAltAaLEcnlr",11754.9,56.5112,518,0.825397,63,11,52,11,11,0,30,30,118,118,56,26,30,30, 110
"[77]dpcvDJDcEseHopKDILbntpgmBgHccbFzoeoKEBHAvdzafoHctfziHnGbooFFCCiAmInnkeCpxeIni",2.15904e+08,1.38179e+08,1967,0.84,125,20,105,20,20,0,79,79,264,264,153,74,79,79, 111
"[106]cngphnKntGHoJcqhcGHEiCxhmymdamvrfAhrvBogtwBEdrffmFAeBKsoigCyeBLrFnzakhcKyhmGDdhCEccslKdlBdtxJIpKfkhvjbKsFF",5.96046,3.05176,2689,1,7,0,7,0,0,0,0,0,6,6,1,1,0,0, 112
"[98]zpJsHGugnKtmFuiHvgBmFFCqwydCoCvnuuCxqstwexLkEAxFwiobztaDzHciJFnsrKjBsnwfbsqjnxqKtmEsahmhgGaDoxLjIa",9.31323,3.8147,2701,0.909091,11,0,10,1,0,0,0,0,8,8,3,2,0,0, 113
"[81]ovEJpsEcHmomnKxcqGHcFFCqbxjAJpDqCniwHvnyAsflCAFkjanaqIzLovdqbeItissbHIxgcItJEqihs",18367.1,1,986,0.877193,57,7,50,7,7,0,7,7,32,32,18,11,7,7, 114
"[59]ztDIErHxoJHoqKHoaqDeprluILzDnbkHqfrxADavbkmLnhbojoiaIkwItat",1.18305e+29,5.42666e+17,2830,0.778731,583,129,454,129,129,0,129,129,193,193,261,132,129,129, 115
"[94]scinfgEDFrlfluHoJHoqEdKDlwtxrGvoesIcHiqkILqeBiyoJzIxGAkatBxuoDhfgawEAlGyeGHhDDdfgksqFwAxlAupnA",1.18305e+29,3.20333e+15,2863,0.762911,852,202,650,202,202,0,202,202,251,251,399,197,202,202, 116
"[75]GzClnLwbqIKDeftxrrGnfhHmnaCxfpaIqauJFcoebFHgqpfcafjJbpCwcChBBCjuojDiggDxAum",1.18305e+29,6.65306e+11,2801,0.746773,9762,2471,7290,2472,2471,0,2471,2471,2455,2455,2471,2471,4836,2364, 117
"[93]pjAEDAksDELwvEsHoJBHcoKBHqaDssAhmabxuLmGDKysfrkFozzCuILqLajhsFxLKtAazFqptgpAwsCByDaByHKDLmphL",1.18305e+29,4.61649e+13,3188,0.775128,587,132,455,132,132,0,132,132,176,176,279,147,132,132, 118
"[95]AHoJoqxxtKwJyHrtgHGhoJHoDLCwDhKdHHrrbahkEsAIGpFmuCuqhhicwLAzAIyyhDKIIwuzgdvdywAzKbzwwtuaJhuuykt",69.3889,2.44141,2743,1,18,0,18,0,0,0,0,0,13,13,1,1,4,4, 119
"[71]odaJHoqDnKHiqxIFDxLEDrALwbFsrkCgclmrrFffGiFaeohnepHGEGqGaJonLBajvdCqKkJ",169.407,35.5271,2722,0.866667,30,3,26,4,3,0,3,3,18,17,5,4,7,5, 12
"[95]cthtpsvHoJoqyfxovoDempkgoczuKHilFeEjqDvddaoydFHhjhcpsLooaAByujKJKcoEvrFvaIAywexLAoejDdDdyyhgdHx",1.18305e+29,1.29943e+12,1931,0.806513,522,101,421,101,101,0,101,101,202,202,219,118,101,101, 120
"[96]idsnHoJoCrcKFmccmgrtoJHhFGECrFLfBkyEqoGhzIBilntAIijbdBkaFwAfoKKrrguFCIkfbijpbktHtodcBtCxrEKkfavj",11.6415,5.76837,2712,1,10,0,10,0,0,0,0,0,12,12,4,4,0,0, 121
"[108]pJHoqueAKihutoJlmHGCGhdiyFAbbHasKrCxLkrJpfnAgwdycqLyeAlCuetfbvbGCviKxwFszmepqodhaFFhndDkEmgDhrAqlpifqLIBIHmc",5.96046,4.05176,2646,1,7,0,7,0,0,0,0,0,15,15,3,3,0,0, 122
"[88]qnsbyegmFowljygkjckHthioKnEwJglldosjGjckopvbqbrKtHGtcdIFKLAockydqBAKvmmBmqEzCmqJklJjeDyr",11.6415,6.96046,2708,1,10,0,10,0,0,0,0,0,14,14,3,3,0,0, 123
"[100]pymclHofbKmqkgjvvxlxcHdcHcnJBqmHzyztFjxhFAxyBaFzILylFpKAbqaAnvGCKeDByFkgoCtLsICsxDLwKxFmmntAvxvrgKLf",1.18305e+29,3.47306e+17,1202,0.751152,2387,593,1793,594,593,0,593,593,608,608,1186,592,593,593, 124
"[103]rCljmcwdixfhCsdmgjuveEiihHABiHqosmxAsmgagLvLEehwgHzbbnostoBAlkbrHnpJoanoGminKCnnocuecLfewbjnHgGiJbhzfum",11.6415,9.31323,2619,1,10,0,10,0,0,0,0,0,8,8,2,2,0,0, 125
"[93]mGHvcoqljfbfsxlevepkoocBnEHjsHaDtkuzexkmAAAiGbbgdruLslmfmmtyrxAzFzdipkomrvKsoJrHGrAGcfnaqocJo",11.6415,11.6415,2589,1,10,0,10,0,0,0,0,0,8,8,2,2,0,0, 126
"[101]gscoJHoqcKiHGukapEpEoHchFimEGCiHaythclHuDiIFkBCypcHtcqLBuombmJtljwhmmziFjLFrnbxFlrenIeGiLpuDvGoLgbrdK",70064.9,109.42,2342,0.826667,75,12,62,13,12,0,18,18,68,68,38,19,18,18, 127
"[72]xHHtuoJHcpeJocdpKEHqabILHCqpHiGKpysmpwiKDBLtqzhvBxrIkJdDGyrIbLoFAhvbDuKh",1.18305e+29,9.7758e+15,3546,0.749187,2153,540,1613,540,540,0,540,540,531,531,1082,542,540,540, 128
"[102]gHcoKBbHfoJBqfILnqGIhfDJtyGlaHidAcvbhrlayiGFzrlKhqHFnmiKHrnAkhxedGGmxmDdKKJejmjAnhlrurhedwhqjqFpIlGczG",1.18305e+29,7.21326e+13,3015,0.752355,14436,3575,10861,3575,3575,0,3575,3575,3607,3607,7254,3679,3575,3575, 129
"[102]gCgDuEysDEAjiuIiwAiDIpAzmLvjdcsgEtBHoGDHsfcehtctbrEdCboJxbfcdHtadvDcoofKoaEDmItpvJdnjxuCpcgyykHxhCiizD",1.18305e+29,9.58807e+09,1234,0.764056,3895,919,2976,919,919,0,919,919,1071,1071,1905,986,919,919, 13
"[54]ikABcHsvroJKpLfrhHzAwhopIlHoJBwfoCyGDhsktvgsmevadDrazE",18367.1,14.5519,2444,0.808219,73,16,59,16,14,0,14,14,39,37,25,11,11,11, 130
"[111]zDxcczBihsHrnKyJnuGCqwkosrogAclgmHjlJjBEbsccsqIvpfHsyhAvstanAJJblDGatwGcgjhJxBLnwJfjqFvdLrwtKbwBysnqedKhaHeapyn",9.31323,2.95312,2815,1,9,0,9,0,0,0,0,0,11,10,4,3,0,0, 131
"[81]AuGhHoJoqaGdzKBhoyxHoJGqFnjrujjvKFDsAujLgBdrBHAjBJgiirpwAsimxchdEqwdpwkDohvvBlfrs",7.45058,1,2670,1,8,0,8,0,0,0,0,0,6,6,2,2,0,0, 132
"[86]AEibgHcocJfKaJwdAJnhxhbHGqBfwhngzbbFJJCHdmFdvuhsjyiqLjKxjKmmJemEdvcCvmBAmEkHHEccLfvbAD",11.6415,4.05176,2917,1,10,0,10,0,0,0,0,0,20,16,6,4,0,0, 133
