genome,merit,merit_given,gen,accuracy,door_rooms,exit_rooms,correct_doors,incorrect_doors,correct_exits,incorrect_exits,doors_taken_0,doors_correct_0,doors_taken_1,doors_correct_1,doors_taken_2,doors_correct_2,doors_taken_3,doors_correct_3, seed
"[93]GHcocJnEjgciqnnuDfKAyftcCzjxDGxecodHhgCAgHEiwvKFBmtkbuqEvxrjzgxmHppLqyGaAyBkwhAgveEjgBAEIKErc",11.6415,1,1639,1,10,0,10,0,0,0,0,0,8,8,2,2,0,0, 1
"[97]rnaJzKfdszvGHeAJeymHbyoCyBKpgxoJdxporEbAAvJLJEzeJJLhJsuGCzmAFwkAkiHqKJgJiBHJsHAanqkClEEnsGfggvbHv",44.4089,1,2896,1,16,0,16,0,0,0,0,0,12,12,2,2,2,2, 10
"[99]BdAnJHKwjjBgAGhJeHfrrfeoepqiKuJoJLJJmJLJyeKiJlkutGqolgkoArFEKJvcyuIkurquAItjLLwBKnDwnBqnzzplhtIHpEc",69.3889,1,2974,1,18,0,18,0,0,0,0,0,13,13,3,3,2,2, 100
"[119]GEcdxsaEDmlgoephHcHmFkmoLiftwrnsesHhEoJbaaaiuCcpicxBpdLoKFrEDEBxxlKzaqJDjznuxnjfesriaytiEHfzgDFcJJpKmonoudbEmijektfbofo",7523.16,1262.18,2599,1,39,0,39,0,0,0,0,0,47,47,14,13,15,13, 101
"[71]FwGGBlubjboKjliehHuhvhoLpKglcoJFdHhfCjFanivgEqtBCDoJIybEDztDrJHqAofCrCJ",44841.6,1,1764,1,47,0,47,0,0,0,0,0,30,30,11,11,6,6, 102
"[109]xvHuncssoJKEeFdeuhukhHcGocJHhecCapCFigcazpvkfouGpsBssLCfbLKDhLAwejhDErjfJHCBeGGCuJbkCjlcdmeeCjvDyyujlqjAGCLaE",5.96046,1,767,1,7,0,7,0,0,0,0,0,6,6,1,1,0,0, 103
"[102]wJGjfAzvcpaqlmkoDousHDdsKJiucJnmlufGKiJzLxJwJyJkLhcmJGGFLGuoeJyJijbLJJJKvGqmkHdJjDskgHGjgeuhceqkAqEKxm",135.525,108.42,3503,1,21,0,21,0,0,0,0,0,14,14,3,3,4,4, 104
"[94]xBxBwuFEeqxsBmDEJDafFpaGHoqKFHhioIoLcpGpBnpCDICFlLHbGpzzclIwfCutntmxxvKlKIdxdrgIsIdzvyvqDsLlLA",5.90104e+135,1.74406e+11,1177,0.7477,2826,713,2113,713,713,0,713,713,717,717,1396,683,713,713, 105
"[124]hvJjxuFbKnaAdBmBihhksAJAJbKBrFvebdGaiHhEmwaJiLvJhBoKwsJkJLCfJLikJJiLJJsGqhszcGlGGtjeGpsekipuqDJKkHulhKhrKhrcssbEqybKKtlkEirq",69.3889,1,3079,1,18,0,18,0,0,0,0,0,12,12,2,2,4,4, 106
"[106]DcwbAnJBeDlbaeGEKrdJgitEeJcuhJGcfyEpufuklJEsdJsudfpJKHaAHGlrpAJuJELJvoucJJAeLJKgmcyJKtGjCvhLzebuKpDklnEdpl",86.7362,1,3086,1,19,0,19,0,0,0,0,0,13,13,4,4,2,2, 107
"[86]diDvcDAzudtEHciJGgEvKggJmtlJdKcpvxaDEnKiGtCigovLLqEsdJkFjLlbeGJJJLJFLyJJLJJJmKvdEjwfdd",108.42,1,3321,1,20,0,20,0,0,0,0,0,13,13,3,3,4,4, 108
"[102]apfEayJgKvHumdnzubAJiJfJvhJbJllKwEJkplwJaLJbwfJbJLJKaJKKJcuJtGCwfjJkIfJLxqffDrDLKIblqidtgCsbijivvzHBKs",169.407,1,3536,1,22,0,22,0,0,0,0,0,30,16,10,5,4,2, 109
"[98]tbAgEhtrfgEmpGiDDuDkgcJwpFFxHEuwfvcoqmKounoKumuxHBnoqHEbFpzpdHstfnEqhtixgbvwkvciiImpKFLkAECgIowjaC",2.80552e+20,2.89782e+07,705,0.788462,364,76,287,77,76,0,76,76,135,135,153,76,76,76, 11
"[54]zHbzBopJaFfAbKvJJyftrtjgGjtkHHdHGqwpwvwJcoGfsAJrxpvkdt",11.6415,11.6415,2668,1,10,0,10,0,0,0,0,0,8,8,2,2,0,0, 110
"[117]yhGoJkHoqlKaowqwdfqLiBpuxpznkdAoGjAtnqfjsAbfrqffuAgBFIodEjscdLadKfCHtnaylzgFmoLjebvJHvglimFqGBylIblaiJCyxrkdcIrtGsEEt",11.6415,1,2592,1,10,0,10,0,0,0,0,0,8,8,2,2,0,0, 111
"[83]ajmmpEublkspvupflEEijlkewgHbhfhGoJnzglpzBpEoKbmFdCxqzAoBvdIzgIhqwoDLdmnpGozsktkGokF",11.6415,2.44141,1912,1,10,0,10,0,0,0,0,0,16,16,5,4,0,0, 112
"[96]AyHcHgocJicccCqFLpwLowcEqKcpGczskqskBayrdqltoyeuvzDccgHCacdFqkcccwhckvKJzaapFcepDzcchdgcdCcgtBgG",5.96046,3.05176,279,1,7,0,7,0,0,0,0,0,6,6,1,1,0,0, 113
"[97]kiHpvnfwpJuDifnzHbsddxhoJHzDspexpumoixdDfnKAgDGhwylnJaHwrFxAzFrrpkoqgLEGDCBmhxwsdbDAyFudlJdxvFjEa",86.7362,4.76837,2757,1,19,0,19,0,0,0,0,0,13,13,2,2,4,4, 114
"[80]GetnxebDIhJBAEeAlbaKtenJeoezJkjFJJFAeJhKtGcJdJGcLzbJtuvfEzdJJLJHzKuGCxwpyeGrLGgf",55.5112,1,2946,1,17,0,17,0,0,0,0,0,36,16,9,4,6,2, 115
"[69]qEecnaCgCHliAfGvisrzrwwlGgwyrhfelJFctdsaoeJHbnLHoIDcboKHebueyxmvdDoaG",8.92959e+10,7.67046e+09,2348,0.825581,172,30,142,30,30,0,51,51,172,172,50,50,96,45, 116
"[103]ulElycbJFuexgKJbdysJJJhJKBpsciuJpzJbLhowJqKlzrouGtJcHdAuvBKKHGuzJiuipdJxJlxGHEqCynKnmGaaerDFmrfwiwoDiBA",169.407,1,3489,1,22,0,22,0,0,0,0,0,15,15,5,5,2,2, 117
"[91]taDJbDFdutwiiGAAJEdoEzHoqKsinHxmfbJBcznnDxkkqAyvrpmgndLainfChFefyaHFitboJGnhqutpBgbxmDvJaGj",264.698,11.6415,2900,1,24,0,24,0,0,0,0,0,18,18,4,4,2,2, 118
"[95]CFgoiBawBsntdzJBEDBuHtqjCEKjKeknFHcHiGredvhoLpkieodckpDHcpfnkzctFzjeocCvaDfeKHEACGtECvwjdqfFvhv",136846,2.44141,1269,1,52,0,52,0,0,0,0,0,33,33,11,11,8,8, 119
"[107]hAosfxhvgwdAnAJgycfyGyxvDliEDHsHHJlIketKmGJtInwdLnxkikicAhmKevBnEJsptdzxlyzxJmcdJBctxcaaxvJmJKasJmkBJrELJqK",69.3889,1,2943,1,18,0,18,0,0,0,0,0,13,13,3,3,2,2, 12
"[94]cAHoJEAoqjzKHBbeBDuAHGqrJHnLClkyrexodwofDocavfJuqBABDAkIxqFfLdbfisygecjwnHxjBzybFafsKBLvvhEuGc",86.7362,4.76837,2770,1,19,0,19,0,0,0,0,0,13,13,2,2,4,4, 120
"[128]xJkxtejpbsAvnhdouamKeroAJrJglBxadEJvJEJlmduHKJiJBsaGLJwitJkGHJlLpcagkhJtwKxsGzJKlcuKFqGqwBHEierLjJcALAHJvnvlcJnamLjxfgylCgEqAGGG",135.525,1,3249,1,21,0,21,0,0,0,0,0,14,14,5,5,2,2, 121
"[108]qGJymFmoefhoqzbsHKmsbwmiJaGEHoqvvvGKwDGmLaElpmyrDdwhwvvwsyJnGrlkaJarpcdqHmoqvLJForyJmmvgryxFxjAFuuJLJAeKJKwG",86.7362,1,3095,1,19,0,19,0,0,0,0,0,13,13,4,4,2,2, 122
"[125]afAdokasbayuEJKEawxhbeEaokFHJigBctFaJHpoJmvFayJwJwmAKvJJaLJylfhJhABhJuoLmJaKEJcjKKJHxGlCKcaAxzpgikKdIiDawoqfkLEgiwyfphyJFjjoh",135.525,135.525,3427,1,21,0,21,0,0,0,0,0,252,50,90,16,36,4, 123
"[94]kskkbJutFjnFEivvbfebcfnFtHcoKgoqmsfclyhgblmteFkoJCnBBiHpedybhrhrxJloyodbcogABfdHIHLqkfqLgwKGgj",7.14367e+10,7.67046e+09,797,0.843373,166,29,140,29,26,0,105,105,297,256,167,78,131,75, 124
"[76]nsJxKoJJuFiFneDKHGDxulGqjezGCceiJzEJDtBaCozbgKlvELfeJgaJEgAJLfbvjBwHcvrxFufs",86.7362,1,2874,1,19,0,19,0,0,0,0,0,13,13,4,4,2,2, 125
"[83]vdHAnkArmwuhaJtcKJblJmdKEkfHJvgcvzvnLHwmJbsJvJiLJedmnELFuJuzJFtLJJsrvGqJHCzfnzLxlnn",69.3889,1,3110,1,18,0,18,0,0,0,0,0,12,12,2,2,4,4, 126
"[87]boisGaAmHaruDsDlnHnfDwyhucfmsBEzaHmDCIElBmirFmxtKfkFnKisrAkHjGEHicccrhfwfoJinChDxirxymb",11.6415,3.05176,2669,1,10,0,10,0,0,0,0,0,8,8,2,2,0,0, 127
"[95]dsykgepuAknHdiGcCcHhgcboJabgprodqkDgzvFvjKvdFCpbqBrELCqDDFvEdaywFLBotwrimwmhIncCChuaEnrCoDCuxtu",69.3889,69.3889,1024,0.95,20,0,19,1,0,0,0,0,120,120,22,19,40,30, 128
"[102]umHJdnAkjhKvbJduGDAjgiJJvDsJlJBmigKnFrxJreJEczLEsJJjGJkLfDFtxlcdmqAehqeioiCevyJmHscdAbcGEEkuLFhqDBBhts",69.3889,69.3889,3044,1,18,0,18,0,0,0,0,0,39,29,9,7,6,4, 129
"[97]uoinpGlosetGmoHwxJafblDssKrzrtknnJEmlJwbpmKJeLJgAJbjfkJLtFJEogguLAJEobxuwJkLjsJdJJfKsclGBBAzqLjkE",108.42,1,3221,1,20,0,20,0,0,0,0,0,13,13,3,3,4,4, 13
"[69]qJmvKJtfJuuJJwJuKoAxvfAtFsyjefkJJnLlntzJxJeJonkhByLAaBJsEdKjJKKgJJvGf",169.407,1,3914,1,22,0,22,0,0,0,0,0,15,15,5,5,2,2, 130
"[140]cBEjvhrjfyfvkpgbAxJfKBduJhyBJspEpxJbibkttJabAJfrygwndbhKJljrxAAEJxfLJJyByuABJLJzKJKAaBKJuGCtAKcDznKsfhbgBjflihyhhExfFewnaAkDrJqDHADoIeJdKCeK",135.525,1,3390,1,21,0,21,0,0,0,0,0,14,14,5,5,2,2, 131
