genome,merit,merit_given,gen,accuracy,door_rooms,exit_rooms,correct_doors,incorrect_doors,correct_exits,incorrect_exits,doors_taken_0,doors_correct_0,doors_taken_1,doors_correct_1,doors_taken_2,doors_correct_2,doors_taken_3,doors_correct_3, seed
"[87]qJFwacccrzoDqwqnojubiwxvawKFpndcDvtlvupEegJmHEGoqHemsBwwqkFvfhKktEJHoCHuzffzrLJJJLgJsKp",69.3889,14.5519,3054,1,18,0,18,0,0,0,0,0,178,13,4,3,2,2, 1
"[96]EizFhsjgJKJJJrFgJGpsJKgdwJfJLyJJJLJKJHvGCxJalmymhrolfrxKrDKpwjGGqDAlEGoneminfefafmeoltqCvtxLzJry",69.3889,1,3022,1,18,0,18,0,0,0,0,0,13,13,3,3,2,2, 10
"[76]HmfAEoFFDEfhgdBGGoEDorozuFFrjvjvJEDAjbGbKbkoDmwbceshdevgoJGHqdxBEzBExbskfvhE",11.6415,4.76837,2075,1,10,0,10,0,0,0,0,0,14,14,3,3,0,0, 100
"[72]qGszbfEeseauFJBgpHuwBssKhpgJanJmBbGfKcEsJHnwpwxgurfsorLJgJrlpwHoJAnLFEAG",44.4089,44.4089,2793,1,16,0,16,0,0,0,0,0,10,10,2,2,4,4, 101
"[99]CjfLxDboekxhkmcymtkFlfarmoewszwpHnhzGcoJHoCvDvznaonsDKkFaEheKtwkHyuHDkcuDypfqhHCKixzkncoKGtflkwpJFs",646.235,11.6415,937,0.966667,30,0,29,1,0,0,0,0,22,22,6,5,2,2, 102
"[102]CjGeoEirxtumndCEeFhFeIeBkxdhfIfBoEvpEhpanrntyqJjFAKpghJrwzmfdKyDJnjHppzlaHEvJHFoqalhKxJeJLDfiJJJLJKJsG",69.3889,1,2955,1,18,0,18,0,0,0,0,0,13,13,3,3,2,2, 103
"[94]ytGGigtchutGkswpwDgHJiFvdaibejHkagKHwrbyyfjvgyJJDmhKJzrvxizegLJqjFJJufihBtsLwGJfLJJELJcuJJdKcf",108.42,108.42,3132,1,20,0,20,0,0,0,0,0,123,23,27,5,42,4, 104
"[90]aBbkjEylEmDaLwJcGqsvpxAxilylgKHHApemylBJgvEgJhmFJLmcDHyEgifoomJlkJFJLJgJJqkfHEEfAkmoJGydAH",55.5112,55.5112,2959,1,17,0,17,0,0,0,0,0,84,24,7,2,28,8, 105
"[93]HxjzgEeAFospkJExHiKBaceovdJJtzhHpKwJGzFjrcJrfJnmtfhKJewJBLyJFJAncBJcLzJBmBvKJggjwKyEGrqbLHuvp",86.7362,1,3157,1,19,0,19,0,0,0,0,0,13,13,4,4,2,2, 106
"[88]nBFnpJHHBoKGCunuCzjGmJJlzoctzyEpHLDBzkqnEtzmLdgIBiGCtoFwpbCGknKjEnFwsHsIKpefvAAfBsrqFsHu",11.6415,9.31323,2643,1,10,0,10,0,0,0,0,0,11,11,4,3,0,0, 107
"[92]JzbmpAxrmDuzKivzJjJexngvKywokJhxwmDqLwEzyhJjJwwijJuzLbvBBocDJBpjLJoCjDqBJucnGqhBKiextGoCtdAb",169.407,1,3452,1,22,0,22,0,0,0,0,0,15,15,3,3,4,4, 108
"[104]hCLhkIhgaixKblnDElpvsyGsmvkwyJJiDoybuiqLdabvazsalJEdAJnrKqthsywyposLnbJdtexJouLBuJsawKJJJvHurkJKGpLcibvG",69.3889,1,3165,1,18,0,18,0,0,0,0,0,13,13,3,3,2,2, 109
"[79]loJHijtofiBclccFElDGuklmDbddjnKlhJgnDkCAdxHsbjKcareAoedLHchrvGhoKpkuxdbfimHzBhr",9403.95,1.25,1211,1,40,0,40,0,0,0,0,0,26,26,8,8,6,6, 11
"[59]linrJHGaDarGoqdhEBcKqpxkLyevoJvfmFHeLEaJdcxqJJLlojJKnyuhEep",69.3889,11.6415,3225,1,18,0,18,0,0,0,0,0,13,13,3,3,2,2, 110
"[101]JAKvodxcakJHcpJmocqEKJHuobeJLtJBvgJJLJwKGqwFmvEydqiefAxwBDhfLfooIJGzlhysHbfIDnzAzsxFtDicLlnigKhldhJgy",55.5112,1,2985,1,17,0,17,0,0,0,0,0,12,12,3,3,2,2, 111
"[85]AvpnlohnGDDwlGxmviuJKJJrceKrfJunzjwcixLBrJJoxJhFfhnhFLzzzJLnJvJaLJJEnrlxltsszHEJKrnaJ",135.525,1,3752,1,21,0,21,0,0,0,0,0,14,14,3,3,4,4, 112
"[83]vAJKJevglDsbJjFJqBrGfoBBihfyhkwJnogEJcKHksmJJlLJeoxGHCpltayhacauHxpucLqJFALutkKfmDE",44.4089,1,2940,1,16,0,16,0,0,0,0,0,12,12,2,2,2,2, 113
"[102]CFLjKFEJIEyeJmJdEFcfFiwizwryHejsaAqEHmjggCFovkiJHscljroddhGaeyhoLjudjAHeodKoAkwbdeovhFncoforioFyocJHcu",18367.1,1,958,1,43,0,43,0,0,0,0,0,27,27,10,10,6,6, 114
"[94]JnwKwvGHpfjJJBGgnFxJluJHbGsfHowxumJfFsHfbwKBJdJbLlJfkqKJAKKeBsxJwoLflrrdsAGzqxidHcFrhjKeclnhze",135.525,1,2653,1,21,0,21,0,0,0,0,0,14,14,5,5,2,2, 115
"[82]JEvmHGFangvdynKivgFAHqJLparHnICmAcywcdwlGorogdnjBaIsKayhaKDHkGpEubkabhJzIwomklFziH",2465.19,169.407,2942,0.702381,84,25,59,25,25,0,25,25,37,37,11,11,36,11, 116
"[50]oecLEroKudcwkcfHEwDurkohfAdqJrJgCmAAfDbinJxHcGFtnh",69.3889,1,3040,1,18,0,18,0,0,0,0,0,13,13,1,1,4,4, 117
"[86]DKAkfwwkfdAnGHohEmoJnAelfiqfKCDDbAbcpnylzIuHaGaiFwtwefnIcweKoHmdAGEbjhGsDBtgpgucDnCbvI",11.6415,4.76837,2734,1,10,0,10,0,0,0,0,0,12,12,4,4,0,0, 118
"[93]tdydnJKzbAHDcJApxgdceBxrHjBfcAfJiscawkJtmfEviyJdctcuzjavJnFEbmmAKkJrjEJkLJHwAJoJHLbJgKJKsBGhC",86.7362,1,3166,1,19,0,19,0,0,0,0,0,13,13,4,4,2,2, 119
"[83]vJAtkwKpiJhlenJbFdJAlJJzbmkfHfKvGhBHeJJgdxgLGlecpBbbirJwJusovcJginFkovwxLJKJKbdwKGq",108.42,1,3554,1,20,0,20,0,0,0,0,0,13,13,5,5,2,2, 12
"[94]vAJHltAnKgnlvwzoJGHoCKhuzngbkJHoCivHsLiurrxhdvBFsEbwzEmjAtFJHoCeLGJsohsKvbzldtvGbhoJEGHwDliokx",69.3889,69.3889,3058,1,18,0,18,0,0,0,0,0,234,21,7,5,4,4, 120
"[81]omlpsyByzHvFfHmkFEHoJoqhboglKtnEDLywxlsEKyBAAgKFgzzaLBvlvFgreCvcrlJmdgaxqwwrmHhiG",86.7362,3.8147,2643,1,19,0,19,0,0,0,0,0,13,13,4,4,2,2, 121
"[123]fibfgvavGbzJADzKmJaiwhpLrpppcJFicmeHbGCaKfHzusbsyukmgnCpcDkaaiufyukqhmbaqgLnqAljmycsAvLrkHDDmIHdmspiEpIxjkhkrxAfmmvjapEBoKx",22.7374,22.7374,2626,1,13,0,13,0,0,0,0,0,150,71,30,15,15,6, 122
"[97]rccmJgdnmKnzcljdcpfdiwkgJJKefJvnLoJJaaivmlkAtJLJLdJzsJLJJJeDEtKGzyqbIikGIaJgecGKHlBseooorgCjFDyAJ",108.42,108.42,3028,1,20,0,20,0,0,0,0,0,65,20,15,5,20,4, 123
