"","trial_number","genome","merit","accuracy","genome_length","door_rooms","exit_rooms","correct_doors","incorrect_doors","correct_exits","incorrect_exits","doors_taken_0","doors_correct_0","doors_taken_1","doors_correct_1","doors_taken_2","doors_correct_2","doors_taken_3","doors_correct_3","did_repro","seed"
"11",10,"[75]juGDGhoJHncoCKbnCzdDfxdFisntpJguIcfcahqihzkwaDIqproICjbGlGjvvvBLCqIkAbLiChH",9.31323,0.909091,75,11,0,10,1,0,0,0,0,8,8,3,2,0,0,"True",1
"12",11,"[75]juGDGhoJHncoCKbnCzdDfxdFisntpJguIcfcahqihzkwaDIqproICjbGlGjvvvBLCqIkAbLiChH",3.8147,0.857143,75,7,0,6,1,0,0,0,0,4,4,3,2,0,0,"True",1
"13",12,"[75]juGDGhoJHncoCKbnCzdDfxdFisntpJguIcfcahqihzkwaDIqproICjbGlGjvvvBLCqIkAbLiChH",9.31323,0.909091,75,11,0,10,1,0,0,0,0,8,8,3,2,0,0,"True",1
"14",13,"[75]juGDGhoJHncoCKbnCzdDfxdFisntpJguIcfcahqihzkwaDIqproICjbGlGjvvvBLCqIkAbLiChH",4.76837,0.875,75,8,0,7,1,0,0,0,0,6,6,2,1,0,0,"True",1
"15",14,"[75]juGDGhoJHncoCKbnCzdDfxdFisntpJguIcfcahqihzkwaDIqproICjbGlGjvvvBLCqIkAbLiChH",2.44141,0.8,75,5,0,4,1,0,0,0,0,3,3,2,1,0,0,"True",1
"16",15,"[75]juGDGhoJHncoCKbnCzdDfxdFisntpJguIcfcahqihzkwaDIqproICjbGlGjvvvBLCqIkAbLiChH",4.76837,0.875,75,8,0,7,1,0,0,0,0,6,6,2,1,0,0,"True",1
"17",16,"[75]juGDGhoJHncoCKbnCzdDfxdFisntpJguIcfcahqihzkwaDIqproICjbGlGjvvvBLCqIkAbLiChH",2.44141,0.8,75,5,0,4,1,0,0,0,0,3,3,2,1,0,0,"True",1
"18",17,"[75]juGDGhoJHncoCKbnCzdDfxdFisntpJguIcfcahqihzkwaDIqproICjbGlGjvvvBLCqIkAbLiChH",3.8147,0.857143,75,7,0,6,1,0,0,0,0,4,4,3,2,0,0,"True",1
"19",18,"[75]juGDGhoJHncoCKbnCzdDfxdFisntpJguIcfcahqihzkwaDIqproICjbGlGjvvvBLCqIkAbLiChH",4.76837,0.875,75,8,0,7,1,0,0,0,0,6,6,2,1,0,0,"True",1
"20",19,"[75]juGDGhoJHncoCKbnCzdDfxdFisntpJguIcfcahqihzkwaDIqproICjbGlGjvvvBLCqIkAbLiChH",3.8147,0.857143,75,7,0,6,1,0,0,0,0,4,4,3,2,0,0,"True",1
"21",20,"[75]juGDGhoJHncoCKbnCzdDfxdFisntpJguIcfcahqihzkwaDIqproICjbGlGjvvvBLCqIkAbLiChH",2.44141,0.8,75,5,0,4,1,0,0,0,0,3,3,2,1,0,0,"True",1
"22",21,"[75]juGDGhoJHncoCKbnCzdDfxdFisntpJguIcfcahqihzkwaDIqproICjbGlGjvvvBLCqIkAbLiChH",4.76837,0.875,75,8,0,7,1,0,0,0,0,6,6,2,1,0,0,"True",1
"23",22,"[75]juGDGhoJHncoCKbnCzdDfxdFisntpJguIcfcahqihzkwaDIqproICjbGlGjvvvBLCqIkAbLiChH",2.44141,0.8,75,5,0,4,1,0,0,0,0,3,3,2,1,0,0,"True",1
"24",23,"[75]juGDGhoJHncoCKbnCzdDfxdFisntpJguIcfcahqihzkwaDIqproICjbGlGjvvvBLCqIkAbLiChH",3.8147,0.857143,75,7,0,6,1,0,0,0,0,4,4,3,2,0,0,"True",1
"25",24,"[75]juGDGhoJHncoCKbnCzdDfxdFisntpJguIcfcahqihzkwaDIqproICjbGlGjvvvBLCqIkAbLiChH",3.8147,0.857143,75,7,0,6,1,0,0,0,0,4,4,3,2,0,0,"True",1
"26",25,"[75]juGDGhoJHncoCKbnCzdDfxdFisntpJguIcfcahqihzkwaDIqproICjbGlGjvvvBLCqIkAbLiChH",4.76837,0.875,75,8,0,7,1,0,0,0,0,6,6,2,1,0,0,"True",1
"27",26,"[75]juGDGhoJHncoCKbnCzdDfxdFisntpJguIcfcahqihzkwaDIqproICjbGlGjvvvBLCqIkAbLiChH",9.31323,0.909091,75,11,0,10,1,0,0,0,0,8,8,3,2,0,0,"True",1
"28",27,"[75]juGDGhoJHncoCKbnCzdDfxdFisntpJguIcfcahqihzkwaDIqproICjbGlGjvvvBLCqIkAbLiChH",9.31323,0.909091,75,11,0,10,1,0,0,0,0,8,8,3,2,0,0,"True",1
"29",28,"[75]juGDGhoJHncoCKbnCzdDfxdFisntpJguIcfcahqihzkwaDIqproICjbGlGjvvvBLCqIkAbLiChH",4.76837,0.875,75,8,0,7,1,0,0,0,0,6,6,2,1,0,0,"True",1
"30",29,"[75]juGDGhoJHncoCKbnCzdDfxdFisntpJguIcfcahqihzkwaDIqproICjbGlGjvvvBLCqIkAbLiChH",3.8147,0.857143,75,7,0,6,1,0,0,0,0,4,4,3,2,0,0,"True",1
"31",30,"[75]juGDGhoJHncoCKbnCzdDfxdFisntpJguIcfcahqihzkwaDIqproICjbGlGjvvvBLCqIkAbLiChH",9.31323,0.909091,75,11,0,10,1,0,0,0,0,8,8,3,2,0,0,"True",1
"32",31,"[75]juGDGhoJHncoCKbnCzdDfxdFisntpJguIcfcahqihzkwaDIqproICjbGlGjvvvBLCqIkAbLiChH",4.76837,0.875,75,8,0,7,1,0,0,0,0,6,6,2,1,0,0,"True",1
"33",32,"[75]juGDGhoJHncoCKbnCzdDfxdFisntpJguIcfcahqihzkwaDIqproICjbGlGjvvvBLCqIkAbLiChH",3.8147,0.857143,75,7,0,6,1,0,0,0,0,4,4,3,2,0,0,"True",1
"34",33,"[75]juGDGhoJHncoCKbnCzdDfxdFisntpJguIcfcahqihzkwaDIqproICjbGlGjvvvBLCqIkAbLiChH",9.31323,0.909091,75,11,0,10,1,0,0,0,0,8,8,3,2,0,0,"True",1
"35",34,"[75]juGDGhoJHncoCKbnCzdDfxdFisntpJguIcfcahqihzkwaDIqproICjbGlGjvvvBLCqIkAbLiChH",3.8147,0.857143,75,7,0,6,1,0,0,0,0,4,4,3,2,0,0,"True",1
"36",35,"[75]juGDGhoJHncoCKbnCzdDfxdFisntpJguIcfcahqihzkwaDIqproICjbGlGjvvvBLCqIkAbLiChH",2.44141,0.8,75,5,0,4,1,0,0,0,0,3,3,2,1,0,0,"True",1
"37",36,"[75]juGDGhoJHncoCKbnCzdDfxdFisntpJguIcfcahqihzkwaDIqproICjbGlGjvvvBLCqIkAbLiChH",2.44141,0.8,75,5,0,4,1,0,0,0,0,3,3,2,1,0,0,"True",1
"38",37,"[75]juGDGhoJHncoCKbnCzdDfxdFisntpJguIcfcahqihzkwaDIqproICjbGlGjvvvBLCqIkAbLiChH",9.31323,0.909091,75,11,0,10,1,0,0,0,0,8,8,3,2,0,0,"True",1
"39",38,"[75]juGDGhoJHncoCKbnCzdDfxdFisntpJguIcfcahqihzkwaDIqproICjbGlGjvvvBLCqIkAbLiChH",4.76837,0.875,75,8,0,7,1,0,0,0,0,6,6,2,1,0,0,"True",1
"40",39,"[75]juGDGhoJHncoCKbnCzdDfxdFisntpJguIcfcahqihzkwaDIqproICjbGlGjvvvBLCqIkAbLiChH",2.44141,0.8,75,5,0,4,1,0,0,0,0,3,3,2,1,0,0,"True",1
"41",40,"[75]juGDGhoJHncoCKbnCzdDfxdFisntpJguIcfcahqihzkwaDIqproICjbGlGjvvvBLCqIkAbLiChH",3.8147,0.857143,75,7,0,6,1,0,0,0,0,4,4,3,2,0,0,"True",1
"42",41,"[75]juGDGhoJHncoCKbnCzdDfxdFisntpJguIcfcahqihzkwaDIqproICjbGlGjvvvBLCqIkAbLiChH",4.76837,0.875,75,8,0,7,1,0,0,0,0,6,6,2,1,0,0,"True",1
"43",42,"[75]juGDGhoJHncoCKbnCzdDfxdFisntpJguIcfcahqihzkwaDIqproICjbGlGjvvvBLCqIkAbLiChH",2.44141,0.8,75,5,0,4,1,0,0,0,0,3,3,2,1,0,0,"True",1
"44",43,"[75]juGDGhoJHncoCKbnCzdDfxdFisntpJguIcfcahqihzkwaDIqproICjbGlGjvvvBLCqIkAbLiChH",3.8147,0.857143,75,7,0,6,1,0,0,0,0,4,4,3,2,0,0,"True",1
"45",44,"[75]juGDGhoJHncoCKbnCzdDfxdFisntpJguIcfcahqihzkwaDIqproICjbGlGjvvvBLCqIkAbLiChH",3.8147,0.857143,75,7,0,6,1,0,0,0,0,4,4,3,2,0,0,"True",1
"46",45,"[75]juGDGhoJHncoCKbnCzdDfxdFisntpJguIcfcahqihzkwaDIqproICjbGlGjvvvBLCqIkAbLiChH",2.44141,0.8,75,5,0,4,1,0,0,0,0,3,3,2,1,0,0,"True",1
"47",46,"[75]juGDGhoJHncoCKbnCzdDfxdFisntpJguIcfcahqihzkwaDIqproICjbGlGjvvvBLCqIkAbLiChH",3.8147,0.857143,75,7,0,6,1,0,0,0,0,4,4,3,2,0,0,"True",1
"48",47,"[75]juGDGhoJHncoCKbnCzdDfxdFisntpJguIcfcahqihzkwaDIqproICjbGlGjvvvBLCqIkAbLiChH",4.76837,0.875,75,8,0,7,1,0,0,0,0,6,6,2,1,0,0,"True",1
"49",48,"[75]juGDGhoJHncoCKbnCzdDfxdFisntpJguIcfcahqihzkwaDIqproICjbGlGjvvvBLCqIkAbLiChH",2.44141,0.8,75,5,0,4,1,0,0,0,0,3,3,2,1,0,0,"True",1
"50",49,"[75]juGDGhoJHncoCKbnCzdDfxdFisntpJguIcfcahqihzkwaDIqproICjbGlGjvvvBLCqIkAbLiChH",4.76837,0.875,75,8,0,7,1,0,0,0,0,6,6,2,1,0,0,"True",1
"51",50,"[75]juGDGhoJHncoCKbnCzdDfxdFisntpJguIcfcahqihzkwaDIqproICjbGlGjvvvBLCqIkAbLiChH",4.76837,0.875,75,8,0,7,1,0,0,0,0,6,6,2,1,0,0,"True",1
"52",51,"[75]juGDGhoJHncoCKbnCzdDfxdFisntpJguIcfcahqihzkwaDIqproICjbGlGjvvvBLCqIkAbLiChH",9.31323,0.909091,75,11,0,10,1,0,0,0,0,8,8,3,2,0,0,"True",1
"53",52,"[75]juGDGhoJHncoCKbnCzdDfxdFisntpJguIcfcahqihzkwaDIqproICjbGlGjvvvBLCqIkAbLiChH",3.8147,0.857143,75,7,0,6,1,0,0,0,0,4,4,3,2,0,0,"True",1
"54",53,"[75]juGDGhoJHncoCKbnCzdDfxdFisntpJguIcfcahqihzkwaDIqproICjbGlGjvvvBLCqIkAbLiChH",2.44141,0.8,75,5,0,4,1,0,0,0,0,3,3,2,1,0,0,"True",1
"55",54,"[75]juGDGhoJHncoCKbnCzdDfxdFisntpJguIcfcahqihzkwaDIqproICjbGlGjvvvBLCqIkAbLiChH",9.31323,0.909091,75,11,0,10,1,0,0,0,0,8,8,3,2,0,0,"True",1
"56",55,"[75]juGDGhoJHncoCKbnCzdDfxdFisntpJguIcfcahqihzkwaDIqproICjbGlGjvvvBLCqIkAbLiChH",9.31323,0.909091,75,11,0,10,1,0,0,0,0,8,8,3,2,0,0,"True",1
"57",56,"[75]juGDGhoJHncoCKbnCzdDfxdFisntpJguIcfcahqihzkwaDIqproICjbGlGjvvvBLCqIkAbLiChH",3.8147,0.857143,75,7,0,6,1,0,0,0,0,4,4,3,2,0,0,"True",1
"58",57,"[75]juGDGhoJHncoCKbnCzdDfxdFisntpJguIcfcahqihzkwaDIqproICjbGlGjvvvBLCqIkAbLiChH",4.76837,0.875,75,8,0,7,1,0,0,0,0,6,6,2,1,0,0,"True",1
"59",58,"[75]juGDGhoJHncoCKbnCzdDfxdFisntpJguIcfcahqihzkwaDIqproICjbGlGjvvvBLCqIkAbLiChH",3.8147,0.857143,75,7,0,6,1,0,0,0,0,4,4,3,2,0,0,"True",1
"60",59,"[75]juGDGhoJHncoCKbnCzdDfxdFisntpJguIcfcahqihzkwaDIqproICjbGlGjvvvBLCqIkAbLiChH",9.31323,0.909091,75,11,0,10,1,0,0,0,0,8,8,3,2,0,0,"True",1
"61",60,"[75]juGDGhoJHncoCKbnCzdDfxdFisntpJguIcfcahqihzkwaDIqproICjbGlGjvvvBLCqIkAbLiChH",4.76837,0.875,75,8,0,7,1,0,0,0,0,6,6,2,1,0,0,"True",1
"62",61,"[75]juGDGhoJHncoCKbnCzdDfxdFisntpJguIcfcahqihzkwaDIqproICjbGlGjvvvBLCqIkAbLiChH",3.8147,0.857143,75,7,0,6,1,0,0,0,0,4,4,3,2,0,0,"True",1
"63",62,"[75]juGDGhoJHncoCKbnCzdDfxdFisntpJguIcfcahqihzkwaDIqproICjbGlGjvvvBLCqIkAbLiChH",3.8147,0.857143,75,7,0,6,1,0,0,0,0,4,4,3,2,0,0,"True",1
"64",63,"[75]juGDGhoJHncoCKbnCzdDfxdFisntpJguIcfcahqihzkwaDIqproICjbGlGjvvvBLCqIkAbLiChH",4.76837,0.875,75,8,0,7,1,0,0,0,0,6,6,2,1,0,0,"True",1
"65",64,"[75]juGDGhoJHncoCKbnCzdDfxdFisntpJguIcfcahqihzkwaDIqproICjbGlGjvvvBLCqIkAbLiChH",2.44141,0.8,75,5,0,4,1,0,0,0,0,3,3,2,1,0,0,"True",1
"66",65,"[75]juGDGhoJHncoCKbnCzdDfxdFisntpJguIcfcahqihzkwaDIqproICjbGlGjvvvBLCqIkAbLiChH",3.8147,0.857143,75,7,0,6,1,0,0,0,0,4,4,3,2,0,0,"True",1
"67",66,"[75]juGDGhoJHncoCKbnCzdDfxdFisntpJguIcfcahqihzkwaDIqproICjbGlGjvvvBLCqIkAbLiChH",9.31323,0.909091,75,11,0,10,1,0,0,0,0,8,8,3,2,0,0,"True",1
"68",67,"[75]juGDGhoJHncoCKbnCzdDfxdFisntpJguIcfcahqihzkwaDIqproICjbGlGjvvvBLCqIkAbLiChH",2.44141,0.8,75,5,0,4,1,0,0,0,0,3,3,2,1,0,0,"True",1
"69",68,"[75]juGDGhoJHncoCKbnCzdDfxdFisntpJguIcfcahqihzkwaDIqproICjbGlGjvvvBLCqIkAbLiChH",2.44141,0.8,75,5,0,4,1,0,0,0,0,3,3,2,1,0,0,"True",1
"70",69,"[75]juGDGhoJHncoCKbnCzdDfxdFisntpJguIcfcahqihzkwaDIqproICjbGlGjvvvBLCqIkAbLiChH",2.44141,0.8,75,5,0,4,1,0,0,0,0,3,3,2,1,0,0,"True",1
"71",70,"[75]juGDGhoJHncoCKbnCzdDfxdFisntpJguIcfcahqihzkwaDIqproICjbGlGjvvvBLCqIkAbLiChH",9.31323,0.909091,75,11,0,10,1,0,0,0,0,8,8,3,2,0,0,"True",1
"72",71,"[75]juGDGhoJHncoCKbnCzdDfxdFisntpJguIcfcahqihzkwaDIqproICjbGlGjvvvBLCqIkAbLiChH",2.44141,0.8,75,5,0,4,1,0,0,0,0,3,3,2,1,0,0,"True",1
"73",72,"[75]juGDGhoJHncoCKbnCzdDfxdFisntpJguIcfcahqihzkwaDIqproICjbGlGjvvvBLCqIkAbLiChH",3.8147,0.857143,75,7,0,6,1,0,0,0,0,4,4,3,2,0,0,"True",1
"74",73,"[75]juGDGhoJHncoCKbnCzdDfxdFisntpJguIcfcahqihzkwaDIqproICjbGlGjvvvBLCqIkAbLiChH",3.8147,0.857143,75,7,0,6,1,0,0,0,0,4,4,3,2,0,0,"True",1
"75",74,"[75]juGDGhoJHncoCKbnCzdDfxdFisntpJguIcfcahqihzkwaDIqproICjbGlGjvvvBLCqIkAbLiChH",2.44141,0.8,75,5,0,4,1,0,0,0,0,3,3,2,1,0,0,"True",1
"76",75,"[75]juGDGhoJHncoCKbnCzdDfxdFisntpJguIcfcahqihzkwaDIqproICjbGlGjvvvBLCqIkAbLiChH",2.44141,0.8,75,5,0,4,1,0,0,0,0,3,3,2,1,0,0,"True",1
"77",76,"[75]juGDGhoJHncoCKbnCzdDfxdFisntpJguIcfcahqihzkwaDIqproICjbGlGjvvvBLCqIkAbLiChH",3.8147,0.857143,75,7,0,6,1,0,0,0,0,4,4,3,2,0,0,"True",1
"78",77,"[75]juGDGhoJHncoCKbnCzdDfxdFisntpJguIcfcahqihzkwaDIqproICjbGlGjvvvBLCqIkAbLiChH",2.44141,0.8,75,5,0,4,1,0,0,0,0,3,3,2,1,0,0,"True",1
"79",78,"[75]juGDGhoJHncoCKbnCzdDfxdFisntpJguIcfcahqihzkwaDIqproICjbGlGjvvvBLCqIkAbLiChH",4.76837,0.875,75,8,0,7,1,0,0,0,0,6,6,2,1,0,0,"True",1
"80",79,"[75]juGDGhoJHncoCKbnCzdDfxdFisntpJguIcfcahqihzkwaDIqproICjbGlGjvvvBLCqIkAbLiChH",3.8147,0.857143,75,7,0,6,1,0,0,0,0,4,4,3,2,0,0,"True",1
"81",80,"[75]juGDGhoJHncoCKbnCzdDfxdFisntpJguIcfcahqihzkwaDIqproICjbGlGjvvvBLCqIkAbLiChH",4.76837,0.875,75,8,0,7,1,0,0,0,0,6,6,2,1,0,0,"True",1
"82",81,"[75]juGDGhoJHncoCKbnCzdDfxdFisntpJguIcfcahqihzkwaDIqproICjbGlGjvvvBLCqIkAbLiChH",9.31323,0.909091,75,11,0,10,1,0,0,0,0,8,8,3,2,0,0,"True",1
"83",82,"[75]juGDGhoJHncoCKbnCzdDfxdFisntpJguIcfcahqihzkwaDIqproICjbGlGjvvvBLCqIkAbLiChH",3.8147,0.857143,75,7,0,6,1,0,0,0,0,4,4,3,2,0,0,"True",1
"84",83,"[75]juGDGhoJHncoCKbnCzdDfxdFisntpJguIcfcahqihzkwaDIqproICjbGlGjvvvBLCqIkAbLiChH",2.44141,0.8,75,5,0,4,1,0,0,0,0,3,3,2,1,0,0,"True",1
"85",84,"[75]juGDGhoJHncoCKbnCzdDfxdFisntpJguIcfcahqihzkwaDIqproICjbGlGjvvvBLCqIkAbLiChH",4.76837,0.875,75,8,0,7,1,0,0,0,0,6,6,2,1,0,0,"True",1
"86",85,"[75]juGDGhoJHncoCKbnCzdDfxdFisntpJguIcfcahqihzkwaDIqproICjbGlGjvvvBLCqIkAbLiChH",4.76837,0.875,75,8,0,7,1,0,0,0,0,6,6,2,1,0,0,"True",1
"87",86,"[75]juGDGhoJHncoCKbnCzdDfxdFisntpJguIcfcahqihzkwaDIqproICjbGlGjvvvBLCqIkAbLiChH",3.8147,0.857143,75,7,0,6,1,0,0,0,0,4,4,3,2,0,0,"True",1
"88",87,"[75]juGDGhoJHncoCKbnCzdDfxdFisntpJguIcfcahqihzkwaDIqproICjbGlGjvvvBLCqIkAbLiChH",2.44141,0.8,75,5,0,4,1,0,0,0,0,3,3,2,1,0,0,"True",1
"89",88,"[75]juGDGhoJHncoCKbnCzdDfxdFisntpJguIcfcahqihzkwaDIqproICjbGlGjvvvBLCqIkAbLiChH",9.31323,0.909091,75,11,0,10,1,0,0,0,0,8,8,3,2,0,0,"True",1
"90",89,"[75]juGDGhoJHncoCKbnCzdDfxdFisntpJguIcfcahqihzkwaDIqproICjbGlGjvvvBLCqIkAbLiChH",9.31323,0.909091,75,11,0,10,1,0,0,0,0,8,8,3,2,0,0,"True",1
"91",90,"[75]juGDGhoJHncoCKbnCzdDfxdFisntpJguIcfcahqihzkwaDIqproICjbGlGjvvvBLCqIkAbLiChH",4.76837,0.875,75,8,0,7,1,0,0,0,0,6,6,2,1,0,0,"True",1
"92",91,"[75]juGDGhoJHncoCKbnCzdDfxdFisntpJguIcfcahqihzkwaDIqproICjbGlGjvvvBLCqIkAbLiChH",3.8147,0.857143,75,7,0,6,1,0,0,0,0,4,4,3,2,0,0,"True",1
"93",92,"[75]juGDGhoJHncoCKbnCzdDfxdFisntpJguIcfcahqihzkwaDIqproICjbGlGjvvvBLCqIkAbLiChH",3.8147,0.857143,75,7,0,6,1,0,0,0,0,4,4,3,2,0,0,"True",1
"94",93,"[75]juGDGhoJHncoCKbnCzdDfxdFisntpJguIcfcahqihzkwaDIqproICjbGlGjvvvBLCqIkAbLiChH",2.44141,0.8,75,5,0,4,1,0,0,0,0,3,3,2,1,0,0,"True",1
"95",94,"[75]juGDGhoJHncoCKbnCzdDfxdFisntpJguIcfcahqihzkwaDIqproICjbGlGjvvvBLCqIkAbLiChH",3.8147,0.857143,75,7,0,6,1,0,0,0,0,4,4,3,2,0,0,"True",1
"96",95,"[75]juGDGhoJHncoCKbnCzdDfxdFisntpJguIcfcahqihzkwaDIqproICjbGlGjvvvBLCqIkAbLiChH",2.44141,0.8,75,5,0,4,1,0,0,0,0,3,3,2,1,0,0,"True",1
"97",96,"[75]juGDGhoJHncoCKbnCzdDfxdFisntpJguIcfcahqihzkwaDIqproICjbGlGjvvvBLCqIkAbLiChH",3.8147,0.857143,75,7,0,6,1,0,0,0,0,4,4,3,2,0,0,"True",1
"98",97,"[75]juGDGhoJHncoCKbnCzdDfxdFisntpJguIcfcahqihzkwaDIqproICjbGlGjvvvBLCqIkAbLiChH",4.76837,0.875,75,8,0,7,1,0,0,0,0,6,6,2,1,0,0,"True",1
"99",98,"[75]juGDGhoJHncoCKbnCzdDfxdFisntpJguIcfcahqihzkwaDIqproICjbGlGjvvvBLCqIkAbLiChH",9.31323,0.909091,75,11,0,10,1,0,0,0,0,8,8,3,2,0,0,"True",1
"100",99,"[75]juGDGhoJHncoCKbnCzdDfxdFisntpJguIcfcahqihzkwaDIqproICjbGlGjvvvBLCqIkAbLiChH",3.8147,0.857143,75,7,0,6,1,0,0,0,0,4,4,3,2,0,0,"True",1
"101",0,"[123]HoCKCCgtKegIwFjGhoJHGqEasksGvCHjCAqfAjiBBErLJEDDnEyxvBKewKlzyktdcDobcdyHiBdBvfejDsLtIbAjyzJpJqmLFkaLicuptwhtBoydkGhjafBacve",9.31323,0.909091,123,11,0,10,1,0,0,0,0,8,8,3,2,0,0,"True",2
"102",1,"[123]HoCKCCgtKegIwFjGhoJHGqEasksGvCHjCAqfAjiBBErLJEDDnEyxvBKewKlzyktdcDobcdyHiBdBvfejDsLtIbAjyzJpJqmLFkaLicuptwhtBoydkGhjafBacve",9.31323,0.909091,123,11,0,10,1,0,0,0,0,8,8,3,2,0,0,"True",2
"103",2,"[123]HoCKCCgtKegIwFjGhoJHGqEasksGvCHjCAqfAjiBBErLJEDDnEyxvBKewKlzyktdcDobcdyHiBdBvfejDsLtIbAjyzJpJqmLFkaLicuptwhtBoydkGhjafBacve",4.76837,0.875,123,8,0,7,1,0,0,0,0,6,6,2,1,0,0,"True",2
"104",3,"[123]HoCKCCgtKegIwFjGhoJHGqEasksGvCHjCAqfAjiBBErLJEDDnEyxvBKewKlzyktdcDobcdyHiBdBvfejDsLtIbAjyzJpJqmLFkaLicuptwhtBoydkGhjafBacve",2.44141,0.8,123,5,0,4,1,0,0,0,0,3,3,2,1,0,0,"True",2
"105",4,"[123]HoCKCCgtKegIwFjGhoJHGqEasksGvCHjCAqfAjiBBErLJEDDnEyxvBKewKlzyktdcDobcdyHiBdBvfejDsLtIbAjyzJpJqmLFkaLicuptwhtBoydkGhjafBacve",4.76837,0.875,123,8,0,7,1,0,0,0,0,6,6,2,1,0,0,"True",2
"106",5,"[123]HoCKCCgtKegIwFjGhoJHGqEasksGvCHjCAqfAjiBBErLJEDDnEyxvBKewKlzyktdcDobcdyHiBdBvfejDsLtIbAjyzJpJqmLFkaLicuptwhtBoydkGhjafBacve",2.44141,0.8,123,5,0,4,1,0,0,0,0,3,3,2,1,0,0,"True",2
"107",6,"[123]HoCKCCgtKegIwFjGhoJHGqEasksGvCHjCAqfAjiBBErLJEDDnEyxvBKewKlzyktdcDobcdyHiBdBvfejDsLtIbAjyzJpJqmLFkaLicuptwhtBoydkGhjafBacve",2.44141,0.8,123,5,0,4,1,0,0,0,0,3,3,2,1,0,0,"True",2
"108",7,"[123]HoCKCCgtKegIwFjGhoJHGqEasksGvCHjCAqfAjiBBErLJEDDnEyxvBKewKlzyktdcDobcdyHiBdBvfejDsLtIbAjyzJpJqmLFkaLicuptwhtBoydkGhjafBacve",3.8147,0.857143,123,7,0,6,1,0,0,0,0,4,4,3,2,0,0,"True",2
"109",8,"[123]HoCKCCgtKegIwFjGhoJHGqEasksGvCHjCAqfAjiBBErLJEDDnEyxvBKewKlzyktdcDobcdyHiBdBvfejDsLtIbAjyzJpJqmLFkaLicuptwhtBoydkGhjafBacve",2.44141,0.8,123,5,0,4,1,0,0,0,0,3,3,2,1,0,0,"True",2
"110",9,"[123]HoCKCCgtKegIwFjGhoJHGqEasksGvCHjCAqfAjiBBErLJEDDnEyxvBKewKlzyktdcDobcdyHiBdBvfejDsLtIbAjyzJpJqmLFkaLicuptwhtBoydkGhjafBacve",4.76837,0.875,123,8,0,7,1,0,0,0,0,6,6,2,1,0,0,"True",2
"111",10,"[123]HoCKCCgtKegIwFjGhoJHGqEasksGvCHjCAqfAjiBBErLJEDDnEyxvBKewKlzyktdcDobcdyHiBdBvfejDsLtIbAjyzJpJqmLFkaLicuptwhtBoydkGhjafBacve",4.76837,0.875,123,8,0,7,1,0,0,0,0,6,6,2,1,0,0,"True",2
