genome,merit,merit_given,gen,accuracy,door_rooms,exit_rooms,correct_doors,incorrect_doors,correct_exits,incorrect_exits,doors_taken_0,doors_correct_0,doors_taken_1,doors_correct_1,doors_taken_2,doors_correct_2,doors_taken_3,doors_correct_3, seed
"[72]fhweukxGhoJgzHobCKmbqLisBkcdktmvmkCGBunmHDgjarztcgnKoKwecsGaqkrHxBvDEAzn",11.6415,2.44141,2632,1,10,0,10,0,0,0,0,0,8,8,2,2,0,0, 1
"[39]oEtvGuGwboGnxtHBoKFHizlEHiHoaJgEAkfitcF",11.6415,4.8147,2764,1,10,0,10,0,0,0,0,0,12,12,5,4,0,0, 10
"[78]vGHoJgaqfgzKqFtzjzojtDteAEhtIJJkcpyroHmneDfDABkieouEsidgKFBroDIhcjjCGzwflkvqKw",5.96046,5.96046,2576,1,7,0,7,0,0,0,0,0,6,6,1,1,0,0, 100
"[103]GGHhgHzoCKqBgjbukqidIdHFCibHKqipjeuvdlldDfxbsjGcKrIKknnnaJqkvsdAAgdmvAzJwtmCzzgJlJAJuGkhezbKLCKEpookxgy",11.6415,3.44141,2616,1,10,0,10,0,0,0,0,0,26,26,12,8,0,0, 101
"[71]DJAsvmEDpsdlbngwHEDjuwBxzspgftijGJIwBwpfltoKBrDnHGdaCtJEdxCjaBiujHBGgjq",11.6415,3.44141,2647,1,10,0,10,0,0,0,0,0,11,11,4,3,0,0, 102
"[88]zpguugHoJoqfDliKCrCLbubiJdGoqCAjIwBbHAtJudxdaLnhBEEddbHLbdcdLdHomndnjyEJDdysikuBpnJqELob",11.6415,3.05176,2570,1,10,0,10,0,0,0,0,0,8,8,2,2,0,0, 103
"[103]nvasvlnGjpHwhGoJHoCKqjbptjLcLIIHFyiabBJtHHGwntGxriymeubFjLltDyhiwfakdifAjrwbptFnnIygDgaHAnLvcaJqyffiDEc",11.6415,3.8147,2737,1,10,0,10,0,0,0,0,0,8,8,2,2,0,0, 104
"[82]qekkBdbvunyxbrxoklgiGttmnEHowoDHcEDuEhweEnDdgzDakofJHhDEshfJvDeiDenljKJlEoJzFkGzHh",11.6415,12.6415,2683,1,10,0,10,0,0,0,0,0,16,16,4,4,0,0, 105
"[92]ynGtzuxdBpibybAvGHiahnoJHBoKECuocAjqidKjcimLbbnnwEHmKcaIzECLxkqgfaKzrLtEKHCIyvdsizKxqliwgKcw",11.6415,5.76837,1151,1,10,0,10,0,0,0,0,0,14,14,4,3,0,0, 106
"[108]thHzwhwpuoJGDCeHgnKfaDtmyoqnmsoLpfkEdmtfjHoCacghLChkyCatfyuqEBBkiBIyroqlehKpHyIBklkfgthtDcLpGgxcbHldCGlxKwJD",86.7362,15.5519,2761,1,19,0,19,0,0,0,0,0,31,31,4,4,10,8, 107
"[103]xHjHGAeoCKqEiHmAGxakDvAlpFzgdmdgnGurCjjtDIAFanvImKlvIpFgqJrCljcGjFuqKKwDzvghrEvbuLILmjiljEbDxqAFzcgnhbE",11.6415,4.8147,2630,1,10,0,10,0,0,0,0,0,12,12,5,4,0,0, 108
"[100]xiHcJcfbclvHcasrAcHtFiGqCnfaaGhvcExhawcmAboBDxacnbrcpydjpgrmbGpFchbgDElucDaccrcgBvytHtdkxfdlDcrkgAcK",11.6415,2.5625,243,1,10,0,10,0,0,0,0,0,22,19,7,5,0,0, 109
"[97]kHoJboqCphfGHqnuciJadqckFjgdcsgiaDaBomaLIDaeysktvDDfjHHKuxpCvmgxdmHriAzxfGDytwKhxrkjFixrkrxrytGom",5.96046,5.96046,2494,1,7,0,7,0,0,0,0,0,6,6,1,1,0,0, 11
"[116]qFHHoDKrjEeHDerFzvFbboAhbpgoJGCHvFjsxCaxkDfaAhrznwAkjAakeDxkpqevaJfashccEyEzkxqJFawdBImhsCckJzBGLGuctouHcaadhxEIjial",11.6415,4.76837,2720,1,10,0,10,0,0,0,0,0,8,8,2,2,0,0, 110
"[138]yElyumGHnKhoJyHAoBoGClgfrCbnbpsEjsxkKADEdktElGkqesxBvwskhlDpardhhvuKiIFwmuygpgkiCnLLsGyIIdugLhqoLLGLBxnhayIzBGsDDqJLvmKLActmJjzCKqvduruDqx",11.6415,3.8147,2700,1,10,0,10,0,0,0,0,0,8,8,2,2,0,0, 111
"[81]HvoxhGmoJcHobdqbdEHdhKqwlGCblDkIaFbKctHeHjezuqDwHxJqvHxKfBpmrBnLEihFbqurwDnczhaHj",11.6415,5.96046,2634,1,10,0,10,0,0,0,0,0,8,8,2,2,0,0, 112
"[112]koJabHHoqKHDvqaLulBfEbgwGewEmdoFvmwFktGCmifhzLGAKiKEuGxttFBrvGaAJBcdJxJiKmarumfmphCiqJKjEaKaEGhlxoFyaGpEedcBaqKG",11.6415,1.95312,2568,1,10,0,10,0,0,0,0,0,8,8,2,2,0,0, 113
"[116]HoJoCaGHDGnsHKfsoLyEfEksljGamjcHCacmsAlausAGiKelazFpHxKfihCzHFrfGotpEcqjniepjGgdkyAJqwwqeCFAzedcceexltbgkjvfgIzndHla",11.6415,4.05176,2639,1,10,0,10,0,0,0,0,0,11,11,3,3,0,0, 114
"[96]EEoJGHdAfGGocKiibFHjqkGkFuuuhwvktcqcgAkitDoAGeaixkElywAqvBmtKcykitumwmFbmAcIEmtzxInzwfiAfctGCoDs",11.6415,4.76837,2710,1,10,0,10,0,0,0,0,0,8,8,2,2,0,0, 115
"[100]CnwivoauhAdJGeByuHBoKxGHcFCJkukBIxfFfmCJifbwthpinrknukIwnjnnAzaujnEbBivEzjAcEalFeyupbBFeDBinxErGuayq",11.6415,9.31323,2500,1,10,0,10,0,0,0,0,0,8,8,2,2,0,0, 116
"[90]tbvGHcoKqJCJcbdyigHjugJBqxLLqwCIryDnEEfJLDBAeDHwzCKJLguaxzvgHwrgbcfnctpnGjqGzhFdanFfLuindB",11.6415,3.44141,2699,1,10,0,10,0,0,0,0,0,27,27,10,7,0,0, 117
"[96]hnjjwhGoJHoCmKdilCCdBCmClzscfncoapjwfsmFygyvjIvxxsgrfjtyIFdJLxsawGDemtkGCLafBkkwzrpmBaiCbbgvpjzk",11.6415,3.44141,2683,1,10,0,10,0,0,0,0,0,19,19,10,7,0,0, 118
"[85]DJExHcmvhlHFodcwcCxBvflGAbxCLuohEHkHfLmHBumCregkCekjczkcrtpvbAzGfGAKGlyiiiEhoJhfAHBcG",11.6415,5.76837,2675,1,10,0,10,0,0,0,0,0,18,18,6,5,0,0, 119
"[100]zFEfBnGtcdsxgAHcGfdoKHBnJypsJnuyGjqIvhLhiHmlBfuAuCIzgbGbmhpvgoDflHGaaGzgelJusAAnrxtpILazjBtpxzhuJaKv",11.6415,5.96046,2668,1,10,0,10,0,0,0,0,0,8,8,2,2,0,0, 12
