"","trial_number","genome","merit","accuracy","genome_length","door_rooms","exit_rooms","correct_doors","incorrect_doors","correct_exits","incorrect_exits","doors_taken_0","doors_correct_0","doors_taken_1","doors_correct_1","doors_taken_2","doors_correct_2","seed"
"29",28,"[30]GnBHoJHqpbDwbKCacndojFpizucbJB",155,1,30,154,0,154,0,0,0,0,0,70,70,84,84,1
"30",29,"[30]GnBHoJHqpbDwbKCacndojFpizucbJB",0,0,30,1,270,0,271,0,0,0,0,270,0,1,0,1
"31",30,"[30]GnBHoJHqpbDwbKCacndojFpizucbJB",0,0,30,1,270,0,271,0,0,0,0,270,0,1,0,1
"32",31,"[30]GnBHoJHqpbDwbKCacndojFpizucbJB",0,0,30,1,270,0,271,0,0,0,0,270,0,1,0,1
"33",32,"[30]GnBHoJHqpbDwbKCacndojFpizucbJB",221,1,30,220,0,220,0,0,0,0,0,114,114,106,106,1
"34",33,"[30]GnBHoJHqpbDwbKCacndojFpizucbJB",0,0,30,1,270,0,271,0,0,0,0,270,0,1,0,1
"35",34,"[30]GnBHoJHqpbDwbKCacndojFpizucbJB",224,1,30,223,0,223,0,0,0,0,0,107,107,116,116,1
"36",35,"[30]GnBHoJHqpbDwbKCacndojFpizucbJB",0,0,30,1,270,0,271,0,0,0,0,270,0,1,0,1
"37",36,"[30]GnBHoJHqpbDwbKCacndojFpizucbJB",215,1,30,214,0,214,0,0,0,0,0,107,107,107,107,1
"38",37,"[30]GnBHoJHqpbDwbKCacndojFpizucbJB",0,0,30,1,270,0,271,0,0,0,0,270,0,1,0,1
"39",38,"[30]GnBHoJHqpbDwbKCacndojFpizucbJB",205,1,30,204,0,204,0,0,0,0,0,84,84,120,120,1
"40",39,"[30]GnBHoJHqpbDwbKCacndojFpizucbJB",0,0,30,1,270,0,271,0,0,0,0,270,0,1,0,1
"41",40,"[30]GnBHoJHqpbDwbKCacndojFpizucbJB",0,0,30,1,270,0,271,0,0,0,0,270,0,1,0,1
"42",41,"[30]GnBHoJHqpbDwbKCacndojFpizucbJB",0,0,30,1,270,0,271,0,0,0,0,270,0,1,0,1
"43",42,"[30]GnBHoJHqpbDwbKCacndojFpizucbJB",220,1,30,219,0,219,0,0,0,0,0,115,115,104,104,1
"44",43,"[30]GnBHoJHqpbDwbKCacndojFpizucbJB",151,1,30,150,0,150,0,0,0,0,0,78,78,72,72,1
"45",44,"[30]GnBHoJHqpbDwbKCacndojFpizucbJB",153,1,30,152,0,152,0,0,0,0,0,89,89,63,63,1
"46",45,"[30]GnBHoJHqpbDwbKCacndojFpizucbJB",219,1,30,218,0,218,0,0,0,0,0,113,113,105,105,1
"47",46,"[30]GnBHoJHqpbDwbKCacndojFpizucbJB",151,1,30,150,0,150,0,0,0,0,0,85,85,65,65,1
"48",47,"[30]GnBHoJHqpbDwbKCacndojFpizucbJB",0,0,30,1,270,0,271,0,0,0,0,270,0,1,0,1
"49",48,"[30]GnBHoJHqpbDwbKCacndojFpizucbJB",0,0,30,1,270,0,271,0,0,0,0,270,0,1,0,1
"50",49,"[30]GnBHoJHqpbDwbKCacndojFpizucbJB",0,0,30,1,270,0,271,0,0,0,0,270,0,1,0,1
"51",50,"[30]GnBHoJHqpbDwbKCacndojFpizucbJB",0,0,30,1,270,0,271,0,0,0,0,270,0,1,0,1
"52",51,"[30]GnBHoJHqpbDwbKCacndojFpizucbJB",155,1,30,154,0,154,0,0,0,0,0,68,68,86,86,1
"53",52,"[30]GnBHoJHqpbDwbKCacndojFpizucbJB",151,1,30,150,0,150,0,0,0,0,0,70,70,80,80,1
"54",53,"[30]GnBHoJHqpbDwbKCacndojFpizucbJB",216,1,30,215,0,215,0,0,0,0,0,98,98,117,117,1
"55",54,"[30]GnBHoJHqpbDwbKCacndojFpizucbJB",0,0,30,1,270,0,271,0,0,0,0,270,0,1,0,1
"56",55,"[30]GnBHoJHqpbDwbKCacndojFpizucbJB",0,0,30,1,270,0,271,0,0,0,0,270,0,1,0,1
"57",56,"[30]GnBHoJHqpbDwbKCacndojFpizucbJB",155,1,30,154,0,154,0,0,0,0,0,74,74,80,80,1
"58",57,"[30]GnBHoJHqpbDwbKCacndojFpizucbJB",0,0,30,1,270,0,271,0,0,0,0,270,0,1,0,1
"59",58,"[30]GnBHoJHqpbDwbKCacndojFpizucbJB",0,0,30,1,270,0,271,0,0,0,0,270,0,1,0,1
"60",59,"[30]GnBHoJHqpbDwbKCacndojFpizucbJB",213,1,30,212,0,212,0,0,0,0,0,108,108,104,104,1
"61",60,"[30]GnBHoJHqpbDwbKCacndojFpizucbJB",152,1,30,151,0,151,0,0,0,0,0,74,74,77,77,1
"62",61,"[30]GnBHoJHqpbDwbKCacndojFpizucbJB",225,1,30,224,0,224,0,0,0,0,0,112,112,112,112,1
"63",62,"[30]GnBHoJHqpbDwbKCacndojFpizucbJB",0,0,30,1,270,0,271,0,0,0,0,270,0,1,0,1
"64",63,"[30]GnBHoJHqpbDwbKCacndojFpizucbJB",0,0,30,1,270,0,271,0,0,0,0,270,0,1,0,1
"65",64,"[30]GnBHoJHqpbDwbKCacndojFpizucbJB",151,1,30,150,0,150,0,0,0,0,0,77,77,73,73,1
"66",65,"[30]GnBHoJHqpbDwbKCacndojFpizucbJB",223,1,30,222,0,222,0,0,0,0,0,108,108,114,114,1
"67",66,"[30]GnBHoJHqpbDwbKCacndojFpizucbJB",0,0,30,1,270,0,271,0,0,0,0,270,0,1,0,1
"68",67,"[30]GnBHoJHqpbDwbKCacndojFpizucbJB",242,1,30,241,0,241,0,0,0,0,0,105,105,136,136,1
"69",68,"[30]GnBHoJHqpbDwbKCacndojFpizucbJB",152,1,30,151,0,151,0,0,0,0,0,79,79,72,72,1
"70",69,"[30]GnBHoJHqpbDwbKCacndojFpizucbJB",0,0,30,1,270,0,271,0,0,0,0,270,0,1,0,1
"71",70,"[30]GnBHoJHqpbDwbKCacndojFpizucbJB",214,1,30,213,0,213,0,0,0,0,0,93,93,120,120,1
"72",71,"[30]GnBHoJHqpbDwbKCacndojFpizucbJB",0,0,30,1,270,0,271,0,0,0,0,270,0,1,0,1
"73",72,"[30]GnBHoJHqpbDwbKCacndojFpizucbJB",151,1,30,150,0,150,0,0,0,0,0,71,71,79,79,1
"74",73,"[30]GnBHoJHqpbDwbKCacndojFpizucbJB",0,0,30,1,270,0,271,0,0,0,0,270,0,1,0,1
"75",74,"[30]GnBHoJHqpbDwbKCacndojFpizucbJB",151,1,30,150,0,150,0,0,0,0,0,81,81,69,69,1
"76",75,"[30]GnBHoJHqpbDwbKCacndojFpizucbJB",216,1,30,215,0,215,0,0,0,0,0,103,103,112,112,1
"77",76,"[30]GnBHoJHqpbDwbKCacndojFpizucbJB",0,0,30,1,270,0,271,0,0,0,0,270,0,1,0,1
"78",77,"[30]GnBHoJHqpbDwbKCacndojFpizucbJB",154,1,30,153,0,153,0,0,0,0,0,66,66,87,87,1
"79",78,"[30]GnBHoJHqpbDwbKCacndojFpizucbJB",0,0,30,1,270,0,271,0,0,0,0,270,0,1,0,1
"80",79,"[30]GnBHoJHqpbDwbKCacndojFpizucbJB",220,1,30,219,0,219,0,0,0,0,0,104,104,115,115,1
"81",80,"[30]GnBHoJHqpbDwbKCacndojFpizucbJB",153,1,30,152,0,152,0,0,0,0,0,85,85,67,67,1
"82",81,"[30]GnBHoJHqpbDwbKCacndojFpizucbJB",0,0,30,1,270,0,271,0,0,0,0,270,0,1,0,1
"83",82,"[30]GnBHoJHqpbDwbKCacndojFpizucbJB",0,0,30,1,270,0,271,0,0,0,0,270,0,1,0,1
"84",83,"[30]GnBHoJHqpbDwbKCacndojFpizucbJB",0,0,30,1,270,0,271,0,0,0,0,270,0,1,0,1
"85",84,"[30]GnBHoJHqpbDwbKCacndojFpizucbJB",151,1,30,150,0,150,0,0,0,0,0,67,67,83,83,1
"86",85,"[30]GnBHoJHqpbDwbKCacndojFpizucbJB",152,1,30,151,0,151,0,0,0,0,0,78,78,73,73,1
"87",86,"[30]GnBHoJHqpbDwbKCacndojFpizucbJB",151,1,30,150,0,150,0,0,0,0,0,77,77,73,73,1
"88",87,"[30]GnBHoJHqpbDwbKCacndojFpizucbJB",0,0,30,1,270,0,271,0,0,0,0,270,0,1,0,1
"89",88,"[30]GnBHoJHqpbDwbKCacndojFpizucbJB",214,1,30,213,0,213,0,0,0,0,0,95,95,118,118,1
"90",89,"[30]GnBHoJHqpbDwbKCacndojFpizucbJB",151,1,30,150,0,150,0,0,0,0,0,70,70,80,80,1
"91",90,"[30]GnBHoJHqpbDwbKCacndojFpizucbJB",151,1,30,150,0,150,0,0,0,0,0,77,77,73,73,1
"92",91,"[30]GnBHoJHqpbDwbKCacndojFpizucbJB",151,1,30,150,0,150,0,0,0,0,0,77,77,73,73,1
"93",92,"[30]GnBHoJHqpbDwbKCacndojFpizucbJB",203,1,30,202,0,202,0,0,0,0,0,87,87,115,115,1
"94",93,"[30]GnBHoJHqpbDwbKCacndojFpizucbJB",152,1,30,151,0,151,0,0,0,0,0,79,79,72,72,1
"95",94,"[30]GnBHoJHqpbDwbKCacndojFpizucbJB",153,1,30,152,0,152,0,0,0,0,0,77,77,75,75,1
"96",95,"[30]GnBHoJHqpbDwbKCacndojFpizucbJB",0,0,30,1,270,0,271,0,0,0,0,270,0,1,0,1
"97",96,"[30]GnBHoJHqpbDwbKCacndojFpizucbJB",0,0,30,1,270,0,271,0,0,0,0,270,0,1,0,1
"98",97,"[30]GnBHoJHqpbDwbKCacndojFpizucbJB",0,0,30,1,270,0,271,0,0,0,0,270,0,1,0,1
"99",98,"[30]GnBHoJHqpbDwbKCacndojFpizucbJB",152,1,30,151,0,151,0,0,0,0,0,81,81,70,70,1
"100",99,"[30]GnBHoJHqpbDwbKCacndojFpizucbJB",216,1,30,215,0,215,0,0,0,0,0,97,97,118,118,1
"101",0,"[34]qHpehvfCEsfrqnilfjhECxClqAfKwGHcnJ",0,0,34,1,249,0,250,0,0,0,0,249,0,1,0,2
"102",1,"[34]qHpehvfCEsfrqnilfjhECxClqAfKwGHcnJ",160,1,34,159,0,159,0,0,0,0,0,80,80,79,79,2
"103",2,"[34]qHpehvfCEsfrqnilfjhECxClqAfKwGHcnJ",159,1,34,158,0,158,0,0,0,0,0,78,78,80,80,2
"104",3,"[34]qHpehvfCEsfrqnilfjhECxClqAfKwGHcnJ",160,1,34,159,0,159,0,0,0,0,0,79,79,80,80,2
"105",4,"[34]qHpehvfCEsfrqnilfjhECxClqAfKwGHcnJ",0,0,34,1,249,0,250,0,0,0,0,249,0,1,0,2
"106",5,"[34]qHpehvfCEsfrqnilfjhECxClqAfKwGHcnJ",158,1,34,157,0,157,0,0,0,0,0,75,75,82,82,2
"107",6,"[34]qHpehvfCEsfrqnilfjhECxClqAfKwGHcnJ",154,1,34,153,0,153,0,0,0,0,0,68,68,85,85,2
"108",7,"[34]qHpehvfCEsfrqnilfjhECxClqAfKwGHcnJ",156,1,34,155,0,155,0,0,0,0,0,73,73,82,82,2
"109",8,"[34]qHpehvfCEsfrqnilfjhECxClqAfKwGHcnJ",160,1,34,159,0,159,0,0,0,0,0,80,80,79,79,2
"110",9,"[34]qHpehvfCEsfrqnilfjhECxClqAfKwGHcnJ",0,0,34,1,249,0,250,0,0,0,0,249,0,1,0,2
"111",10,"[34]qHpehvfCEsfrqnilfjhECxClqAfKwGHcnJ",0,0,34,1,249,0,250,0,0,0,0,249,0,1,0,2
"112",11,"[34]qHpehvfCEsfrqnilfjhECxClqAfKwGHcnJ",0,0,34,1,249,0,250,0,0,0,0,249,0,1,0,2
"113",12,"[34]qHpehvfCEsfrqnilfjhECxClqAfKwGHcnJ",159,1,34,158,0,158,0,0,0,0,0,77,77,81,81,2
"114",13,"[34]qHpehvfCEsfrqnilfjhECxClqAfKwGHcnJ",153,1,34,152,0,152,0,0,0,0,0,66,66,86,86,2
"115",14,"[34]qHpehvfCEsfrqnilfjhECxClqAfKwGHcnJ",165,1,34,164,0,164,0,0,0,0,0,89,89,75,75,2
"116",15,"[34]qHpehvfCEsfrqnilfjhECxClqAfKwGHcnJ",163,1,34,162,0,162,0,0,0,0,0,86,86,76,76,2
"117",16,"[34]qHpehvfCEsfrqnilfjhECxClqAfKwGHcnJ",0,0,34,1,249,0,250,0,0,0,0,249,0,1,0,2
"118",17,"[34]qHpehvfCEsfrqnilfjhECxClqAfKwGHcnJ",160,1,34,159,0,159,0,0,0,0,0,80,80,79,79,2
"119",18,"[34]qHpehvfCEsfrqnilfjhECxClqAfKwGHcnJ",155,1,34,154,0,154,0,0,0,0,0,70,70,84,84,2
"120",19,"[34]qHpehvfCEsfrqnilfjhECxClqAfKwGHcnJ",168,1,34,167,0,167,0,0,0,0,0,95,95,72,72,2
"121",20,"[34]qHpehvfCEsfrqnilfjhECxClqAfKwGHcnJ",156,1,34,155,0,155,0,0,0,0,0,72,72,83,83,2
"122",21,"[34]qHpehvfCEsfrqnilfjhECxClqAfKwGHcnJ",0,0,34,1,249,0,250,0,0,0,0,249,0,1,0,2
"123",22,"[34]qHpehvfCEsfrqnilfjhECxClqAfKwGHcnJ",0,0,34,1,249,0,250,0,0,0,0,249,0,1,0,2
"124",23,"[34]qHpehvfCEsfrqnilfjhECxClqAfKwGHcnJ",156,1,34,155,0,155,0,0,0,0,0,72,72,83,83,2
"125",24,"[34]qHpehvfCEsfrqnilfjhECxClqAfKwGHcnJ",154,1,34,153,0,153,0,0,0,0,0,69,69,84,84,2
"126",25,"[34]qHpehvfCEsfrqnilfjhECxClqAfKwGHcnJ",162,1,34,161,0,161,0,0,0,0,0,84,84,77,77,2
"127",26,"[34]qHpehvfCEsfrqnilfjhECxClqAfKwGHcnJ",0,0,34,1,249,0,250,0,0,0,0,249,0,1,0,2
"128",27,"[34]qHpehvfCEsfrqnilfjhECxClqAfKwGHcnJ",155,1,34,154,0,154,0,0,0,0,0,71,71,83,83,2
"129",28,"[34]qHpehvfCEsfrqnilfjhECxClqAfKwGHcnJ",0,0,34,1,249,0,250,0,0,0,0,249,0,1,0,2
"130",29,"[34]qHpehvfCEsfrqnilfjhECxClqAfKwGHcnJ",158,1,34,157,0,157,0,0,0,0,0,76,76,81,81,2
"131",30,"[34]qHpehvfCEsfrqnilfjhECxClqAfKwGHcnJ",163,1,34,162,0,162,0,0,0,0,0,86,86,76,76,2
"132",31,"[34]qHpehvfCEsfrqnilfjhECxClqAfKwGHcnJ",165,1,34,164,0,164,0,0,0,0,0,89,89,75,75,2
"133",32,"[34]qHpehvfCEsfrqnilfjhECxClqAfKwGHcnJ",153,1,34,152,0,152,0,0,0,0,0,66,66,86,86,2
"134",33,"[34]qHpehvfCEsfrqnilfjhECxClqAfKwGHcnJ",161,1,34,160,0,160,0,0,0,0,0,82,82,78,78,2
"135",34,"[34]qHpehvfCEsfrqnilfjhECxClqAfKwGHcnJ",0,0,34,1,249,0,250,0,0,0,0,249,0,1,0,2
"136",35,"[34]qHpehvfCEsfrqnilfjhECxClqAfKwGHcnJ",156,1,34,155,0,155,0,0,0,0,0,72,72,83,83,2
"137",36,"[34]qHpehvfCEsfrqnilfjhECxClqAfKwGHcnJ",0,0,34,1,249,0,250,0,0,0,0,249,0,1,0,2
"138",37,"[34]qHpehvfCEsfrqnilfjhECxClqAfKwGHcnJ",0,0,34,1,249,0,250,0,0,0,0,249,0,1,0,2
"139",38,"[34]qHpehvfCEsfrqnilfjhECxClqAfKwGHcnJ",155,1,34,154,0,154,0,0,0,0,0,70,70,84,84,2
"140",39,"[34]qHpehvfCEsfrqnilfjhECxClqAfKwGHcnJ",0,0,34,1,249,0,250,0,0,0,0,249,0,1,0,2
"141",40,"[34]qHpehvfCEsfrqnilfjhECxClqAfKwGHcnJ",0,0,34,1,249,0,250,0,0,0,0,249,0,1,0,2
"142",41,"[34]qHpehvfCEsfrqnilfjhECxClqAfKwGHcnJ",161,1,34,160,0,160,0,0,0,0,0,82,82,78,78,2
"143",42,"[34]qHpehvfCEsfrqnilfjhECxClqAfKwGHcnJ",0,0,34,1,249,0,250,0,0,0,0,249,0,1,0,2
"144",43,"[34]qHpehvfCEsfrqnilfjhECxClqAfKwGHcnJ",168,1,34,167,0,167,0,0,0,0,0,95,95,72,72,2
"145",44,"[34]qHpehvfCEsfrqnilfjhECxClqAfKwGHcnJ",0,0,34,1,249,0,250,0,0,0,0,249,0,1,0,2
"146",45,"[34]qHpehvfCEsfrqnilfjhECxClqAfKwGHcnJ",0,0,34,1,249,0,250,0,0,0,0,249,0,1,0,2
"147",46,"[34]qHpehvfCEsfrqnilfjhECxClqAfKwGHcnJ",163,1,34,162,0,162,0,0,0,0,0,86,86,76,76,2
"148",47,"[34]qHpehvfCEsfrqnilfjhECxClqAfKwGHcnJ",0,0,34,1,249,0,250,0,0,0,0,249,0,1,0,2
"149",48,"[34]qHpehvfCEsfrqnilfjhECxClqAfKwGHcnJ",160,1,34,159,0,159,0,0,0,0,0,80,80,79,79,2
"150",49,"[34]qHpehvfCEsfrqnilfjhECxClqAfKwGHcnJ",0,0,34,1,249,0,250,0,0,0,0,249,0,1,0,2
"151",50,"[34]qHpehvfCEsfrqnilfjhECxClqAfKwGHcnJ",159,1,34,158,0,158,0,0,0,0,0,77,77,81,81,2
"152",51,"[34]qHpehvfCEsfrqnilfjhECxClqAfKwGHcnJ",162,1,34,161,0,161,0,0,0,0,0,84,84,77,77,2
"153",52,"[34]qHpehvfCEsfrqnilfjhECxClqAfKwGHcnJ",162,1,34,161,0,161,0,0,0,0,0,84,84,77,77,2
"154",53,"[34]qHpehvfCEsfrqnilfjhECxClqAfKwGHcnJ",0,0,34,1,249,0,250,0,0,0,0,249,0,1,0,2
"155",54,"[34]qHpehvfCEsfrqnilfjhECxClqAfKwGHcnJ",0,0,34,1,249,0,250,0,0,0,0,249,0,1,0,2
"156",55,"[34]qHpehvfCEsfrqnilfjhECxClqAfKwGHcnJ",0,0,34,1,249,0,250,0,0,0,0,249,0,1,0,2
"157",56,"[34]qHpehvfCEsfrqnilfjhECxClqAfKwGHcnJ",163,1,34,162,0,162,0,0,0,0,0,85,85,77,77,2
"158",57,"[34]qHpehvfCEsfrqnilfjhECxClqAfKwGHcnJ",167,1,34,166,0,166,0,0,0,0,0,92,92,74,74,2
"159",58,"[34]qHpehvfCEsfrqnilfjhECxClqAfKwGHcnJ",159,1,34,158,0,158,0,0,0,0,0,78,78,80,80,2
"160",59,"[34]qHpehvfCEsfrqnilfjhECxClqAfKwGHcnJ",159,1,34,158,0,158,0,0,0,0,0,77,77,81,81,2
"161",60,"[34]qHpehvfCEsfrqnilfjhECxClqAfKwGHcnJ",151,1,34,150,0,150,0,0,0,0,0,63,63,87,87,2
"162",61,"[34]qHpehvfCEsfrqnilfjhECxClqAfKwGHcnJ",159,1,34,158,0,158,0,0,0,0,0,78,78,80,80,2
"163",62,"[34]qHpehvfCEsfrqnilfjhECxClqAfKwGHcnJ",0,0,34,1,249,0,250,0,0,0,0,249,0,1,0,2
"164",63,"[34]qHpehvfCEsfrqnilfjhECxClqAfKwGHcnJ",0,0,34,1,249,0,250,0,0,0,0,249,0,1,0,2
"165",64,"[34]qHpehvfCEsfrqnilfjhECxClqAfKwGHcnJ",167,1,34,166,0,166,0,0,0,0,0,92,92,74,74,2
"166",65,"[34]qHpehvfCEsfrqnilfjhECxClqAfKwGHcnJ",0,0,34,1,249,0,250,0,0,0,0,249,0,1,0,2
"167",66,"[34]qHpehvfCEsfrqnilfjhECxClqAfKwGHcnJ",159,1,34,158,0,158,0,0,0,0,0,78,78,80,80,2
"168",67,"[34]qHpehvfCEsfrqnilfjhECxClqAfKwGHcnJ",0,0,34,1,249,0,250,0,0,0,0,249,0,1,0,2
"169",68,"[34]qHpehvfCEsfrqnilfjhECxClqAfKwGHcnJ",0,0,34,1,249,0,250,0,0,0,0,249,0,1,0,2
"170",69,"[34]qHpehvfCEsfrqnilfjhECxClqAfKwGHcnJ",0,0,34,1,249,0,250,0,0,0,0,249,0,1,0,2
"171",70,"[34]qHpehvfCEsfrqnilfjhECxClqAfKwGHcnJ",0,0,34,1,249,0,250,0,0,0,0,249,0,1,0,2
"172",71,"[34]qHpehvfCEsfrqnilfjhECxClqAfKwGHcnJ",159,1,34,158,0,158,0,0,0,0,0,78,78,80,80,2
"173",72,"[34]qHpehvfCEsfrqnilfjhECxClqAfKwGHcnJ",165,1,34,164,0,164,0,0,0,0,0,89,89,75,75,2
"174",73,"[34]qHpehvfCEsfrqnilfjhECxClqAfKwGHcnJ",162,1,34,161,0,161,0,0,0,0,0,84,84,77,77,2
"175",74,"[34]qHpehvfCEsfrqnilfjhECxClqAfKwGHcnJ",157,1,34,156,0,156,0,0,0,0,0,74,74,82,82,2
"176",75,"[34]qHpehvfCEsfrqnilfjhECxClqAfKwGHcnJ",0,0,34,1,249,0,250,0,0,0,0,249,0,1,0,2
"177",76,"[34]qHpehvfCEsfrqnilfjhECxClqAfKwGHcnJ",157,1,34,156,0,156,0,0,0,0,0,74,74,82,82,2
"178",77,"[34]qHpehvfCEsfrqnilfjhECxClqAfKwGHcnJ",0,0,34,1,249,0,250,0,0,0,0,249,0,1,0,2
"179",78,"[34]qHpehvfCEsfrqnilfjhECxClqAfKwGHcnJ",162,1,34,161,0,161,0,0,0,0,0,84,84,77,77,2
"180",79,"[34]qHpehvfCEsfrqnilfjhECxClqAfKwGHcnJ",0,0,34,1,249,0,250,0,0,0,0,249,0,1,0,2
"181",80,"[34]qHpehvfCEsfrqnilfjhECxClqAfKwGHcnJ",163,1,34,162,0,162,0,0,0,0,0,85,85,77,77,2
"182",81,"[34]qHpehvfCEsfrqnilfjhECxClqAfKwGHcnJ",0,0,34,1,249,0,250,0,0,0,0,249,0,1,0,2
"183",82,"[34]qHpehvfCEsfrqnilfjhECxClqAfKwGHcnJ",0,0,34,1,249,0,250,0,0,0,0,249,0,1,0,2
"184",83,"[34]qHpehvfCEsfrqnilfjhECxClqAfKwGHcnJ",155,1,34,154,0,154,0,0,0,0,0,71,71,83,83,2
"185",84,"[34]qHpehvfCEsfrqnilfjhECxClqAfKwGHcnJ",162,1,34,161,0,161,0,0,0,0,0,83,83,78,78,2
"186",85,"[34]qHpehvfCEsfrqnilfjhECxClqAfKwGHcnJ",0,0,34,1,249,0,250,0,0,0,0,249,0,1,0,2
"187",86,"[34]qHpehvfCEsfrqnilfjhECxClqAfKwGHcnJ",0,0,34,1,249,0,250,0,0,0,0,249,0,1,0,2
"188",87,"[34]qHpehvfCEsfrqnilfjhECxClqAfKwGHcnJ",0,0,34,1,249,0,250,0,0,0,0,249,0,1,0,2
"189",88,"[34]qHpehvfCEsfrqnilfjhECxClqAfKwGHcnJ",0,0,34,1,249,0,250,0,0,0,0,249,0,1,0,2
"190",89,"[34]qHpehvfCEsfrqnilfjhECxClqAfKwGHcnJ",0,0,34,1,249,0,250,0,0,0,0,249,0,1,0,2
"191",90,"[34]qHpehvfCEsfrqnilfjhECxClqAfKwGHcnJ",161,1,34,160,0,160,0,0,0,0,0,82,82,78,78,2
"192",91,"[34]qHpehvfCEsfrqnilfjhECxClqAfKwGHcnJ",156,1,34,155,0,155,0,0,0,0,0,72,72,83,83,2
"193",92,"[34]qHpehvfCEsfrqnilfjhECxClqAfKwGHcnJ",0,0,34,1,249,0,250,0,0,0,0,249,0,1,0,2
"194",93,"[34]qHpehvfCEsfrqnilfjhECxClqAfKwGHcnJ",152,1,34,151,0,151,0,0,0,0,0,65,65,86,86,2
"195",94,"[34]qHpehvfCEsfrqnilfjhECxClqAfKwGHcnJ",154,1,34,153,0,153,0,0,0,0,0,69,69,84,84,2
"196",95,"[34]qHpehvfCEsfrqnilfjhECxClqAfKwGHcnJ",162,1,34,161,0,161,0,0,0,0,0,84,84,77,77,2
