"","trial_number","genome","merit","accuracy","genome_length","door_rooms","exit_rooms","correct_doors","incorrect_doors","correct_exits","incorrect_exits","doors_taken_0","doors_correct_0","doors_taken_1","doors_correct_1","doors_taken_2","doors_correct_2","doors_taken_3","doors_correct_3","seed"
"1",0,"[48]zMMgtdxdcMklcvwyHcGoKqJCCKEjwbxvmBIKbCHvJgwicocC",1,0.5,48,2,0,1,1,0,0,0,0,0,0,2,1,0,0,4
"2",1,"[48]zMMgtdxdcMklcvwyHcGoKqJCCKEjwbxvmBIKbCHvJgwicocC",4,0.8,48,5,0,4,1,0,0,0,0,3,3,2,1,0,0,4
"3",2,"[48]zMMgtdxdcMklcvwyHcGoKqJCCKEjwbxvmBIKbCHvJgwicocC",1,0.5,48,2,0,1,1,0,0,0,0,1,1,1,0,0,0,4
"4",3,"[48]zMMgtdxdcMklcvwyHcGoKqJCCKEjwbxvmBIKbCHvJgwicocC",3,0.75,48,4,0,3,1,0,0,0,0,0,0,4,3,0,0,4
"5",4,"[48]zMMgtdxdcMklcvwyHcGoKqJCCKEjwbxvmBIKbCHvJgwicocC",1,0.5,48,2,0,1,1,0,0,0,0,0,0,2,1,0,0,4
"6",5,"[48]zMMgtdxdcMklcvwyHcGoKqJCCKEjwbxvmBIKbCHvJgwicocC",3,0.75,48,4,0,3,1,0,0,0,0,2,2,2,1,0,0,4
"7",6,"[48]zMMgtdxdcMklcvwyHcGoKqJCCKEjwbxvmBIKbCHvJgwicocC",8,0.888889,48,9,0,8,1,0,0,0,0,4,4,5,4,0,0,4
"8",7,"[48]zMMgtdxdcMklcvwyHcGoKqJCCKEjwbxvmBIKbCHvJgwicocC",0,0,48,1,0,0,1,0,0,0,0,0,0,1,0,0,0,4
"9",8,"[48]zMMgtdxdcMklcvwyHcGoKqJCCKEjwbxvmBIKbCHvJgwicocC",0,0,48,1,0,0,1,0,0,0,0,0,0,1,0,0,0,4
"10",9,"[48]zMMgtdxdcMklcvwyHcGoKqJCCKEjwbxvmBIKbCHvJgwicocC",2,0.666667,48,3,0,2,1,0,0,0,0,0,0,3,2,0,0,4
