"","trial_number","genome","merit","accuracy","genome_length","door_rooms","exit_rooms","correct_doors","incorrect_doors","correct_exits","incorrect_exits","doors_taken_0","doors_correct_0","doors_taken_1","doors_correct_1","doors_taken_2","doors_correct_2","doors_taken_3","doors_correct_3","did_repro","seed"
"1",0,"[88]DokxlBhHcoKBoJHEiqrGndvGBCtBpBllwdauqAEysctFlEbetCJoivFpcupGslGylczvmmArhKgtAKjEcGHnJFbv",2.44141,0.8,88,5,0,4,1,0,0,0,0,3,3,2,1,0,0,"True",1
"2",1,"[88]DokxlBhHcoKBoJHEiqrGndvGBCtBpBllwdauqAEysctFlEbetCJoivFpcupGslGylczvmmArhKgtAKjEcGHnJFbv",3.8147,0.857143,88,7,0,6,1,0,0,0,0,4,4,3,2,0,0,"True",1
"3",2,"[88]DokxlBhHcoKBoJHEiqrGndvGBCtBpBllwdauqAEysctFlEbetCJoivFpcupGslGylczvmmArhKgtAKjEcGHnJFbv",3.8147,0.857143,88,7,0,6,1,0,0,0,0,4,4,3,2,0,0,"True",1
"4",3,"[88]DokxlBhHcoKBoJHEiqrGndvGBCtBpBllwdauqAEysctFlEbetCJoivFpcupGslGylczvmmArhKgtAKjEcGHnJFbv",2.44141,0.8,88,5,0,4,1,0,0,0,0,3,3,2,1,0,0,"True",1
"5",4,"[88]DokxlBhHcoKBoJHEiqrGndvGBCtBpBllwdauqAEysctFlEbetCJoivFpcupGslGylczvmmArhKgtAKjEcGHnJFbv",2.44141,0.8,88,5,0,4,1,0,0,0,0,3,3,2,1,0,0,"True",1
"6",5,"[88]DokxlBhHcoKBoJHEiqrGndvGBCtBpBllwdauqAEysctFlEbetCJoivFpcupGslGylczvmmArhKgtAKjEcGHnJFbv",9.31323,0.909091,88,11,0,10,1,0,0,0,0,8,8,3,2,0,0,"True",1
"7",6,"[88]DokxlBhHcoKBoJHEiqrGndvGBCtBpBllwdauqAEysctFlEbetCJoivFpcupGslGylczvmmArhKgtAKjEcGHnJFbv",4.76837,0.875,88,8,0,7,1,0,0,0,0,6,6,2,1,0,0,"True",1
"8",7,"[88]DokxlBhHcoKBoJHEiqrGndvGBCtBpBllwdauqAEysctFlEbetCJoivFpcupGslGylczvmmArhKgtAKjEcGHnJFbv",9.31323,0.909091,88,11,0,10,1,0,0,0,0,8,8,3,2,0,0,"True",1
"9",8,"[88]DokxlBhHcoKBoJHEiqrGndvGBCtBpBllwdauqAEysctFlEbetCJoivFpcupGslGylczvmmArhKgtAKjEcGHnJFbv",3.8147,0.857143,88,7,0,6,1,0,0,0,0,4,4,3,2,0,0,"True",1
"10",9,"[88]DokxlBhHcoKBoJHEiqrGndvGBCtBpBllwdauqAEysctFlEbetCJoivFpcupGslGylczvmmArhKgtAKjEcGHnJFbv",9.31323,0.909091,88,11,0,10,1,0,0,0,0,8,8,3,2,0,0,"True",1
"11",10,"[88]DokxlBhHcoKBoJHEiqrGndvGBCtBpBllwdauqAEysctFlEbetCJoivFpcupGslGylczvmmArhKgtAKjEcGHnJFbv",9.31323,0.909091,88,11,0,10,1,0,0,0,0,8,8,3,2,0,0,"True",1
"12",11,"[88]DokxlBhHcoKBoJHEiqrGndvGBCtBpBllwdauqAEysctFlEbetCJoivFpcupGslGylczvmmArhKgtAKjEcGHnJFbv",4.76837,0.875,88,8,0,7,1,0,0,0,0,6,6,2,1,0,0,"True",1
"13",12,"[88]DokxlBhHcoKBoJHEiqrGndvGBCtBpBllwdauqAEysctFlEbetCJoivFpcupGslGylczvmmArhKgtAKjEcGHnJFbv",2.44141,0.8,88,5,0,4,1,0,0,0,0,3,3,2,1,0,0,"True",1
"14",13,"[88]DokxlBhHcoKBoJHEiqrGndvGBCtBpBllwdauqAEysctFlEbetCJoivFpcupGslGylczvmmArhKgtAKjEcGHnJFbv",4.76837,0.875,88,8,0,7,1,0,0,0,0,6,6,2,1,0,0,"True",1
"15",14,"[88]DokxlBhHcoKBoJHEiqrGndvGBCtBpBllwdauqAEysctFlEbetCJoivFpcupGslGylczvmmArhKgtAKjEcGHnJFbv",9.31323,0.909091,88,11,0,10,1,0,0,0,0,8,8,3,2,0,0,"True",1
"16",15,"[88]DokxlBhHcoKBoJHEiqrGndvGBCtBpBllwdauqAEysctFlEbetCJoivFpcupGslGylczvmmArhKgtAKjEcGHnJFbv",4.76837,0.875,88,8,0,7,1,0,0,0,0,6,6,2,1,0,0,"True",1
"17",16,"[88]DokxlBhHcoKBoJHEiqrGndvGBCtBpBllwdauqAEysctFlEbetCJoivFpcupGslGylczvmmArhKgtAKjEcGHnJFbv",4.76837,0.875,88,8,0,7,1,0,0,0,0,6,6,2,1,0,0,"True",1
"18",17,"[88]DokxlBhHcoKBoJHEiqrGndvGBCtBpBllwdauqAEysctFlEbetCJoivFpcupGslGylczvmmArhKgtAKjEcGHnJFbv",2.44141,0.8,88,5,0,4,1,0,0,0,0,3,3,2,1,0,0,"True",1
"19",18,"[88]DokxlBhHcoKBoJHEiqrGndvGBCtBpBllwdauqAEysctFlEbetCJoivFpcupGslGylczvmmArhKgtAKjEcGHnJFbv",4.76837,0.875,88,8,0,7,1,0,0,0,0,6,6,2,1,0,0,"True",1
"20",19,"[88]DokxlBhHcoKBoJHEiqrGndvGBCtBpBllwdauqAEysctFlEbetCJoivFpcupGslGylczvmmArhKgtAKjEcGHnJFbv",2.44141,0.8,88,5,0,4,1,0,0,0,0,3,3,2,1,0,0,"True",1
"21",20,"[88]DokxlBhHcoKBoJHEiqrGndvGBCtBpBllwdauqAEysctFlEbetCJoivFpcupGslGylczvmmArhKgtAKjEcGHnJFbv",2.44141,0.8,88,5,0,4,1,0,0,0,0,3,3,2,1,0,0,"True",1
"22",21,"[88]DokxlBhHcoKBoJHEiqrGndvGBCtBpBllwdauqAEysctFlEbetCJoivFpcupGslGylczvmmArhKgtAKjEcGHnJFbv",4.76837,0.875,88,8,0,7,1,0,0,0,0,6,6,2,1,0,0,"True",1
"23",22,"[88]DokxlBhHcoKBoJHEiqrGndvGBCtBpBllwdauqAEysctFlEbetCJoivFpcupGslGylczvmmArhKgtAKjEcGHnJFbv",4.76837,0.875,88,8,0,7,1,0,0,0,0,6,6,2,1,0,0,"True",1
"24",23,"[88]DokxlBhHcoKBoJHEiqrGndvGBCtBpBllwdauqAEysctFlEbetCJoivFpcupGslGylczvmmArhKgtAKjEcGHnJFbv",4.76837,0.875,88,8,0,7,1,0,0,0,0,6,6,2,1,0,0,"True",1
"25",24,"[88]DokxlBhHcoKBoJHEiqrGndvGBCtBpBllwdauqAEysctFlEbetCJoivFpcupGslGylczvmmArhKgtAKjEcGHnJFbv",9.31323,0.909091,88,11,0,10,1,0,0,0,0,8,8,3,2,0,0,"True",1
"26",25,"[88]DokxlBhHcoKBoJHEiqrGndvGBCtBpBllwdauqAEysctFlEbetCJoivFpcupGslGylczvmmArhKgtAKjEcGHnJFbv",2.44141,0.8,88,5,0,4,1,0,0,0,0,3,3,2,1,0,0,"True",1
"27",26,"[88]DokxlBhHcoKBoJHEiqrGndvGBCtBpBllwdauqAEysctFlEbetCJoivFpcupGslGylczvmmArhKgtAKjEcGHnJFbv",3.8147,0.857143,88,7,0,6,1,0,0,0,0,4,4,3,2,0,0,"True",1
"28",27,"[88]DokxlBhHcoKBoJHEiqrGndvGBCtBpBllwdauqAEysctFlEbetCJoivFpcupGslGylczvmmArhKgtAKjEcGHnJFbv",3.8147,0.857143,88,7,0,6,1,0,0,0,0,4,4,3,2,0,0,"True",1
"29",28,"[88]DokxlBhHcoKBoJHEiqrGndvGBCtBpBllwdauqAEysctFlEbetCJoivFpcupGslGylczvmmArhKgtAKjEcGHnJFbv",3.8147,0.857143,88,7,0,6,1,0,0,0,0,4,4,3,2,0,0,"True",1
"30",29,"[88]DokxlBhHcoKBoJHEiqrGndvGBCtBpBllwdauqAEysctFlEbetCJoivFpcupGslGylczvmmArhKgtAKjEcGHnJFbv",3.8147,0.857143,88,7,0,6,1,0,0,0,0,4,4,3,2,0,0,"True",1
"31",30,"[88]DokxlBhHcoKBoJHEiqrGndvGBCtBpBllwdauqAEysctFlEbetCJoivFpcupGslGylczvmmArhKgtAKjEcGHnJFbv",9.31323,0.909091,88,11,0,10,1,0,0,0,0,8,8,3,2,0,0,"True",1
"32",31,"[88]DokxlBhHcoKBoJHEiqrGndvGBCtBpBllwdauqAEysctFlEbetCJoivFpcupGslGylczvmmArhKgtAKjEcGHnJFbv",3.8147,0.857143,88,7,0,6,1,0,0,0,0,4,4,3,2,0,0,"True",1
"33",32,"[88]DokxlBhHcoKBoJHEiqrGndvGBCtBpBllwdauqAEysctFlEbetCJoivFpcupGslGylczvmmArhKgtAKjEcGHnJFbv",2.44141,0.8,88,5,0,4,1,0,0,0,0,3,3,2,1,0,0,"True",1
"34",33,"[88]DokxlBhHcoKBoJHEiqrGndvGBCtBpBllwdauqAEysctFlEbetCJoivFpcupGslGylczvmmArhKgtAKjEcGHnJFbv",4.76837,0.875,88,8,0,7,1,0,0,0,0,6,6,2,1,0,0,"True",1
"35",34,"[88]DokxlBhHcoKBoJHEiqrGndvGBCtBpBllwdauqAEysctFlEbetCJoivFpcupGslGylczvmmArhKgtAKjEcGHnJFbv",2.44141,0.8,88,5,0,4,1,0,0,0,0,3,3,2,1,0,0,"True",1
"36",35,"[88]DokxlBhHcoKBoJHEiqrGndvGBCtBpBllwdauqAEysctFlEbetCJoivFpcupGslGylczvmmArhKgtAKjEcGHnJFbv",9.31323,0.909091,88,11,0,10,1,0,0,0,0,8,8,3,2,0,0,"True",1
"37",36,"[88]DokxlBhHcoKBoJHEiqrGndvGBCtBpBllwdauqAEysctFlEbetCJoivFpcupGslGylczvmmArhKgtAKjEcGHnJFbv",9.31323,0.909091,88,11,0,10,1,0,0,0,0,8,8,3,2,0,0,"True",1
"38",37,"[88]DokxlBhHcoKBoJHEiqrGndvGBCtBpBllwdauqAEysctFlEbetCJoivFpcupGslGylczvmmArhKgtAKjEcGHnJFbv",2.44141,0.8,88,5,0,4,1,0,0,0,0,3,3,2,1,0,0,"True",1
"39",38,"[88]DokxlBhHcoKBoJHEiqrGndvGBCtBpBllwdauqAEysctFlEbetCJoivFpcupGslGylczvmmArhKgtAKjEcGHnJFbv",3.8147,0.857143,88,7,0,6,1,0,0,0,0,4,4,3,2,0,0,"True",1
"40",39,"[88]DokxlBhHcoKBoJHEiqrGndvGBCtBpBllwdauqAEysctFlEbetCJoivFpcupGslGylczvmmArhKgtAKjEcGHnJFbv",4.76837,0.875,88,8,0,7,1,0,0,0,0,6,6,2,1,0,0,"True",1
"41",40,"[88]DokxlBhHcoKBoJHEiqrGndvGBCtBpBllwdauqAEysctFlEbetCJoivFpcupGslGylczvmmArhKgtAKjEcGHnJFbv",2.44141,0.8,88,5,0,4,1,0,0,0,0,3,3,2,1,0,0,"True",1
"42",41,"[88]DokxlBhHcoKBoJHEiqrGndvGBCtBpBllwdauqAEysctFlEbetCJoivFpcupGslGylczvmmArhKgtAKjEcGHnJFbv",2.44141,0.8,88,5,0,4,1,0,0,0,0,3,3,2,1,0,0,"True",1
"43",42,"[88]DokxlBhHcoKBoJHEiqrGndvGBCtBpBllwdauqAEysctFlEbetCJoivFpcupGslGylczvmmArhKgtAKjEcGHnJFbv",2.44141,0.8,88,5,0,4,1,0,0,0,0,3,3,2,1,0,0,"True",1
"44",43,"[88]DokxlBhHcoKBoJHEiqrGndvGBCtBpBllwdauqAEysctFlEbetCJoivFpcupGslGylczvmmArhKgtAKjEcGHnJFbv",3.8147,0.857143,88,7,0,6,1,0,0,0,0,4,4,3,2,0,0,"True",1
"45",44,"[88]DokxlBhHcoKBoJHEiqrGndvGBCtBpBllwdauqAEysctFlEbetCJoivFpcupGslGylczvmmArhKgtAKjEcGHnJFbv",3.8147,0.857143,88,7,0,6,1,0,0,0,0,4,4,3,2,0,0,"True",1
"46",45,"[88]DokxlBhHcoKBoJHEiqrGndvGBCtBpBllwdauqAEysctFlEbetCJoivFpcupGslGylczvmmArhKgtAKjEcGHnJFbv",4.76837,0.875,88,8,0,7,1,0,0,0,0,6,6,2,1,0,0,"True",1
"47",46,"[88]DokxlBhHcoKBoJHEiqrGndvGBCtBpBllwdauqAEysctFlEbetCJoivFpcupGslGylczvmmArhKgtAKjEcGHnJFbv",9.31323,0.909091,88,11,0,10,1,0,0,0,0,8,8,3,2,0,0,"True",1
"48",47,"[88]DokxlBhHcoKBoJHEiqrGndvGBCtBpBllwdauqAEysctFlEbetCJoivFpcupGslGylczvmmArhKgtAKjEcGHnJFbv",3.8147,0.857143,88,7,0,6,1,0,0,0,0,4,4,3,2,0,0,"True",1
"49",48,"[88]DokxlBhHcoKBoJHEiqrGndvGBCtBpBllwdauqAEysctFlEbetCJoivFpcupGslGylczvmmArhKgtAKjEcGHnJFbv",4.76837,0.875,88,8,0,7,1,0,0,0,0,6,6,2,1,0,0,"True",1
"50",49,"[88]DokxlBhHcoKBoJHEiqrGndvGBCtBpBllwdauqAEysctFlEbetCJoivFpcupGslGylczvmmArhKgtAKjEcGHnJFbv",2.44141,0.8,88,5,0,4,1,0,0,0,0,3,3,2,1,0,0,"True",1
"51",50,"[88]DokxlBhHcoKBoJHEiqrGndvGBCtBpBllwdauqAEysctFlEbetCJoivFpcupGslGylczvmmArhKgtAKjEcGHnJFbv",4.76837,0.875,88,8,0,7,1,0,0,0,0,6,6,2,1,0,0,"True",1
"52",51,"[88]DokxlBhHcoKBoJHEiqrGndvGBCtBpBllwdauqAEysctFlEbetCJoivFpcupGslGylczvmmArhKgtAKjEcGHnJFbv",4.76837,0.875,88,8,0,7,1,0,0,0,0,6,6,2,1,0,0,"True",1
"53",52,"[88]DokxlBhHcoKBoJHEiqrGndvGBCtBpBllwdauqAEysctFlEbetCJoivFpcupGslGylczvmmArhKgtAKjEcGHnJFbv",9.31323,0.909091,88,11,0,10,1,0,0,0,0,8,8,3,2,0,0,"True",1
"54",53,"[88]DokxlBhHcoKBoJHEiqrGndvGBCtBpBllwdauqAEysctFlEbetCJoivFpcupGslGylczvmmArhKgtAKjEcGHnJFbv",2.44141,0.8,88,5,0,4,1,0,0,0,0,3,3,2,1,0,0,"True",1
"55",54,"[88]DokxlBhHcoKBoJHEiqrGndvGBCtBpBllwdauqAEysctFlEbetCJoivFpcupGslGylczvmmArhKgtAKjEcGHnJFbv",2.44141,0.8,88,5,0,4,1,0,0,0,0,3,3,2,1,0,0,"True",1
"56",55,"[88]DokxlBhHcoKBoJHEiqrGndvGBCtBpBllwdauqAEysctFlEbetCJoivFpcupGslGylczvmmArhKgtAKjEcGHnJFbv",2.44141,0.8,88,5,0,4,1,0,0,0,0,3,3,2,1,0,0,"True",1
"57",56,"[88]DokxlBhHcoKBoJHEiqrGndvGBCtBpBllwdauqAEysctFlEbetCJoivFpcupGslGylczvmmArhKgtAKjEcGHnJFbv",3.8147,0.857143,88,7,0,6,1,0,0,0,0,4,4,3,2,0,0,"True",1
"58",57,"[88]DokxlBhHcoKBoJHEiqrGndvGBCtBpBllwdauqAEysctFlEbetCJoivFpcupGslGylczvmmArhKgtAKjEcGHnJFbv",2.44141,0.8,88,5,0,4,1,0,0,0,0,3,3,2,1,0,0,"True",1
"59",58,"[88]DokxlBhHcoKBoJHEiqrGndvGBCtBpBllwdauqAEysctFlEbetCJoivFpcupGslGylczvmmArhKgtAKjEcGHnJFbv",2.44141,0.8,88,5,0,4,1,0,0,0,0,3,3,2,1,0,0,"True",1
"60",59,"[88]DokxlBhHcoKBoJHEiqrGndvGBCtBpBllwdauqAEysctFlEbetCJoivFpcupGslGylczvmmArhKgtAKjEcGHnJFbv",9.31323,0.909091,88,11,0,10,1,0,0,0,0,8,8,3,2,0,0,"True",1
"61",60,"[88]DokxlBhHcoKBoJHEiqrGndvGBCtBpBllwdauqAEysctFlEbetCJoivFpcupGslGylczvmmArhKgtAKjEcGHnJFbv",3.8147,0.857143,88,7,0,6,1,0,0,0,0,4,4,3,2,0,0,"True",1
"62",61,"[88]DokxlBhHcoKBoJHEiqrGndvGBCtBpBllwdauqAEysctFlEbetCJoivFpcupGslGylczvmmArhKgtAKjEcGHnJFbv",9.31323,0.909091,88,11,0,10,1,0,0,0,0,8,8,3,2,0,0,"True",1
"63",62,"[88]DokxlBhHcoKBoJHEiqrGndvGBCtBpBllwdauqAEysctFlEbetCJoivFpcupGslGylczvmmArhKgtAKjEcGHnJFbv",3.8147,0.857143,88,7,0,6,1,0,0,0,0,4,4,3,2,0,0,"True",1
"64",63,"[88]DokxlBhHcoKBoJHEiqrGndvGBCtBpBllwdauqAEysctFlEbetCJoivFpcupGslGylczvmmArhKgtAKjEcGHnJFbv",4.76837,0.875,88,8,0,7,1,0,0,0,0,6,6,2,1,0,0,"True",1
"65",64,"[88]DokxlBhHcoKBoJHEiqrGndvGBCtBpBllwdauqAEysctFlEbetCJoivFpcupGslGylczvmmArhKgtAKjEcGHnJFbv",4.76837,0.875,88,8,0,7,1,0,0,0,0,6,6,2,1,0,0,"True",1
"66",65,"[88]DokxlBhHcoKBoJHEiqrGndvGBCtBpBllwdauqAEysctFlEbetCJoivFpcupGslGylczvmmArhKgtAKjEcGHnJFbv",4.76837,0.875,88,8,0,7,1,0,0,0,0,6,6,2,1,0,0,"True",1
"67",66,"[88]DokxlBhHcoKBoJHEiqrGndvGBCtBpBllwdauqAEysctFlEbetCJoivFpcupGslGylczvmmArhKgtAKjEcGHnJFbv",4.76837,0.875,88,8,0,7,1,0,0,0,0,6,6,2,1,0,0,"True",1
"68",67,"[88]DokxlBhHcoKBoJHEiqrGndvGBCtBpBllwdauqAEysctFlEbetCJoivFpcupGslGylczvmmArhKgtAKjEcGHnJFbv",3.8147,0.857143,88,7,0,6,1,0,0,0,0,4,4,3,2,0,0,"True",1
"69",68,"[88]DokxlBhHcoKBoJHEiqrGndvGBCtBpBllwdauqAEysctFlEbetCJoivFpcupGslGylczvmmArhKgtAKjEcGHnJFbv",2.44141,0.8,88,5,0,4,1,0,0,0,0,3,3,2,1,0,0,"True",1
"70",69,"[88]DokxlBhHcoKBoJHEiqrGndvGBCtBpBllwdauqAEysctFlEbetCJoivFpcupGslGylczvmmArhKgtAKjEcGHnJFbv",2.44141,0.8,88,5,0,4,1,0,0,0,0,3,3,2,1,0,0,"True",1
"71",70,"[88]DokxlBhHcoKBoJHEiqrGndvGBCtBpBllwdauqAEysctFlEbetCJoivFpcupGslGylczvmmArhKgtAKjEcGHnJFbv",3.8147,0.857143,88,7,0,6,1,0,0,0,0,4,4,3,2,0,0,"True",1
"72",71,"[88]DokxlBhHcoKBoJHEiqrGndvGBCtBpBllwdauqAEysctFlEbetCJoivFpcupGslGylczvmmArhKgtAKjEcGHnJFbv",2.44141,0.8,88,5,0,4,1,0,0,0,0,3,3,2,1,0,0,"True",1
"73",72,"[88]DokxlBhHcoKBoJHEiqrGndvGBCtBpBllwdauqAEysctFlEbetCJoivFpcupGslGylczvmmArhKgtAKjEcGHnJFbv",3.8147,0.857143,88,7,0,6,1,0,0,0,0,4,4,3,2,0,0,"True",1
"74",73,"[88]DokxlBhHcoKBoJHEiqrGndvGBCtBpBllwdauqAEysctFlEbetCJoivFpcupGslGylczvmmArhKgtAKjEcGHnJFbv",3.8147,0.857143,88,7,0,6,1,0,0,0,0,4,4,3,2,0,0,"True",1
"75",74,"[88]DokxlBhHcoKBoJHEiqrGndvGBCtBpBllwdauqAEysctFlEbetCJoivFpcupGslGylczvmmArhKgtAKjEcGHnJFbv",4.76837,0.875,88,8,0,7,1,0,0,0,0,6,6,2,1,0,0,"True",1
"76",75,"[88]DokxlBhHcoKBoJHEiqrGndvGBCtBpBllwdauqAEysctFlEbetCJoivFpcupGslGylczvmmArhKgtAKjEcGHnJFbv",2.44141,0.8,88,5,0,4,1,0,0,0,0,3,3,2,1,0,0,"True",1
"77",76,"[88]DokxlBhHcoKBoJHEiqrGndvGBCtBpBllwdauqAEysctFlEbetCJoivFpcupGslGylczvmmArhKgtAKjEcGHnJFbv",9.31323,0.909091,88,11,0,10,1,0,0,0,0,8,8,3,2,0,0,"True",1
"78",77,"[88]DokxlBhHcoKBoJHEiqrGndvGBCtBpBllwdauqAEysctFlEbetCJoivFpcupGslGylczvmmArhKgtAKjEcGHnJFbv",9.31323,0.909091,88,11,0,10,1,0,0,0,0,8,8,3,2,0,0,"True",1
"79",78,"[88]DokxlBhHcoKBoJHEiqrGndvGBCtBpBllwdauqAEysctFlEbetCJoivFpcupGslGylczvmmArhKgtAKjEcGHnJFbv",9.31323,0.909091,88,11,0,10,1,0,0,0,0,8,8,3,2,0,0,"True",1
"80",79,"[88]DokxlBhHcoKBoJHEiqrGndvGBCtBpBllwdauqAEysctFlEbetCJoivFpcupGslGylczvmmArhKgtAKjEcGHnJFbv",3.8147,0.857143,88,7,0,6,1,0,0,0,0,4,4,3,2,0,0,"True",1
"81",80,"[88]DokxlBhHcoKBoJHEiqrGndvGBCtBpBllwdauqAEysctFlEbetCJoivFpcupGslGylczvmmArhKgtAKjEcGHnJFbv",2.44141,0.8,88,5,0,4,1,0,0,0,0,3,3,2,1,0,0,"True",1
"82",81,"[88]DokxlBhHcoKBoJHEiqrGndvGBCtBpBllwdauqAEysctFlEbetCJoivFpcupGslGylczvmmArhKgtAKjEcGHnJFbv",4.76837,0.875,88,8,0,7,1,0,0,0,0,6,6,2,1,0,0,"True",1
"83",82,"[88]DokxlBhHcoKBoJHEiqrGndvGBCtBpBllwdauqAEysctFlEbetCJoivFpcupGslGylczvmmArhKgtAKjEcGHnJFbv",4.76837,0.875,88,8,0,7,1,0,0,0,0,6,6,2,1,0,0,"True",1
"84",83,"[88]DokxlBhHcoKBoJHEiqrGndvGBCtBpBllwdauqAEysctFlEbetCJoivFpcupGslGylczvmmArhKgtAKjEcGHnJFbv",4.76837,0.875,88,8,0,7,1,0,0,0,0,6,6,2,1,0,0,"True",1
"85",84,"[88]DokxlBhHcoKBoJHEiqrGndvGBCtBpBllwdauqAEysctFlEbetCJoivFpcupGslGylczvmmArhKgtAKjEcGHnJFbv",4.76837,0.875,88,8,0,7,1,0,0,0,0,6,6,2,1,0,0,"True",1
"86",85,"[88]DokxlBhHcoKBoJHEiqrGndvGBCtBpBllwdauqAEysctFlEbetCJoivFpcupGslGylczvmmArhKgtAKjEcGHnJFbv",2.44141,0.8,88,5,0,4,1,0,0,0,0,3,3,2,1,0,0,"True",1
"87",86,"[88]DokxlBhHcoKBoJHEiqrGndvGBCtBpBllwdauqAEysctFlEbetCJoivFpcupGslGylczvmmArhKgtAKjEcGHnJFbv",9.31323,0.909091,88,11,0,10,1,0,0,0,0,8,8,3,2,0,0,"True",1
"88",87,"[88]DokxlBhHcoKBoJHEiqrGndvGBCtBpBllwdauqAEysctFlEbetCJoivFpcupGslGylczvmmArhKgtAKjEcGHnJFbv",9.31323,0.909091,88,11,0,10,1,0,0,0,0,8,8,3,2,0,0,"True",1
"89",88,"[88]DokxlBhHcoKBoJHEiqrGndvGBCtBpBllwdauqAEysctFlEbetCJoivFpcupGslGylczvmmArhKgtAKjEcGHnJFbv",4.76837,0.875,88,8,0,7,1,0,0,0,0,6,6,2,1,0,0,"True",1
"90",89,"[88]DokxlBhHcoKBoJHEiqrGndvGBCtBpBllwdauqAEysctFlEbetCJoivFpcupGslGylczvmmArhKgtAKjEcGHnJFbv",9.31323,0.909091,88,11,0,10,1,0,0,0,0,8,8,3,2,0,0,"True",1
"91",90,"[88]DokxlBhHcoKBoJHEiqrGndvGBCtBpBllwdauqAEysctFlEbetCJoivFpcupGslGylczvmmArhKgtAKjEcGHnJFbv",9.31323,0.909091,88,11,0,10,1,0,0,0,0,8,8,3,2,0,0,"True",1
"92",91,"[88]DokxlBhHcoKBoJHEiqrGndvGBCtBpBllwdauqAEysctFlEbetCJoivFpcupGslGylczvmmArhKgtAKjEcGHnJFbv",3.8147,0.857143,88,7,0,6,1,0,0,0,0,4,4,3,2,0,0,"True",1
"93",92,"[88]DokxlBhHcoKBoJHEiqrGndvGBCtBpBllwdauqAEysctFlEbetCJoivFpcupGslGylczvmmArhKgtAKjEcGHnJFbv",2.44141,0.8,88,5,0,4,1,0,0,0,0,3,3,2,1,0,0,"True",1
"94",93,"[88]DokxlBhHcoKBoJHEiqrGndvGBCtBpBllwdauqAEysctFlEbetCJoivFpcupGslGylczvmmArhKgtAKjEcGHnJFbv",4.76837,0.875,88,8,0,7,1,0,0,0,0,6,6,2,1,0,0,"True",1
"95",94,"[88]DokxlBhHcoKBoJHEiqrGndvGBCtBpBllwdauqAEysctFlEbetCJoivFpcupGslGylczvmmArhKgtAKjEcGHnJFbv",3.8147,0.857143,88,7,0,6,1,0,0,0,0,4,4,3,2,0,0,"True",1
"96",95,"[88]DokxlBhHcoKBoJHEiqrGndvGBCtBpBllwdauqAEysctFlEbetCJoivFpcupGslGylczvmmArhKgtAKjEcGHnJFbv",4.76837,0.875,88,8,0,7,1,0,0,0,0,6,6,2,1,0,0,"True",1
"97",96,"[88]DokxlBhHcoKBoJHEiqrGndvGBCtBpBllwdauqAEysctFlEbetCJoivFpcupGslGylczvmmArhKgtAKjEcGHnJFbv",2.44141,0.8,88,5,0,4,1,0,0,0,0,3,3,2,1,0,0,"True",1
"98",97,"[88]DokxlBhHcoKBoJHEiqrGndvGBCtBpBllwdauqAEysctFlEbetCJoivFpcupGslGylczvmmArhKgtAKjEcGHnJFbv",2.44141,0.8,88,5,0,4,1,0,0,0,0,3,3,2,1,0,0,"True",1
"99",98,"[88]DokxlBhHcoKBoJHEiqrGndvGBCtBpBllwdauqAEysctFlEbetCJoivFpcupGslGylczvmmArhKgtAKjEcGHnJFbv",3.8147,0.857143,88,7,0,6,1,0,0,0,0,4,4,3,2,0,0,"True",1
"100",99,"[88]DokxlBhHcoKBoJHEiqrGndvGBCtBpBllwdauqAEysctFlEbetCJoivFpcupGslGylczvmmArhKgtAKjEcGHnJFbv",3.8147,0.857143,88,7,0,6,1,0,0,0,0,4,4,3,2,0,0,"True",1
"101",0,"[74]bdanxozHGzufjEtfBzHbByoKBJeyFoCwHoJlaoCLykHiqszdGCAmwnpeqKdJgvdqkKpdojFhnD",14.5519,0.923077,74,13,0,12,1,0,0,0,0,9,9,1,1,3,2,"True",2
"102",1,"[74]bdanxozHGzufjEtfBzHbByoKBJeyFoCwHoJlaoCLykHiqszdGCAmwnpeqKdJgvdqkKpdojFhnD",35.5271,0.941176,74,17,0,16,1,0,0,0,0,12,12,2,2,3,2,"True",2
"103",2,"[74]bdanxozHGzufjEtfBzHbByoKBJeyFoCwHoJlaoCLykHiqszdGCAmwnpeqKdJgvdqkKpdojFhnD",14.5519,0.923077,74,13,0,12,1,0,0,0,0,9,9,1,1,3,2,"True",2
"104",3,"[74]bdanxozHGzufjEtfBzHbByoKBJeyFoCwHoJlaoCLykHiqszdGCAmwnpeqKdJgvdqkKpdojFhnD",35.5271,0.941176,74,17,0,16,1,0,0,0,0,12,12,2,2,3,2,"True",2
"105",4,"[74]bdanxozHGzufjEtfBzHbByoKBJeyFoCwHoJlaoCLykHiqszdGCAmwnpeqKdJgvdqkKpdojFhnD",35.5271,0.941176,74,17,0,16,1,0,0,0,0,12,12,2,2,3,2,"True",2
"106",5,"[74]bdanxozHGzufjEtfBzHbByoKBJeyFoCwHoJlaoCLykHiqszdGCAmwnpeqKdJgvdqkKpdojFhnD",14.5519,0.923077,74,13,0,12,1,0,0,0,0,9,9,1,1,3,2,"True",2
"107",6,"[74]bdanxozHGzufjEtfBzHbByoKBJeyFoCwHoJlaoCLykHiqszdGCAmwnpeqKdJgvdqkKpdojFhnD",35.5271,0.941176,74,17,0,16,1,0,0,0,0,12,12,2,2,3,2,"True",2
