genome,merit,merit_given,gen,accuracy,door_rooms,exit_rooms,correct_doors,incorrect_doors,correct_exits,incorrect_exits,doors_taken_0,doors_correct_0,doors_taken_1,doors_correct_1,doors_taken_2,doors_correct_2,doors_taken_3,doors_correct_3, seed
"[102]euBHcoKBoJHibnqDkkAEtGqtoduwznInmCxCifyBLIgDtyqxtloADswGzGJBjmAvGDzChEzeaceujlJlIIhdKKEhCmeDucqlJowHEC",11.6415,4.8147,2677,1,10,0,10,0,0,0,0,0,16,16,8,6,0,0, 1
"[59]vgvoitHoJGahoCrvBbcuAxGwAEnoAHmKdvbmDDtLcDBvFvaLgAfcgHDuraj",9.31323,1,2504,1,9,0,9,0,0,0,0,0,7,7,2,2,0,0, 10
"[109]wGhmzfatgabiHhoJimgHmEGiFdnKmqoemfCpAFImAbxemsAjAoshGzGhpdblotGwfzphiHxrbexhgbjCxsleGxJfrnlzsifzygjGfrjoFipiC",11.6415,5.76837,2563,1,10,0,10,0,0,0,0,0,14,14,4,3,0,0, 100
"[84]ueDhwzvGbmiBjnnuzryHbHGhoJgmoCKBCsqJApgdsFvDrGiiyDECaKxtsxheDFecqvcFJLcfoyiIiLicaCir",11.6415,4.76837,2626,1,10,0,10,0,0,0,0,0,8,8,2,2,0,0, 101
"[72]eHcGnKbEdFFHnJCahmdGpgxxmmliHeBbnAqjczGttkLvfvHdqCKugmFbsBwevGalhspBGGca",11.6415,9.31323,2670,1,10,0,10,0,0,0,0,0,8,8,2,2,0,0, 102
"[65]wyGlytvEyxpjfsxlBjHEoploDKDKfnsGjLzxAguAstxxAGhoJDJxskrBpIFmgdmyG",11.6415,10.3132,2635,1,10,0,10,0,0,0,0,0,20,20,8,6,0,0, 103
"[97]zfbHGhoJHdocKGqIovoiJjDugspArBatydzsdrmdjflgIsFoHvHnIvrzBecIIBxlmuhasfajqDDpqAhAldkimnJzDnxGaKLDA",11.6415,4.8147,2675,1,10,0,10,0,0,0,0,0,26,26,10,7,0,0, 104
"[84]BAifDdpxHkGssFrHnKpwguGgkHqtFJjqncjfijjLABAdBcFqEaoDdDhxbphCqxbtLIGxjdrsupKGdcIywwro",11.6415,3.44141,2682,1,10,0,10,0,0,0,0,0,22,22,9,6,0,0, 105
"[105]CyGKzGGhusoFAtHGHHoJdgqCeLqexiDxbFzAmGCIDLDAqIIfbrseCrrDuqKnBsAJDAczzrljxxaGEczLxEmfzaLhKvgcHLAeIDKvIvqno",5.96046,4.05176,2651,1,7,0,7,0,0,0,0,0,21,21,5,5,0,0, 106
"[86]EljhfiBoaJfHEyoqftyngxHaliHafpKjFymjcvmEsHoJGqaKxaxnCdadHHgruvrtlxthhJxnFqEtmLJmxHIKzq",11.6415,4.05176,2587,1,10,0,10,0,0,0,0,0,17,17,4,4,0,0, 107
"[92]BoJalsHFnKHjoCuGCKJCfgJelFILDCuqnuqKbEHmrosdqeIjmKnlmjBohHdgEAqGnEryFurdzEBlpyxirJBBnxklkzDs",11.6415,9.31323,2753,1,10,0,10,0,0,0,0,0,8,8,2,2,0,0, 108
"[102]DEfAcvnGofEnfrFvdsmepbAfzEHcoKAGqwJBdBnFceFcjfAccCtubqxahsGnKGrLrJtuBeztFFvyCncEqlzkgpepsExEsJgnruiFIb",11.6415,4.8147,562,1,10,0,10,0,0,0,0,0,24,24,11,8,0,0, 109
"[85]GHoJHoqFDvenllzFwaHwiltrpHEgKdAEAoDEtlHDHLCovcIohJqhbfDlwKaqfFertCLIaGADJCdrouhBGiqns",169.407,2.44141,3611,0.958333,24,0,23,1,0,0,0,0,16,16,5,5,3,2, 11
"[100]HoJGDyegHoqbElKrCaGbwruyHFfigDxLJjFgnfsrwkFKhFaydxBeFLllgmkbcDhweciGazrshofJKfAjaHlqCcagppJJJwBiGKgc",5.96046,6.96046,2644,1,7,0,7,0,0,0,0,0,12,12,2,2,0,0, 110
"[102]wfkAaDLyavHoDeuHcoLocJGqKdcCAIttejiLGveviBgKfILgojvahpdtrwpokpFEfFKDEvrdkzFmyJlCkAxblkjdBnqwzrihDHscrF",86.7362,1,1256,1,19,0,19,0,0,0,0,0,13,13,2,2,4,4, 111
"[113]HlpAwoJHBoKGHpAahlGqFqHyvqfaIBqvbtsmItwEquAqtsEfwJlxucvuwJIGjdBKxEJIgKyFDwbpveBFHtaueuDtpGvnGJfyhJIBmErLJkKmouarm",11.6415,5.76837,2657,1,10,0,10,0,0,0,0,0,14,14,4,3,0,0, 112
"[80]wpingnfxkAeHkbbmavjraashoJGHoqKqkAwwdqJCwflhFAcAaznAoBcctkroGjoptnHAEwkJlFDlmAjm",9.31323,2.44141,2669,0.909091,11,0,10,1,0,0,0,0,8,8,3,2,0,0, 113
"[63]FgkuunhGoJlmgzHoqKqJxpGrjIrqquvnngsizhcnocimnpkurhgFaIyJDnaeiln",11.6415,4.76837,2656,1,10,0,10,0,0,0,0,0,8,8,2,2,0,0, 114
"[83]dAzkgcuhGAmoJlgHoCDvyEKeyogEoBqufiEeredApsxHtiydbzLaCBjAKyoGJIFJyyeHhCJkFcDgDCIfDBs",86.7362,15.5519,2788,1,19,0,19,0,0,0,0,0,22,22,3,3,7,6, 115
"[97]pamywHoJmBHhnKHoJJovzGrqtfpxbkJaqwxKHavggljqyrmuBCCjxkfhDJGECwgsBwjICGuExhDvfuDAryGjvLoCvqABjjLBn",11.6415,2.44141,2743,1,10,0,10,0,0,0,0,0,8,8,2,2,0,0, 116
"[69]fsHcfnwocJotcqcaHgwuqCkqwaFFbEiuFfssECrcxrKnBAyJFvHjgEJxEmkDfEeHeuHHG",11.6415,3.05176,1402,1,10,0,10,0,0,0,0,0,8,8,2,2,0,0, 117
"[71]HgnwcAqAmJCeIEwHKoKnDcuGEKbGwFEJitvmJaHAoCLHiqgxAcGmqjspFAmvyAqxatoDmbA",55.5112,2.44141,2422,0.947368,19,0,18,1,0,0,0,0,13,13,1,1,5,4, 118
"[85]usbbvwnkHyyCfugdyefArGboDKFHyCdvohbvfFoJqcoezFEdmAHgrkbvibxAAFElexLpkrCKhKtCHzDBEkoGp",11.6415,3.44141,2640,1,10,0,10,0,0,0,0,0,15,15,7,5,0,0, 119
"[88]jBceuhoJGHoqzzbbtDnjaKyfwpDpdzDlrwvFxiztEwzsEDJgqKkBotyEHcfCiwcztdaosrzLpeizGerFslrpeKwv",69.3889,2.44141,2346,0.95,20,0,19,1,0,0,0,0,13,13,2,2,5,4, 12
"[97]pnHoDKoGfgqziHmloJqkIJLmfnbvtqfcxEHErzfAyhJdwujdyqAvLdifhDxpFbHDCJezekdCqfuhKHBKFqIIadxgtrJFhKlBx",11.6415,3.8147,2706,1,10,0,10,0,0,0,0,0,8,8,2,2,0,0, 120
"[92]DJHoqKeBEqthtHBjoJGHnLkClhzceChCspmAixvrgpzIfjEeEjGqeGKxHsJxkHzbJhuKIcwFEIDvxErjLjlauHEkhmlF",86.7362,3.44141,2886,1,19,0,19,0,0,0,0,0,16,16,4,3,4,4, 121
"[90]iGGvHhGoJAmmocoqByKClrpxfofyrpLtcJGiAcDxHLGmmHenHFlbmtEiFzgGncweDBwnDKbqbGHuAqtqarpyzeKcfn",11.6415,5.76837,2710,1,10,0,10,0,0,0,0,0,25,25,8,8,0,0, 122
"[99]rhHsbiFnvgaoJdHoCwrloodcnsssweamrlABfcejDlkqlGKflsFifFEGgaCrxGwCKBozjidmIELIFszwLpBmrwhexfKFutffLrr",86.7362,70.3889,1430,1,19,0,19,0,0,0,0,0,39,39,6,6,14,12, 123
