"","depth","seed_classification","count","accuracy_mean_mean","merit_mean_mean","seed_classification_factor","frac"
"334",460,"Low activity",8,0.9975,6.3968202375,"Low activity",0.16
"335",460,"Mixed bet hedging",1,0.91181097,3.439928058954e+18,"Mixed bet hedging",0.02
"336",461,"Bet-hedged learning",2,0.97003577,264925454722.239,"Bet-hedged learning",0.04
"337",461,"Error correction",7,0.793914591428571,8.29839533550649e+27,"Error correction",0.14
"338",461,"Learning",22,0.999703588636364,9.41167608102509e+20,"Learning",0.44
"339",461,"Low activity",17,0.99335861,12.0917932647059,"Low activity",0.34
"340",461,"Mixed bet hedging",2,0.924000895,199056980057.027,"Mixed bet hedging",0.04
"341",462,"Bet-hedged learning",3,0.984189526666667,18962450922666684,"Bet-hedged learning",0.06
"342",462,"Error correction",6,0.832594513333333,2.25136173242158e+21,"Error correction",0.12
"343",462,"Learning",27,0.997656831851852,90286307012375658496,"Learning",0.54
"344",462,"Low activity",12,1,6.47590546666667,"Low activity",0.24
"345",462,"Mixed bet hedging",2,0.940983625,4478058895967.74,"Mixed bet hedging",0.04
"346",463,"Bet-hedged learning",2,0.968,3082425192735002,"Bet-hedged learning",0.04
"347",463,"Error correction",13,0.820802394615385,1.10587953482768e+27,"Error correction",0.26
"348",463,"Learning",24,0.999825651666667,9.29417602673942e+21,"Learning",0.48
"349",463,"Low activity",9,0.997666666666667,6.18622382222222,"Low activity",0.18
"350",463,"Mixed bet hedging",2,0.91613148,601219195.863651,"Mixed bet hedging",0.04
"351",464,"Bet-hedged learning",3,0.958478163333333,2.34577869192417e+20,"Bet-hedged learning",0.06
"352",464,"Error correction",16,0.825944333125,1.24806634669552e+26,"Error correction",0.32
"353",464,"Learning",21,0.999884192380952,1.06174375874024e+21,"Learning",0.42
"354",464,"Low activity",6,1,6.24319556666667,"Low activity",0.12
"355",464,"Mixed bet hedging",4,0.933109905,1664606210.50734,"Mixed bet hedging",0.08
"356",465,"Bet-hedged learning",5,0.931000024,4.33904846224446e+22,"Bet-hedged learning",0.1
"357",465,"Error correction",3,0.8264485,1232936199345900,"Error correction",0.06
"358",465,"Learning",28,0.999762719285714,1.36615563445503e+23,"Learning",0.56
"359",465,"Low activity",11,0.986866888181818,6.11219194545455,"Low activity",0.22
"360",465,"Mixed bet hedging",3,0.917250993333333,2801114147570.87,"Mixed bet hedging",0.06
"361",466,"Bet-hedged learning",3,0.915,7.11695707551363e+25,"Bet-hedged learning",0.06
"362",466,"Error correction",12,0.8240748175,1.02583451112738e+27,"Error correction",0.24
"363",466,"Learning",24,0.999676123333333,6.40208032996827e+24,"Learning",0.48
"364",466,"Low activity",8,1,6.2899931125,"Low activity",0.16
"365",466,"Mixed bet hedging",3,0.908850923333333,1.28158924338484e+23,"Mixed bet hedging",0.06
"366",467,"Bet-hedged learning",5,0.991360884,162723909391811328,"Bet-hedged learning",0.1
"367",467,"Error correction",10,0.830002082,2.65913146392308e+22,"Error correction",0.2
"368",467,"Learning",27,0.997128487777778,2.48528601883186e+24,"Learning",0.54
"369",467,"Low activity",7,1,6.26739748571429,"Low activity",0.14
"370",467,"Mixed bet hedging",1,0.93251709,1331060389.5991,"Mixed bet hedging",0.02
"371",468,"Bet-hedged learning",2,0.98414707,250356832072464608,"Bet-hedged learning",0.04
"372",468,"Error correction",6,0.827419126666667,35742268602566.7,"Error correction",0.12
"373",468,"Learning",28,0.999850335357143,5.81290891844759e+21,"Learning",0.56
"374",468,"Low activity",9,0.989997182222222,14.7893185222222,"Low activity",0.18
"375",468,"Mixed bet hedging",5,0.91933722,48109491772062744576,"Mixed bet hedging",0.1
"376",469,"Bet-hedged learning",3,1,4.255392089e+17,"Bet-hedged learning",0.06
"377",469,"Error correction",13,0.829795846153846,8.11747089883072e+27,"Error correction",0.26
"378",469,"Learning",19,0.999828329473684,2.39501184019358e+22,"Learning",0.38
"379",469,"Low activity",13,0.983248645384615,11.6905155923077,"Low activity",0.26
"380",469,"Mixed bet hedging",2,0.889297245,1.77494985920827e+20,"Mixed bet hedging",0.04
"381",470,"Bet-hedged learning",5,0.97753473,2.48407424095508e+21,"Bet-hedged learning",0.1
"382",470,"Error correction",6,0.815035581666667,4.46955742404903e+26,"Error correction",0.12
"383",470,"Learning",24,0.997780457083333,5.90167976581337e+20,"Learning",0.48
"384",470,"Low activity",14,0.996030286428571,19.1528291142857,"Low activity",0.28
"385",470,"Mixed bet hedging",1,0.90473031,10358116054826409984,"Mixed bet hedging",0.02
"386",471,"Bet-hedged learning",4,0.96058383,1.06850278086485e+23,"Bet-hedged learning",0.08
"387",471,"Error correction",11,0.82759818,1.66985278432827e+20,"Error correction",0.22
"388",471,"Learning",24,0.999757934166667,4.57189436591086e+20,"Learning",0.48
"389",471,"Low activity",10,0.99288618,9.93455799,"Low activity",0.2
"390",471,"Mixed bet hedging",1,0.93717355,560464697.243389,"Mixed bet hedging",0.02
"391",472,"Bet-hedged error correction",1,0.67126421,7.09031524e+15,"Bet-hedged error correction",0.02
"392",472,"Bet-hedged learning",1,1,186528810000004,"Bet-hedged learning",0.02
"393",472,"Error correction",12,0.826873811666667,6.89747873995715e+24,"Error correction",0.24
"394",472,"Learning",27,0.999962681851852,1.75740897090814e+21,"Learning",0.54
"395",472,"Low activity",7,0.990741257142857,10.7886961714286,"Low activity",0.14
"396",472,"Mixed bet hedging",2,0.906410845,202502199.2448,"Mixed bet hedging",0.04
"397",473,"Bet-hedged learning",5,0.982104048,60215085887632136,"Bet-hedged learning",0.1
"398",473,"Error correction",18,0.819803944444444,6.58114894355085e+26,"Error correction",0.36
"399",473,"Learning",18,0.9998766,74619975532955549696,"Learning",0.36
"400",473,"Low activity",8,0.996625,6.4072456125,"Low activity",0.16
"401",473,"Mixed bet hedging",1,0.91718011,1.27739861729121e+27,"Mixed bet hedging",0.02
"402",474,"Bet-hedged learning",3,1,509982255666666688,"Bet-hedged learning",0.06
"403",474,"Error correction",14,0.829374052142857,8.58340450171943e+26,"Error correction",0.28
"404",474,"Learning",20,0.999940139,5.80743195227143e+27,"Learning",0.4
"405",474,"Low activity",12,0.9900758175,7.654458775,"Low activity",0.24
"406",474,"Mixed bet hedging",1,0.91406036,58056431.7072883,"Mixed bet hedging",0.02
"407",475,"Bet-hedged error correction",1,0.92871319,2398641563.07,"Bet-hedged error correction",0.02
"408",475,"Bet-hedged learning",10,0.969393056,2.73856911120314e+23,"Bet-hedged learning",0.2
"409",475,"Error correction",4,0.8183219275,1.02857634471797e+26,"Error correction",0.08
"410",475,"Learning",17,0.997080726470588,4.51935997532685e+20,"Learning",0.34
"411",475,"Low activity",18,0.993490953888889,8.57073708333333,"Low activity",0.36
"412",476,"Bet-hedged learning",4,0.94071526,1.77375272718905e+20,"Bet-hedged learning",0.08
"413",476,"Error correction",5,0.801793794,1.01646267926583e+23,"Error correction",0.1
"414",476,"Learning",27,0.997775398518518,1.26917752190474e+26,"Learning",0.54
"415",476,"Low activity",12,0.985322860833333,11.5786031666667,"Low activity",0.24
"416",476,"Mixed bet hedging",2,0.931537005,232524745.104789,"Mixed bet hedging",0.04
"417",477,"Bet-hedged learning",4,0.96625,3.62691397085635e+20,"Bet-hedged learning",0.08
"418",477,"Error correction",3,0.829923306666667,2329569861798903808,"Error correction",0.06
"419",477,"Learning",18,0.996819107222222,1.17998121456918e+21,"Learning",0.36
"420",477,"Low activity",23,0.991467624347826,9.01827329130435,"Low activity",0.46
"421",477,"Mixed bet hedging",2,0.915346715,14851156316.0965,"Mixed bet hedging",0.04
"422",478,"Bet-hedged error correction",1,0.92912615,167721652.153271,"Bet-hedged error correction",0.02
"423",478,"Bet-hedged learning",6,0.979166666666667,5.02742807744205e+22,"Bet-hedged learning",0.12
"424",478,"Error correction",11,0.817648583636364,11945192132625354,"Error correction",0.22
"425",478,"Learning",18,0.999833172222222,6.27705211590406e+21,"Learning",0.36
"426",478,"Low activity",14,0.99516721,6.69849145714286,"Low activity",0.28
"427",479,"Bet-hedged learning",4,0.9644761425,1.68767283708741e+21,"Bet-hedged learning",0.08
"428",479,"Error correction",7,0.833318915714286,8.018934533473e+20,"Error correction",0.14
"429",479,"Learning",17,1,5.66757568748506e+21,"Learning",0.34
"430",479,"Low activity",21,1,6.38478119047619,"Low activity",0.42
"431",479,"Mixed bet hedging",1,0.92918527,855236433.24988,"Mixed bet hedging",0.02
"432",480,"Bet-hedged error correction",1,0.84608111,1621544.5360641,"Bet-hedged error correction",0.02
"433",480,"Bet-hedged learning",8,0.99262986125,199320812685620192,"Bet-hedged learning",0.16
"434",480,"Error correction",9,0.826281613333333,25916250269450768384,"Error correction",0.18
"435",480,"Learning",10,0.995186536,2.236229393807e+18,"Learning",0.2
"436",480,"Low activity",17,1,6.33815218823529,"Low activity",0.34
"437",480,"Mixed bet hedging",5,0.91504572,735912513.283146,"Mixed bet hedging",0.1
"438",481,"Bet-hedged error correction",2,0.71877006,709742812594438,"Bet-hedged error correction",0.04
"439",481,"Bet-hedged learning",2,0.99526312,5900494810000009,"Bet-hedged learning",0.04
"440",481,"Error correction",5,0.833464376,5593202841938280,"Error correction",0.1
"441",481,"Learning",14,0.999756248571429,5.29428008045989e+22,"Learning",0.28
"442",481,"Low activity",26,0.996435021538462,6.52508398076923,"Low activity",0.52
"443",481,"Mixed bet hedging",1,0.93738193,989498516.99,"Mixed bet hedging",0.02
"444",482,"Bet-hedged learning",7,0.980918791428571,18548232733219876,"Bet-hedged learning",0.14
"445",482,"Error correction",5,0.814564656,1.82249964825235e+28,"Error correction",0.1
"446",482,"Learning",18,0.999940464444444,4.81258799023494e+20,"Learning",0.36
"447",482,"Low activity",18,0.998944444444444,6.80540862777778,"Low activity",0.36
"448",482,"Mixed bet hedging",2,0.93152734,18622624652451.1,"Mixed bet hedging",0.04
"449",483,"Bet-hedged learning",4,0.9451750125,2.34337176605379e+21,"Bet-hedged learning",0.08
"450",483,"Error correction",8,0.83053156375,1.35056033415859e+27,"Error correction",0.16
"451",483,"Learning",17,0.999850525882353,4.94859849663404e+20,"Learning",0.34
"452",483,"Low activity",16,0.982220989375,6.55221051875,"Low activity",0.32
"453",483,"Mixed bet hedging",5,0.915318186,73304281334.1186,"Mixed bet hedging",0.1
"454",484,"Bet-hedged learning",1,0.87,3.5152422e+23,"Bet-hedged learning",0.02
"455",484,"Error correction",2,0.80369785,4.79361749021454e+26,"Error correction",0.04
"456",484,"Learning",46,0.999787272826087,8.26623040309223e+22,"Learning",0.92
"457",484,"Low activity",1,1,6.0806642,"Low activity",0.02
"458",485,"Bet-hedged learning",3,0.921666666666667,1.17615050652444e+25,"Bet-hedged learning",0.06
"459",485,"Learning",44,0.999809809545455,2.7264737694113e+21,"Learning",0.88
"460",485,"Low activity",2,0.95911852,6.05069,"Low activity",0.04
"461",485,"Mixed bet hedging",1,0.90026302,5.390965412e+15,"Mixed bet hedging",0.02
"462",486,"Bet-hedged learning",2,0.855833285,1.90080925e+19,"Bet-hedged learning",0.04
"463",486,"Error correction",4,0.84803348,8.87310265461055e+26,"Error correction",0.08
"464",486,"Learning",43,0.998375698372093,1.51952410255891e+22,"Learning",0.86
"465",486,"Low activity",1,1,6.4613132,"Low activity",0.02
"466",487,"Bet-hedged learning",2,0.88,1.79658898e+19,"Bet-hedged learning",0.04
"467",487,"Error correction",2,0.82280366,800568426100,"Error correction",0.04
"468",487,"Learning",46,0.999774764565217,1.50094288506373e+23,"Learning",0.92
"469",488,"Bet-hedged learning",4,0.9383333475,9.688317320975e+20,"Bet-hedged learning",0.08
"470",488,"Error correction",4,0.8277266575,8.36555091971491e+27,"Error correction",0.08
"471",488,"Learning",41,0.999848739512195,1.75208103252527e+23,"Learning",0.82
"472",488,"Low activity",1,1,6.5564043,"Low activity",0.02
"473",489,"Bet-hedged learning",1,0.92,6.7893538e+20,"Bet-hedged learning",0.02
"474",489,"Error correction",2,0.82414225,873894927785239168,"Error correction",0.04
"475",489,"Learning",46,0.999658543043478,1.42431887677606e+22,"Learning",0.92
"476",489,"Low activity",1,1,6.6700251,"Low activity",0.02
"477",490,"Bet-hedged learning",2,0.8675,7.37412305e+19,"Bet-hedged learning",0.04
"478",490,"Error correction",3,0.832591796666667,23276398094333.3,"Error correction",0.06
"479",490,"Learning",45,0.999612763777778,1.21784425736608e+22,"Learning",0.9
"480",491,"Bet-hedged learning",2,0.8625,1.505283197e+23,"Bet-hedged learning",0.04
"481",491,"Error correction",1,0.84347084,12355770440,"Error correction",0.02
"482",491,"Learning",46,0.998629610217391,1.42488721053399e+26,"Learning",0.92
"483",491,"Mixed bet hedging",1,0.94151826,26015895663078216,"Mixed bet hedging",0.02
"484",492,"Bet-hedged learning",2,0.8775,2.6044718668975e+23,"Bet-hedged learning",0.04
"485",492,"Learning",46,0.999855116956522,1.3120006414271e+24,"Learning",0.92
"486",492,"Low activity",2,1,6.6660389,"Low activity",0.04
"487",493,"Bet-hedged learning",1,0.87,6.39453576e+21,"Bet-hedged learning",0.02
"488",493,"Error correction",1,0.83656385,870528849000,"Error correction",0.02
"489",493,"Learning",48,0.998752121875,1.40098432535136e+21,"Learning",0.96
"490",494,"Bet-hedged learning",1,0.86,6.3872382e+20,"Bet-hedged learning",0.02
"491",494,"Learning",49,0.999850211428571,1.03215305001908e+23,"Learning",0.98
"492",495,"Bet-hedged error correction",1,0.69846328,398887344200000,"Bet-hedged error correction",0.02
"493",495,"Bet-hedged learning",2,0.9275,1.67869771608256e+21,"Bet-hedged learning",0.04
"494",495,"Error correction",3,0.832025036666667,7.63269903098852e+23,"Error correction",0.06
"495",495,"Learning",42,0.999785358571429,4.46348185200412e+21,"Learning",0.84
"496",495,"Low activity",1,1,5.8863912,"Low activity",0.02
"497",495,"Mixed bet hedging",1,0.87802212,1187746648.72027,"Mixed bet hedging",0.02
"498",496,"Bet-hedged learning",3,0.932966086666667,5.2745585742e+19,"Bet-hedged learning",0.06
"499",496,"Error correction",1,0.82091897,17537686510000,"Error correction",0.02
"500",496,"Learning",45,0.999923366666667,9.77766839934449e+20,"Learning",0.9
"501",496,"Mixed bet hedging",1,0.89794128,3.72506646425633e+28,"Mixed bet hedging",0.02
"502",497,"Bet-hedged learning",4,0.8725,1.37618604597075e+23,"Bet-hedged learning",0.08
"503",497,"Error correction",1,0.83206899,35927473497600000,"Error correction",0.02
"504",497,"Learning",45,0.999738209333333,1.15478097537915e+22,"Learning",0.9
"505",498,"Bet-hedged learning",1,0.89,3.2882581e+19,"Bet-hedged learning",0.02
"506",498,"Error correction",1,0.83834573,41424891165200000,"Error correction",0.02
"507",498,"Learning",47,0.999816855957447,5.64784710403536e+22,"Learning",0.94
"508",498,"Low activity",1,1,6.2867912,"Low activity",0.02
"509",499,"Error correction",3,0.827753933333333,400745873425000,"Error correction",0.06
"510",499,"Learning",44,0.999958052272727,1.41465814686896e+21,"Learning",0.88
"511",499,"Low activity",3,1,6.24374213333333,"Low activity",0.06
"512",500,"Bet-hedged learning",3,0.935,3.1252068387612e+21,"Bet-hedged learning",0.06
"513",500,"Error correction",4,0.82922374,53137582442750,"Error correction",0.08
"514",500,"Learning",42,0.999814635952381,9.69110379054579e+25,"Learning",0.84
"515",500,"Mixed bet hedging",1,0.90753781,9755725768871488,"Mixed bet hedging",0.02
"516",550,"Bet-hedged learning",2,0.89833337,6.9334728795e+20,"Bet-hedged learning",0.04
"517",550,"Learning",48,1,4.63327708688375e+20,"Learning",0.96
"518",600,"Bet-hedged learning",1,0.9333334,1.7540996587e+24,"Bet-hedged learning",0.02
"519",600,"Learning",49,1,5.25411888781904e+25,"Learning",0.98
"520",650,"Bet-hedged learning",2,0.88,2.575014755e+20,"Bet-hedged learning",0.04
"521",650,"Learning",48,1,17797580979541665792,"Learning",0.96
"522",700,"Learning",50,1,2.22320070142e+19,"Learning",1
"523",750,"Bet-hedged learning",3,0.89,4.48798814466667e+21,"Bet-hedged learning",0.06
"524",750,"Learning",47,1,5668544072340425728,"Learning",0.94
"525",800,"Learning",50,1,6.07358974e+18,"Learning",1
"526",850,"Bet-hedged learning",1,0.88,9.6783368e+21,"Bet-hedged learning",0.02
"527",850,"Learning",48,1,14054296817083332608,"Learning",0.96
"528",850,"Low activity",1,0.85593512,4.995599,"Low activity",0.02
"529",900,"Bet-hedged learning",2,0.88,5.96631475e+21,"Bet-hedged learning",0.04
"530",900,"Learning",48,1,1.2467249820625e+19,"Learning",0.96
"531",950,"Error correction",1,0.82160205,8464410209000,"Error correction",0.02
"532",950,"Learning",49,1,5255219618367346688,"Learning",0.98
"533",1000,"Bet-hedged learning",1,0.905,7.5260196e+21,"Bet-hedged learning",0.02
"534",1000,"Learning",49,1,5332280149591836672,"Learning",0.98
"535",0,"Other",0,NA,NA,"Other",0
"536",50,"Bet-hedged error correction",0,NA,NA,"Bet-hedged error correction",0
"537",50,"Mixed bet hedging",0,NA,NA,"Mixed bet hedging",0
"538",50,"Other",0,NA,NA,"Other",0
"539",100,"Bet-hedged error correction",0,NA,NA,"Bet-hedged error correction",0
"540",100,"Mixed bet hedging",0,NA,NA,"Mixed bet hedging",0
"541",100,"Other",0,NA,NA,"Other",0
"542",150,"Bet-hedged error correction",0,NA,NA,"Bet-hedged error correction",0
"543",150,"Other",0,NA,NA,"Other",0
"544",200,"Mixed bet hedging",0,NA,NA,"Mixed bet hedging",0
"545",200,"Other",0,NA,NA,"Other",0
"546",250,"Bet-hedged error correction",0,NA,NA,"Bet-hedged error correction",0
"547",250,"Other",0,NA,NA,"Other",0
"548",300,"Bet-hedged error correction",0,NA,NA,"Bet-hedged error correction",0
"549",300,"Mixed bet hedging",0,NA,NA,"Mixed bet hedging",0
"550",300,"Other",0,NA,NA,"Other",0
"551",350,"Bet-hedged error correction",0,NA,NA,"Bet-hedged error correction",0
"552",350,"Other",0,NA,NA,"Other",0
"553",400,"Bet-hedged error correction",0,NA,NA,"Bet-hedged error correction",0
"554",400,"Mixed bet hedging",0,NA,NA,"Mixed bet hedging",0
"555",400,"Other",0,NA,NA,"Other",0
"556",401,"Bet-hedged error correction",0,NA,NA,"Bet-hedged error correction",0
"557",401,"Other",0,NA,NA,"Other",0
"558",402,"Bet-hedged error correction",0,NA,NA,"Bet-hedged error correction",0
"559",402,"Mixed bet hedging",0,NA,NA,"Mixed bet hedging",0
"560",402,"Other",0,NA,NA,"Other",0
"561",403,"Bet-hedged error correction",0,NA,NA,"Bet-hedged error correction",0
"562",403,"Mixed bet hedging",0,NA,NA,"Mixed bet hedging",0
"563",403,"Other",0,NA,NA,"Other",0
"564",404,"Bet-hedged error correction",0,NA,NA,"Bet-hedged error correction",0
"565",404,"Mixed bet hedging",0,NA,NA,"Mixed bet hedging",0
"566",404,"Other",0,NA,NA,"Other",0
"567",405,"Other",0,NA,NA,"Other",0
"568",406,"Bet-hedged error correction",0,NA,NA,"Bet-hedged error correction",0
"569",406,"Other",0,NA,NA,"Other",0
"570",407,"Bet-hedged error correction",0,NA,NA,"Bet-hedged error correction",0
"571",407,"Mixed bet hedging",0,NA,NA,"Mixed bet hedging",0
"572",407,"Other",0,NA,NA,"Other",0
"573",408,"Bet-hedged error correction",0,NA,NA,"Bet-hedged error correction",0
"574",408,"Mixed bet hedging",0,NA,NA,"Mixed bet hedging",0
"575",408,"Other",0,NA,NA,"Other",0
"576",409,"Bet-hedged error correction",0,NA,NA,"Bet-hedged error correction",0
"577",409,"Other",0,NA,NA,"Other",0
"578",410,"Bet-hedged error correction",0,NA,NA,"Bet-hedged error correction",0
"579",410,"Mixed bet hedging",0,NA,NA,"Mixed bet hedging",0
"580",410,"Other",0,NA,NA,"Other",0
"581",411,"Mixed bet hedging",0,NA,NA,"Mixed bet hedging",0
"582",411,"Other",0,NA,NA,"Other",0
"583",412,"Other",0,NA,NA,"Other",0
"584",413,"Bet-hedged error correction",0,NA,NA,"Bet-hedged error correction",0
"585",413,"Mixed bet hedging",0,NA,NA,"Mixed bet hedging",0
"586",413,"Other",0,NA,NA,"Other",0
"587",414,"Bet-hedged error correction",0,NA,NA,"Bet-hedged error correction",0
"588",414,"Other",0,NA,NA,"Other",0
"589",415,"Bet-hedged error correction",0,NA,NA,"Bet-hedged error correction",0
"590",415,"Other",0,NA,NA,"Other",0
"591",416,"Mixed bet hedging",0,NA,NA,"Mixed bet hedging",0
"592",416,"Other",0,NA,NA,"Other",0
"593",417,"Bet-hedged error correction",0,NA,NA,"Bet-hedged error correction",0
"594",417,"Mixed bet hedging",0,NA,NA,"Mixed bet hedging",0
"595",417,"Other",0,NA,NA,"Other",0
"596",418,"Bet-hedged error correction",0,NA,NA,"Bet-hedged error correction",0
"597",418,"Other",0,NA,NA,"Other",0
"598",419,"Bet-hedged error correction",0,NA,NA,"Bet-hedged error correction",0
"599",419,"Other",0,NA,NA,"Other",0
"600",420,"Bet-hedged error correction",0,NA,NA,"Bet-hedged error correction",0
"601",420,"Other",0,NA,NA,"Other",0
"602",421,"Bet-hedged error correction",0,NA,NA,"Bet-hedged error correction",0
"603",421,"Mixed bet hedging",0,NA,NA,"Mixed bet hedging",0
"604",421,"Other",0,NA,NA,"Other",0
"605",422,"Bet-hedged error correction",0,NA,NA,"Bet-hedged error correction",0
"606",422,"Other",0,NA,NA,"Other",0
"607",423,"Bet-hedged error correction",0,NA,NA,"Bet-hedged error correction",0
"608",423,"Other",0,NA,NA,"Other",0
"609",424,"Other",0,NA,NA,"Other",0
"610",425,"Bet-hedged error correction",0,NA,NA,"Bet-hedged error correction",0
"611",425,"Other",0,NA,NA,"Other",0
"612",426,"Bet-hedged error correction",0,NA,NA,"Bet-hedged error correction",0
"613",426,"Mixed bet hedging",0,NA,NA,"Mixed bet hedging",0
"614",426,"Other",0,NA,NA,"Other",0
"615",427,"Other",0,NA,NA,"Other",0
"616",428,"Bet-hedged error correction",0,NA,NA,"Bet-hedged error correction",0
"617",428,"Mixed bet hedging",0,NA,NA,"Mixed bet hedging",0
"618",428,"Other",0,NA,NA,"Other",0
"619",429,"Bet-hedged error correction",0,NA,NA,"Bet-hedged error correction",0
"620",429,"Mixed bet hedging",0,NA,NA,"Mixed bet hedging",0
"621",429,"Other",0,NA,NA,"Other",0
"622",430,"Mixed bet hedging",0,NA,NA,"Mixed bet hedging",0
"623",430,"Other",0,NA,NA,"Other",0
"624",431,"Mixed bet hedging",0,NA,NA,"Mixed bet hedging",0
"625",431,"Other",0,NA,NA,"Other",0
"626",432,"Bet-hedged error correction",0,NA,NA,"Bet-hedged error correction",0
"627",432,"Other",0,NA,NA,"Other",0
"628",433,"Mixed bet hedging",0,NA,NA,"Mixed bet hedging",0
"629",433,"Other",0,NA,NA,"Other",0
"630",433,"Low activity",0,NA,NA,"Low activity",0
"631",434,"Bet-hedged error correction",0,NA,NA,"Bet-hedged error correction",0
"632",434,"Other",0,NA,NA,"Other",0
"633",435,"Other",0,NA,NA,"Other",0
"634",435,"Low activity",0,NA,NA,"Low activity",0
"635",436,"Mixed bet hedging",0,NA,NA,"Mixed bet hedging",0
"636",436,"Other",0,NA,NA,"Other",0
"637",436,"Low activity",0,NA,NA,"Low activity",0
"638",437,"Bet-hedged error correction",0,NA,NA,"Bet-hedged error correction",0
"639",437,"Mixed bet hedging",0,NA,NA,"Mixed bet hedging",0
"640",437,"Other",0,NA,NA,"Other",0
"641",438,"Bet-hedged error correction",0,NA,NA,"Bet-hedged error correction",0
"642",438,"Other",0,NA,NA,"Other",0
"643",439,"Bet-hedged error correction",0,NA,NA,"Bet-hedged error correction",0
"644",439,"Other",0,NA,NA,"Other",0
"645",440,"Bet-hedged error correction",0,NA,NA,"Bet-hedged error correction",0
"646",440,"Other",0,NA,NA,"Other",0
"647",441,"Bet-hedged error correction",0,NA,NA,"Bet-hedged error correction",0
"648",441,"Other",0,NA,NA,"Other",0
"649",442,"Bet-hedged error correction",0,NA,NA,"Bet-hedged error correction",0
"650",442,"Other",0,NA,NA,"Other",0
"651",443,"Other",0,NA,NA,"Other",0
"652",444,"Bet-hedged error correction",0,NA,NA,"Bet-hedged error correction",0
"653",444,"Other",0,NA,NA,"Other",0
"654",445,"Bet-hedged error correction",0,NA,NA,"Bet-hedged error correction",0
"655",445,"Other",0,NA,NA,"Other",0
"656",446,"Bet-hedged error correction",0,NA,NA,"Bet-hedged error correction",0
"657",446,"Other",0,NA,NA,"Other",0
"658",447,"Bet-hedged error correction",0,NA,NA,"Bet-hedged error correction",0
"659",447,"Other",0,NA,NA,"Other",0
"660",448,"Bet-hedged error correction",0,NA,NA,"Bet-hedged error correction",0
"661",448,"Mixed bet hedging",0,NA,NA,"Mixed bet hedging",0
"662",448,"Other",0,NA,NA,"Other",0
"663",449,"Other",0,NA,NA,"Other",0
"664",450,"Bet-hedged error correction",0,NA,NA,"Bet-hedged error correction",0
"665",450,"Other",0,NA,NA,"Other",0
"666",451,"Bet-hedged error correction",0,NA,NA,"Bet-hedged error correction",0
"667",451,"Other",0,NA,NA,"Other",0
"668",452,"Other",0,NA,NA,"Other",0
"669",453,"Bet-hedged error correction",0,NA,NA,"Bet-hedged error correction",0
"670",453,"Other",0,NA,NA,"Other",0
"671",454,"Other",0,NA,NA,"Other",0
"672",455,"Bet-hedged error correction",0,NA,NA,"Bet-hedged error correction",0
"673",455,"Other",0,NA,NA,"Other",0
"674",456,"Other",0,NA,NA,"Other",0
"675",457,"Bet-hedged error correction",0,NA,NA,"Bet-hedged error correction",0
"676",457,"Other",0,NA,NA,"Other",0
"677",458,"Bet-hedged error correction",0,NA,NA,"Bet-hedged error correction",0
"678",458,"Other",0,NA,NA,"Other",0
"679",459,"Bet-hedged error correction",0,NA,NA,"Bet-hedged error correction",0
"680",459,"Other",0,NA,NA,"Other",0
"681",460,"Bet-hedged error correction",0,NA,NA,"Bet-hedged error correction",0
"682",460,"Other",0,NA,NA,"Other",0
"683",461,"Bet-hedged error correction",0,NA,NA,"Bet-hedged error correction",0
"684",461,"Other",0,NA,NA,"Other",0
"685",462,"Bet-hedged error correction",0,NA,NA,"Bet-hedged error correction",0
"686",462,"Other",0,NA,NA,"Other",0
"687",463,"Bet-hedged error correction",0,NA,NA,"Bet-hedged error correction",0
"688",463,"Other",0,NA,NA,"Other",0
"689",464,"Bet-hedged error correction",0,NA,NA,"Bet-hedged error correction",0
"690",464,"Other",0,NA,NA,"Other",0
"691",465,"Bet-hedged error correction",0,NA,NA,"Bet-hedged error correction",0
"692",465,"Other",0,NA,NA,"Other",0
"693",466,"Bet-hedged error correction",0,NA,NA,"Bet-hedged error correction",0
"694",466,"Other",0,NA,NA,"Other",0
"695",467,"Bet-hedged error correction",0,NA,NA,"Bet-hedged error correction",0
"696",467,"Other",0,NA,NA,"Other",0
"697",468,"Bet-hedged error correction",0,NA,NA,"Bet-hedged error correction",0
"698",468,"Other",0,NA,NA,"Other",0
"699",469,"Bet-hedged error correction",0,NA,NA,"Bet-hedged error correction",0
"700",469,"Other",0,NA,NA,"Other",0
"701",470,"Bet-hedged error correction",0,NA,NA,"Bet-hedged error correction",0
"702",470,"Other",0,NA,NA,"Other",0
"703",471,"Bet-hedged error correction",0,NA,NA,"Bet-hedged error correction",0
"704",471,"Other",0,NA,NA,"Other",0
"705",472,"Other",0,NA,NA,"Other",0
"706",473,"Bet-hedged error correction",0,NA,NA,"Bet-hedged error correction",0
"707",473,"Other",0,NA,NA,"Other",0
"708",474,"Bet-hedged error correction",0,NA,NA,"Bet-hedged error correction",0
"709",474,"Other",0,NA,NA,"Other",0
"710",475,"Mixed bet hedging",0,NA,NA,"Mixed bet hedging",0
"711",475,"Other",0,NA,NA,"Other",0
"712",476,"Bet-hedged error correction",0,NA,NA,"Bet-hedged error correction",0
"713",476,"Other",0,NA,NA,"Other",0
"714",477,"Bet-hedged error correction",0,NA,NA,"Bet-hedged error correction",0
"715",477,"Other",0,NA,NA,"Other",0
