genome,merit,merit_given,gen,accuracy,door_rooms,exit_rooms,correct_doors,incorrect_doors,correct_exits,incorrect_exits,doors_taken_0,doors_correct_0,doors_taken_1,doors_correct_1,doors_taken_2,doors_correct_2,doors_taken_3,doors_correct_3, seed
"[56]vAxiBiglsopubkehpzcEDmJGmakzmAmfbwFakrteubHBoKnJxGoCEEzf",6,5,2605,1,5,0,5,0,0,0,0,0,6,6,2,2,0,0, 1
"[78]hebvsHEnvJHBbocCochKHqaIoebtLHeqHojjLBmqArBlezsmnzJwAGouvciuzKetkoaqsnhuCrnpdd",671,158,2528,0.771916,1232,281,951,281,281,0,281,281,351,351,600,319,281,281, 10
"[76]yCCuFikbpmunjmwcyHjuEDvCllDFvHJmnKbbzdHoctwdhwisgaGBzicyyegzbylFHBuzHnKJnweG",6,4,2541,1,5,0,5,0,0,0,0,0,7,7,2,2,0,0, 100
"[97]fHBoKgotJGqqaGoKGLguhIGiqnIseaytnDAupArAxHeoCyfgLxdGDJozCsCFjccvJlsddjggekyuKtkJfbswpgifBegaqwktC",6,5,2525,1,5,0,5,0,0,0,0,0,9,9,3,3,0,0, 101
"[100]nyCgodbgadlDeFydJlgHchosqzogBKkinrlteabygygdpadawuymmfBysxDoJGfJrGLcxGvdulwJjHEAKLouwdeesywEjbwhmvGb",10,6,2535,1,9,0,9,0,0,0,0,0,10,10,4,4,4,4, 102
"[77]iCfoIofyoLEDGpvGdqtcyEHpIoDrKCHwzJufwamshnjpkaiEJvfDCibqpajdgswmuJntLrfEHhboJ",462,93,2532,0.754135,907,222,684,223,222,0,222,222,265,265,420,197,222,222, 103
"[81]tozbpcyrvyHJHBlosqEBKcFjHwkrhHoJBEqLivFGkpdkoraxkvhGElDLGenevxCCJHlwomxnAFxewvbkf",11,8,2516,1,10,0,10,0,0,0,0,0,7,7,1,1,2,2, 104
"[71]iFoJHoqeKjdGhAaxyHoJgHoJLouylGzqFCexvskDiIfKhpIdzcFmDteycDwlJpCGHimnLFJ",13,4,2585,0.928571,14,0,13,1,0,0,0,0,8,8,2,2,4,3, 105
"[96]GlCmeaIiorIpvmeeuJeiwwlucLdkeDyKHhzhnJJkoxfDxDchczJbnviLowJdhfdkhAkgkwJylHcyfGhGpooKGGqkCCAGDwjm",6,6,2500,1,5,0,5,0,0,0,0,0,8,8,2,2,0,0, 106
"[113]qeFEHdAJHBouGCzGCvdmxrnbEfdgkmdoLaEjBlgiwtdhEqvpHkCqmBLHsytEABIGjFfDCLdACqzzmlpKvIfaHqsEGDybEzuojtrsDueFCiuxHgxEc",5,5,2519,1,4,0,4,0,0,0,0,0,8,8,0,0,0,0, 107
"[78]GoHcBcAcbGqHjrBrgzeoKnyGywFewghHEyDjnsdBroDlcqBzJkycjcrbquarfhmmuneukJAravxqnm",6,4,2484,1,5,0,5,0,0,0,0,0,8,8,1,1,0,0, 108
"[117]GbhHcocJGqgyeEnxrHFmhiCtwKzunlwnoDGBrGzxCJbxCvoqELdAdldwjAIgBLFpvGjmvJzHbDgtegfomCloeKLssJvGzymxEvomsgbcjGerwfApAGHaz",5,5,2527,1,4,0,4,0,0,0,0,0,5,5,0,0,0,0, 109
"[92]qcJkdeBcHClihyfGcktzplyAazjBdypqLraeKqhLLBubELynfapLfApzavBlcobLGHpceEAopceKpeeAjbccpkHcibgc",91,94,3424,1,90,0,90,0,0,0,0,0,110,110,41,40,125,36, 11
"[103]xHizHDfalzwfEcnzwacvpcEkvewrJEDnmybwpBIcdLovbjIgCdjzrcsGjpdegHcrbocqdmpBKGwxsEvHoireHGhooaoJemHoqABLqzr",17,7,2432,1,16,0,16,0,0,0,0,0,10,10,2,2,4,4, 110
"[88]inJDfHcoEoKfHoDFnLqsGzcCactiFcIpiDAynJiBjiaIkGumyqbrEezLywnBrvosoyojoxDaGcFbEgCuifaeomId",26,7,2579,1,25,0,25,0,0,0,0,0,15,15,3,3,7,7, 111
"[111]tcoeAvvpcJHlGBocJCDDxIhFKwgsneeisEgBbrkgohEhbuaAoqvJiqfkhBmIiuIaFellmpttnGEIdzbEtKrfpcBwvgcpdJwmzBnkkopIDpDFfLG",5,4,2542,1,4,0,4,0,0,0,0,0,4,4,0,0,0,0, 112
