genome,merit,merit_given,gen,accuracy,door_rooms,exit_rooms,correct_doors,incorrect_doors,correct_exits,incorrect_exits,doors_taken_0,doors_correct_0,doors_taken_1,doors_correct_1,doors_taken_2,doors_correct_2,doors_taken_3,doors_correct_3, seed
"[94]PBkSEfILCQfDEJidsudohJhFDalrlPjmQEMFAjHtkQoRDOxtalzsShCOlMGmaGeGgQuegENgEfwxfOLAawbHbMbKNJHbNG",6.1897e+26,2.36118e+21,7023,0.809859,142,27,115,27,27,0,104,104,120,120,223,119,104,104, 1
"[63]BrEoRxHNJGcSKBCycgnDPAmmrDzyeqOksMODokypJaNFkBcEaNrPoINvfjCqsjf",524288,2,3089,1,18,0,18,0,0,0,0,0,16,16,15,12,0,0, 10
"[99]HMzQlOKdNOHNJGCaHMsrdhiFcqwmdespdzFjPaMxQetmMoAaABExIzBGEFtMazMdlhGpPfbHmMFJgAbNtgiolutAojKHAdbIwAA",16384,2,2883,0.933333,15,0,14,1,0,0,0,0,13,13,13,8,0,0, 100
"[88]fdGHOKNJqSrqMMsffjsGShjhPBvAwjHiLpvkqBqRDrdsRjguQmIEiwpFglNaBnGzfsggBpjGOBEPzKiiExOHGiSy",1.04858e+06,2,2951,0.952381,21,0,20,1,0,0,0,0,4,4,21,18,0,0, 101
"[82]BCpkHExKFMnufwwmnmPArexHOKHbEPDNJqLhdxMdSrvObtibmBuLASJKDuILGqeImqKyCqGOcbkJBNdozm",1.26765e+30,3.86856e+25,11374,0.776536,179,40,139,40,40,0,40,40,45,45,95,55,39,39, 102
"[131]jckewHOLHNJqIGKqdzzxSgDFbvROFiHlOuEQzpHEyEfuhNHomqjfnHSLCgwCbjKxamSSOggeHNppaOoHvatbDkOHzEeHBjznsyCohxqdniJSrCSDDMRKphaSIrBiNmGfbkx",5.31691e+36,1.01412e+31,7687,0.807107,197,37,159,38,37,0,88,88,121,121,87,87,193,104, 103
"[76]ESHGRKqJqeHivbpoGtifOoeqEpyjFKfGJgbHDafaxaeIweCopHuGlGwCfwRtISfLewHEoJSKFaHb",1.54743e+26,2.36118e+21,6993,0.765432,162,38,124,38,38,0,38,38,48,48,76,38,38,38, 104
"[74]vQaINGMQPKzpqHHcRLHNJCSEkcuypyPnOztqsytnEJCrOMSavgbdsSGpzivvRDyCQMawwlBKQk",8.50706e+37,3.16913e+29,8734,0.861272,173,24,149,24,24,0,24,24,62,62,38,38,73,49, 105
"[56]CnbRFtECQgHCDPJMHcMcLHNJPQCIKGSeMnqBMiNIERFdzpBRubfkAfrL",1.03846e+34,6.1897e+26,12145,0.797872,188,38,150,38,38,0,38,38,59,59,38,38,91,53, 106
"[105]jcHaRKNJHvaOKHqILHSfOGCInAMrvOSebyLCFAAyHLqCDBMLyRMxkCjAmamPQkykdNMQLdxfhEaQhqKamwCRgdikHuSclnRsRznKjgqRH",5.44452e+39,4.95176e+27,12634,0.807512,213,41,172,41,41,0,41,41,56,56,116,75,41,41, 107
"[94]GHQaCNDKHqaJHcnGEqqlIuJqFtHHEomDQLbrvIxOPnxCRMtQjrhJKFzefoRskitDqKrfcBnyILqxmwiRFFMzNOfylFbgrp",1.66153e+35,3.96141e+28,7764,0.75,232,58,174,58,58,0,58,58,58,58,116,58,58,58, 108
"[138]LnroKDgtBFtGCKSelbKgnfjnRvsItcoActEyvaOfggyHgtblwAPKaBfobMKtkBlgSesBqbjbpjoLqcJqrOgNNQaIMgILzrsnMnvENfMxRBxNCmKLJFwdfCDqvggcsDyQRjcGPnHipv",8,1,2678,1,2,0,2,0,0,0,0,0,0,0,1,1,1,1, 109
"[78]HNJQOOKHPDqPIQaHLocBHqgCyqnuxHGfICEHsePyMBkgILzgSCmPKoiDhoIqCbNaeHkQRkbLSRHPdR",6.36574e+88,4.31359e+68,11098,0.996622,296,1,295,1,1,0,1,1,92,92,109,108,95,95, 11
"[103]KtFsmHGPIMQGoJhCKtCutqlaOwubyBbfheHPvbKMOgbsnHEdnQccLQGtGHMOHbbPcbzFiwrMSeujbrAqOmiGMusGozFwpqqIADGOytO",512,1,2768,1,8,0,8,0,0,0,0,0,7,7,1,1,0,0, 110
"[110]fMHNJGQvjOBmQKqirGgjGJpkOBDEwIjzGprdCJiySOqhFQsvRIOmmBDCMxDRENttOSjvIDfBRrJPpjeyezMHErxPIlIownuzOaiuzzgaIytwiM",524288,16,3207,1,18,0,18,0,0,0,0,0,7,7,11,11,0,0, 111
"[73]kBHMKNJHbNGNJOKHBqILCvxIJzaQFwCQbdEfGdkmoSpSPFkttGAryfmdgqyqFFsKNxDLxrjNJ",4.05648e+31,9.67141e+24,7142,0.732143,224,60,164,60,60,0,185,185,171,171,389,204,185,185, 112
"[104]bPryhsHNJSLGEHDePdoPzJnERIaoRaqIKqJfLdklmHNBGwaKBrvxLDjMEBGkHFzPdHthQxzOzCHKFhmyNColuPkSligmotIilHmnbvPv",1.58456e+29,3.77789e+22,8554,0.785714,168,36,132,36,36,0,122,122,128,128,122,122,242,119, 113
"[98]HOLHNJkfGqPcvdbbIfKuPeKRgKMxGdKLockPbpHDrSyoaHhHgaefInQQewCapkJnnSfQqfMPGIMSfpmsccprjdSoGKbSdzFdrn",32768,8,2836,0.9375,16,0,15,1,0,0,0,0,10,10,0,0,6,5, 114
"[85]bHbQcctNJSLEHoaDNdINERiveDyfLFqaxlxxIqmtsDErHJvbGCrdekbwnRpqyNfJpAeDIyDGAuoEubLoFseKF",2.47588e+27,4.72237e+21,10439,0.792208,154,32,122,32,32,0,32,32,42,42,31,31,81,49, 115
"[85]LGqSrtQBwOsetCblNydIdleNhojNDuomQeobiskoDNhMAjtRbNlqzABBkddeuwjSCuqCfndIMlMumEoJdIPgc",4,1,2634,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1, 116
"[94]DRveSNByGIJJlpeQsipzwPgCvsezHhItEnmGiQaJhBHPdORICApjGcNJHESwabefKQzHjcdOKwebcdHbwcqbIDadRNLOuH",6.49037e+32,9.44473e+21,11043,0.772727,198,45,153,45,45,0,45,45,56,56,98,53,44,44, 117
"[127]vFpGHoJSLHNJOCNqIKSrdQitlmrtnNpikydlruaoKQQsgwDOHybjvLDNzhhDhocHrcNhDmdBzJlCbEIlHbuFasoExRBbejattdjKuGjuNDpCjRlgAExecJePLkbLRKJ",4.15384e+34,6.1897e+26,7862,0.771429,210,47,162,48,47,0,276,276,271,271,276,276,589,312, 118
"[141]dHsRxjAPwExxHPIOKOqMDJqFwgOcsLHNJNGMKqtDGimMzgOuJhqzkpnyGShjedbqNHLhyeNQiRypxkDDojgCCGApzvbhMlNAveheCmhcPHxzCwjAwJzBrsCNaoxuRlseucQMElOqFwszO",2.12676e+37,4.8357e+24,11493,0.794258,209,43,166,43,43,0,160,160,206,206,349,189,160,160, 119
"[117]kOunrRBOxGHzNJqqjhaLCsNANrrENNSkMlCEuadkHFKlgObCuyfDjfatPLymMCtsbiLxhyKfwBxpDenKvFEGnPDvHtGMcSECMGECEztIRskpwbwIHwbvK",2.09715e+06,5,3216,1,20,0,20,0,0,0,0,0,9,9,0,0,14,14, 12
"[109]HNGvcSKqNHxAHrIyvibMhqoKbQweRohvzegNDRDsriffbNnhxwQNABDLbdJhaIdAuncsGnpznasybdkQJGMGGzfeuvHCccatBCJoJcFHPRqIL",2.02824e+31,1.88895e+22,11155,0.819876,161,29,132,29,29,0,29,29,52,52,80,51,29,29, 120
"[76]HRLHEtNbnMxymnlsHOfGoJCAFigwEDhoukwynGfqoJDtluDxBRDOrmIClOvKOLfyfHmKKceDgGce",512,8,2987,1,8,0,8,0,0,0,0,0,8,8,0,0,0,0, 121
"[91]RCNLSIhLFqRqSBegNLobeHRKHPINJRbdGgSeQFbIcgAlMdewHIJqnvSjxlafppLOqNEpbjcgyJEdfNgMiKjmjzHgiBK",3.96141e+28,5.90296e+20,5848,0.783133,166,36,130,36,36,0,36,36,49,49,81,45,36,36, 122
"[100]zAawtRuRKhBBHNJGCQxSrtOLNzOmEqjQBDrBfLpRoFEzFMlrNqdvBxjIslOiSAFLfjNoLouGOtcePHkGAecJIaofwjvcwbixgsCp",16384,2,3000,0.933333,15,0,14,1,0,0,0,0,8,8,8,6,0,0, 123
"[76]HkicFHMLDwwjooJHPDqtHuIKmSBfGAdBnmqlBfbhRNyPxpQHaCQBNrkKGeyiCFoDqdGDvGSwgvSP",6.49037e+32,9.67141e+24,8602,0.767327,202,47,155,47,47,0,47,47,45,45,47,47,110,63, 124
"[141]DjnPOfpKEuHMLHOqNJNqDejPkzKRmRGIKqLMqIwrqjFyfihvgRrmuPGOflDnzlqiSgAKiHHbxwNmSuJDqpynKGzgACghBunMxaHDCQLbpvlDlxGxHcJEbzHOxmtHNhFpNJiGIldNgfxCz",1.62259e+32,2.41785e+24,11412,0.804598,174,34,140,34,34,0,34,34,53,53,33,33,88,54, 125
"[94]rhfuhRuxhHGBsNJHGqRLCQkKwkexiullgjOAxKmsNuxpSfIPssBeFMzHnSxGRjxNLKyElplLeJFpdSyidAwRuJoHqLzpJC",1.67772e+07,5,3031,1,23,0,23,0,0,0,0,0,12,12,0,0,12,12, 126
"[83]GFfNbJHSLIwaHSFfKqDhrOehJwhHMEekSAbpizBlqIcGNPmmMSFNzMiRokLDfLvjCdDyohvFprOpkFiaIHR",2.81475e+14,2.68435e+08,5936,0.655629,151,52,99,33,52,19,71,52,47,47,33,33,52,19, 127
"[108]KKxGOOibEHDGqBxGnElClhlpljAIkntbrDSIMoJhgukRaebJlDNatsSojSOueLSuteEmoxfFBuQdypiFRkRrkbecHPPzAqJgvENbknLySxHz",8,2,2663,1,2,0,2,0,0,0,0,0,0,0,4,2,0,0, 128
"[105]ADGHsOLyPuNJGHqxyngenLFSBftgrfjIwmweyztbwixDAxjpKCMCRJlkeqKbswLcRSvlntPNloIKgtagxarBpGaCxtIkEsSfPzykmIkJP",16384,4,2896,0.933333,15,0,14,1,0,0,0,0,10,10,0,0,5,4, 129
"[84]hwGHcNnRJoLCApIdqvCPqODGRDzoLDeNSwgEmAjoxvfemwqSOhDQrmQAoQdGQcGxaLczvhErMekyqfASpnbq",16384,1,2972,0.933333,15,0,14,1,0,0,0,0,6,6,0,0,9,8, 13
"[101]HHRxRKoANJGHqFPuhszptqEHwOlsojaAacgjhwKEkPEnsIOIRQhwofcCrBgCcNnAwSDMRFAOcgGIStmxjSpsEhcmuJsegNOkfMnrS",2048,1,2928,0.916667,12,0,11,1,0,0,0,0,4,4,8,7,0,0, 130
"[105]tkBSagqDkzsCEznGHvcMKCBteKJyLRqltfShwDjdpjzgwsxOqyseeCENSsaqnotfkstEnjPyIhPFcHNJqILCnPHKllBDNpMyxSrvAIbDl",1.01412e+31,3.77789e+22,11475,0.814815,162,30,132,30,30,0,71,71,77,77,171,100,70,70, 131
