genome,merit,merit_given,gen,accuracy,door_rooms,exit_rooms,correct_doors,incorrect_doors,correct_exits,incorrect_exits,doors_taken_0,doors_correct_0,doors_taken_1,doors_correct_1,doors_taken_2,doors_correct_2,doors_taken_3,doors_correct_3, seed
"[103]GyBzfHcRbjSgaNhxJbFqslRcxonIwAtsuJmBijqeFrEhKajqbvIxoezrKHoyegaomNqRCIFbRLbmMkgkRmHNeEFktwHrBQpjwptyuLO",2.20131e+14,1.19851e+10,1323,0.855072,207,29,177,30,29,0,71,71,273,270,158,87,83,80, 1
"[99]xCcknkSowovqsLuHRcGxEaDGIkvcpmOjHiQbkFLGPBHMDptHOjfcSfidrfHxJHQfhoeHSLowHoOLHMFEgiPcJqqOxbxxPuIpQOK",5.05397e+18,4.57195e+10,1895,0.790909,330,68,261,69,68,0,68,68,124,124,68,68,138,69, 10
"[98]bhtAvzatbHrReKHEEcqPArJSwwvNCfHNJfReMmHHRLEQjOQcMRqAHciuRrPIsezhFStLFlcoASoyzzrbroGtmMONbvcnhkyzsR",2.36364e+13,5.32245e+11,645,0.844221,199,30,168,31,30,0,58,58,192,192,67,66,118,59, 100
"[99]HgSHHSAMPdIrmldHbvfSgFKySRcrRokyssMpkQHtuNJmdHlHbRLdHPDEmqgkdfLOEcwOvEPKrgfjlutvnxggmRCwjHGvhszwEJA",1.18305e+29,2.34084e+10,2758,0.782074,569,124,445,124,124,0,124,124,195,195,125,125,249,125, 101
"[91]vCBjyrCNBCyFwdzFMcAlRoJEDnbESBesCNhMDqSbkomrJSJcHSvcKHNCPQqPILqJwKNpmuqFoNPLCPQzvGLPyobsEyO",1.18305e+29,6.19615e+12,2703,0.77551,588,132,456,132,132,0,132,132,184,184,273,141,131,131, 102
"[86]cNvGnOiefHvoGRKNNpcsJhiyMRwgFhmDtfehoPSxgfGPsaFJHRLNJwHOLOCPFgQecfuxaSaImmRcKGKDiHCSxE",7.14367e+10,1.19851e+10,2990,0.853503,157,23,134,23,23,0,23,23,87,85,24,24,46,25, 103
"[79]jSnzaNudmBapcuPfpEaDuHoixvbRKiEjhSxpPdQInfjudLuoxoaGncOBtEAMbQiwrNFtHRbKNJPclMB",1.18305e+29,2.92605e+10,1307,0.752827,4422,1093,3329,1093,1093,0,1093,1093,1175,1175,2155,1062,1092,1092, 104
"[96]BxDdeoJHNqKHQaIOCNlNqLHCtMelIbOsjHkvoeQeradfqOgyCAuJKLwbqyeubwhixrmREbuPxzrPReoeuGKnmMLrORCmKbrA",1.18305e+29,5.3743e+14,1995,0.751432,3142,781,2361,781,781,0,781,781,813,813,1549,768,780,780, 105
"[84]DiumegfyBbwANJGHGaSBKCujPhfOqFBGHfByctFlvoCctSQcSHlcKNErFGukNymarLLomFyruQQmMAhkEjQD",11.6415,2.44141,1691,1,10,0,10,0,0,0,0,0,8,8,2,2,0,0, 106
"[104]HPJwdHgMFQJHSKqrjACNhbzwNpvoAeBgiKLSPxhESxJObvdILSCJQrzAtqRCipEyinkyMkeCFNrSruQQQJRSozDyMItlghwKdvxuJSvD",1.18305e+29,8.31633e+11,3142,0.755857,1622,396,1226,396,396,0,396,396,457,457,770,374,395,395, 107
"[102]wHSRKhkjBaNHMfBQfkklHmklQQEPlRGOGoDvNIpRhzleLqqHxlxckEJjnccRHMLSHdAxuubvyFOFdrHuhOLHOHbRuPIgAjloHodwFd",8.47915e+17,2.18008e+11,934,0.782209,326,71,255,71,71,0,97,97,214,214,101,100,181,84, 108
"[108]jrccGHtcQcldtacOnrtGfocEPirRatdkifevHQSrgQcDcENDRKzBMrSShtJzhoadhPcRjeHNSxerHBKhoqEubMclRyvBkhIHchLnHkryPkyS",1.18305e+29,1.1162e+11,900,0.772492,967,220,747,220,220,0,220,220,284,284,463,243,220,220, 109
"[96]rQCoNQaejynieQGPIsoEFwlopQBdeiMomeaPctcfBjpNpymiRLjjlelkcrwERKApbFiRiQBmfxRjHNJpkwbdBueoutbcHBQx",1.18305e+29,8.31633e+11,725,0.759047,2266,546,1720,546,546,0,546,546,596,596,545,545,1125,579, 11
"[102]HrpxubcfdwneeuRfLHNclQhQccaCNQQwRGBsMakccHhaPIRMHRPtRbKHcSAohoeOxHcozNbJHScynShNecocRLAjMkkeapeRubcchb",2.34084e+10,3.69319e+13,578,0.83125,160,26,133,27,26,0,73,73,177,177,75,74,141,68, 110
"[90]jQfIDyByzEhgDatigAwgpRDyBGaRKOSHgQzRKrMiNuDaviyJCDPrPJAtgjbOPJDSaOHguBPHPGRdLRHPObqtDOphce",1.18305e+29,9.68148e+12,1249,0.749521,4176,1046,3130,1046,1046,0,1046,1046,1033,1033,1045,1045,2098,1052, 111
"[79]szGsAkaladPJGmqffxahQlkOgglAHojSKQPyBSgfAxNJHRLQEGqIAfKpsCSNNfsRALOPjJPbirdsauF",1.49814e+10,55.5112,889,0.856164,146,21,125,21,21,0,21,21,83,83,22,22,41,20, 112
"[96]lRaPnlodRcLMylQQlHyReqHPIsvReoadrHcPfwaRsMcxRPnacKwcuFFoENNuHBpspMppEyiHrPGJmRebvQgiHspbxFHcwENe",1.03954e+12,1.49814e+10,673,0.828877,187,31,155,32,31,0,83,83,270,259,83,81,154,81, 113
"[76]wGyjrdtQRfMrmvHoJySKHJNJhOAfFRJEGHqdRPnzvrstmCsKhbCOHrLpGIPoduDvfFoQhGllgtEk",11.6415,4.8147,1018,1,10,0,10,0,0,0,0,0,15,14,4,3,0,0, 114
"[91]HhsaRcNJyOpphHEnSgLDNvxbyBOQmFuFmAHNwnyPIudDeHwAQxswCBNAQOnDsfDSGJdSLSxPBznpDpfkifNlMOQKOQH",1.18305e+29,1.49814e+10,1388,0.761689,663,158,505,158,158,0,158,158,192,192,158,158,313,155, 115
"[96]FxRLNJzdHGGHSBAagRlmgKnjbHCkiKgeKpfipLmfbOmiLjmcAunJbHPiJGraEScIOkepyPCGtenERfwvLaqsiJlkKIkmjudh",2.01076e+09,4.8147,1085,0.989691,97,0,96,1,0,0,0,0,64,64,19,18,21,20, 116
"[108]MzHOkMKanJmmAtyiRQEHifarFRdDenarmQwDIbSdIDaErlNsPOLHQHbANsPIdOvHeMRtaOLoiefhOGtokfkpfuDKRAPPqCjHfROBMpLCAoFe",8.23609e+08,522025,951,0.864,125,17,108,17,17,0,31,31,156,150,34,34,79,54, 117
"[92]BHcMnbFFxFEHgFdxNIpQEjrHRvRKPqsDesyAKghrBLRMvwBAuoEHxOMEfepiHAcAFiRfCnGqbuSrFPdGosihQleJLHRL",5.6598e+07,652530,930,0.700508,197,59,138,59,59,0,59,59,83,83,25,25,89,30, 118
"[90]FAoziuFHzcljeneOKJzoqNcGfvPPbbPGMcFafEvRaacyHBlcCffonfcbOcLOcqdvPcIkQvNgjtHcaMvexBscSslhbP",4.95692e+12,2.51346e+09,703,0.842105,190,30,160,30,30,0,30,30,109,101,31,31,50,28, 119
