"","trial_number","genome","merit","accuracy","genome_length","door_rooms","exit_rooms","correct_doors","incorrect_doors","correct_exits","incorrect_exits","doors_taken_0","doors_correct_0","doors_taken_1","doors_correct_1","doors_taken_2","doors_correct_2","doors_taken_3","doors_correct_3","seed"
"1",0,"[102]GyBzfHcrbjSmjakhxJbFqQNHxscMHgGIImdiRflEfEdGactoDHxaMorKHogeECbomNqRCIrboRjmMFgpRmwidwRdtwHrBujoabtuLO",71436700000,0.84472,102,161,24,136,25,24,0,24,24,83,83,50,26,28,27,1
"2",1,"[102]GyBzfHcrbjSmjakhxJbFqQNHxscMHgGIImdiRflEfEdGactoDHxaMorKHogeECbomNqRCIrboRjmMFgpRmwidwRdtwHrBujoabtuLO",4909090000,0.844595,102,148,26,125,26,23,0,23,23,78,77,47,24,26,24,1
"3",2,"[102]GyBzfHcrbjSmjakhxJbFqQNHxscMHgGIImdiRflEfEdGactoDHxaMorKHogeECbomNqRCIrboRjmMFgpRmwidwRdtwHrBujoabtuLO",1.39525e+11,0.850299,102,167,28,142,28,25,0,25,25,84,83,57,32,29,27,1
"4",3,"[102]GyBzfHcrbjSmjakhxJbFqQNHxscMHgGIImdiRflEfEdGactoDHxaMorKHogeECbomNqRCIrboRjmMFgpRmwidwRdtwHrBujoabtuLO",23408400000,0.847134,102,157,27,133,27,24,0,24,24,84,83,48,24,28,26,1
"5",4,"[102]GyBzfHcrbjSmjakhxJbFqQNHxscMHgGIImdiRflEfEdGactoDHxaMorKHogeECbomNqRCIrboRjmMFgpRmwidwRdtwHrBujoabtuLO",11985100000,0.870504,102,139,17,121,18,17,0,17,17,82,82,37,20,20,19,1
"6",5,"[102]GyBzfHcrbjSmjakhxJbFqQNHxscMHgGIImdiRflEfEdGactoDHxaMorKHogeECbomNqRCIrboRjmMFgpRmwidwRdtwHrBujoabtuLO",8.31633e+11,0.848315,102,178,29,151,29,27,0,27,27,90,89,61,34,29,28,1
"7",6,"[102]GyBzfHcrbjSmjakhxJbFqQNHxscMHgGIImdiRflEfEdGactoDHxaMorKHogeECbomNqRCIrboRjmMFgpRmwidwRdtwHrBujoabtuLO",9588070000,0.847682,102,151,26,128,26,23,0,23,23,81,80,47,24,26,24,1
"8",7,"[102]GyBzfHcrbjSmjakhxJbFqQNHxscMHgGIImdiRflEfEdGactoDHxaMorKHogeECbomNqRCIrboRjmMFgpRmwidwRdtwHrBujoabtuLO",9588070000,0.83871,102,155,28,130,28,25,0,25,25,81,80,49,24,28,26,1
"9",8,"[102]GyBzfHcrbjSmjakhxJbFqQNHxscMHgGIImdiRflEfEdGactoDHxaMorKHogeECbomNqRCIrboRjmMFgpRmwidwRdtwHrBujoabtuLO",9588070000,0.83871,102,155,28,130,28,25,0,25,25,83,81,48,24,27,25,1
"10",9,"[102]GyBzfHcrbjSmjakhxJbFqQNHxscMHgGIImdiRflEfEdGactoDHxaMorKHogeECbomNqRCIrboRjmMFgpRmwidwRdtwHrBujoabtuLO",23408400000,0.842767,102,159,28,134,28,25,0,25,25,85,84,49,24,28,26,1
"11",10,"[102]GyBzfHcrbjSmjakhxJbFqQNHxscMHgGIImdiRflEfEdGactoDHxaMorKHogeECbomNqRCIrboRjmMFgpRmwidwRdtwHrBujoabtuLO",14981400000,0.847682,102,151,23,128,24,22,0,22,22,79,78,48,26,25,24,1
"12",11,"[102]GyBzfHcrbjSmjakhxJbFqQNHxscMHgGIImdiRflEfEdGactoDHxaMorKHogeECbomNqRCIrboRjmMFgpRmwidwRdtwHrBujoabtuLO",3141820000,0.842466,102,146,26,123,26,23,0,23,23,80,79,43,20,26,24,1
"13",13,"[102]GyBzfHcrbjSmjakhxJbFqQNHxscMHgGIImdiRflEfEdGactoDHxaMorKHogeECbomNqRCIrboRjmMFgpRmwidwRdtwHrBujoabtuLO",18726700000,0.847682,102,151,22,128,23,22,0,22,22,79,79,45,23,27,26,1
"14",14,"[102]GyBzfHcrbjSmjakhxJbFqQNHxscMHgGIImdiRflEfEdGactoDHxaMorKHogeECbomNqRCIrboRjmMFgpRmwidwRdtwHrBujoabtuLO",23408400000,0.842767,102,159,28,134,28,25,0,25,25,86,84,48,24,28,26,1
"15",15,"[102]GyBzfHcrbjSmjakhxJbFqQNHxscMHgGIImdiRflEfEdGactoDHxaMorKHogeECbomNqRCIrboRjmMFgpRmwidwRdtwHrBujoabtuLO",23408400000,0.873239,102,142,17,124,18,17,0,17,17,85,85,37,20,20,19,1
