genome,merit,merit_given,gen,accuracy,door_rooms,exit_rooms,correct_doors,incorrect_doors,correct_exits,incorrect_exits,doors_taken_0,doors_correct_0,doors_taken_1,doors_correct_1,doors_taken_2,doors_correct_2,doors_taken_3,doors_correct_3, seed
"[95]wxEkHRLyulfFdpShGHNJqLMIdJGzFajmiBcBqzELrQPlcredaPvQgOCdadHSfpuAnnFxiepbMuJAHImgtEOLjurixDlBmIl",262144,1,2938,0.947368,19,0,18,1,0,0,0,0,10,10,0,0,9,8, 1
"[84]HNJMKHPDqnIoHpfMLoceBHqLHbqGSduAgQHQeugPqPPjoIhBAoDAEuOJtGBSHGfrqjzDFbyQavSwGHneRChd",2.03704e+90,4.63168e+77,10093,0.996845,317,1,316,1,1,0,1,1,109,109,114,113,94,94, 10
"[79]mtzhRKHNJGSBSLHSjCRpxJxwqShpSvsAJItvokPIdyGRzNcmowqsRrvBjBsBodfsRkOPSQIvygSwurb",1.42725e+45,1,3378,1,149,0,149,0,0,0,0,0,40,40,46,46,63,63, 100
"[187]opHQNbiitnMcGvveRaCQkDfHJjEJxjMIumIOsQMdHszLAqjzxGDNwxGIGDqNHwByNqpfEdSrrsimPmKPHMLhARcJOcBxwpkmybaGQeCQythrPSNPwCABmmMeoAhEzmOxMnGvPIPKHOLndNhcHqaJqyBnnpEcBGgIhHPlAQcLjKNJawSGtqnkzENsmad",2.03704e+90,2.03704e+90,4244,0.731608,734,197,537,197,197,0,197,197,172,172,197,197,365,168, 101
"[113]KaGqtuucSEJbmdIGhNgcAyNJwoyjuhLFNuqDEuqQKowJwcIINHSpHyhhrvnyPsuRrsSdqzJcyMvGbBRKKcGleAjpgGwkmfLgPavgIiEywthlINwbC",4,4,2636,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0, 102
"[80]GexaHpGfHRKoNmHPhOieGMbNJyqQHlQszhuQJHgEqgRzAPgCfjflwMQoGDEwJCnOvxaovHMGndsfQeFj",65536,1,2902,0.941176,17,0,16,1,0,0,0,0,12,12,5,4,0,0, 103
"[81]ksGHNJSLaBCBRypPqzPtQchRvgBPhtLAyzIeQlCHOsSowlgjuDAqGpbtuqfCRIsImhoHMSImvDFlCJyCQ",1.67772e+07,1,3106,0.96,25,0,24,1,0,0,0,0,16,16,0,0,9,8, 104
"[103]HRKzFpwgtuHGMCJCPSoHAKfcParBDNxNiIkhzcIDdveLpJcLgiaBsCqzsxGadPiegmHeEyAJSaHtKovHHvsAFyIaBkjyxyarJtexPFN",8192,4,2926,1,12,0,12,0,0,0,0,0,11,11,1,1,0,0, 105
"[85]rywsHRKNJHOqNqILqJDNDmCOQnmdwkGOyxQGRPvCLcweqbozBMexsvybnbORysFQDsbffKAdMzLNMHcInlugO",1.1692e+49,3.02231e+23,3942,0.766447,304,71,233,71,71,0,71,71,78,78,156,85,70,70, 106
"[60]HpeOfNhOctbGHGfNJSLBCDeQNnAtsNGqapBoqLBwjHFkgbbLFkHkRBNMOgHe",1.04858e+06,2,3129,0.952381,21,0,20,1,0,0,0,0,13,13,0,0,9,7, 107
