genome,merit,merit_given,gen,accuracy,door_rooms,exit_rooms,correct_doors,incorrect_doors,correct_exits,incorrect_exits,doors_taken_0,doors_correct_0,doors_taken_1,doors_correct_1,doors_taken_2,doors_correct_2,doors_taken_3,doors_correct_3, seed
"[99]HMfaHzezOKHFOCujHcicMpQOeDeJvotDusPFElNQJphHrHiGxhtyFOJEgOiesPjPegPndaldkNIOdFHMLHRDPSPhhnvEJBpJQPE",3.17243e+12,1.19851e+10,1676,0.885542,166,19,147,19,19,0,19,19,94,94,47,28,25,25, 1
"[97]SKgAyPyPsQbjnfmayOHDtvOhGntCSfsIsyvqvxvjsynFInHxweqCtcOQgDujgPduAlxOHpobEoaLsePGoJkeHgRAeNIzPpRDH",1.13805e+17,3.65756e+10,2702,0.830189,265,45,220,45,45,0,167,167,472,472,184,180,346,179, 10
"[110]HOKGENJCaDbEuywtQdDldMHtSnQSfuiwQnqMLGMfOCIcbGlIvglJDAxecKsJxSaRuSFOFcuEqepjmHaOfzCJJxEtuzfLByuOOwuiOeEeaCpeIc",69.3889,1.25,2903,1,18,0,18,0,0,0,0,0,14,14,4,4,0,0, 100
"[110]IHcQbhtfafeobLoeGEacDxAGqtAPGRsnoCrRngeieHOLHNJsPIHEeRcKHoDKajehfqRkQleDfxjKKeiKLzHfwOkFdjcccCpqMnRlPrxkfCciqP",2.4334e+22,5.05397e+18,2677,0.810811,370,70,300,69,70,1,210,207,402,402,381,215,248,210, 101
"[110]HJpIMLzHtoJHSKHPFqMtNDwflawFRhEqOtlJkbLSuFNIhuhLQDLGDiASgdJwBKjtngNOgllhfovNhyilaRpvlEhMOcSwDbBswQubfEdvkqROxf",1.18305e+29,2.75164e+14,3783,0.78125,640,140,500,140,140,0,140,140,210,210,290,150,140,140, 102
"[140]jJHymMKcHPtGqsgwjaEBBrsLlHOjIcMHcmQOFkArPKqOJffonsuraKpQzSMeQPxnQHaodpwrkCfljwdzPdQBpAtILmqaKenNxrdcmuDuLMnKujCgDJpjAwrOsbGtxckKdDAbsQONKsHR",69.3889,2.95312,3015,1,18,0,18,0,0,0,0,0,18,18,6,4,0,0, 103
"[101]EicbCdSHooENMzRLPqHRDkckRGQeSJEDOdOopSqmQcGxvcDDFuslktJRaLILaOcyzEbHcqycsdvpalicwREftvkaafxOcKHQdtPIo",1.67222e+21,1.51273e+13,2975,0.995455,220,1,219,1,1,0,1,1,112,112,48,47,60,60, 104
"[64]QmHaHcRljQbSzcqEalcsOpJDAefeynccIuLHckOcSjPJExchRGaNIHSkcKfEwccH",1.22197e+16,5.71494e+10,2117,0.836735,245,40,205,40,40,0,58,58,193,193,126,76,74,65, 105
"[102]EgdPNlfAMByPEOuwcCKFzevEEJfFGfqibvlDLImopecuHcRcfeKMIpfbKNcJQcJHqRNSepJFPGQrAuEjHFkNELFuNtxevnOEHNJOLx",2.72509e+11,1.02951e+09,1753,0.717472,269,76,193,34,76,42,195,127,199,199,115,68,83,70, 106
"[84]JjccvHOKHNJqILqaNLBhoBpKlwOoSHbCRBnsSskQMvgfLBbmabqbhyHkOPKmzzSwOwGMmMhlCGOcnpqHoFcO",1.05989e+18,7.21326e+13,4081,0.793651,315,65,250,65,65,0,65,65,126,126,124,59,65,65, 107
"[114]vcqvGxCEzshesxSLklRDzvGsijFvCOMSAlvACEpFgluBxoIbpnkPDceDbbgqtHupleAFafzkfwvIjAaIcIDBdhQLxvbHPerFBjGdmisnHAcHNJGOKD",69.3889,2.25,2860,1,18,0,18,0,0,0,0,0,15,15,5,4,0,0, 108
"[88]AvaERDhJHbSLHNrQuQucwcfDyegFDmrNIOqKecOoOJyRlzjzbHShuyNfgnMgFoKzBjfSzpgGFQPbOuhQiJHQqNzd",1.23388e+19,6.25651e+15,3444,0.824503,302,53,249,53,53,0,53,53,126,126,55,55,121,68, 109
"[93]JHlydHeEPIMLtHOKhHPFNJqgenFsfaKlDgGpOpvvaoRpEaDSLKbxGgaptivHjcsfkKOlJzMvwbBcjheMlMNgxKNhuKAmk",3.57556e+26,1.03954e+12,3173,0.770297,505,116,389,116,116,0,116,116,165,165,224,108,116,116, 11
"[107]sCqrkPrEEHlOxvEjEbaCLbePpgcqEEycHjCyjdMkwwnPlocwwoRnDvviOPREMAhCCJEytPbhePiDpwgbAjMRpsCzphRoPIRAxNJRaPLHSKH",7.35449e+19,5.32245e+11,3276,0.788136,354,75,279,75,75,0,75,75,129,129,150,75,75,75, 110
"[92]yHpwpnxteJePbuoRMkpqdEirnFjhryHRLNvBcgscwPDJPywPAoFhHhSGKJRbEogGdqgQQDDqyNNBwFnCPnnvyhDqBEMO",69.3889,28.4217,2775,1,18,0,18,0,0,0,0,0,12,12,4,4,2,2, 111
"[122]oDlOyvMvHoJHSKHNJHNPigqILqaQcmdFSnqEflBSOibnFgaQzjSnEQSJLOciCfKKmpegHIFqyahGnNdpdHQlJNuuMscjvMPGwbdxxoQNvFgLsDxmOPGDsvEFfy",3.07138e+25,4.61649e+13,3687,0.777542,472,104,367,105,104,0,104,104,157,157,211,106,104,104, 112
"[171]quvpbfJGEwlsNJHoCDLqiCkMfzyMKHRKEdNSHPOSRgaQIoIRepLSShgDFjnEBzMHJPzfNnyliSajbpNhetAJnPJflthpQtGOdmmuqmPbbuOFIQkyendLgPKODACtcsAIGMadokyRankvocMdnxPOikmIcCqNExbPgrpGDfNJezQ",1.18305e+29,1.18305e+29,4340,0.762393,585,139,446,139,139,0,139,139,185,185,262,123,138,138, 113
"[106]CGminvpbtdAkvRDBNKrAErAMbcLwDiPajiFlKlHIRnjcnAKnrnhkLtFxaKoztPSEfzKsCfmfzkJvocJHcOcKqbcjccoGIpccIHLqshSpdb",2.09027e+21,5.77061e+13,3944,0.832827,329,55,274,55,55,0,55,55,142,142,132,77,55,55, 114
"[76]GwOlAyzPCkvdDdSsnJjzclujIhmufQecDeoiFsafztjegIMOoLOoKJnzzIJBcdJHSLHNCReqIcKq",7.49848e+25,5.3743e+14,3750,0.775934,482,108,374,108,108,0,108,108,160,160,107,107,215,107, 115
"[146]mBflfxbDgjxDwuoOaRsDqgfiQBnmzDJAlDROOBlFuERfLHCcFRqNPIPKpJHMDQtbeJHqgszkGmGfnGCpGswCmSQQsuGIhajPmoKfyiNaoDGHDLjxOIxgaxhhtjEMPcajQdCMdmyOuBkCNmrCgz",1.18305e+29,4.46944e+26,4659,0.792661,545,112,432,113,112,0,346,346,538,538,346,346,723,376, 116
"[89]qQbtNGgcaHPdmeihMsRPJpfCHEcndOKOPcHhcmHBOciqbMelOkFIHjldRqcvrhwJGguFwdjbhzzLppCvzxujdpfrp",1.52747e+16,1.62428e+12,2516,0.826772,254,44,210,44,44,0,82,82,211,211,164,82,80,80, 117
"[101]bCHpKBHbRelodaJofGkbocpKiqRMARCIPEecgeicLCdtgrQHyjxfmRcqDhjJgFwaqQzklKdGlkEOCqAvCbaQRMuNvBQhbzeHhtPJp",7.82064e+15,5.77061e+13,2192,0.832653,245,41,204,41,41,0,41,41,113,113,91,50,41,41, 118
"[95]zNgNoBgziiuuJCcfddnjhEHSxBLkENMDewqexIcdOLHNfGFQjwNeHicbOlfOvhRKQdspmNeOPdCEfHcNbmNgocFqeLKmHPi",5.00521e+15,1.62428e+12,1951,0.854626,227,33,194,33,33,0,33,33,111,111,41,35,75,48, 119
"[81]hHjBgcJNppoxNJHRKHqbIHLHqRQapfmQHdeMMSQGNJwRbwCEzxMQaBLnrGJoyINnEFmyNKLQBgNEnpFhb",1.18305e+29,1.40884e+14,3920,0.782288,542,118,424,118,118,0,118,118,188,188,237,119,117,117, 12
"[85]AokawQtJEHSDslpCiSohcnFKHNSqaILqLvnMbQdFmCjkAcuLbLrHbuQtBHonLSjqlvlEuxoHkRGKvCljfJnwl",3.83922e+25,1.03954e+12,3592,0.789011,455,96,359,96,96,0,96,96,160,160,200,104,95,95, 120
"[117]EPINJRqRKpfcRpeoPLHqBdfpeEcMniOfMROrfnxnEObJlfEJRcrQfJxfaHOQJSPDMFDOSGeCeGeAARsKMOAtiFqefiflwGzqjocnSDAphsGbCKgMdMsKH",1.70496e+27,1.94672e+22,3238,0.794118,476,98,378,98,98,0,98,98,180,180,198,100,98,98, 121
"[101]OmPGNcJSceRfldQMEfFHcScPELqGAheRSscsaksjlhvFJOCqFuldIQGyjaawkepaEKaaHkJholAAvFAPvsbaPcInHEdOKvfBHcSAH",2.98334e+16,9.68148e+12,2800,0.839357,249,40,209,40,40,0,40,40,109,109,40,40,100,60, 122
"[107]FGDdJHSGKHNSRqILqliOMdEgxNNhxuihLEFlJozdcEHBEBDOKDqMDCdynKQMetgHCEfzhCsfArJcgjRxdqdJaPIvqiGBdomrjoEulOCRflj",9.10442e+16,5.77061e+13,3999,0.848,250,38,212,38,38,0,128,128,305,305,287,159,128,128, 123
"[95]QnFNuHNJHSKHgFfQJOCEjDpmyrtLIrBehGMBIrxPILSmGQQrEPeMDabHMMuuLOfzJxspekKjujDQRedFLBwFOAqsQKsNgBS",3.20333e+15,1.89091e+13,3826,0.791209,273,57,216,57,57,0,57,57,103,103,113,56,57,57, 124
"[99]wCOCrjrxihfERzEwEJDwpfCGSLRbagSBenHSNILoqHbrNqtOHPIPKoDLqgjraencyfdNwKxkctwoGoReekHbiOKqOavyaxQjbsk",4.61649e+13,1.19851e+10,3112,0.85,200,30,170,30,30,0,96,96,333,333,112,109,205,109, 125
"[76]BrBkRKGQflfpkSbtlhdHhvsQDmPjwEHPDRbPJHSolKnffvHERKPOeHPIMLDvmIAykEBufADDaqGK",1.94672e+22,4.95692e+12,4604,0.792839,391,81,310,81,81,0,81,81,144,144,161,81,86,85, 126
"[92]njdllBfbAgHmenfdEPAgnfSPfqejeeLlqaCuxsReJSuNiQQCiKJSzlzzzxHOKHEObKOqdRbaafbAOGMNDiyNckobIdld",1.13805e+17,2.20131e+14,2502,0.825279,269,47,222,47,47,0,438,438,983,983,896,452,437,437, 127
"[75]cPDsJzHcScuHAKxzPIHANfwNFdqSyPHNfpNKMLNoCsGBcMmrukfdcRbxkgtEsrGPCRjbFzECSsK",5.71494e+10,3.14182e+09,3461,0.852564,156,23,133,23,23,0,23,23,83,83,48,25,25,25, 128
"[60]GuGHNJHSDedzDLKFeHPOCILFqftjPFOOcHvetBHImjebRqhmdaLfzkdbLPsI",2.83285e+23,2.95455e+13,4022,0.812987,385,72,313,72,72,0,265,265,561,561,570,305,264,264, 129
"[77]nmMJAafwHcNcJScKHEdRaqDHgvPzGILqExGMIMMaEFNnjMFqISafiklclbDqmNalKPEjzyakydBFN",1.01623e+28,1.03954e+12,3533,0.811688,462,86,375,87,86,0,86,86,168,168,208,121,86,86, 13
"[112]uSmpJGQHbgutxrdwJHSObFDwewvhaaRzbbkfkepbOAaQjodAtihblwBfALyniadaHbOLHpfbxRbLQebKHRqNOIRapROKzfRDHPpQvBezAMqpyyEd",8.05144e+24,2.24441e+20,3448,0.790909,440,92,348,92,92,0,409,409,741,741,409,409,822,413, 130
"[93]qPiEAtHNJHcnHobPNJRKHRKqkSPLRyIvBdMHvfrOEMylAnuamMehygNfpDRFaxSwlzQEAjQymLubOheBbdmdoGQcqFfNk",1.77821e+17,3.69319e+13,2467,0.833962,265,43,221,44,43,0,43,43,115,115,107,63,43,43, 131
"[103]usJHoaPJDasHSKjHPwdqfSSzgzxvigygIdIDefrBBbdLFqniMduGsIMLRqDitjcDjFzmMAnyfhpwynhvGwBgQDACHPDxpRmpLBueNKm",1.18305e+29,1.29943e+12,3937,0.787313,536,114,422,114,114,0,114,114,186,186,237,123,113,113, 132
"[121]hiOJEfwHOLHgQJqIicKHFSpLquLwNPoxeNqBvmtBtEPRqLHhufylSrHrpQJnuauHoNaaHyMiRLkflxQmzGIwhppjrSQigqckwNzyGMcadMpAxFJMaPlLFvGaP",1.18305e+29,1.62428e+12,4181,0.757962,628,152,476,152,152,0,152,152,190,190,151,151,287,135, 133
"[101]lzGFSoccJHRKkcdeooiDdhaqnbcGRdHccSxcNwJHNbJCGjMJmhsllJwvfBQfMsQshMJSMOctALKiEKaPOGIFgLpeduFeqandEjsAO",7.28354e+16,2.92605e+10,2209,0.807829,281,54,227,54,54,0,185,185,485,485,390,204,185,185, 134
"[96]fPNCRkReMzEBIAybLnldHEChngrSjiLhesvOnAucOnjRDrrCvkcBjDFKvFvPRujugReiycQJRfAHOKQaGPbGPiNJMdNzQFHb",4.04317e+18,1.40884e+14,2725,0.828179,291,50,241,50,50,0,50,50,130,130,111,61,50,50, 135
"[85]ErCdmxhbaPvydMyMlMFMsccGHPIPCRKJHSPBELHSDIvllfEvkNsIEOPGuDqpFkQEEHsDKppgcbfhCfdaddnDR",7.14367e+10,3.14182e+09,3805,0.849057,159,24,135,24,24,0,77,77,251,241,74,73,142,74, 136
"[74]mSNeGwMLHcSbsAPOAoBRkHqPIBeMaleEHxOQJPlHobqKHMOqwafElfmxaaPguQmFjaejfIHhlz",2.07011e+18,6.25651e+15,2851,0.833333,282,47,235,47,47,0,123,123,327,327,263,150,168,158, 137
"[95]sNSRKbaPGElyjHmmqHHRyNSmshzfwQanGShAMDJtbdgQiweHOLOCsfCLPmwMjwIbxCprfDGalwgsLJMIDjpInDzHJnrlMdH",1.21018e+13,2.34084e+10,1605,0.852632,190,28,162,28,28,0,28,28,96,96,34,34,60,32, 138
"[110]NeHOPbGvjakwuHFNRDezDvtfvrzMPwatlFtgbSqwkEplFheAtvJHOLPfkSPeSofIBHwaqNQPCmfnleBLHtaPIvdqjNBPjEDRcmDdEHmcQMOKoD",1.01623e+28,3.23454e+18,3425,0.871134,388,50,338,50,50,0,50,50,163,163,74,74,151,101, 139
"[91]AzczSupOauhqNFtnHOLHuMweNJHqgFCGukALfvcdBvzJriFvmAiskuKJlblcNMycCceQKFaRopKgNGHPISvbKHCvrIe",5.1032e+21,5.82683e+16,3410,0.85623,313,45,268,45,45,0,119,119,244,244,247,128,144,143, 14
"[77]ERddjJrFvQQvcezcRRHzPBbhPpbLHjicdbmbOcAHcAobSPIocpGPKpflyyReJHcsFjtdoKxObQBdn",1.49814e+10,2.01076e+09,1298,0.876812,138,17,121,17,17,0,17,17,81,81,19,19,38,21, 140
