genome,merit,merit_given,gen,accuracy,door_rooms,exit_rooms,correct_doors,incorrect_doors,correct_exits,incorrect_exits,doors_taken_0,doors_correct_0,doors_taken_1,doors_correct_1,doors_taken_2,doors_correct_2,doors_taken_3,doors_correct_3, seed
"[102]NxmyFMbMPEMJjOykbfaHcesurnnsfjhbuMcKhQzdFrHRGOKdOhkOwNMkcOLpPzRfmQPptvgcMmHceobdFPcIHMPbkqHMveLJsyQmpf",9.28447e+14,9.28447e+14,3689,0.868421,114,15,99,15,15,0,15,15,68,68,29,14,17,17, 1
"[102]HvcSocBqKHSqKdCacAAMijkNpaAtlrgvxRgKfBgMHMMrEfJfpIhtLfjSacAOhGGdAnjDntjwjKElbaNoRcpJRbLCebbyorPNoJDzdl",6.72013e+52,8.24457e+38,8268,1,641,0,641,0,0,0,0,0,226,226,196,196,219,219, 10
"[72]RSPbIbsFcoEDHPIsjKQmgtbHBRrxcDebFilBqHiQKPRMcKHnyOKHPGHERCvtJzHRPqyLQIHP",2.17668e+34,1.99799e+24,5260,0.846429,280,43,237,43,43,0,43,43,137,137,48,48,95,52, 100
"[50]eQtlRfcdLEDwRmDEbPMNJDgupwaseJjcadHNqkzOGKBHOKPIkv",1.16938e+23,4.63099e+18,3845,0.838542,192,31,161,31,31,0,31,31,99,99,63,32,30,30, 101
"[99]RIAnHPGgoJHSveycnKHqCqJQKdcNeNqcsapbqrJeogGmqxQjErnLaBhPKLoyxJKdlJwigLqwsIeMijScBgvsBNFeHEzQaISLCzR",5.49638e+38,3.46482e+22,7112,0.886926,283,32,251,32,32,0,32,32,124,124,78,64,81,63, 102
"[101]dHcoacNeFQfAmRLHScySBcnycfHgxEAcPweiDKIkuaHBGgmbaHPjbdfBLzhhJpCKKzKkDGrJIjKJAudJPGNRcnnvQAuczzdwFpKsc",9.67415e+33,2.6311e+23,3568,1,192,0,192,0,0,0,0,0,364,361,131,130,133,130, 103
"[97]udRLHpnvOLEQGOHwsozNJgMARRyPDHfinGkHSLOeRwadDaBczxKEasenRrHBFbicmQJjRbIvfCdlpcbJjRKjHxOLMcpzHMNJu",1.01148e+25,5.27498e+19,2650,0.810573,227,43,184,43,43,0,70,70,186,186,70,70,136,66, 104
"[63]zibtwdqugkcmgPBILrHfRqwjhRJwdyvRjxQjcOtHHfOKNJlcNqHSunlcHgSQGxA",4.06561e+17,1.83397e+14,4530,0.866667,135,18,117,18,18,0,18,18,81,79,36,20,18,18, 105
"[101]oGQRyaHcScPzPaleNezEKBeQidEcAvDdDdRxFHSabPIBkqvxNLyOzbDedFdoffDfipajhLQbOFHPLlvbRQRbNJeRdfyQfdoCfobRF",3.88848e+26,4.56273e+21,3041,0.834821,224,37,187,37,37,0,37,37,115,115,73,36,36,36, 106
"[69]JpdsPNHkrxfcktbriboxPFfNcJeOIBNyHcScKqQecoIzjHPmoGLJzkCIxkCRcpvBljHaA",2.05822e+18,1.24094e+11,2959,0.79096,177,37,140,34,37,3,40,37,90,88,59,27,25,25, 107
"[90]RhfioERBdHPQQIxcNJHbNSkaecofDQabaaPFdQIDpjflfNpEKqzMdgRHprDjifpuliwJzhgoreQdrnAGlNKIFBLHPS",1.67765e+32,3.88848e+26,4998,0.825,280,49,231,49,49,0,95,95,214,214,135,110,173,103, 108
"[85]HOoRKGHJPKHSLHFfPIMDdqEgtdndBAPbvireBvrMbOrEKSrzpRJLHrSrlQfsyzErQJSycgshyHNljKcBpyGdE",8.36791e+35,1.51723e+25,6419,0.760925,389,93,296,93,93,0,93,93,132,132,93,93,164,71, 109
"[181]QyjxMDEnxHOBmHMkEaDwmfNSLwIgEfokpaDeHGaiMxswjvzzLNgvwkumbgtjpIdjbuehlAtygrRzzmRlfwFHoQKPdODqjyetJqseqOMLxdNJHPCvdSLSesdgOsnlQgEGerqvqzqeofvjmdheOMaSKojtdLjrjLxDFvrdowmQAqLlaCEjkeFCr",6.72013e+52,6.72013e+52,5577,0.77403,593,134,459,134,134,0,404,404,570,570,404,404,826,421, 11
"[71]MHMzzOLEHNbJwbOGMIQBHboJSSymeRDmMasQaKEHRqDJLBFNaAgxIrxadqEHzuyrIxfMNCL",3.88848e+26,1.35192e+21,5082,0.840909,220,34,185,35,34,0,54,54,186,186,88,77,105,61, 110
"[173]vwahMuokikRoqePgbzjQqFLIAgiStdvKwChJiIkhEjeHdsgosyiqycmeHKxAzEQvdyuILNNznjMKbgfAIjNBwFNHuPASmFmPJqKJCymbHHfxAeBrKOpJnKHomGBthOzaHMKHbESainNDgcQGrEOIodavzdgdyRLOqbrrmywPmzwGQ",6.72013e+52,6.72013e+52,4393,0.782895,608,132,476,132,132,0,132,132,199,199,277,145,132,132, 111
"[199]vuOGivfzxrcyfOtizDpPwmOePmwcrrHEcHbpSDeQIOKHNJptfndkHcOcKSBfQfkNnlBdleAlfNageILdSxHbGFAaBoDJNFCruELvAsuxRwvuwjdiJEFigxoJkpFmlQIBKNSQrqbtrdQNvsCyjGgfcHlKngDEkxpyCpiddEAPuihouQBCNmnxRFelQPxFGxFudrAflFC",6.72013e+52,6.72013e+52,5414,0.78481,553,118,434,119,118,0,118,118,190,190,245,126,118,118, 112
"[101]EHcScKHPGAqjPkMHtBFKyyBAChiCSpfbAAlccPCCysssSFADHQEGdJBqINmGeFgqtFOBvOOSBBhdzBooQtHNJPagzHcPIkbfOcLqy",5.25692e+47,1.91094e+33,5726,0.82767,412,71,341,71,71,0,128,128,279,279,159,158,278,150, 113
"[77]wSbBKQcfcbpeHJJwRfLGHNbJHqkbcKqoNJpxkqmGAGEeIrIvBnJtRmAaqloDJbDnFthpmSlPPorCd",9.1163e+45,8.00334e+44,5704,1,260,0,260,0,0,0,0,0,1000,1000,521,521,538,538, 114
"[105]EzJsHgGRLNIHSMKJqLHqibJAQxRSHqweumeBlCafGdjfPcjxMkbMeBrlylbHgaLJPxcxesbhNHSPhGfRCuHpmEDSacKNhKBaBhqoOJeuk",4.70026e+15,1.22265e+14,4951,0.771605,162,37,125,37,37,0,164,164,333,312,93,90,229,94, 115
"[76]EjNLkfbdCjikKAeJDyRffHbxwfIssLSmhyFMPLcSgbvHNJHRKjcdkfHbMaqpmOGkRLQhnIOJQJBf",1.27396e+33,6.00853e+20,4558,0.810631,301,56,244,57,56,0,56,56,124,124,121,64,56,56, 116
"[115]kfkAOgfvauQcOKNHHRDiFfoIHbopLBfHNcqRbEgRCoENGRdaaEJHdxdodSxcCeRNvgOMsbRldEQSgfANkoFdujScwNIlnedyFlOngbLfFmRisSuqnoB",1.18281e+48,1.65292e+35,5523,0.790598,468,98,370,98,98,0,255,255,445,445,527,272,258,256, 117
"[95]CCmawzoFxjQdghvMOHuoCLbHldlJDwqplEDRRLkfPbHNbJHcpefPHScncyzdSzeoeGkbaaHdKSsJcFJwctAanQEbDAMaNwE",6.72013e+52,9.81887e+30,8130,1,379,0,379,0,0,0,0,0,167,167,100,100,112,112, 118
"[59]uhksyzFFuwbHOKGNJCjaqFnJNMfkStOpqpGqzyQNLEPjOBSKObcOghxpzoH",86.4976,11.3906,3039,1,10,0,10,0,0,0,0,0,8,8,2,2,0,0, 119
"[114]NutevwQaaAERNDIKAOjSgnODlwIENREkgHOKzMAmFeEyPGHPDJqjDISsIfoGyBgKFACqHDjRhSCjgIjGGCeSFORGoCgPDIzkpulLvaqbyazpGosLJl",2.95282e+27,6.00853e+20,3830,0.762712,295,70,225,70,70,0,163,163,342,310,257,124,131,131, 12
"[103]HcScQBedmASAkfxlssjLowhGHBcxRufkhjpuguCjqpfPklPGNfSemfjFnQQQDfofPrxPPGlkMtNcJOLopIpdkkOPjedcMQdcKHRLHNk",2.17668e+34,5.27498e+19,6583,0.797546,326,66,260,66,66,0,66,66,123,123,66,66,137,71, 120
"[93]zfEbAgHuRfNJHMPCKHgqnsplvEoDmLxjEICOvnkwyyMiiBEiGANfhonfocGHIaHcMyfePrLHPnHNJFaHRbelfqqkEEbeL",4.05169e+45,1.85503e+39,5081,0.843085,376,59,317,59,59,0,59,59,152,152,147,88,77,77, 121
"[103]uBfDcReldErCExMkdeaivfojCCnnxqbFEkLAtanSdjLeaOqQyRDuvErHoDKOCuFFmBPDgpMuJNdQRGPIHSNIMhPSLpvHgNINwQSgaKg",2.11299e+40,8.49308e+32,4387,0.822034,354,63,291,63,63,0,63,63,137,137,110,82,107,72, 122
"[101]pJtabaefddaHcNAwdCBFNqQBSxodcKHcSFqllNIdjEcBkIlFkBSwIJSEzBGdoIEPfSuwhQcfNlzBsFmIgzSQEwaphLSESGCvgLwiy",2.33641e+47,2.78254e+39,4826,0.808756,434,83,351,83,83,0,263,263,441,441,539,276,263,263, 123
"[103]CGnRgnpGOSANQEgsyEDxlIwLdfBFKiuSHnQABDvihqRjxbrpCtxleodNbJpeLRLHbSnSfcpbcGzdHckKCgxIdLolIJKEkdwwwsSEoyA",6.72013e+52,1.67765e+32,4646,1,468,0,468,0,0,0,0,0,197,197,135,135,136,136, 124
"[62]yhMaenlnienetEGlxRRFmmfPIHPGRKMqRbENJzHoCLRywkHHowfSNNieBzLCAD",4.49548e+24,4.63099e+18,3344,0.97931,145,3,142,3,3,0,3,3,86,86,31,31,28,25, 125
"[77]SevcEePSMbEvHRKHgQJqamDeuiePEmCROQeILqDIKCFkSEhtnqtAzQiSFhmrtGjMCvPgBjFvDRlzv",9.53157e+36,5.19724e+22,6193,0.797721,351,71,280,71,71,0,71,71,141,141,139,68,71,71, 126
"[71]yOaOPLDaePJaPenHbSDezIKHbPIqwmkcFJRniapJNmACxwlnAQwceJEBICSNjldHIKtwoIr",2.99699e+24,2.02788e+21,3713,0.819444,216,39,177,39,39,0,39,39,98,98,79,40,39,39, 127
"[116]xCFOJKhGgkHijiQuRIjGdQDJxHNJHPDSRebceabbbebabdbbdAKyEqhpkijxhFzGoeIkkaBDtiPpslGEtPodQfHcnbbKzdBdPfkILSAngMicdgeqfbnR",8.84955e+51,5.41537e+41,6788,0.802469,486,96,390,96,96,0,96,96,169,169,222,126,95,95, 128
"[74]qHRKGNJqpxrzjkRinutKnFBjIHByOIdxDmgvDxhgynrRtdRMRwIdRwQfLRiAzIMbeLekBopgsj",86.4976,17.0859,3071,1,10,0,10,0,0,0,0,0,8,8,2,2,0,0, 129
"[79]SnDQBiLChyuubpfaQinPtMGyevbaPFBNbreOrzkjjRPvARQubgtifuxHPGdnPBaRKHMqOLAoJHSLHPI",6.72013e+52,8.87996e+23,7561,0.990909,330,3,327,3,3,0,3,3,153,153,91,91,86,83, 13
"[109]ftAuxFdwPoDGowBoEHRcDRDPItOKMHOqNJmfHPFPDSqfLFqOmrQtwnLsIlLykkHOqlzGjqjphzlGbnuxafCrbhSQNePwovaOSadsDcOFCtBsL",9.67415e+33,1.04197e+19,4502,0.817881,302,55,247,55,55,0,93,93,279,279,121,109,194,113, 130
"[113]vovcAjSBjiifvKfnPRdLllggcDzSBFMJpNcbnHReMBNfCpNgFwujLxqAurrPuxhkcaQryICucaMpPScneaCdbSRJccNJOLGhHGSKFBMJSillbllaB",4987.89,8.59375,6254,1,20,0,20,0,0,0,0,0,21,20,4,3,5,4, 131
"[101]POBanbhgPRinswczQQkznNzzdOknjzzifgdrfPeoPPgNfGrpjhfqmQqdchImFlEHNJSMLQdMHmcoaqOqMIOkPKqofglJokeybqReH",1.36745e+46,5.66206e+32,6865,0.781857,463,100,362,99,100,2,243,235,431,431,229,229,474,244, 132
"[155]SNiejJFCNcSIsIihxnvMHHFkEdMNDHjNIhlodHfHzdHAzutAklepIOQAMnjbwQkPmbBkyfeEjAnlrfObHzNJmHlpdvvNJRKkcedHqRJyIpebKsfLgqGwRnxHksHEoxJKFifiPlkwPPufbzdrgFfrrGGFGBn",6.72013e+52,6.72013e+52,3341,0.765432,567,133,434,133,133,0,721,721,1005,1005,1410,689,721,721, 133
"[100]hMLOpbJjHCDlcQBRPINqQaOqoBePkeaHdBrKieHEfPGoaficqfhMmsispsQJSDPjjAybJEoDBxKDcwbSclupbpFjktmqvPAvIoze",6.72013e+52,2.70113e+45,5901,0.945714,350,19,331,19,19,0,41,41,289,287,146,145,218,179, 134
"[111]uOermeCRnHppDqefdqGNnpjrlBFAkssKRhuzvAHLevukjjScSceuzhdPGNwsHoJSKeBdHPBEqIPFAiilLyldaDtCnlLRiLGxgtggdpKhHtScypv",1.36745e+46,1.62856e+38,4964,0.794582,443,91,352,91,91,0,356,356,645,645,747,391,355,355, 135
"[174]npfqCIxjFtgCgqfKmhxrwOLEoipCxKuEbwRHJtRcnfMSPbCbQFhKSsSzhcqmcLvtAdzmIjgyiPrDjohkRwmEzcALflfNwnHlfDfAGoceGjRKPizRCPIMPyNPEjeafxtHdjcoJSDbLHHicoaLphHRqNanjaNDpxIKqzJbQjPQFkraNG",6.72013e+52,6.72013e+52,3167,0.778302,636,141,495,141,141,0,742,742,993,993,737,737,1449,707, 136
"[119]nMfgvNJGHSBtKxfSJSHNJLCqdtdgmbmSzdhdkRQKxtqDvrHGqOBnodhwQepFHHSKpLzDiIgyOJkuHwaoFbzBjSmDJzBojuaAyaFEcwStHwajPePLjGCsxMw",437.894,7.59375,3384,1,14,0,14,0,0,0,0,0,11,11,2,2,1,1, 137
"[149]zxAeDAlqyugNcJpoHcOcKkqlAhIyylobpeAkRldzizdLzBqcGlDqoRAxgvaHrJHmHmveyzltzGMSzxbbGFoPlAwmKOriNvlSwMjMyOaOcLbAcjEmMfPzIisqbuGFRtuGEsRrSGegQaxAsEGIiEDqG",6.72013e+52,4.05169e+45,5318,0.801905,525,104,421,104,104,0,659,659,1023,1023,1348,689,659,659, 138
"[108]vHNSvaNozzzdlmbnfwRFcKpNzPdaghdtaPsEcevpmtMfBdtPwdHuNbJMBHqkNIoNzBcdiRcGODycwsdajcBMimeocNolfOzHcpbrObdMLNcn",5.5786e+35,1.29302e+30,4445,0.967593,216,7,209,7,7,0,24,24,302,302,166,142,123,123, 139
"[111]wjelNfGlemaEbMHsOfplfpGfFubpDufQsFSleEdFRcMsMPJBHcEadNkRaCoabFpepMcKBHqHBuRoHwbRaiPhMiIqhrIstlnlwlxFyrlbjfeLbNE",7.34631e+34,1.15214e+26,3946,0.83165,297,50,247,50,50,0,50,50,116,116,131,81,50,50, 14
"[75]bxHOKJSNJuaaeePIPKHMLHRnDKEJMrDvHLMGSquIRCGPoPaihGkdkMpvRiECHNaifspkPwFpKwy",1.11843e+32,4.00569e+20,4089,0.789137,313,66,247,66,66,0,66,66,117,117,67,67,129,63, 140
"[76]EFCBwrIKrMpFNoMltbhekCDMCcEPzakEeBJIkMMguoJOLHoqKHOKHNqpdapRKEHPIoaBHqrgfGEe",1.0697e+41,4.56273e+21,6697,0.808511,376,72,304,72,72,0,72,72,142,142,162,90,72,72, 141
"[56]HePIHcRqdDefcFjLGHbBdmEDjbOsIOchbBSPkJLLDHnNmPEfOKuoeJoL",1.85503e+39,5.83272e+26,4363,1,222,0,222,0,0,0,0,0,111,111,56,56,55,55, 142
"[106]NtuncxNJRLubHxiQdnxcHSKBPeAHOKRgHNqvdjEEOgPOSNoHPRGIRqLCatwhEyKKdsDfHDGxEatBfloSPoEnzdSAnSHxpqwJfyeIMiAOjB",4.23625e+36,2.02788e+21,6789,0.929461,241,17,224,17,17,0,52,52,208,208,132,80,91,91, 143
"[102]xSICnOHmsNfDwfPRgqEstNNcxymCxHklonOpqwHfJcrfvONLBOBqOHRKHEwbPjoNCiGHAItRbksvaglOqnoaJHcScKHPInicbdgQCL",1.65292e+35,1.56296e+19,4491,0.762533,379,90,289,90,90,0,118,118,213,213,206,112,126,101, 144
"[156]kNPBMzrebmigFAFvzAtSmHQQNhyypihHhbkGghNMRzecBeiQbobHoHReKHNJqnDBfDdIgnfvbLlfqDrrPqbDIbJxmCLvbtdrnCzkGwQCzsHNaDElOjJLljbRlHPmuRScGyuhnyIlhqlHlHANzIvrOvFbgtJJ",6.72013e+52,6.72013e+52,4490,0.786408,618,131,486,132,131,0,713,713,1043,1043,1479,765,713,713, 145
"[101]NJpednHPGBxbabfebbwOcKpfuHcSFqcdHKLvNBJuNcDExeDvASbsmGFOSDdJJjRFqhCHBFjQprbhvHJEIpJztdLMBeEHpDlfneQdy",6.26072e+39,1.11843e+32,5859,0.796834,379,76,302,77,76,0,76,76,144,144,159,82,76,76, 146
"[44]KHNJyQRHSatPIHOcvHOLOqPGxAAOIauJDhHoqjReBarx",3.94665e+23,1.37214e+18,5337,0.871508,179,23,156,23,23,0,23,23,94,94,54,31,31,31, 147
"[156]FRGaBAnzlohFiptnDAgFcDgaFjQswzafMHllOdQvtNJHNqpyKHPQqkjtaaIBpSwfqiNyNoQsdPBMKKEtgnPqDNngOFDPIFcqdHKdePOtemkeqfjwobypeaPmMpafitxdBgeMLlmSghAkdrScEfgPswdSjtyR",6.72013e+52,3.99197e+48,7660,0.778388,546,121,425,121,121,0,121,121,176,176,249,128,121,121, 148
"[69]wegaCvHouoDBuuBdsRxQNRAPHgBemOLvaemPIxxHnOKocbBQMbHppNJPGHNRjNqrLHNin",8.98194e+48,2.6311e+23,5769,0.996416,279,1,278,1,1,0,1,1,140,140,78,78,61,60, 149
"[174]NGiftpKyaHxoJHSKHPAneengRQMqQoRhnriPpnzkIdytBaFNGLMalfzhRgnzfSczDtMrhEBznQPtytqmuRAMlMOrHaNPduREKuxuAvauExGOuynDtcxDomOKCmmCPyKOFhMogwdaSsPMANgnQrLdfpxDQCHhNipkzsvlsnmbobvCef",6.72013e+52,3.45296e+50,5603,0.795761,519,106,413,106,106,0,228,228,352,352,470,242,227,227, 15
"[87]zAulbpKxQtfPfGHcNcJQcEoyScpRQqcMrEbQhfAgPfcRkFvHAcHPMikbPMhaHdglfpcSPaRnSKrfhfnLQcMmQCg",7.56774e+28,4.49548e+24,3144,1,163,0,163,0,0,0,0,0,897,897,311,311,307,307, 150
"[81]wFDLHoaLHOGPIxNMKDefrxufBHRdqsgPIQJPLHoaFlqCghukwOEKiskHfJgpphfRcqOkDPIAyySOvfDnJ",3.83117e+29,9.0128e+20,3808,0.83004,253,43,210,43,43,0,131,131,448,448,167,150,278,164, 151
"[101]FDMNJRLHSodcqGBkKqERukhnDQFLJseJgvgLjlceImhKeFJAELpAnIlbtDBewjqCNzBsnundxiIGRSIeGeBRddotvrwwFeHbtOBmd",6.26072e+39,8.24457e+38,4615,1,225,0,225,0,0,0,0,0,232,232,113,113,100,100, 152
"[215]iesjdOkdBjOALijldxplahryINfphxxhOiDOgMGaFwQkeFNelhvEPMhsvQFdGOkAhaHoJSKHPwobNqPfIigdBQefeHPINwQSfyndermNtisRIieQlxztMmrPFzLiEvaqcFElJgDqMBsaEqvRKhOLBEEeoeGkkAMqtuNiyqlEFIqDbRQdBtBKCcurfSeEEpDponbFixRQDMdmNrhHqrSFIwh",6.72013e+52,6.72013e+52,5616,0.79902,612,122,489,123,122,0,694,694,1014,1013,1429,739,694,689, 153
"[196]wlduidvopEJOfEHHRLNeDHNCRcqObcuINeNErjEjthKfwhFQabfaQybzbFdPcJEgQPkfzqSgkMfMQwhgByfPcHMssMGpRRlPkuuuOEaMmejrIIlGniuQMxnmisatwaOazGzKlCRCovzSRfrLBpbOsLxaQgHwfEOnnKGeQjwODdRBoLhhdRCdQgHaOxuOnySElRPh",6.72013e+52,6.72013e+52,5510,0.784588,571,123,448,123,123,0,123,123,196,196,122,122,253,130, 154
"[100]HAbNJNgnwvppnEDGJHMLSHOLamHDAgpRQClNbsIjHaBdHcPdPFgcgRmzAScjhEKgPDFrMLlIcoekCheodblFMRQdRztkEQgiyFsP",3.04182e+21,1.56296e+19,3299,0.871951,164,21,143,22,20,0,20,20,96,95,29,28,40,20, 155
"[141]EvfHSpdEjMqfJqfCyBxsjGlGtNHKstwyFFuIwocmRhDPoCpMfRHCzPaBpofFKnbbcoePtvLlxBkaOHwPcyQtFRpabuItQqswJDIfHNJMLHPIgqmBeBcpNpvcjeFdKieybEMHOdGODgzrm",1.55761e+47,2.11299e+40,5472,0.773006,489,111,378,111,111,0,111,111,169,169,139,114,181,95, 156
"[213]zgkjzyfHhducwGHNJHRKHNqIzfDtEmcrpBwhRaPftFoLSuODckheOuIxleKFAqdmtFppPmyfuatbDJubHzpsdxgaLQykgnbFrFFymgfhlDeBvRHqwHzEwEIPeSGMxseaCFszOJHgtJyjBmhaciigqLBgIqbyChBPErpGROSwuOmCFMhsldMysihruxeHSaMouikEMbegwNppaechPmcHA",6.72013e+52,5.17944e+50,8282,0.692213,809,249,560,179,249,70,319,249,226,226,335,156,178,178, 157
"[96]jedQgPFHBSJQxrhqncONAcpIPhOxIJeAKzdffLdokRlGnEyylImvBiACbmhhpidHiQilBBpBitnRKsMcBnJSbRjatmxMMEGj",86.4976,87.4976,2799,1,10,0,10,0,0,0,0,0,22,22,5,5,0,0, 158
"[81]HSkcEcbiGghGleGKJwJHSEPsRLPIHDgbQuccLzoEhMfxyvSFpsRqPIPKHRKtoJHMFqnzcKfPcOHyDxqBB",2.44284e+38,4.56273e+21,5166,0.784777,381,82,299,82,82,0,82,82,130,130,108,96,143,73, 159
