"","trial_number","genome","merit","accuracy","genome_length","door_rooms","exit_rooms","correct_doors","incorrect_doors","correct_exits","incorrect_exits","doors_taken_0","doors_correct_0","doors_taken_1","doors_correct_1","doors_taken_2","doors_correct_2","doors_taken_3","doors_correct_3","seed"
"1",0,"[97]scecaMPxclaESlcOcccwcOdoDlBOcGuAceNkFccyznpycNwczzjbozjMcJcwccHhcdnPLgBfccicciiyNtcFcRcSnccacRccG",213821,1,97,54,0,54,0,0,0,0,0,36,36,0,0,18,18,1
"2",1,"[97]scecaMPxclaESlcOcccwcOdoDlBOcGuAceNkFccyznpycNwczzjbozjMcJcwccHhcdnPLgBfccicciiyNtcFcRcSnccacRccG",171057,1,97,53,0,53,0,0,0,0,0,36,36,0,0,17,17,1
"3",2,"[97]scecaMPxclaESlcOcccwcOdoDlBOcGuAceNkFccyznpycNwczzjbozjMcJcwccHhcdnPLgBfccicciiyNtcFcRcSnccacRccG",417619,1,97,57,0,57,0,0,0,0,0,36,36,0,0,21,21,1
"4",3,"[97]scecaMPxclaESlcOcccwcOdoDlBOcGuAceNkFccyznpycNwczzjbozjMcJcwccHhcdnPLgBfccicciiyNtcFcRcSnccacRccG",213821,1,97,54,0,54,0,0,0,0,0,36,36,0,0,18,18,1
"5",4,"[97]scecaMPxclaESlcOcccwcOdoDlBOcGuAceNkFccyznpycNwczzjbozjMcJcwccHhcdnPLgBfccicciiyNtcFcRcSnccacRccG",171057,1,97,53,0,53,0,0,0,0,0,36,36,0,0,17,17,1
"6",5,"[97]scecaMPxclaESlcOcccwcOdoDlBOcGuAceNkFccyznpycNwczzjbozjMcJcwccHhcdnPLgBfccicciiyNtcFcRcSnccacRccG",213821,1,97,54,0,54,0,0,0,0,0,36,36,0,0,18,18,1
"7",6,"[97]scecaMPxclaESlcOcccwcOdoDlBOcGuAceNkFccyznpycNwczzjbozjMcJcwccHhcdnPLgBfccicciiyNtcFcRcSnccacRccG",171057,1,97,53,0,53,0,0,0,0,0,36,36,0,0,17,17,1
"8",7,"[97]scecaMPxclaESlcOcccwcOdoDlBOcGuAceNkFccyznpycNwczzjbozjMcJcwccHhcdnPLgBfccicciiyNtcFcRcSnccacRccG",417619,1,97,57,0,57,0,0,0,0,0,36,36,0,0,21,21,1
"9",8,"[97]scecaMPxclaESlcOcccwcOdoDlBOcGuAceNkFccyznpycNwczzjbozjMcJcwccHhcdnPLgBfccicciiyNtcFcRcSnccacRccG",417619,1,97,57,0,57,0,0,0,0,0,36,36,0,0,21,21,1
"10",9,"[97]scecaMPxclaESlcOcccwcOdoDlBOcGuAceNkFccyznpycNwczzjbozjMcJcwccHhcdnPLgBfccicciiyNtcFcRcSnccacRccG",417619,1,97,57,0,57,0,0,0,0,0,36,36,0,0,21,21,1
"11",10,"[97]scecaMPxclaESlcOcccwcOdoDlBOcGuAceNkFccyznpycNwczzjbozjMcJcwccHhcdnPLgBfccicciiyNtcFcRcSnccacRccG",171057,1,97,53,0,53,0,0,0,0,0,36,36,0,0,17,17,1
"12",11,"[97]scecaMPxclaESlcOcccwcOdoDlBOcGuAceNkFccyznpycNwczzjbozjMcJcwccHhcdnPLgBfccicciiyNtcFcRcSnccacRccG",171057,1,97,53,0,53,0,0,0,0,0,36,36,0,0,17,17,1
"13",12,"[97]scecaMPxclaESlcOcccwcOdoDlBOcGuAceNkFccyznpycNwczzjbozjMcJcwccHhcdnPLgBfccicciiyNtcFcRcSnccacRccG",171057,1,97,53,0,53,0,0,0,0,0,36,36,0,0,17,17,1
"14",13,"[97]scecaMPxclaESlcOcccwcOdoDlBOcGuAceNkFccyznpycNwczzjbozjMcJcwccHhcdnPLgBfccicciiyNtcFcRcSnccacRccG",417619,1,97,57,0,57,0,0,0,0,0,36,36,0,0,21,21,1
