"","trial_number","genome","merit","accuracy","genome_length","door_rooms","exit_rooms","correct_doors","incorrect_doors","correct_exits","incorrect_exits","doors_taken_0","doors_correct_0","doors_taken_1","doors_correct_1","doors_taken_2","doors_correct_2","doors_taken_3","doors_correct_3","seed"
"1",0,"[97]enbaslfwopeznffsphiDftbhDeeberenLoBFfmpdnoJdHqaIbteczEhBKFyEGCfqJydFgHBhDnLjhJufvGybbLaHsIfKchmFy",1.15292e+18,0.855422,97,83,12,71,12,12,0,12,12,48,47,12,12,23,12,1
"2",1,"[97]enbaslfwopeznffsphiDftbhDeeberenLoBFfmpdnoJdHqaIbteczEhBKFyEGCfqJydFgHBhDnLjhJufvGybbLaHsIfKchmFy",1.15292e+18,0.855422,97,83,12,71,12,12,0,12,12,48,47,12,12,23,12,1
"3",2,"[97]enbaslfwopeznffsphiDftbhDeeberenLoBFfmpdnoJdHqaIbteczEhBKFyEGCfqJydFgHBhDnLjhJufvGybbLaHsIfKchmFy",2.30584e+18,0.884615,97,78,9,69,9,9,0,9,9,45,43,9,9,24,17,1
"4",3,"[97]enbaslfwopeznffsphiDftbhDeeberenLoBFfmpdnoJdHqaIbteczEhBKFyEGCfqJydFgHBhDnLjhJufvGybbLaHsIfKchmFy",9.44473e+21,0.9,97,90,9,81,9,9,0,9,9,55,55,9,9,26,17,1
"5",4,"[97]enbaslfwopeznffsphiDftbhDeeberenLoBFfmpdnoJdHqaIbteczEhBKFyEGCfqJydFgHBhDnLjhJufvGybbLaHsIfKchmFy",2.30584e+18,0.884615,97,78,9,69,9,9,0,9,9,45,43,9,9,24,17,1
"6",5,"[97]enbaslfwopeznffsphiDftbhDeeberenLoBFfmpdnoJdHqaIbteczEhBKFyEGCfqJydFgHBhDnLjhJufvGybbLaHsIfKchmFy",2.30584e+18,0.884615,97,78,9,69,9,9,0,9,9,45,43,9,9,24,17,1
"7",6,"[97]enbaslfwopeznffsphiDftbhDeeberenLoBFfmpdnoJdHqaIbteczEhBKFyEGCfqJydFgHBhDnLjhJufvGybbLaHsIfKchmFy",1.15292e+18,0.855422,97,83,12,71,12,12,0,12,12,45,45,12,12,26,14,1
"8",7,"[97]enbaslfwopeznffsphiDftbhDeeberenLoBFfmpdnoJdHqaIbteczEhBKFyEGCfqJydFgHBhDnLjhJufvGybbLaHsIfKchmFy",1.15292e+18,0.855422,97,83,12,71,12,12,0,12,12,45,45,12,12,26,14,1
"9",8,"[97]enbaslfwopeznffsphiDftbhDeeberenLoBFfmpdnoJdHqaIbteczEhBKFyEGCfqJydFgHBhDnLjhJufvGybbLaHsIfKchmFy",2.30584e+18,0.884615,97,78,9,69,9,9,0,9,9,45,43,9,9,24,17,1
"10",9,"[97]enbaslfwopeznffsphiDftbhDeeberenLoBFfmpdnoJdHqaIbteczEhBKFyEGCfqJydFgHBhDnLjhJufvGybbLaHsIfKchmFy",2.30584e+18,0.884615,97,78,9,69,9,9,0,9,9,45,43,9,9,24,17,1
"11",10,"[97]enbaslfwopeznffsphiDftbhDeeberenLoBFfmpdnoJdHqaIbteczEhBKFyEGCfqJydFgHBhDnLjhJufvGybbLaHsIfKchmFy",2.30584e+18,0.884615,97,78,9,69,9,9,0,9,9,45,43,9,9,24,17,1
"12",11,"[97]enbaslfwopeznffsphiDftbhDeeberenLoBFfmpdnoJdHqaIbteczEhBKFyEGCfqJydFgHBhDnLjhJufvGybbLaHsIfKchmFy",2.30584e+18,0.884615,97,78,9,69,9,9,0,9,9,45,43,9,9,24,17,1
"13",12,"[97]enbaslfwopeznffsphiDftbhDeeberenLoBFfmpdnoJdHqaIbteczEhBKFyEGCfqJydFgHBhDnLjhJufvGybbLaHsIfKchmFy",1.15292e+18,0.855422,97,83,12,71,12,12,0,12,12,45,45,12,12,26,14,1
"14",13,"[97]enbaslfwopeznffsphiDftbhDeeberenLoBFfmpdnoJdHqaIbteczEhBKFyEGCfqJydFgHBhDnLjhJufvGybbLaHsIfKchmFy",1.15292e+18,0.855422,97,83,12,71,12,12,0,12,12,45,45,12,12,26,14,1
"15",14,"[97]enbaslfwopeznffsphiDftbhDeeberenLoBFfmpdnoJdHqaIbteczEhBKFyEGCfqJydFgHBhDnLjhJufvGybbLaHsIfKchmFy",9.44473e+21,0.9,97,90,9,81,9,9,0,9,9,55,55,9,9,26,17,1
"16",15,"[97]enbaslfwopeznffsphiDftbhDeeberenLoBFfmpdnoJdHqaIbteczEhBKFyEGCfqJydFgHBhDnLjhJufvGybbLaHsIfKchmFy",1.15292e+18,0.855422,97,83,12,71,12,12,0,12,12,48,47,12,12,23,12,1
"17",16,"[97]enbaslfwopeznffsphiDftbhDeeberenLoBFfmpdnoJdHqaIbteczEhBKFyEGCfqJydFgHBhDnLjhJufvGybbLaHsIfKchmFy",1.15292e+18,0.855422,97,83,12,71,12,12,0,12,12,45,45,12,12,26,14,1
"18",17,"[97]enbaslfwopeznffsphiDftbhDeeberenLoBFfmpdnoJdHqaIbteczEhBKFyEGCfqJydFgHBhDnLjhJufvGybbLaHsIfKchmFy",2.30584e+18,0.884615,97,78,9,69,9,9,0,9,9,45,43,9,9,24,17,1
"19",18,"[97]enbaslfwopeznffsphiDftbhDeeberenLoBFfmpdnoJdHqaIbteczEhBKFyEGCfqJydFgHBhDnLjhJufvGybbLaHsIfKchmFy",1.15292e+18,0.855422,97,83,12,71,12,12,0,12,12,48,47,12,12,23,12,1
"20",19,"[97]enbaslfwopeznffsphiDftbhDeeberenLoBFfmpdnoJdHqaIbteczEhBKFyEGCfqJydFgHBhDnLjhJufvGybbLaHsIfKchmFy",1.15292e+18,0.855422,97,83,12,71,12,12,0,12,12,48,47,12,12,23,12,1
"21",20,"[97]enbaslfwopeznffsphiDftbhDeeberenLoBFfmpdnoJdHqaIbteczEhBKFyEGCfqJydFgHBhDnLjhJufvGybbLaHsIfKchmFy",2.30584e+18,0.884615,97,78,9,69,9,9,0,9,9,45,43,9,9,24,17,1
