"id","ancestor_list","origin_time","destruction_time","num_orgs","tot_orgs","num_offspring","total_offspring","depth","taxon_info","is_dominant_lineage"
6279685,"[6277455]",249654,249827,0,5,1,2,1414,"[91]hFpocQLHcNcJMqOcKBGCGrKaDicyrnpyeKHGdKFcLRefjqkRvEOqGbIlLgcvGQbuGeRISnwBtxSOfHLGkHGNkeunKAd",FALSE
6280764,"[6275958]",249695,249966,0,8,1,1,1403,"[88]mFnocQLHcocJOqOcKBGCgALhloqzwjBMDiPlhHhaemdqgrxdeQvcszchPezdhAGAMNcypHvtnCfjPKwGgLNOMoOl",FALSE
6274610,"[6270795]",249457,249827,0,9,2,10,1364,"[89]hFpocQLHcNcJMqOcKBGCvPIGyoxOKAERuHtCLcjxLrrQpfdbbMuNfqSKutdbKlbpJxfvAQODPpmmesLBfEFAqHEfp",FALSE
6274248,"[6270453]",249443,249827,0,3,1,4,1417,"[92]hFpocQLHcNcJMqOcKBGCBevaDicRrEMyxKSGdkKFcLRAfFqkivEbqGAIulLMcvGobuGeRHvNQExocfHLGkEGNkeunKGd",FALSE
6279967,"[6277098]",249665,249826,0,3,1,3,1413,"[102]hFnocQLHcNcJOqOcKBGCPtxKGgObzNboceHHQbKFbIfvfOfcDwiOmHqjqbaHRdzQKJGPCwLrqECsrDDePiRsDLJQADhyjrhzvHpHtE",FALSE
6276395,"[6272185]",249526,249825,0,7,1,10,1414,"[94]mFnocpLHcocJOqOcKBGCADkKRDSFOIgOdzkaHaxCnByOasfwngkwobmqIygRtolxyhcsJyPxlxIrlDPOpGGKcyspsqSbaA",FALSE
6271210,"[6270603]",249327,249825,0,10,3,12,1416,"[98]mFnocpLHcocJOqOcKBGCsjswIwHemyyPIaMIOtnNOcKpsAbwwJtklxuIfvfOkljaAKBsdBBbfxhFIiyBwLIuSFMwOuIrqCbQDA",FALSE
6268466,"[6268087]",249222,249824,0,11,2,16,1365,"[89]hFPocpLHcNcJMqOcKBGCMLwdMlNsPSecurAHmjAQAsGgKuGSrQONpSybojuwOQjzpJSkAbHufsoPQxBSoIuaRkuMm",FALSE
6272880,"[6265374]",249389,249824,0,8,1,2,1369,"[96]hFnocQLHcocJMqOcKBGCPuBMFpmhGEJlwAqlpARRyaqEnClrLbwmKEBHtqeONgswrJshFQsGfpzDdzQPBEPKRsahmCnDmSOI",FALSE
6281401,"[6277591]",249720,249823,0,2,1,1,1402,"[106]hFnocQLHcNcJOqOcKBGCinbDARfJrAMBRwjIQBkDgQgEFjNBsfPOOwOHmOIIsblntiryeSGOwlFRBJBpEjqfOosLgtFylvzLlDyJNrytLp",FALSE
6279736,"[6279036]",249656,249823,0,1,1,2,1364,"[80]hFnocPLHcocJMqOcKBGCwNqBabROsGtsBqCitqCJBHSRbgNyOFjiQNMPkDfIzQCAERsSqhEhKnbCDpBz",FALSE
6277343,"[6273518]",249563,249822,0,2,1,2,1412,"[97]mFnocpLHcocJOqOcKBGCAekrNRtSFKIgSumCHywCnOywasNzSPewkxofbpqIqiktolOchchKiyMxlziIrlDPCGSwNyIfslBaA",FALSE
6277234,"[6275273]",249559,249822,0,3,1,3,1357,"[81]hFnocPLHcocJMqOcKBGCwNRBabROsGtsBqCitHCJBiHJbgNPOEOjiQNMPhDffzQCAERsSqhEhKnbCbpBz",FALSE
6278447,"[6275911]",249605,249822,0,2,1,1,1362,"[89]hFpocQLHcNcJMqOcKBGCvPIGuyaxOnKAAviDRwcvxLprQQfHQvqbMuNSfSKEBdsLbpJfvAHdOPppbKLhBkdcMofGp",FALSE
6280905,"[6278339]",249701,249821,0,2,1,1,1419,"[90]hFpocQLHcNcJMqOcKBGCGrhtrcyrEpyAKSGdMKvcLRmQRksvClqGAIMLocvGQbuGeRHDwByxjwOfHLGkHGNkeuAKAo",FALSE
6280551,"[6277074]",249687,249821,0,2,2,6,1433,"[108]mFnocQLHcocJOqOcKBGCRDQbqCLytutvatmOCfPmbypGzSxDRMkLjvpPtESpfepMQEFyvfEajmzIgazvKayaQncJcLGRhOENQzfCaGBvDNxy",FALSE
6276005,"[6274342]",249512,249820,0,6,1,6,1375,"[96]kFQocQLHcocJOqOcKBGCxJSAjdzDOpGRjsoLEHyDwbdnpixaImecjKNgmpGjbAhkCEnwRkoKJrHBkbKbsKzcKbIuRDiHOwOn",FALSE
6281935,"[6278807]",249741,249819,0,2,1,1,1353,"[79]hFPocQLHcNcJOqOcKBGCEIezJRdOQrPxoeEAgmkBQwadzzqNqeMIDIvlpgARRpBDmIJvlHJoqdrzpkQ",FALSE
6276702,"[6276418]",249538,249819,0,4,1,3,1431,"[105]mFnocQLHcocJOqOcKBGCRQbqCLytutvatmOCfPmbypGzSxRMkLnviPtESpfepMJEFyafixmzIgaGvKayDQncrcLGRJwxNQzfCaGBvDNxy",FALSE
6277302,"[6275929]",249562,249818,0,3,1,3,1422,"[103]hFnocQLHcNcJOqOcKBGCHJNLGJycbzOxwReHadcyrbIrvvOfcMlwiIBqFqFHNPdljwMGCCvLrCEGvQDfePeRstLgkpsGlwrudfHsltr",FALSE
6279987,"[6278127]",249666,249817,0,3,1,2,1372,"[96]hFnocQLHcocJMqOcKBGCPuBMFpmhGEJlwASlpARRyaqEnClrLbwmKEBHtqeONgswrJshFQsGfpzDzzQPbEPKRsahmCnDmSOt",FALSE
6278851,"[6277624]",249621,249816,0,3,1,3,1379,"[96]kFQocQLHcocJOqOcKBGCxvfAtojOLuuPsoIvHynkDCtLiDdqMejKGGmFjebdlkCknwOkoRMKNJrQwIAcjbsacKIFRDiHkwyn",FALSE
6274752,"[6263915]",249463,249815,0,5,1,5,1399,"[80]FQPocPLHcNcJRqOcKBGCFuFbGqxatbFykrwNqhJjbSsrQMCwoIeRvdiGObbmarzpnaxoAHxSlcmkxSha",FALSE
6281020,"[6280016]",249706,249814,0,1,2,2,1421,"[91]mFnocpLHcocJOqOcKBGCAkFefFKshiuhCHhqKnBPOfszwSHPsoxonDqpbpRPolsKjDAyPlxIrKDPuklGBCyIfsaSbaA",FALSE
6283739,"[6274916]",249812,249884,0,1,1,1,1375,"[100]kFQocQLHcocjOqOcKBGCxQSAcjdzGOEORqsoLJHyicodnkrjcIPecjKNgmpFGybAltphnwRkocKGJlrHwybKbsSoKuIuRDiHOwxn",FALSE
6277492,"[6273762]",249569,249814,0,4,2,4,1355,"[80]hFPocQLHcNcJOqOcKBGCEvOJLRHOPxiuEymGAOCaExlaBCsDMIiNIEexLPxRJBQDtJwnJGQoqdrzpkko",FALSE
6266206,"[6264798]",249134,249813,0,8,1,1,1349,"[79]hFPocQLHcNcJOqOcKBGCEIezJRdOQrFxohEAgmkBNwadzzqNseMINIwlKgARRqBemIJalHJoqdrzpkQ",FALSE
6283277,"[6280843]",249794,249813,0,1,1,1,1405,"[96]FqnocPLHcocJRqOcKBGCtEOknFOlQkoiOOviGOoAoqzQqNFQbhjRJHFpIeMtfJmhwGdtpjoCEjqdLklDkHcllqFDjOcqCsvl",FALSE
6280878,"[6278485]",249700,249812,0,2,1,1,1416,"[92]hFpocQLHcNcJMqOcKBGCGrKahicyrnpyeKSGdMKFOLRefjqkivElKGbAlLgcvGQbuGeRIDnwBtxSOfHhGknGNkeunKAd",FALSE
6265597,"[6261142]",249109,249812,0,5,4,16,1412,"[107]hFnocPLHcNcJOqOcKBGCiLtOAgNqqblARkAIokIDxOgvFHBcmLobOowflOdIKwbGjtiPFeSbGGwRFLRBJpEjljOisLgDxylvzypdxyJCntP",FALSE
6278244,"[6272052]",249597,249812,0,6,1,5,1414,"[101]hFnocQLHcNcJOqOcKBGCHJNKvgybzOxwReHmQcyFbIrvvOfcMFwiOBjqFHLPdlQwMGCCJLrREGvQDfePaRstLPQpkhlfrmdfHcltr",FALSE
6281317,"[6279087]",249717,249811,0,1,1,1,1400,"[105]hFNocQLHcNcJMqOcKBGClEhMKlENuDPbNxegqDakReChOgIOMESAOSMcIHSoEsgtCMNMeuwkaGLCDNfDimBguPqGsreaKGzgnLmofgbSr",FALSE
6278223,"[6273276]",249596,249811,0,4,2,2,1377,"[98]kFQocQLHcocJOqOcKBGCSvmiiROLbRjsoIJHyxkbdhpEDctNekjKGjPmFOebPykCLnzOkojKNJrQwIxaKbsacACLIuRDiEPwOa",FALSE
6276344,"[6274799]",249524,249811,0,3,1,6,1354,"[84]hFQocpLHcNcJMqOcKBGCDMjKtyHuRyfiKbQohxyAcjHFpHdgtKjlkxtgOEBSLJumabDkpSMjqqkAjhIxjjxE",FALSE
6278941,"[6276549]",249625,249810,0,3,2,3,1409,"[109]hFnocQLHcNcJOqOcKBGCinGDKRfmquMswwAIBOIHGQgnfjNBdMfrOOwOHqOIQsblntiryeSbGuLlFsyBJHpEvqfOqsLjtFxlvzLluyJNJithe",FALSE
6282596,"[6278714]",249767,249810,0,1,1,1,1414,"[107]hFnocPLHcNcJOqOcKBGCiLGOAgNqqlARkAIokIRgxOgvFHmcmLfbOowfqCdIKwbGjtiPFeSbGGwRFLRBJpErljOisLgDxylvzypddyJCntP",FALSE
6282254,"[6281024]",249754,249992,0,1,5,10,1390,"[104]hFnocQLHcNcJMqOcKBGCpaHayAQeOpximBOmtlaihLLPhPPmszzgKHrBFQrDoGkweNJPxiFiGEsCshQnQQkkKsrADvJBsEkroaBtalDg",FALSE
6274497,"[6271336]",249453,249809,0,5,1,5,1388,"[102]hFnocQLHcNcJMqOcKBGCpKHryAlpRsximHnfaSaiGQLfHwPmszzgKHCHAxrDoGkdeBuPiwFiGEsCshQnQQkkKsrADvJBkkroaBtaqg",FALSE
6278512,"[6274992]",249608,249809,0,2,2,4,1375,"[87]hFpocQLHcNcJMqOcKBGCFPIdylGIsniOElMmCLcvKpfPSQtREIkpzQKGBdafliFJRavrAQDmiGvpmaaLjlEcMhn",FALSE
6280128,"[6279168]",249671,249808,0,1,1,2,1374,"[95]hFnocQLHcocJMqOcKBGCLuftEjbQcMwAqMwKtkHyHwwkCdrLAchlEynHIlgJOsHrsoFysGGmzRbligPPPKCAscPKmbnmbLy",FALSE
6276427,"[6273625]",249527,249808,0,2,2,4,1392,"[105]hFnocQLHcNcJMqOcKBGCpmddrARBKepHiBBMMcmFihSLwuPBidzhgQCCQKrDoGGpwOyrviiNkGEOshknkQGkFtrLDvDjnEarebaBKalDg",FALSE
6282198,"[6267967]",249751,249971,0,2,2,2,1357,"[81]hFnocPLHcocJMqOcKBGCwNqBabROsGtsBqCitHCJBQHSbgNPOEOjihIMPhDfrzQCAERsSqhEhKnbCbpBz",FALSE
6275834,"[6275529]",249505,249808,0,1,1,2,1419,"[99]mFnocpLHcocJOqOcKBGCsjswIwHemytPIaMIOtnzOcKpsAbwwJtklxuIfvfOkljaAKBsdBBbfxhFIiyBlwLIuSFNaOuIKqCbQDA",FALSE
6277824,"[6270613]",249582,249807,0,4,1,7,1417,"[93]mFpocQLHcocJOqMcKBGCrwwnDbGcuBDlNmlsANEwDSvdiuvsqfSiFMAwnrIjyQLPBjMEFboBFhkwLatrGdCoeaGNoqomd",FALSE
6258756,"[6252662]",248848,249806,0,21,4,25,1414,"[93]mFpocQLHcocJOqMcKBGCrwmmDbqcuBDlNmzsANEwDSvdiuvsqfSiFMAwnrIjyQyMBjMEFboBFhkwLjtrGdCoMaGNoqumd",FALSE
6280195,"[6274342]",249674,249805,0,2,1,1,1375,"[98]kFQocQLHcocJOqOcKBGCxSSAjdzDOpGRjsoLJHyDwbdnpixaImecjKNgmpNGjbAhkCESnwRkoKJrHBkbKbsKzcKbIuRDiHOwOn",FALSE
6283023,"[6279473]",249783,249883,0,1,1,2,1421,"[99]mFnocpLHcocJOqOcKBGCsjswIwHemyjPIaMIOtnzOcKpsAbBwJtklxuIfvfOkljaAKBsdBBbfxhSIiyBlwLIuSFNaOuIKqCbQDA",FALSE
6281787,"[6280959]",249735,249805,0,1,1,1,1396,"[90]FSnocPLHcocJRqOcKBGCtaOnFgQdFoiaOtfMGOoAKczIqNQbjzSFpneMtRJmhwvrtpjFCEjdLkdDkcllquDjOsEscl",FALSE
6281926,"[6280717]",249741,249805,0,1,1,3,1354,"[84]hFnocQLHcNcJMqOcKBGCxdnyPoEhaCrQJNMkRgFGyeaKKBolxnQAiInGCvbfDzagfNBDgxclpqzyGIsuFRSc",FALSE
6278572,"[6268943]",249609,249804,0,4,2,11,1395,"[97]HFnocQLHcNcJMqOcKBbGCPRAdzOBSRkydpNoMfeaaLGgHBpNzGsDBAMctijKjKyIxNeDCQMmGiuroAzynpujnRCshlktobwGg",FALSE
6281024,"[6275440]",249706,249804,0,1,2,13,1389,"[104]hFnocQLHcNcJMqOcKBGCpaHayAQeOpximBOmJlaihLLPhPPmszzgKHrBAQrDoGkweNJPxiFiGEsCshQnQQkkKsrADvJBsEkroaBtalDg",FALSE
6281168,"[6269108]",249711,249804,0,1,1,2,1425,"[104]hFnocPLHcNcJOqOcKBGCiLCRoSAQmJwwBMBokDoxOEDCFFmrqsmOwFNoaxEevPFtEiseuburrNrORBbnpujObOBEgLRcvzLiIrEmCtkc",FALSE
6274483,"[6267368]",249452,249803,0,3,1,1,1411,"[108]hFnocPLHcNcJOqOcKBGCiLtOAgNqqblARkAIokIDgxOgvFHBcmLfbOowfqCdpKwbGjtiPFeSbGGwRFLRBJpEjljOisLgDxylvzypdxyJCntP",FALSE
6280144,"[6269930]",249672,249803,0,2,1,4,1414,"[92]hFpocQLHcNcJMqOcKBGCGrKaDicyrnpyeKSGdMKFOLRefjqkivEEqGbAlLgcvGQbuGeRIDnwBtxSOfHhGkHGNkeunKAd",FALSE
6278181,"[6276940]",249595,249802,0,6,2,10,1425,"[100]mFnocQLHcocJOqOcKBGCHIHkwEvyxzskoFOpyPBbywctmxDRJwLjIxJrqSlendbJwFqafrefRgIavzpPgOcJsGaRFSNanwCGDFBv",FALSE
6250919,"[6249996]",248546,249802,0,20,2,3,1356,"[86]hFPocpLHcNcJMqOcKBGCvPIGyoxOnKAAvuHCCycBxLurQQfRvbMuNSzSKpBdbalbpfSAQeOdpkmKHLBfEduofp",FALSE
6282060,"[6274107]",249746,249801,0,1,1,3,1347,"[79]hFPocQLHcNcJOqOcKBGCEIezJLRyOQPPxohEAmkBQwaEzzqNseMINIwlKCARRJBefIJvlcOoqdrzpkQ",FALSE
6277679,"[6253706]",249577,249801,0,1,1,4,1408,"[93]mFnocpLHcocJOqOcKBGCHduzISxkKtRMumucHhbBRywKMwRJOkxPJRqIRcREgxpgcKfJPaMgyxIRyDuDGSnPRHusmSIEA",FALSE
6264054,"[6259222]",249049,249801,0,16,2,22,1404,"[109]hFnocQLHcNcJOqOcKBGCinaDKRfmquMswwAIBOIHGQgnfjNBsMfrOOwOHqOIIsblntiryeSbGuLlFsyBJHpEBqfOosLjtFylvzLlIyJNJithe",FALSE
6277683,"[6268200]",249577,249801,0,7,1,5,1405,"[90]hFPocQLHcNcJRqOcKBGCeBtbNptiNykNkIepaEnQDfjDurneIiccqzhmfatwKpkJKJRAljPFrNDPsrParHhSBbjyvp",FALSE
6280707,"[6268243]",249693,249800,0,1,1,1,1367,"[91]hFpocQLHcNcJMqOcKBGCvaPjGydxOOeoAKmuHCnLuvBmprFQfRvbyuNIczSEEBdOalbpJzfvAQdOPApznHLifcAfofp",FALSE
6279851,"[6273012]",249661,249800,0,1,1,1,1416,"[105]hFEocQLHcocJOqOcKBGCrieJFicmuKGtjadBMhcNtvRkdfpaJbaGcqfsGEfDArSmqiuJJgFMxBxcKHBEqwLQpLCvBimwhQMrgMJDdrCKi",FALSE
6276274,"[6271751]",249521,249911,0,3,1,2,1415,"[99]mFnocpLHcocJOqOcKBGCsjsbBwHMNmyQIvcRIOtnNOrKpsAbwwJtslxuGfvfOkljaAKBsQBGzMxhFIiyqwLImSFKwOuIrqPbQDA",FALSE
6280792,"[6276304]",249697,249800,0,3,1,1,1376,"[95]hFnocQLHcocJMqOcKBGCLuftDjbQcMwAqwKtRHyKwwJcdrLbcDlEytHIlsJLbHrtoFysGGmzRbzbqPHsKCAscPimbKnGbby",FALSE
6279661,"[6277286]",249654,249800,0,3,1,4,1415,"[109]hFnocPLHcNcJOqOcKBGCiLaquQiqwvqHRFAIBkIDKgEqjNBksMfrOOwOqmewasMbntihyCSGwzwKasPRJHpEjqkqosrgtGyxszLhIiJbyiDvr",FALSE
6280072,"[6277847]",249669,249799,0,1,1,4,1352,"[83]hFnocQLHcNcJMqOcKBGCxdnyPJEhaCrkJNMkRgFSyeaKKBolxnAiInGCvbfDzagfNBDgxclpqzyGIsuFRSu",FALSE
6271933,"[6270476]",249354,249799,0,6,1,6,1398,"[106]hFnocQLHcNcJMqOcKBGCpRdgdobKdwephiJBpvHadlLbviBmcDsgkdCKAxrDoSEkbrDFviPNFyrLHttsKinQKAkFHrDfvIhEkroaByClDd",FALSE
6280769,"[6269152]",249696,249798,0,2,1,5,1411,"[97]mFnocpLHcocJOqOcKBGCAekrARtSFKfgSumCHawCnBywasNzSPqgkxofbpeIqiktolOchchKiyDxlzbIrlDPuGSwNyIfslShA",FALSE
6281900,"[6275965]",249740,249798,0,1,1,1,1395,"[93]hFPocQLHcNcJMqOcKBGCNDqjAduxqOLloxulQeqyKMKJDAAGjGHGlcLpvMwptRHwJqCJiJSjfGfpiqEIHrAdgBhSQIjya",FALSE
6269578,"[6250587]",249263,249797,0,6,1,3,1388,"[104]hFnocQLHcNcJMqOcKBGCpKHlyAlpReximBnmMSaIhQLfHPPmszzgKHCHAxrDyoGkdeBuPiiFiGEsCseQnQQkkKsrADvJBkkroaBtalDg",FALSE
6279572,"[6272562]",249650,249797,0,2,1,1,1387,"[91]mFnocPLHcocJMqOcKBGCjaFENjFErhbGSgjrwIjvlBSkvuicaGuesHEKHeyhNcPNCaSALKlrSNFDqyvEMCHcgOuaCxQ",FALSE
6277255,"[6275091]",249560,249797,0,3,1,10,1371,"[88]mFnocQLHcocJOqOcKBGCQLAEifLAwcbNkQDLzhrwdjRimlJMlDGzBLPjnNlMLrPqarbIpALpzPyKPGqcBcRlOMuB",FALSE
6268763,"[6262556]",249233,249796,0,4,1,1,1421,"[92]hFPocQLHcNcJMqOcKBGCsnqKNExtiJnpdPqKEnnOlmDwMFvIgiQumGIfimDdAECBpMtangmINSrHDHpAzMzORxvIbMxK",FALSE
6282941,"[6282192]",249780,249795,0,1,1,1,1394,"[87]hFPocQLHcNcJMqOcKBGCNDgjKduNOLloEuGIeyKMKJDAeGjGHxlcLpvMptMHwJqCJxjfGpjaEIsrAdQBhSQIjya",FALSE
6281408,"[6279865]",249720,249794,0,1,2,7,1424,"[104]hFEocQLHcocJOqOcKBGCrivJFimmuKGtjDNxntuItfRvqfpaebacqfsIyfRnrrlmfduCIgjoxBMuKHsiqwLtJDkviaMwhnArgvDrCsKc",FALSE
6270469,"[6269518]",249297,249793,0,9,1,5,1370,"[89]hFQocQLHcNcJMqOcKBGCrRbtHhHjFwHQoMhEnpjOayIcjIgIngCJuunuKpPuRQcSNGayDnaQNhdOJEEijPHxhGFxE",FALSE
6270355,"[6264989]",249293,249792,0,6,1,9,1408,"[87]hFpocQLHcNcJMqOcKBGCuEaDfdEbDyldOzCnMdMxHNoReeCfDxIlNRruHLsMuJGrKbneMnngnjsODcMpFunjesN",FALSE
6279224,"[6275724]",249636,249792,0,2,2,4,1379,"[101]kFQocQLHcocJOqOcKBGCxdxmAmzGOetlKGImKIJDykkbdhpDDIImecjKGGmFOehdlQgDowRkSbKNJrQOIjlbbPacKCsQuRDHHAwOn",FALSE
6281596,"[6269435]",249728,249792,0,1,2,2,1366,"[86]hFnocPLHcocJMqOcKBGCJLNNBthbLyFngcqCotAFnbRkMNjgovNAEpxELRqMmhfGrQyapExgSEihDjfNnLCpjz",FALSE
6281797,"[6272360]",249736,249792,0,1,1,1,1425,"[109]mFnocQLHcocJOqOcKBGCRDQbqCdqhtvxvmmyfPmbykkzqxDRMkLjhMPktkgprebuJEFfarmojxzIgabvsayDGQncLcLCRjOxNyzfCaGBJDNkn",FALSE
6266486,"[6263400]",249144,249902,0,13,2,3,1383,"[98]hFQocQLHcocJRqOcKBGCxDIufzPmFjRxHoRJGgModCugtjDzIsHqlrKNCjlFDibgMkhHkRyChAJSwgfMhvCRaAiKuMuRCfiqRf",FALSE
6282513,"[6279930]",249764,249792,0,1,1,2,1376,"[88]hFpocQLHcNcJMqOcKBGCFPIdylGIsnukOElMmCLcvKpfPSQtREIkpzSKGBdafliFJRavrAQDmiGvpmaaLjlEcMhn",FALSE
6279589,"[6279005]",249651,249791,0,2,1,4,1373,"[91]hFQocQLHcNcJMqOcKBGCvgbKHjHjFwCQxuqhEspjtGyIcjImILgCJuwunuspPwRicSNGayMLaQNrMOJEwEijPjwhGFx",FALSE
6277890,"[6276737]",249584,249937,0,2,1,1,1356,"[81]hFPocQLHcNcJOqOcKBGCEvOJLSRHOQPxiQEymGAPCaExaBCeAIaNIEeJJCxdRJBBDtqHnlGcoqdrzwkko",FALSE
6275075,"[6274877]",249475,249790,0,8,1,8,1358,"[87]hFpocpLHcNcJMqOcKBGCNPIGyoxOncAAvuHCCycwxLurQQfRDbMuISzSKpBdvKlbpiSLbQeOPpkmKHLBfEdMofp",FALSE
6280028,"[6275314]",249667,249789,0,1,1,1,1412,"[106]hFnocPLHcNcJOqOcKBGCiLtSogNHqKMARFAIwkggxfgvFjBBQDfbOowfqmdjOEbGwtgryeSbGGwcFjRBJpecQOiBLgDxylvzypdxyJCntP",FALSE
6271839,"[6266307]",249350,249789,0,7,1,8,1409,"[104]hFnocPLHcNcJOqOcKBGCgLwwARuQlbQeGvgBAzozOgHbvPBrosmOgOxlKCchbGDqRyeSbfMhrqCBoKCRQOismsRcQjtdzLsAAjqLKDud",FALSE
6274553,"[6273840]",249455,249789,0,5,1,5,1418,"[99]mFnocpLHcocJOqOcKBGCsjswIwHemyyPIaMIOtnzOcKpsAbwwJtklxuqfvfOkljaAKBsdBBbfxhFIiyBlwLIuSFNwOuIrqCbQDA",FALSE
6281312,"[6279836]",249717,249788,0,1,2,4,1380,"[100]kFQocQLHcocJOqOcKBGCxJIAcjdrGOLORqsoLJHyicbdnprjczmecHKBgmQFGqbyltChnwRkopKGJprHhGdbKKsScKuIuuDiHOwr",FALSE
6279930,"[6274992]",249664,249787,0,2,1,2,1375,"[87]hFpocQLHcNcJMqOcKBGCFPIdylGIsnuOElMmCLcvKpfPSQtREIkpzSKGBdafliFJRavrAQDmiGvpmaaLjlEcMhn",FALSE
6278708,"[6277956]",249616,249787,0,2,1,11,1407,"[109]hFnocQLHcNcJOqOcKBGCinaDKRfmquMswlAIBOIHGQgnfjNBsMfrOOwOHqOIIsblntiryeSbGuLlFsyBJHdEBqfOosLjtFylvzJlIyINJithe",FALSE
6281499,"[6279001]",249724,249787,0,1,1,3,1353,"[84]hFQocQLHcNcJMqOcKBGCnFjdHhOjwDjjuvERvpoxkipjIFpHuQrKIwotRJRqeyuySiDksplqzFkjpwAGqoxE",FALSE
6280126,"[6277679]",249671,249787,0,2,2,4,1409,"[93]mFnocpLHcocJOqOcKBGCHduzISxkKtRMumucHhbBRywKMwRJOkxPJRqIRcREgxpgcKfJPaMgyxIRyDuDGSnPRHusmBIEA",FALSE
6270967,"[6266151]",249318,249787,0,6,2,7,1394,"[89]FqnocPLHcocJRqOcKBGCtaOnFgQFoiaOtfMGOoAKczIqNQbjzSFpneMtRJmhwtrtpjFCEjdLkdDkcllquDjOsEscl",FALSE
6275370,"[6270453]",249487,249786,0,5,1,4,1417,"[92]hFpocQLHcNcJMqOcKBGCBevaDicRrEMyxKSGdkKFcLRAfFqkivEbqFAIulLMcvGobuGeRHvNQExEcfHLGkEGNkeunKGd",FALSE
6272967,"[6271936]",249392,249786,0,6,1,2,1358,"[80]hFnocPLHcocJMqOcKBGCwNqBabROsGtsBqCitHCJBHSbgNyOEOjiQNMPhDfIzQCAERsSqhEhKnbCbpBz",FALSE
6281231,"[6280037]",249714,249786,0,1,1,1,1351,"[79]hFPocQLHcNcJOqOcKBGCEIeSJRdOQrFxohEAgmkBNwadzzqNseEINIwlKgARRqBemIJalHJoqdpzpkQ",FALSE
6279366,"[6268921]",249642,249785,0,1,1,1,1422,"[104]hFEocQLHcocJOqOcKBGCrieJFimmueGtjDNxntuItvRvqfpaibacqfsIyfRnrklmfduCIgFoxBMuKHBiqwLtJLkviaMwhnArgvDrCsKc",FALSE
6280168,"[6276920]",249672,249785,0,2,1,3,1397,"[89]hFPocQLHcNcJMqOcKBGCNDqjKdmxqOLloxulQyKJKJDAfGjGHGlAOLkvMptMHvJLCJPajSxpraKxsrwdQBhSQIjKa",FALSE
6276874,"[6274055]",249544,249784,0,3,1,4,1421,"[105]hFnocQLHcNcJOqOcKBGCSwJCPJhbcujbBOeRGoOnMCIunvIfCtxdrxjukDhxSPIsaHwPrMqMJkaqLCPwuiawNSoGslAvRkjBnCcgEIqaK",FALSE
6281193,"[6277715]",249712,249783,0,2,1,1,1382,"[92]hFQocQLHcocJRqOcKBGCRaodNmaHnIkyfuJKyyttjuNpLprjclGycCqgNOAcikDvsSggLIwMyjAQvyJbaKwuQDKpOeNA",FALSE
6277335,"[6266688]",249563,249911,0,2,1,1,1406,"[96]mFPocpLHcocJOqOcKBGCHDkzILhkPDRjusuDxohSBiyavMuJJrkxobRqIRcEogiSphcfJKSIgyxISpDPuDGISPRHrKsQSGEA",FALSE
6273362,"[6272770]",249408,249782,0,4,1,3,1421,"[109]hFnocPLHcNcJOqOcKBGCiKtaAgNHEpMASwArokNDukOgvFGBBQIfIfGwfqAfIJFbiGaHrheSbcGwPFsRvJAEjNgQOikLttxyQJznhdxsDCdtP",FALSE
6276081,"[6272880]",249514,249782,0,5,1,2,1370,"[96]hFnocQLHcocJMqOcKBGCPuBMFpmhGEJlwAqlpARRyaqEnClrLbwmKEBHtqeONgswrJshFQsGfpzDdzQPbEPKRsahmCnDmSOI",FALSE
6270360,"[6257791]",249293,249781,0,7,3,8,1366,"[89]mFnocQLHcocJOqOcKBGCQLAyiOCAwibNkQDLzhrwdjsioclJMPDGzaLPjnNFMLrPLamAIKALpzPyKGGqcBcRFNMuB",FALSE
6276626,"[6261525]",249535,249781,0,8,1,2,1414,"[94]mFpocQLHcocJOqMcKNBGCGqmbmDbqqEsDRtmzsANEwBvndievsqfSieAwnhujcQbMBjntNboMjhkwCatrGdooeaGNoqomd",FALSE
6278890,"[6273692]",249623,249780,0,3,1,6,1386,"[102]hFnocQLHcNcJRqOcKBGCDegtmgrsgDbcLzMkBqsALHqkFJpdnEJeupuPSBwnettireeyBoQNoiPyxiAcixbLolfzyKpIFfqdwMpIFb",FALSE
6280953,"[6275868]",249703,249780,0,2,1,1,1373,"[95]hFnocQLHcocJMqOcKBGCLufdDjbQcMwAqzwKtRHyHRwkCdrLbcDlEynHIlgJtsHltoFysGGmzRbzigOGPKCALcPwmbnGbLy",FALSE
6277112,"[6276496]",249554,249780,0,3,2,6,1426,"[93]mFpocQLHcocJOqMcKBGCGPmOmDbqcusDDEmAsANiPapDvLvdDvMqfSBNSMSwnwukQylxMtNboMjhkAvItvGdeoxaQREom",FALSE
6274393,"[6268528]",249449,249832,0,4,2,6,1372,"[94]hFnocQLHcocJMqOcKBGCguftDjbQcMwAqwKtRHyHwwkcdrLdcDlEytHIlsJLbHrtoFysGGmzRbzbgPGPKCAscPwmbnGbby",FALSE
6274694,"[6272041]",249460,249778,0,2,1,3,1398,"[97]HFnocQLHcNcJMqOcKBbGCPRkkzgOBSRQpNoMweaaLGtmBpNzGsJBAFctijKjKyAxNeDaQMhRifPoAzmnpGknRCshxktoBwzGg",FALSE
