genome,merit,merit_given,gen,accuracy,door_rooms,exit_rooms,correct_doors,incorrect_doors,correct_exits,incorrect_exits,doors_taken_0,doors_correct_0,doors_taken_1,doors_correct_1,doors_taken_2,doors_correct_2,doors_taken_3,doors_correct_3, seed
"[78]PfzMjHOKEjHNJGqpyilvQmsoScDggGxGcrkNMdjpjNKmRyKkfbdPbfMrKBIqyjgIHIeAfGfSyrHrMH",65536,3,2900,0.941176,17,0,16,1,0,0,0,0,12,12,10,7,0,0, 1
"[102]COPpmAlvIqCbmgBplOAlzisSvPwhdOHoPrpKaqwuibPqPikptzQkgysHPIPKNkHMLHoaLNJqnnMGpycKKBSGbCBACBSdvfNilQKaEz",1.70141e+38,2.41785e+24,8177,0.726619,278,76,202,76,76,0,76,76,63,63,75,75,140,64, 10
"[128]nOpKHPIDedAqhMLsNJHNqoGFPIqDuDzbixkssonHNsMxfCylcjFEkajdjPoIEcsfqQGBuepaMEIEyOvvcxRExgzSyjDfFBcrSNsuIIAbgFuMuASttAlqxDyoFRrAnBnq",6.64614e+35,4.8357e+24,10729,0.778302,212,47,165,47,47,0,47,47,58,58,86,53,68,54, 100
"[115]LkGQqHPDJisrPnlmMjrlPvwDBCdglDjznOCSEwRDQgONdpOpGFzvOEwMhCHFLicSmGOawDKvatnNmiLdtMlyCzrgyrvNypoFEIRfftrnchNxHDjELOg",8,4,2645,1,2,0,2,0,0,0,0,0,1,1,0,0,1,1, 101
"[94]FPJHSLHPOqlIKqijdegHpbyscdzlnEPkduHDiCviCJKOcBjpzGadiQaiDbKkvymbwNBCuJNwsPdzLIKFOGBkIowcepaMSH",2.8948e+76,5.0706e+30,12381,0.71848,579,163,416,163,163,0,163,163,113,113,163,163,303,140, 102
"[157]GdiQgcjeuwRfrlduzbvsRcMuEeNDrMwbjjtMORMFBdbPLinxcDojzrecOuMElFmecIqxixontftQbGAilreykhewQtiwwQlDpufHICSgGijDucKygzOjBNEuHRLPfbRcdHkcdaNJqEIkecegdKqcQROsAylgc",2.03704e+90,2.03704e+90,5431,0.762626,594,141,453,141,141,0,869,869,933,933,868,868,1786,917, 103
"[104]vCQRRlLmxzrQyeKOwtwHOLjcenApGHNJqIKqeIuzQDIdhLFjQOIuPAptJAeelRcfMnIOpJyEDOqCsPpnliAMjAoxzyEqsJKfkGgzpyaC",2.26156e+74,4.8357e+24,7609,0.747984,496,125,371,125,125,0,125,125,117,117,125,125,254,129, 104
"[95]etHcGNcJoRqHnvcLChDRFKdFkDGAkDjAvQehLPKEetnRvaqExIxuAunODbIGHkQzdmpKSDzQfcjJDSuGJwuBgsSFnBgLPwJ",524288,16,3253,1,18,0,18,0,0,0,0,0,11,11,0,0,7,7, 105
"[154]bGuRLNGHhPJSvDDKHRaBcNJPOqIHFqDJRpNaeFkhAJNELtghuJqAMcSCllFzOnrLJikJkglGbmwDjzqLvoRGlprrglKhOALNyRfwhLMNrQptPInyqukBoaJyukStEmAelyFrONEaRrerkoxBbkdxqmfHlB",8.62718e+68,3.02231e+23,7953,0.734568,486,129,357,129,129,0,129,129,111,111,248,119,127,127, 106
"[84]GsoukfeiEsHMDJCOLNGqRLOqIKqJmeorMbeLqNpwvPedwFEJhsmBfpIhnICAggaMhiRHztAdoAwdAHdzwDOC",5.02168e+58,3.86856e+25,13100,0.740099,404,105,299,105,105,0,105,105,98,98,105,105,201,96, 107
