"","trial_number","genome","merit","accuracy","genome_length","door_rooms","exit_rooms","correct_doors","incorrect_doors","correct_exits","incorrect_exits","doors_taken_0","doors_correct_0","doors_taken_1","doors_correct_1","doors_taken_2","doors_correct_2","doors_taken_3","doors_correct_3","did_repro","repro_updates","seed"
"1252",51,"[87]vrJHuFGqoOvHxaKixFoOdSxIzdbiQFECIDMzHnbHQhnovfCFujbKGtincjpmISfqlkRMlqqrAilbuMziPeBbccd",4,1,87,1,0,1,0,0,0,0,0,1,1,0,0,0,0,"True",1501,13
"1253",52,"[87]vrJHuFGqoOvHxaKixFoOdSxIzdbiQFECIDMzHnbHQhnovfCFujbKGtincjpmISfqlkRMlqqrAilbuMziPeBbccd",4,1,87,1,0,1,0,0,0,0,0,1,1,0,0,0,0,"True",1501,13
"1254",53,"[87]vrJHuFGqoOvHxaKixFoOdSxIzdbiQFECIDMzHnbHQhnovfCFujbKGtincjpmISfqlkRMlqqrAilbuMziPeBbccd",1,0,87,1,0,0,1,0,0,0,0,1,0,0,0,0,0,"True",1501,13
"1255",54,"[87]vrJHuFGqoOvHxaKixFoOdSxIzdbiQFECIDMzHnbHQhnovfCFujbKGtincjpmISfqlkRMlqqrAilbuMziPeBbccd",1,0,87,1,0,0,1,0,0,0,0,1,0,0,0,0,0,"True",1501,13
"1256",55,"[87]vrJHuFGqoOvHxaKixFoOdSxIzdbiQFECIDMzHnbHQhnovfCFujbKGtincjpmISfqlkRMlqqrAilbuMziPeBbccd",4,1,87,1,0,1,0,0,0,0,0,1,1,0,0,0,0,"True",1501,13
"1257",56,"[87]vrJHuFGqoOvHxaKixFoOdSxIzdbiQFECIDMzHnbHQhnovfCFujbKGtincjpmISfqlkRMlqqrAilbuMziPeBbccd",1,0,87,1,0,0,1,0,0,0,0,1,0,0,0,0,0,"True",1501,13
"1258",57,"[87]vrJHuFGqoOvHxaKixFoOdSxIzdbiQFECIDMzHnbHQhnovfCFujbKGtincjpmISfqlkRMlqqrAilbuMziPeBbccd",4,1,87,1,0,1,0,0,0,0,0,1,1,0,0,0,0,"True",1501,13
"1259",58,"[87]vrJHuFGqoOvHxaKixFoOdSxIzdbiQFECIDMzHnbHQhnovfCFujbKGtincjpmISfqlkRMlqqrAilbuMziPeBbccd",4,1,87,1,0,1,0,0,0,0,0,1,1,0,0,0,0,"True",1501,13
"1260",59,"[87]vrJHuFGqoOvHxaKixFoOdSxIzdbiQFECIDMzHnbHQhnovfCFujbKGtincjpmISfqlkRMlqqrAilbuMziPeBbccd",1,0,87,1,0,0,1,0,0,0,0,1,0,0,0,0,0,"True",1501,13
"1261",60,"[87]vrJHuFGqoOvHxaKixFoOdSxIzdbiQFECIDMzHnbHQhnovfCFujbKGtincjpmISfqlkRMlqqrAilbuMziPeBbccd",1,0,87,1,0,0,1,0,0,0,0,1,0,0,0,0,0,"True",1501,13
"1262",61,"[87]vrJHuFGqoOvHxaKixFoOdSxIzdbiQFECIDMzHnbHQhnovfCFujbKGtincjpmISfqlkRMlqqrAilbuMziPeBbccd",1,0,87,1,0,0,1,0,0,0,0,1,0,0,0,0,0,"True",1501,13
"1263",62,"[87]vrJHuFGqoOvHxaKixFoOdSxIzdbiQFECIDMzHnbHQhnovfCFujbKGtincjpmISfqlkRMlqqrAilbuMziPeBbccd",1,0,87,1,0,0,1,0,0,0,0,1,0,0,0,0,0,"True",1501,13
"1264",63,"[87]vrJHuFGqoOvHxaKixFoOdSxIzdbiQFECIDMzHnbHQhnovfCFujbKGtincjpmISfqlkRMlqqrAilbuMziPeBbccd",1,0,87,1,0,0,1,0,0,0,0,1,0,0,0,0,0,"True",1501,13
"1265",64,"[87]vrJHuFGqoOvHxaKixFoOdSxIzdbiQFECIDMzHnbHQhnovfCFujbKGtincjpmISfqlkRMlqqrAilbuMziPeBbccd",4,1,87,1,0,1,0,0,0,0,0,1,1,0,0,0,0,"True",1501,13
"1266",65,"[87]vrJHuFGqoOvHxaKixFoOdSxIzdbiQFECIDMzHnbHQhnovfCFujbKGtincjpmISfqlkRMlqqrAilbuMziPeBbccd",1,0,87,1,0,0,1,0,0,0,0,1,0,0,0,0,0,"True",1501,13
"1267",66,"[87]vrJHuFGqoOvHxaKixFoOdSxIzdbiQFECIDMzHnbHQhnovfCFujbKGtincjpmISfqlkRMlqqrAilbuMziPeBbccd",1,0,87,1,0,0,1,0,0,0,0,1,0,0,0,0,0,"True",1501,13
"1268",67,"[87]vrJHuFGqoOvHxaKixFoOdSxIzdbiQFECIDMzHnbHQhnovfCFujbKGtincjpmISfqlkRMlqqrAilbuMziPeBbccd",1,0,87,1,0,0,1,0,0,0,0,1,0,0,0,0,0,"True",1501,13
"1269",68,"[87]vrJHuFGqoOvHxaKixFoOdSxIzdbiQFECIDMzHnbHQhnovfCFujbKGtincjpmISfqlkRMlqqrAilbuMziPeBbccd",1,0,87,1,0,0,1,0,0,0,0,1,0,0,0,0,0,"True",1501,13
"1270",69,"[87]vrJHuFGqoOvHxaKixFoOdSxIzdbiQFECIDMzHnbHQhnovfCFujbKGtincjpmISfqlkRMlqqrAilbuMziPeBbccd",4,1,87,1,0,1,0,0,0,0,0,1,1,0,0,0,0,"True",1501,13
"1271",70,"[87]vrJHuFGqoOvHxaKixFoOdSxIzdbiQFECIDMzHnbHQhnovfCFujbKGtincjpmISfqlkRMlqqrAilbuMziPeBbccd",1,0,87,1,0,0,1,0,0,0,0,1,0,0,0,0,0,"True",1501,13
"1272",71,"[87]vrJHuFGqoOvHxaKixFoOdSxIzdbiQFECIDMzHnbHQhnovfCFujbKGtincjpmISfqlkRMlqqrAilbuMziPeBbccd",1,0,87,1,0,0,1,0,0,0,0,1,0,0,0,0,0,"True",1501,13
"1273",72,"[87]vrJHuFGqoOvHxaKixFoOdSxIzdbiQFECIDMzHnbHQhnovfCFujbKGtincjpmISfqlkRMlqqrAilbuMziPeBbccd",4,1,87,1,0,1,0,0,0,0,0,1,1,0,0,0,0,"True",1501,13
"1274",73,"[87]vrJHuFGqoOvHxaKixFoOdSxIzdbiQFECIDMzHnbHQhnovfCFujbKGtincjpmISfqlkRMlqqrAilbuMziPeBbccd",1,0,87,1,0,0,1,0,0,0,0,1,0,0,0,0,0,"True",1501,13
"1275",74,"[87]vrJHuFGqoOvHxaKixFoOdSxIzdbiQFECIDMzHnbHQhnovfCFujbKGtincjpmISfqlkRMlqqrAilbuMziPeBbccd",4,1,87,1,0,1,0,0,0,0,0,1,1,0,0,0,0,"True",1501,13
"1276",75,"[87]vrJHuFGqoOvHxaKixFoOdSxIzdbiQFECIDMzHnbHQhnovfCFujbKGtincjpmISfqlkRMlqqrAilbuMziPeBbccd",1,0,87,1,0,0,1,0,0,0,0,1,0,0,0,0,0,"True",1501,13
"1277",76,"[87]vrJHuFGqoOvHxaKixFoOdSxIzdbiQFECIDMzHnbHQhnovfCFujbKGtincjpmISfqlkRMlqqrAilbuMziPeBbccd",4,1,87,1,0,1,0,0,0,0,0,1,1,0,0,0,0,"True",1501,13
"1278",77,"[87]vrJHuFGqoOvHxaKixFoOdSxIzdbiQFECIDMzHnbHQhnovfCFujbKGtincjpmISfqlkRMlqqrAilbuMziPeBbccd",1,0,87,1,0,0,1,0,0,0,0,1,0,0,0,0,0,"True",1501,13
"1279",78,"[87]vrJHuFGqoOvHxaKixFoOdSxIzdbiQFECIDMzHnbHQhnovfCFujbKGtincjpmISfqlkRMlqqrAilbuMziPeBbccd",1,0,87,1,0,0,1,0,0,0,0,1,0,0,0,0,0,"True",1501,13
"1280",79,"[87]vrJHuFGqoOvHxaKixFoOdSxIzdbiQFECIDMzHnbHQhnovfCFujbKGtincjpmISfqlkRMlqqrAilbuMziPeBbccd",1,0,87,1,0,0,1,0,0,0,0,1,0,0,0,0,0,"True",1501,13
"1281",80,"[87]vrJHuFGqoOvHxaKixFoOdSxIzdbiQFECIDMzHnbHQhnovfCFujbKGtincjpmISfqlkRMlqqrAilbuMziPeBbccd",4,1,87,1,0,1,0,0,0,0,0,1,1,0,0,0,0,"True",1501,13
"1282",81,"[87]vrJHuFGqoOvHxaKixFoOdSxIzdbiQFECIDMzHnbHQhnovfCFujbKGtincjpmISfqlkRMlqqrAilbuMziPeBbccd",4,1,87,1,0,1,0,0,0,0,0,1,1,0,0,0,0,"True",1501,13
"1283",82,"[87]vrJHuFGqoOvHxaKixFoOdSxIzdbiQFECIDMzHnbHQhnovfCFujbKGtincjpmISfqlkRMlqqrAilbuMziPeBbccd",4,1,87,1,0,1,0,0,0,0,0,1,1,0,0,0,0,"True",1501,13
"1284",83,"[87]vrJHuFGqoOvHxaKixFoOdSxIzdbiQFECIDMzHnbHQhnovfCFujbKGtincjpmISfqlkRMlqqrAilbuMziPeBbccd",1,0,87,1,0,0,1,0,0,0,0,1,0,0,0,0,0,"True",1501,13
"1285",84,"[87]vrJHuFGqoOvHxaKixFoOdSxIzdbiQFECIDMzHnbHQhnovfCFujbKGtincjpmISfqlkRMlqqrAilbuMziPeBbccd",1,0,87,1,0,0,1,0,0,0,0,1,0,0,0,0,0,"True",1501,13
"1286",85,"[87]vrJHuFGqoOvHxaKixFoOdSxIzdbiQFECIDMzHnbHQhnovfCFujbKGtincjpmISfqlkRMlqqrAilbuMziPeBbccd",1,0,87,1,0,0,1,0,0,0,0,1,0,0,0,0,0,"True",1501,13
"1287",86,"[87]vrJHuFGqoOvHxaKixFoOdSxIzdbiQFECIDMzHnbHQhnovfCFujbKGtincjpmISfqlkRMlqqrAilbuMziPeBbccd",4,1,87,1,0,1,0,0,0,0,0,1,1,0,0,0,0,"True",1501,13
"1288",87,"[87]vrJHuFGqoOvHxaKixFoOdSxIzdbiQFECIDMzHnbHQhnovfCFujbKGtincjpmISfqlkRMlqqrAilbuMziPeBbccd",1,0,87,1,0,0,1,0,0,0,0,1,0,0,0,0,0,"True",1501,13
"1289",88,"[87]vrJHuFGqoOvHxaKixFoOdSxIzdbiQFECIDMzHnbHQhnovfCFujbKGtincjpmISfqlkRMlqqrAilbuMziPeBbccd",1,0,87,1,0,0,1,0,0,0,0,1,0,0,0,0,0,"True",1501,13
"1290",89,"[87]vrJHuFGqoOvHxaKixFoOdSxIzdbiQFECIDMzHnbHQhnovfCFujbKGtincjpmISfqlkRMlqqrAilbuMziPeBbccd",1,0,87,1,0,0,1,0,0,0,0,1,0,0,0,0,0,"True",1501,13
"1291",90,"[87]vrJHuFGqoOvHxaKixFoOdSxIzdbiQFECIDMzHnbHQhnovfCFujbKGtincjpmISfqlkRMlqqrAilbuMziPeBbccd",4,1,87,1,0,1,0,0,0,0,0,1,1,0,0,0,0,"True",1501,13
"1292",91,"[87]vrJHuFGqoOvHxaKixFoOdSxIzdbiQFECIDMzHnbHQhnovfCFujbKGtincjpmISfqlkRMlqqrAilbuMziPeBbccd",1,0,87,1,0,0,1,0,0,0,0,1,0,0,0,0,0,"True",1501,13
"1293",92,"[87]vrJHuFGqoOvHxaKixFoOdSxIzdbiQFECIDMzHnbHQhnovfCFujbKGtincjpmISfqlkRMlqqrAilbuMziPeBbccd",1,0,87,1,0,0,1,0,0,0,0,1,0,0,0,0,0,"True",1501,13
"1294",93,"[87]vrJHuFGqoOvHxaKixFoOdSxIzdbiQFECIDMzHnbHQhnovfCFujbKGtincjpmISfqlkRMlqqrAilbuMziPeBbccd",1,0,87,1,0,0,1,0,0,0,0,1,0,0,0,0,0,"True",1501,13
"1295",94,"[87]vrJHuFGqoOvHxaKixFoOdSxIzdbiQFECIDMzHnbHQhnovfCFujbKGtincjpmISfqlkRMlqqrAilbuMziPeBbccd",1,0,87,1,0,0,1,0,0,0,0,1,0,0,0,0,0,"True",1501,13
"1296",95,"[87]vrJHuFGqoOvHxaKixFoOdSxIzdbiQFECIDMzHnbHQhnovfCFujbKGtincjpmISfqlkRMlqqrAilbuMziPeBbccd",1,0,87,1,0,0,1,0,0,0,0,1,0,0,0,0,0,"True",1501,13
"1297",96,"[87]vrJHuFGqoOvHxaKixFoOdSxIzdbiQFECIDMzHnbHQhnovfCFujbKGtincjpmISfqlkRMlqqrAilbuMziPeBbccd",1,0,87,1,0,0,1,0,0,0,0,1,0,0,0,0,0,"True",1501,13
"1298",97,"[87]vrJHuFGqoOvHxaKixFoOdSxIzdbiQFECIDMzHnbHQhnovfCFujbKGtincjpmISfqlkRMlqqrAilbuMziPeBbccd",4,1,87,1,0,1,0,0,0,0,0,1,1,0,0,0,0,"True",1501,13
"1299",98,"[87]vrJHuFGqoOvHxaKixFoOdSxIzdbiQFECIDMzHnbHQhnovfCFujbKGtincjpmISfqlkRMlqqrAilbuMziPeBbccd",1,0,87,1,0,0,1,0,0,0,0,1,0,0,0,0,0,"True",1501,13
"1300",99,"[87]vrJHuFGqoOvHxaKixFoOdSxIzdbiQFECIDMzHnbHQhnovfCFujbKGtincjpmISfqlkRMlqqrAilbuMziPeBbccd",1,0,87,1,0,0,1,0,0,0,0,1,0,0,0,0,0,"True",1501,13
"1301",0,"[87]KGqwRLreIpsuzajhAfLKOnkqtutKQtCCKAgGzkSqejEyjhQKsdcbkhCRcmQGoRSECGxDiuELEFEotbcBqbcmHqG",4,1,87,1,0,1,0,0,0,0,0,0,0,1,1,0,0,"True",1501,14
"1302",1,"[87]KGqwRLreIpsuzajhAfLKOnkqtutKQtCCKAgGzkSqejEyjhQKsdcbkhCRcmQGoRSECGxDiuELEFEotbcBqbcmHqG",4,1,87,1,0,1,0,0,0,0,0,0,0,1,1,0,0,"True",1501,14
"1303",2,"[87]KGqwRLreIpsuzajhAfLKOnkqtutKQtCCKAgGzkSqejEyjhQKsdcbkhCRcmQGoRSECGxDiuELEFEotbcBqbcmHqG",1,0,87,1,0,0,1,0,0,0,0,0,0,1,0,0,0,"True",1501,14
"1304",3,"[87]KGqwRLreIpsuzajhAfLKOnkqtutKQtCCKAgGzkSqejEyjhQKsdcbkhCRcmQGoRSECGxDiuELEFEotbcBqbcmHqG",1,0,87,1,0,0,1,0,0,0,0,0,0,1,0,0,0,"True",1501,14
"1305",4,"[87]KGqwRLreIpsuzajhAfLKOnkqtutKQtCCKAgGzkSqejEyjhQKsdcbkhCRcmQGoRSECGxDiuELEFEotbcBqbcmHqG",4,1,87,1,0,1,0,0,0,0,0,0,0,1,1,0,0,"True",1501,14
"1306",5,"[87]KGqwRLreIpsuzajhAfLKOnkqtutKQtCCKAgGzkSqejEyjhQKsdcbkhCRcmQGoRSECGxDiuELEFEotbcBqbcmHqG",1,0,87,1,0,0,1,0,0,0,0,0,0,1,0,0,0,"True",1501,14
"1307",6,"[87]KGqwRLreIpsuzajhAfLKOnkqtutKQtCCKAgGzkSqejEyjhQKsdcbkhCRcmQGoRSECGxDiuELEFEotbcBqbcmHqG",1,0,87,1,0,0,1,0,0,0,0,0,0,1,0,0,0,"True",1501,14
"1308",7,"[87]KGqwRLreIpsuzajhAfLKOnkqtutKQtCCKAgGzkSqejEyjhQKsdcbkhCRcmQGoRSECGxDiuELEFEotbcBqbcmHqG",1,0,87,1,0,0,1,0,0,0,0,0,0,1,0,0,0,"True",1501,14
"1309",8,"[87]KGqwRLreIpsuzajhAfLKOnkqtutKQtCCKAgGzkSqejEyjhQKsdcbkhCRcmQGoRSECGxDiuELEFEotbcBqbcmHqG",1,0,87,1,0,0,1,0,0,0,0,0,0,1,0,0,0,"True",1501,14
"1310",9,"[87]KGqwRLreIpsuzajhAfLKOnkqtutKQtCCKAgGzkSqejEyjhQKsdcbkhCRcmQGoRSECGxDiuELEFEotbcBqbcmHqG",1,0,87,1,0,0,1,0,0,0,0,0,0,1,0,0,0,"True",1501,14
"1311",10,"[87]KGqwRLreIpsuzajhAfLKOnkqtutKQtCCKAgGzkSqejEyjhQKsdcbkhCRcmQGoRSECGxDiuELEFEotbcBqbcmHqG",4,1,87,1,0,1,0,0,0,0,0,0,0,1,1,0,0,"True",1501,14
"1312",11,"[87]KGqwRLreIpsuzajhAfLKOnkqtutKQtCCKAgGzkSqejEyjhQKsdcbkhCRcmQGoRSECGxDiuELEFEotbcBqbcmHqG",4,1,87,1,0,1,0,0,0,0,0,0,0,1,1,0,0,"True",1501,14
"1313",12,"[87]KGqwRLreIpsuzajhAfLKOnkqtutKQtCCKAgGzkSqejEyjhQKsdcbkhCRcmQGoRSECGxDiuELEFEotbcBqbcmHqG",4,1,87,1,0,1,0,0,0,0,0,0,0,1,1,0,0,"True",1501,14
"1314",13,"[87]KGqwRLreIpsuzajhAfLKOnkqtutKQtCCKAgGzkSqejEyjhQKsdcbkhCRcmQGoRSECGxDiuELEFEotbcBqbcmHqG",4,1,87,1,0,1,0,0,0,0,0,0,0,1,1,0,0,"True",1501,14
"1315",14,"[87]KGqwRLreIpsuzajhAfLKOnkqtutKQtCCKAgGzkSqejEyjhQKsdcbkhCRcmQGoRSECGxDiuELEFEotbcBqbcmHqG",1,0,87,1,0,0,1,0,0,0,0,0,0,1,0,0,0,"True",1501,14
"1316",15,"[87]KGqwRLreIpsuzajhAfLKOnkqtutKQtCCKAgGzkSqejEyjhQKsdcbkhCRcmQGoRSECGxDiuELEFEotbcBqbcmHqG",1,0,87,1,0,0,1,0,0,0,0,0,0,1,0,0,0,"True",1501,14
"1317",16,"[87]KGqwRLreIpsuzajhAfLKOnkqtutKQtCCKAgGzkSqejEyjhQKsdcbkhCRcmQGoRSECGxDiuELEFEotbcBqbcmHqG",1,0,87,1,0,0,1,0,0,0,0,0,0,1,0,0,0,"True",1501,14
"1318",17,"[87]KGqwRLreIpsuzajhAfLKOnkqtutKQtCCKAgGzkSqejEyjhQKsdcbkhCRcmQGoRSECGxDiuELEFEotbcBqbcmHqG",1,0,87,1,0,0,1,0,0,0,0,0,0,1,0,0,0,"True",1501,14
"1319",18,"[87]KGqwRLreIpsuzajhAfLKOnkqtutKQtCCKAgGzkSqejEyjhQKsdcbkhCRcmQGoRSECGxDiuELEFEotbcBqbcmHqG",4,1,87,1,0,1,0,0,0,0,0,0,0,1,1,0,0,"True",1501,14
"1320",19,"[87]KGqwRLreIpsuzajhAfLKOnkqtutKQtCCKAgGzkSqejEyjhQKsdcbkhCRcmQGoRSECGxDiuELEFEotbcBqbcmHqG",1,0,87,1,0,0,1,0,0,0,0,0,0,1,0,0,0,"True",1501,14
"1321",20,"[87]KGqwRLreIpsuzajhAfLKOnkqtutKQtCCKAgGzkSqejEyjhQKsdcbkhCRcmQGoRSECGxDiuELEFEotbcBqbcmHqG",4,1,87,1,0,1,0,0,0,0,0,0,0,1,1,0,0,"True",1501,14
"1322",21,"[87]KGqwRLreIpsuzajhAfLKOnkqtutKQtCCKAgGzkSqejEyjhQKsdcbkhCRcmQGoRSECGxDiuELEFEotbcBqbcmHqG",1,0,87,1,0,0,1,0,0,0,0,0,0,1,0,0,0,"True",1501,14
"1323",22,"[87]KGqwRLreIpsuzajhAfLKOnkqtutKQtCCKAgGzkSqejEyjhQKsdcbkhCRcmQGoRSECGxDiuELEFEotbcBqbcmHqG",4,1,87,1,0,1,0,0,0,0,0,0,0,1,1,0,0,"True",1501,14
"1324",23,"[87]KGqwRLreIpsuzajhAfLKOnkqtutKQtCCKAgGzkSqejEyjhQKsdcbkhCRcmQGoRSECGxDiuELEFEotbcBqbcmHqG",4,1,87,1,0,1,0,0,0,0,0,0,0,1,1,0,0,"True",1501,14
"1325",24,"[87]KGqwRLreIpsuzajhAfLKOnkqtutKQtCCKAgGzkSqejEyjhQKsdcbkhCRcmQGoRSECGxDiuELEFEotbcBqbcmHqG",1,0,87,1,0,0,1,0,0,0,0,0,0,1,0,0,0,"True",1501,14
"1326",25,"[87]KGqwRLreIpsuzajhAfLKOnkqtutKQtCCKAgGzkSqejEyjhQKsdcbkhCRcmQGoRSECGxDiuELEFEotbcBqbcmHqG",1,0,87,1,0,0,1,0,0,0,0,0,0,1,0,0,0,"True",1501,14
"1327",26,"[87]KGqwRLreIpsuzajhAfLKOnkqtutKQtCCKAgGzkSqejEyjhQKsdcbkhCRcmQGoRSECGxDiuELEFEotbcBqbcmHqG",1,0,87,1,0,0,1,0,0,0,0,0,0,1,0,0,0,"True",1501,14
"1328",27,"[87]KGqwRLreIpsuzajhAfLKOnkqtutKQtCCKAgGzkSqejEyjhQKsdcbkhCRcmQGoRSECGxDiuELEFEotbcBqbcmHqG",1,0,87,1,0,0,1,0,0,0,0,0,0,1,0,0,0,"True",1501,14
"1329",28,"[87]KGqwRLreIpsuzajhAfLKOnkqtutKQtCCKAgGzkSqejEyjhQKsdcbkhCRcmQGoRSECGxDiuELEFEotbcBqbcmHqG",4,1,87,1,0,1,0,0,0,0,0,0,0,1,1,0,0,"True",1501,14
"1330",29,"[87]KGqwRLreIpsuzajhAfLKOnkqtutKQtCCKAgGzkSqejEyjhQKsdcbkhCRcmQGoRSECGxDiuELEFEotbcBqbcmHqG",1,0,87,1,0,0,1,0,0,0,0,0,0,1,0,0,0,"True",1501,14
"1331",30,"[87]KGqwRLreIpsuzajhAfLKOnkqtutKQtCCKAgGzkSqejEyjhQKsdcbkhCRcmQGoRSECGxDiuELEFEotbcBqbcmHqG",1,0,87,1,0,0,1,0,0,0,0,0,0,1,0,0,0,"True",1501,14
"1332",31,"[87]KGqwRLreIpsuzajhAfLKOnkqtutKQtCCKAgGzkSqejEyjhQKsdcbkhCRcmQGoRSECGxDiuELEFEotbcBqbcmHqG",1,0,87,1,0,0,1,0,0,0,0,0,0,1,0,0,0,"True",1501,14
"1333",32,"[87]KGqwRLreIpsuzajhAfLKOnkqtutKQtCCKAgGzkSqejEyjhQKsdcbkhCRcmQGoRSECGxDiuELEFEotbcBqbcmHqG",4,1,87,1,0,1,0,0,0,0,0,0,0,1,1,0,0,"True",1501,14
"1334",33,"[87]KGqwRLreIpsuzajhAfLKOnkqtutKQtCCKAgGzkSqejEyjhQKsdcbkhCRcmQGoRSECGxDiuELEFEotbcBqbcmHqG",1,0,87,1,0,0,1,0,0,0,0,0,0,1,0,0,0,"True",1501,14
"1335",34,"[87]KGqwRLreIpsuzajhAfLKOnkqtutKQtCCKAgGzkSqejEyjhQKsdcbkhCRcmQGoRSECGxDiuELEFEotbcBqbcmHqG",1,0,87,1,0,0,1,0,0,0,0,0,0,1,0,0,0,"True",1501,14
"1336",35,"[87]KGqwRLreIpsuzajhAfLKOnkqtutKQtCCKAgGzkSqejEyjhQKsdcbkhCRcmQGoRSECGxDiuELEFEotbcBqbcmHqG",4,1,87,1,0,1,0,0,0,0,0,0,0,1,1,0,0,"True",1501,14
"1337",36,"[87]KGqwRLreIpsuzajhAfLKOnkqtutKQtCCKAgGzkSqejEyjhQKsdcbkhCRcmQGoRSECGxDiuELEFEotbcBqbcmHqG",1,0,87,1,0,0,1,0,0,0,0,0,0,1,0,0,0,"True",1501,14
"1338",37,"[87]KGqwRLreIpsuzajhAfLKOnkqtutKQtCCKAgGzkSqejEyjhQKsdcbkhCRcmQGoRSECGxDiuELEFEotbcBqbcmHqG",1,0,87,1,0,0,1,0,0,0,0,0,0,1,0,0,0,"True",1501,14
"1339",38,"[87]KGqwRLreIpsuzajhAfLKOnkqtutKQtCCKAgGzkSqejEyjhQKsdcbkhCRcmQGoRSECGxDiuELEFEotbcBqbcmHqG",4,1,87,1,0,1,0,0,0,0,0,0,0,1,1,0,0,"True",1501,14
"1340",39,"[87]KGqwRLreIpsuzajhAfLKOnkqtutKQtCCKAgGzkSqejEyjhQKsdcbkhCRcmQGoRSECGxDiuELEFEotbcBqbcmHqG",1,0,87,1,0,0,1,0,0,0,0,0,0,1,0,0,0,"True",1501,14
"1341",40,"[87]KGqwRLreIpsuzajhAfLKOnkqtutKQtCCKAgGzkSqejEyjhQKsdcbkhCRcmQGoRSECGxDiuELEFEotbcBqbcmHqG",4,1,87,1,0,1,0,0,0,0,0,0,0,1,1,0,0,"True",1501,14
"1342",41,"[87]KGqwRLreIpsuzajhAfLKOnkqtutKQtCCKAgGzkSqejEyjhQKsdcbkhCRcmQGoRSECGxDiuELEFEotbcBqbcmHqG",1,0,87,1,0,0,1,0,0,0,0,0,0,1,0,0,0,"True",1501,14
"1343",42,"[87]KGqwRLreIpsuzajhAfLKOnkqtutKQtCCKAgGzkSqejEyjhQKsdcbkhCRcmQGoRSECGxDiuELEFEotbcBqbcmHqG",4,1,87,1,0,1,0,0,0,0,0,0,0,1,1,0,0,"True",1501,14
"1344",43,"[87]KGqwRLreIpsuzajhAfLKOnkqtutKQtCCKAgGzkSqejEyjhQKsdcbkhCRcmQGoRSECGxDiuELEFEotbcBqbcmHqG",4,1,87,1,0,1,0,0,0,0,0,0,0,1,1,0,0,"True",1501,14
"1345",44,"[87]KGqwRLreIpsuzajhAfLKOnkqtutKQtCCKAgGzkSqejEyjhQKsdcbkhCRcmQGoRSECGxDiuELEFEotbcBqbcmHqG",4,1,87,1,0,1,0,0,0,0,0,0,0,1,1,0,0,"True",1501,14
"1346",45,"[87]KGqwRLreIpsuzajhAfLKOnkqtutKQtCCKAgGzkSqejEyjhQKsdcbkhCRcmQGoRSECGxDiuELEFEotbcBqbcmHqG",1,0,87,1,0,0,1,0,0,0,0,0,0,1,0,0,0,"True",1501,14
"1347",46,"[87]KGqwRLreIpsuzajhAfLKOnkqtutKQtCCKAgGzkSqejEyjhQKsdcbkhCRcmQGoRSECGxDiuELEFEotbcBqbcmHqG",1,0,87,1,0,0,1,0,0,0,0,0,0,1,0,0,0,"True",1501,14
"1348",47,"[87]KGqwRLreIpsuzajhAfLKOnkqtutKQtCCKAgGzkSqejEyjhQKsdcbkhCRcmQGoRSECGxDiuELEFEotbcBqbcmHqG",1,0,87,1,0,0,1,0,0,0,0,0,0,1,0,0,0,"True",1501,14
"1349",48,"[87]KGqwRLreIpsuzajhAfLKOnkqtutKQtCCKAgGzkSqejEyjhQKsdcbkhCRcmQGoRSECGxDiuELEFEotbcBqbcmHqG",1,0,87,1,0,0,1,0,0,0,0,0,0,1,0,0,0,"True",1501,14
"1350",49,"[87]KGqwRLreIpsuzajhAfLKOnkqtutKQtCCKAgGzkSqejEyjhQKsdcbkhCRcmQGoRSECGxDiuELEFEotbcBqbcmHqG",4,1,87,1,0,1,0,0,0,0,0,0,0,1,1,0,0,"True",1501,14
"1351",50,"[87]KGqwRLreIpsuzajhAfLKOnkqtutKQtCCKAgGzkSqejEyjhQKsdcbkhCRcmQGoRSECGxDiuELEFEotbcBqbcmHqG",1,0,87,1,0,0,1,0,0,0,0,0,0,1,0,0,0,"True",1501,14
"1352",51,"[87]KGqwRLreIpsuzajhAfLKOnkqtutKQtCCKAgGzkSqejEyjhQKsdcbkhCRcmQGoRSECGxDiuELEFEotbcBqbcmHqG",4,1,87,1,0,1,0,0,0,0,0,0,0,1,1,0,0,"True",1501,14
"1353",52,"[87]KGqwRLreIpsuzajhAfLKOnkqtutKQtCCKAgGzkSqejEyjhQKsdcbkhCRcmQGoRSECGxDiuELEFEotbcBqbcmHqG",4,1,87,1,0,1,0,0,0,0,0,0,0,1,1,0,0,"True",1501,14
"1354",53,"[87]KGqwRLreIpsuzajhAfLKOnkqtutKQtCCKAgGzkSqejEyjhQKsdcbkhCRcmQGoRSECGxDiuELEFEotbcBqbcmHqG",1,0,87,1,0,0,1,0,0,0,0,0,0,1,0,0,0,"True",1501,14
"1355",54,"[87]KGqwRLreIpsuzajhAfLKOnkqtutKQtCCKAgGzkSqejEyjhQKsdcbkhCRcmQGoRSECGxDiuELEFEotbcBqbcmHqG",1,0,87,1,0,0,1,0,0,0,0,0,0,1,0,0,0,"True",1501,14
"1356",55,"[87]KGqwRLreIpsuzajhAfLKOnkqtutKQtCCKAgGzkSqejEyjhQKsdcbkhCRcmQGoRSECGxDiuELEFEotbcBqbcmHqG",4,1,87,1,0,1,0,0,0,0,0,0,0,1,1,0,0,"True",1501,14
