genome,merit,merit_given,gen,accuracy,door_rooms,exit_rooms,correct_doors,incorrect_doors,correct_exits,incorrect_exits,doors_taken_0,doors_correct_0,doors_taken_1,doors_correct_1,doors_taken_2,doors_correct_2,doors_taken_3,doors_correct_3, seed
"[97]AEqDcovBJnwewmGfFcEDhufmyaJJaLcJcdmzIkheFruwFkchkysysDjzEnKHwwsHAjJdAvvbsLBcpmhGjdyzryEdyzHEHkcpv",3325.26,3325.26,2575,1,19,0,19,0,0,0,0,0,57,54,12,12,25,19, 1
"[79]JADsJJFxwrFzalzjnutJKbptBhgjHasLzobFJBeEKsLBJvfzLKJlsLdxHnoJEGkHCrcyIcismsvnDer",3325.26,3325.26,4641,1,19,0,19,0,0,0,0,0,1364,31,27,3,36,4, 10
"[93]xGtokogwxDxocknJHAaHcrAaocCyeGGDfsxCbGKrJApFGvklFLvvJtbgBieLiJzJoitKytJcLJLJgLJvGCuJymHEEDdlJ",2216.84,2216.84,4039,1,18,0,18,0,0,0,0,0,11,11,2,2,5,5, 100
"[73]tJJkamaceudywbEJwKJtLriJGoCgFviLmGmpAJunGrvrnoDtJCFJmbntnffothyjFEqhuHAmC",2216.84,2216.84,4109,1,18,0,18,0,0,0,0,0,55,27,10,4,25,10, 101
"[89]focGzzBdAHclcoKIEHcfzboLHcqyEADujItjHhjGEHLkkFddxwaoyqEELsoDkshKtIHqaGCHqHKcCJlqJofDyzEJK",2.4879e+07,8.39666e+07,1487,0.617143,175,67,108,65,67,2,141,136,128,128,172,40,54,54, 102
"[103]oCyLAqKKEHjEvgaBgAugDkpzKegehhLCEArBohKHijjltDrjuIyJnEegmHJGsdatFGaGltbgvGlnjcAvAfohJidvzwDdJKlJFLdJLEG",4987.89,4987.89,3637,1,20,0,20,0,0,0,0,0,253,87,46,10,161,35, 103
"[89]obyBkoIlbjEDttBHBAeKzidgpvpgxfHEiceycDsuCfoLpKDyuxpaiokrDmcBHgpxEbasevHxhhcdfzcnvmxwbroJl","inf",4.84194e+09,1213,0.598216,30158,12117,18041,12117,12117,0,12117,12117,12035,6002,10060,5954,8063,6085, 104
"[99]JmjcrhpDshonjfnJsxccwyjirJDrCtvyKvJpcLmAwgxnkLwvEeEJmabnejLmwAyHDreLIoqvFtJeskKcJLnJLwxwJxkHLzJnwGC",2216.84,2216.84,4783,1,18,0,18,0,0,0,0,0,187,88,34,12,85,30, 105
"[104]DjhjxyxAeBFrJyvHcGoKyoLudfhxHczzoswFcCItbinxosDDdfzclJdFEfeynArFGmdfBFmHLzIqrjirjwKdgrshFyBeGCxFFLHxlEAu",86.4976,5.0625,789,1,10,0,10,0,0,0,0,0,6,6,2,2,2,2, 106
"[103]eCkkKBzGfJtoLJFFaCIqthnbgvsKhwsrGjBqsrwtikvsjwBqvfKIHFIJJcalJzgiJpdurDFxeltiegAssKLfsovxHsughJsyvvFKLJL",4987.89,1,4146,1,20,0,20,0,0,0,0,0,12,12,4,4,4,4, 107
