"","trial_number","genome","merit","accuracy","genome_length","door_rooms","exit_rooms","correct_doors","incorrect_doors","correct_exits","incorrect_exits","doors_taken_0","doors_correct_0","doors_taken_1","doors_correct_1","doors_taken_2","doors_correct_2","doors_taken_3","doors_correct_3","seed"
"1",0,"[95]eJkbHtcmdHjagcElacfFxoqddAcczccexoJcnhbyxDjBKmGjwhbnEoqxxfvGgcsyADDclcKuaqtArDClFcFczacnnuIchiI",1,0,95,1,53,0,28,26,0,26,26,28,0,0,0,0,0,1
"2",1,"[95]eJkbHtcmdHjagcElacfFxoqddAcczccexoJcnhbyxDjBKmGjwhbnEoqxxfvGgcsyADDclcKuaqtArDClFcFczacnnuIchiI",1,0,95,1,53,0,28,26,0,26,26,28,0,0,0,0,0,1
"3",2,"[95]eJkbHtcmdHjagcElacfFxoqddAcczccexoJcnhbyxDjBKmGjwhbnEoqxxfvGgcsyADDclcKuaqtArDClFcFczacnnuIchiI",1,0,95,1,53,0,28,26,0,26,26,28,0,0,0,0,0,1
"4",3,"[95]eJkbHtcmdHjagcElacfFxoqddAcczccexoJcnhbyxDjBKmGjwhbnEoqxxfvGgcsyADDclcKuaqtArDClFcFczacnnuIchiI",1,0,95,1,53,0,28,26,0,26,26,28,0,0,0,0,0,1
"5",4,"[95]eJkbHtcmdHjagcElacfFxoqddAcczccexoJcnhbyxDjBKmGjwhbnEoqxxfvGgcsyADDclcKuaqtArDClFcFczacnnuIchiI",1,0,95,1,53,0,28,26,0,26,26,28,0,0,0,0,0,1
"6",5,"[95]eJkbHtcmdHjagcElacfFxoqddAcczccexoJcnhbyxDjBKmGjwhbnEoqxxfvGgcsyADDclcKuaqtArDClFcFczacnnuIchiI",1,0,95,1,53,0,28,26,0,26,26,28,0,0,0,0,0,1
"7",6,"[95]eJkbHtcmdHjagcElacfFxoqddAcczccexoJcnhbyxDjBKmGjwhbnEoqxxfvGgcsyADDclcKuaqtArDClFcFczacnnuIchiI",1,0,95,1,53,0,28,26,0,26,26,28,0,0,0,0,0,1
"8",7,"[95]eJkbHtcmdHjagcElacfFxoqddAcczccexoJcnhbyxDjBKmGjwhbnEoqxxfvGgcsyADDclcKuaqtArDClFcFczacnnuIchiI",1,0,95,1,53,0,28,26,0,26,26,28,0,0,0,0,0,1
"9",8,"[95]eJkbHtcmdHjagcElacfFxoqddAcczccexoJcnhbyxDjBKmGjwhbnEoqxxfvGgcsyADDclcKuaqtArDClFcFczacnnuIchiI",1,0,95,1,53,0,28,26,0,26,26,28,0,0,0,0,0,1
"10",9,"[95]eJkbHtcmdHjagcElacfFxoqddAcczccexoJcnhbyxDjBKmGjwhbnEoqxxfvGgcsyADDclcKuaqtArDClFcFczacnnuIchiI",1,0,95,1,53,0,28,26,0,26,26,28,0,0,0,0,0,1
"11",10,"[95]eJkbHtcmdHjagcElacfFxoqddAcczccexoJcnhbyxDjBKmGjwhbnEoqxxfvGgcsyADDclcKuaqtArDClFcFczacnnuIchiI",1024,0.628571,95,35,13,22,0,13,13,26,13,22,22,0,0,0,0,1
"12",11,"[95]eJkbHtcmdHjagcElacfFxoqddAcczccexoJcnhbyxDjBKmGjwhbnEoqxxfvGgcsyADDclcKuaqtArDClFcFczacnnuIchiI",1,0,95,1,53,0,28,26,0,26,26,28,0,0,0,0,0,1
"13",12,"[95]eJkbHtcmdHjagcElacfFxoqddAcczccexoJcnhbyxDjBKmGjwhbnEoqxxfvGgcsyADDclcKuaqtArDClFcFczacnnuIchiI",1,0,95,1,53,0,28,26,0,26,26,28,0,0,0,0,0,1
"14",13,"[95]eJkbHtcmdHjagcElacfFxoqddAcczccexoJcnhbyxDjBKmGjwhbnEoqxxfvGgcsyADDclcKuaqtArDClFcFczacnnuIchiI",1,0,95,1,53,0,28,26,0,26,26,28,0,0,0,0,0,1
"15",14,"[95]eJkbHtcmdHjagcElacfFxoqddAcczccexoJcnhbyxDjBKmGjwhbnEoqxxfvGgcsyADDclcKuaqtArDClFcFczacnnuIchiI",1,0,95,1,53,0,28,26,0,26,26,28,0,0,0,0,0,1
"16",15,"[95]eJkbHtcmdHjagcElacfFxoqddAcczccexoJcnhbyxDjBKmGjwhbnEoqxxfvGgcsyADDclcKuaqtArDClFcFczacnnuIchiI",1,0,95,1,53,0,28,26,0,26,26,28,0,0,0,0,0,1
"17",16,"[95]eJkbHtcmdHjagcElacfFxoqddAcczccexoJcnhbyxDjBKmGjwhbnEoqxxfvGgcsyADDclcKuaqtArDClFcFczacnnuIchiI",1,0,95,1,53,0,28,26,0,26,26,28,0,0,0,0,0,1
"18",17,"[95]eJkbHtcmdHjagcElacfFxoqddAcczccexoJcnhbyxDjBKmGjwhbnEoqxxfvGgcsyADDclcKuaqtArDClFcFczacnnuIchiI",256,0.606061,95,33,13,20,0,13,13,26,13,20,20,0,0,0,0,1
"19",18,"[95]eJkbHtcmdHjagcElacfFxoqddAcczccexoJcnhbyxDjBKmGjwhbnEoqxxfvGgcsyADDclcKuaqtArDClFcFczacnnuIchiI",32,0.566667,95,30,13,17,0,13,13,26,13,17,17,0,0,0,0,1
"20",19,"[95]eJkbHtcmdHjagcElacfFxoqddAcczccexoJcnhbyxDjBKmGjwhbnEoqxxfvGgcsyADDclcKuaqtArDClFcFczacnnuIchiI",8,0.535714,95,28,13,15,0,13,13,26,13,15,15,0,0,0,0,1
"21",20,"[95]eJkbHtcmdHjagcElacfFxoqddAcczccexoJcnhbyxDjBKmGjwhbnEoqxxfvGgcsyADDclcKuaqtArDClFcFczacnnuIchiI",1,0,95,1,53,0,28,26,0,26,26,28,0,0,0,0,0,1
"22",21,"[95]eJkbHtcmdHjagcElacfFxoqddAcczccexoJcnhbyxDjBKmGjwhbnEoqxxfvGgcsyADDclcKuaqtArDClFcFczacnnuIchiI",1,0,95,1,53,0,28,26,0,26,26,28,0,0,0,0,0,1
"23",22,"[95]eJkbHtcmdHjagcElacfFxoqddAcczccexoJcnhbyxDjBKmGjwhbnEoqxxfvGgcsyADDclcKuaqtArDClFcFczacnnuIchiI",1,0,95,1,53,0,28,26,0,26,26,28,0,0,0,0,0,1
