"","trial_number","genome","merit","accuracy","genome_length","door_rooms","exit_rooms","correct_doors","incorrect_doors","correct_exits","incorrect_exits","doors_taken_0","doors_correct_0","doors_taken_1","doors_correct_1","doors_taken_2","doors_correct_2","doors_taken_3","doors_correct_3","seed"
"1",0,"[37]DKopFHcoqueGdqymFBJfqEotKhvHCCKgxzcKG",0,0,37,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
"2",1,"[37]DKopFHcoqueGdqymFBJfqEotKhvHCCKgxzcKG",0,0,37,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
"3",2,"[37]DKopFHcoqueGdqymFBJfqEotKhvHCCKgxzcKG",0,0,37,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
"4",3,"[37]DKopFHcoqueGdqymFBJfqEotKhvHCCKgxzcKG",1.75,0.666667,37,3,0,2,1,0,0,0,0,1,1,2,1,0,0,1
"5",4,"[37]DKopFHcoqueGdqymFBJfqEotKhvHCCKgxzcKG",1.75,0.666667,37,3,0,2,1,0,0,0,0,1,1,2,1,0,0,1
"6",5,"[37]DKopFHcoqueGdqymFBJfqEotKhvHCCKgxzcKG",0,0,37,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
"7",6,"[37]DKopFHcoqueGdqymFBJfqEotKhvHCCKgxzcKG",0.75,0.5,37,2,0,1,1,0,0,0,0,0,0,2,1,0,0,1
"8",7,"[37]DKopFHcoqueGdqymFBJfqEotKhvHCCKgxzcKG",0,0,37,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
"9",8,"[37]DKopFHcoqueGdqymFBJfqEotKhvHCCKgxzcKG",1.75,0.666667,37,3,0,2,1,0,0,0,0,1,1,2,1,0,0,1
"10",9,"[37]DKopFHcoqueGdqymFBJfqEotKhvHCCKgxzcKG",2.75,0.75,37,4,0,3,1,0,0,0,0,1,1,3,2,0,0,1
"11",10,"[37]DKopFHcoqueGdqymFBJfqEotKhvHCCKgxzcKG",0,0,37,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
"12",11,"[37]DKopFHcoqueGdqymFBJfqEotKhvHCCKgxzcKG",1.75,0.666667,37,3,0,2,1,0,0,0,0,1,1,2,1,0,0,1
"13",12,"[37]DKopFHcoqueGdqymFBJfqEotKhvHCCKgxzcKG",0,0,37,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
"14",13,"[37]DKopFHcoqueGdqymFBJfqEotKhvHCCKgxzcKG",0.75,0.5,37,2,0,1,1,0,0,0,0,1,1,1,0,0,0,1
"15",14,"[37]DKopFHcoqueGdqymFBJfqEotKhvHCCKgxzcKG",3.75,0.8,37,5,0,4,1,0,0,0,0,2,2,3,2,0,0,1
"16",15,"[37]DKopFHcoqueGdqymFBJfqEotKhvHCCKgxzcKG",0.75,0.5,37,2,0,1,1,0,0,0,0,0,0,2,1,0,0,1
"17",16,"[37]DKopFHcoqueGdqymFBJfqEotKhvHCCKgxzcKG",2.75,0.75,37,4,0,3,1,0,0,0,0,2,2,2,1,0,0,1
"18",17,"[37]DKopFHcoqueGdqymFBJfqEotKhvHCCKgxzcKG",0,0,37,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
"19",18,"[37]DKopFHcoqueGdqymFBJfqEotKhvHCCKgxzcKG",4.75,0.833333,37,6,0,5,1,0,0,0,0,3,3,3,2,0,0,1
"20",19,"[37]DKopFHcoqueGdqymFBJfqEotKhvHCCKgxzcKG",1.75,0.666667,37,3,0,2,1,0,0,0,0,1,1,2,1,0,0,1
"21",20,"[37]DKopFHcoqueGdqymFBJfqEotKhvHCCKgxzcKG",0,0,37,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
"22",21,"[37]DKopFHcoqueGdqymFBJfqEotKhvHCCKgxzcKG",1.75,0.666667,37,3,0,2,1,0,0,0,0,2,2,1,0,0,0,1
"23",22,"[37]DKopFHcoqueGdqymFBJfqEotKhvHCCKgxzcKG",6.75,0.875,37,8,0,7,1,0,0,0,0,5,5,3,2,0,0,1
"24",23,"[37]DKopFHcoqueGdqymFBJfqEotKhvHCCKgxzcKG",0,0,37,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
