"","trial_number","genome","merit","accuracy","genome_length","door_rooms","exit_rooms","correct_doors","incorrect_doors","correct_exits","incorrect_exits","doors_taken_0","doors_correct_0","doors_taken_1","doors_correct_1","doors_taken_2","doors_correct_2","doors_taken_3","doors_correct_3","seed"
"1",0,"[31]nEjHnKibrHotdGGqliBkEnvtJsuxlsB",0,0,31,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
"2",1,"[31]nEjHnKibrHotdGGqliBkEnvtJsuxlsB",0,0,31,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
"3",2,"[31]nEjHnKibrHotdGGqliBkEnvtJsuxlsB",0,0,31,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
"4",3,"[31]nEjHnKibrHotdGGqliBkEnvtJsuxlsB",0,0,31,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
"5",4,"[31]nEjHnKibrHotdGGqliBkEnvtJsuxlsB",3.9,0.8,31,5,0,4,1,0,0,0,0,2,2,3,2,0,0,1
"6",5,"[31]nEjHnKibrHotdGGqliBkEnvtJsuxlsB",1.9,0.666667,31,3,0,2,1,0,0,0,0,1,1,2,1,0,0,1
"7",6,"[31]nEjHnKibrHotdGGqliBkEnvtJsuxlsB",1.9,0.666667,31,3,0,2,1,0,0,0,0,1,1,2,1,0,0,1
"8",7,"[31]nEjHnKibrHotdGGqliBkEnvtJsuxlsB",0,0,31,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
"9",8,"[31]nEjHnKibrHotdGGqliBkEnvtJsuxlsB",5.9,0.857143,31,7,0,6,1,0,0,0,0,4,4,3,2,0,0,1
"10",9,"[31]nEjHnKibrHotdGGqliBkEnvtJsuxlsB",0,0,31,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
"11",10,"[31]nEjHnKibrHotdGGqliBkEnvtJsuxlsB",0.9,0.5,31,2,0,1,1,0,0,0,0,0,0,2,1,0,0,1
"12",11,"[31]nEjHnKibrHotdGGqliBkEnvtJsuxlsB",0.9,0.5,31,2,0,1,1,0,0,0,0,0,0,2,1,0,0,1
"13",12,"[31]nEjHnKibrHotdGGqliBkEnvtJsuxlsB",2.9,0.75,31,4,0,3,1,0,0,0,0,2,2,2,1,0,0,1
"14",13,"[31]nEjHnKibrHotdGGqliBkEnvtJsuxlsB",0,0,31,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
"15",14,"[31]nEjHnKibrHotdGGqliBkEnvtJsuxlsB",0,0,31,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
"16",15,"[31]nEjHnKibrHotdGGqliBkEnvtJsuxlsB",3.9,0.8,31,5,0,4,1,0,0,0,0,3,3,2,1,0,0,1
"17",16,"[31]nEjHnKibrHotdGGqliBkEnvtJsuxlsB",0,0,31,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
"18",17,"[31]nEjHnKibrHotdGGqliBkEnvtJsuxlsB",1.9,0.666667,31,3,0,2,1,0,0,0,0,1,1,2,1,0,0,1
"19",18,"[31]nEjHnKibrHotdGGqliBkEnvtJsuxlsB",2.9,0.75,31,4,0,3,1,0,0,0,0,1,1,3,2,0,0,1
"20",19,"[31]nEjHnKibrHotdGGqliBkEnvtJsuxlsB",0.9,0.5,31,2,0,1,1,0,0,0,0,0,0,2,1,0,0,1
"21",20,"[31]nEjHnKibrHotdGGqliBkEnvtJsuxlsB",0.9,0.5,31,2,0,1,1,0,0,0,0,0,0,2,1,0,0,1
"22",21,"[31]nEjHnKibrHotdGGqliBkEnvtJsuxlsB",0.9,0.5,31,2,0,1,1,0,0,0,0,1,1,1,0,0,0,1
"23",22,"[31]nEjHnKibrHotdGGqliBkEnvtJsuxlsB",0,0,31,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
"24",23,"[31]nEjHnKibrHotdGGqliBkEnvtJsuxlsB",0.9,0.5,31,2,0,1,1,0,0,0,0,0,0,2,1,0,0,1
"25",24,"[31]nEjHnKibrHotdGGqliBkEnvtJsuxlsB",1.9,0.666667,31,3,0,2,1,0,0,0,0,1,1,2,1,0,0,1
"26",25,"[31]nEjHnKibrHotdGGqliBkEnvtJsuxlsB",0,0,31,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
"27",26,"[31]nEjHnKibrHotdGGqliBkEnvtJsuxlsB",7.9,0.888889,31,9,0,8,1,0,0,0,0,2,2,7,6,0,0,1
"28",27,"[31]nEjHnKibrHotdGGqliBkEnvtJsuxlsB",0,0,31,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
"29",28,"[31]nEjHnKibrHotdGGqliBkEnvtJsuxlsB",1.9,0.666667,31,3,0,2,1,0,0,0,0,0,0,3,2,0,0,1
"30",29,"[31]nEjHnKibrHotdGGqliBkEnvtJsuxlsB",2.9,0.75,31,4,0,3,1,0,0,0,0,1,1,3,2,0,0,1
"31",30,"[31]nEjHnKibrHotdGGqliBkEnvtJsuxlsB",1.9,0.666667,31,3,0,2,1,0,0,0,0,1,1,2,1,0,0,1
"32",31,"[31]nEjHnKibrHotdGGqliBkEnvtJsuxlsB",1.9,0.666667,31,3,0,2,1,0,0,0,0,0,0,3,2,0,0,1
"33",32,"[31]nEjHnKibrHotdGGqliBkEnvtJsuxlsB",0.9,0.5,31,2,0,1,1,0,0,0,0,0,0,2,1,0,0,1
"34",33,"[31]nEjHnKibrHotdGGqliBkEnvtJsuxlsB",1.9,0.666667,31,3,0,2,1,0,0,0,0,0,0,3,2,0,0,1
"35",34,"[31]nEjHnKibrHotdGGqliBkEnvtJsuxlsB",0.9,0.5,31,2,0,1,1,0,0,0,0,0,0,2,1,0,0,1
"36",35,"[31]nEjHnKibrHotdGGqliBkEnvtJsuxlsB",4.9,0.833333,31,6,0,5,1,0,0,0,0,2,2,4,3,0,0,1
"37",36,"[31]nEjHnKibrHotdGGqliBkEnvtJsuxlsB",0.9,0.5,31,2,0,1,1,0,0,0,0,0,0,2,1,0,0,1
