"","trial_number","genome","merit","accuracy","genome_length","door_rooms","exit_rooms","correct_doors","incorrect_doors","correct_exits","incorrect_exits","doors_taken_0","doors_correct_0","doors_taken_1","doors_correct_1","doors_taken_2","doors_correct_2","doors_taken_3","doors_correct_3","seed"
"1",0,"[96]GxbtxxfiFrHoJkprxEzDjgdHplnsaKFhjmHkdtajHHfocrHKcBbHnvGnDbkCifEEcoKhmkgGjggdacrKdzJgJktEecaBdvIK",8,1,96,2,0,2,0,0,0,0,0,1,1,1,1,0,0,1
"2",1,"[96]GxbtxxfiFrHoJkprxEzDjgdHplnsaKFhjmHkdtajHHfocrHKcBbHnvGnDbkCifEEcoKhmkgGjggdacrKdzJgJktEecaBdvIK",8,1,96,2,0,2,0,0,0,0,0,1,1,1,1,0,0,1
"3",2,"[96]GxbtxxfiFrHoJkprxEzDjgdHplnsaKFhjmHkdtajHHfocrHKcBbHnvGnDbkCifEEcoKhmkgGjggdacrKdzJgJktEecaBdvIK",8,1,96,2,0,2,0,0,0,0,0,1,1,1,1,0,0,1
"4",3,"[96]GxbtxxfiFrHoJkprxEzDjgdHplnsaKFhjmHkdtajHHfocrHKcBbHnvGnDbkCifEEcoKhmkgGjggdacrKdzJgJktEecaBdvIK",4,1,96,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1
"5",4,"[96]GxbtxxfiFrHoJkprxEzDjgdHplnsaKFhjmHkdtajHHfocrHKcBbHnvGnDbkCifEEcoKhmkgGjggdacrKdzJgJktEecaBdvIK",4,1,96,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1
"6",5,"[96]GxbtxxfiFrHoJkprxEzDjgdHplnsaKFhjmHkdtajHHfocrHKcBbHnvGnDbkCifEEcoKhmkgGjggdacrKdzJgJktEecaBdvIK",1,0,96,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
"7",6,"[96]GxbtxxfiFrHoJkprxEzDjgdHplnsaKFhjmHkdtajHHfocrHKcBbHnvGnDbkCifEEcoKhmkgGjggdacrKdzJgJktEecaBdvIK",2,0.5,96,2,0,1,1,0,0,0,0,1,1,1,0,0,0,1
"8",7,"[96]GxbtxxfiFrHoJkprxEzDjgdHplnsaKFhjmHkdtajHHfocrHKcBbHnvGnDbkCifEEcoKhmkgGjggdacrKdzJgJktEecaBdvIK",1,0,96,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
"9",8,"[96]GxbtxxfiFrHoJkprxEzDjgdHplnsaKFhjmHkdtajHHfocrHKcBbHnvGnDbkCifEEcoKhmkgGjggdacrKdzJgJktEecaBdvIK",4,1,96,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1
"10",9,"[96]GxbtxxfiFrHoJkprxEzDjgdHplnsaKFhjmHkdtajHHfocrHKcBbHnvGnDbkCifEEcoKhmkgGjggdacrKdzJgJktEecaBdvIK",4,1,96,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1
"11",10,"[96]GxbtxxfiFrHoJkprxEzDjgdHplnsaKFhjmHkdtajHHfocrHKcBbHnvGnDbkCifEEcoKhmkgGjggdacrKdzJgJktEecaBdvIK",4,1,96,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1
"12",11,"[96]GxbtxxfiFrHoJkprxEzDjgdHplnsaKFhjmHkdtajHHfocrHKcBbHnvGnDbkCifEEcoKhmkgGjggdacrKdzJgJktEecaBdvIK",4,1,96,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1
"13",12,"[96]GxbtxxfiFrHoJkprxEzDjgdHplnsaKFhjmHkdtajHHfocrHKcBbHnvGnDbkCifEEcoKhmkgGjggdacrKdzJgJktEecaBdvIK",16,1,96,3,0,3,0,0,0,0,0,0,0,3,3,0,0,1
"14",13,"[96]GxbtxxfiFrHoJkprxEzDjgdHplnsaKFhjmHkdtajHHfocrHKcBbHnvGnDbkCifEEcoKhmkgGjggdacrKdzJgJktEecaBdvIK",2,0.5,96,2,0,1,1,0,0,0,0,1,1,1,0,0,0,1
"15",14,"[96]GxbtxxfiFrHoJkprxEzDjgdHplnsaKFhjmHkdtajHHfocrHKcBbHnvGnDbkCifEEcoKhmkgGjggdacrKdzJgJktEecaBdvIK",1,0,96,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
"16",15,"[96]GxbtxxfiFrHoJkprxEzDjgdHplnsaKFhjmHkdtajHHfocrHKcBbHnvGnDbkCifEEcoKhmkgGjggdacrKdzJgJktEecaBdvIK",8,1,96,2,0,2,0,0,0,0,0,0,0,2,2,0,0,1
