"","trial_number","genome","merit","accuracy","genome_length","door_rooms","exit_rooms","correct_doors","incorrect_doors","correct_exits","incorrect_exits","doors_taken_0","doors_correct_0","doors_taken_1","doors_correct_1","doors_taken_2","doors_correct_2","doors_taken_3","doors_correct_3","seed"
"1",0,"[99]KGqrhDlcGlBgDDBKjFgEjGalxpmBoAipLqomujDJqshwFfoFzqAkckvDDhqiglFEqkJFqEmqpGJasgpGmamfBwvkxrIuGdkrgjB",1.21,1,99,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1
"2",1,"[99]KGqrhDlcGlBgDDBKjFgEjGalxpmBoAipLqomujDJqshwFfoFzqAkckvDDhqiglFEqkJFqEmqpGJasgpGmamfBwvkxrIuGdkrgjB",1,0,99,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
"3",2,"[99]KGqrhDlcGlBgDDBKjFgEjGalxpmBoAipLqomujDJqshwFfoFzqAkckvDDhqiglFEqkJFqEmqpGJasgpGmamfBwvkxrIuGdkrgjB",1,0,99,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
"4",3,"[99]KGqrhDlcGlBgDDBKjFgEjGalxpmBoAipLqomujDJqshwFfoFzqAkckvDDhqiglFEqkJFqEmqpGJasgpGmamfBwvkxrIuGdkrgjB",1,0,99,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
"5",4,"[99]KGqrhDlcGlBgDDBKjFgEjGalxpmBoAipLqomujDJqshwFfoFzqAkckvDDhqiglFEqkJFqEmqpGJasgpGmamfBwvkxrIuGdkrgjB",1,0,99,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
"6",5,"[99]KGqrhDlcGlBgDDBKjFgEjGalxpmBoAipLqomujDJqshwFfoFzqAkckvDDhqiglFEqkJFqEmqpGJasgpGmamfBwvkxrIuGdkrgjB",1,0,99,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
"7",6,"[99]KGqrhDlcGlBgDDBKjFgEjGalxpmBoAipLqomujDJqshwFfoFzqAkckvDDhqiglFEqkJFqEmqpGJasgpGmamfBwvkxrIuGdkrgjB",1,0,99,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
"8",7,"[99]KGqrhDlcGlBgDDBKjFgEjGalxpmBoAipLqomujDJqshwFfoFzqAkckvDDhqiglFEqkJFqEmqpGJasgpGmamfBwvkxrIuGdkrgjB",1,0,99,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
"9",8,"[99]KGqrhDlcGlBgDDBKjFgEjGalxpmBoAipLqomujDJqshwFfoFzqAkckvDDhqiglFEqkJFqEmqpGJasgpGmamfBwvkxrIuGdkrgjB",1,0,99,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
"10",9,"[99]KGqrhDlcGlBgDDBKjFgEjGalxpmBoAipLqomujDJqshwFfoFzqAkckvDDhqiglFEqkJFqEmqpGJasgpGmamfBwvkxrIuGdkrgjB",1.21,1,99,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1
"11",10,"[99]KGqrhDlcGlBgDDBKjFgEjGalxpmBoAipLqomujDJqshwFfoFzqAkckvDDhqiglFEqkJFqEmqpGJasgpGmamfBwvkxrIuGdkrgjB",1.21,1,99,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1
"12",11,"[99]KGqrhDlcGlBgDDBKjFgEjGalxpmBoAipLqomujDJqshwFfoFzqAkckvDDhqiglFEqkJFqEmqpGJasgpGmamfBwvkxrIuGdkrgjB",1.21,1,99,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1
"13",12,"[99]KGqrhDlcGlBgDDBKjFgEjGalxpmBoAipLqomujDJqshwFfoFzqAkckvDDhqiglFEqkJFqEmqpGJasgpGmamfBwvkxrIuGdkrgjB",1,0,99,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
"14",13,"[99]KGqrhDlcGlBgDDBKjFgEjGalxpmBoAipLqomujDJqshwFfoFzqAkckvDDhqiglFEqkJFqEmqpGJasgpGmamfBwvkxrIuGdkrgjB",1,0,99,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
