genome,merit,merit_given,gen,accuracy,door_rooms,exit_rooms,correct_doors,incorrect_doors,correct_exits,incorrect_exits,doors_taken_0,doors_correct_0,doors_taken_1,doors_correct_1,doors_taken_2,doors_correct_2,doors_taken_3,doors_correct_3, seed
"[65]cwvEfkjgcHnKJhEoqiGaFCjujauByLrlKalmkttLLedxzKrobHtLDlJdhGFnLLImk",3.05176,3.05176,2656,1,4,0,4,0,0,0,0,0,3,3,1,1,0,0, 1
"[96]JpwAnmeuwdKadrdHGoJqkqkqEIIwbaAcqabkutGaqtzvncHGGjyEEwEpCcebdfDufocLkjqipqcnxwfpekeizyczKKllyzrr",3.05176,2,2529,1,4,0,4,0,0,0,0,0,757,13,7,3,0,0, 10
"[94]nHcoKfgJlosonqsnFIyCDwzEIAdbuhFHtAEvggqgjtnKlusbabkHwGqCktCGDDdpDljKirabdvEgpKHEpeGyEdoiKoAIkB",3.05176,2.44141,2511,1,4,0,4,0,0,0,0,0,3,3,1,1,0,0, 100
"[80]jimnuHoJFdoCKlkHvAnspJnoJsLuyFAEkebqoeEutEaIyJqfaEBqKjdkvszFnaqFBzsuvqfoDEpjCFtu",7.45058,2.44141,2576,1,8,0,8,0,0,0,0,0,4,4,2,2,2,2, 101
"[109]fEHnKFJdnsGCjHyCKwDiqGFyJjsvCGdlDEBsuLLrejLyfpmqsrjvtkCGjfaBrzAbdfletCwdksnJharLsFvjysszunGiFzsokkaaAnAyuGsnA",3.05176,2.44141,2629,1,4,0,4,0,0,0,0,0,3,3,1,1,0,0, 102
"[82]upeJFzHoqKnGJDnywzcGdfdzfBLxwhAzxGEhpmfyrCvKhKLyduLJaBirxgoodsncsvlfzEsBHEcvdvwvFv",3.8147,3.8147,2557,1,5,0,5,0,0,0,0,0,3,3,1,1,1,1, 103
"[95]yoErdgzqddeHnoJpzclcGFCAKoDxAiyxKgulcDtsfqrmLvihaiJIbsbmaJczAIgtexIiuvzIAFLbxbloelpddqElkahcnAb",9.31323,4.76837,1932,1,9,0,9,0,0,0,0,0,5,5,2,2,2,2, 104
"[114]DvcAHhoJHoJbGqyJtJrKsavlhazCFLLtCCbchmmwGwbiKwjyEnfakzzltgwIdlsxHqaqsyxKlCDvhvxBurysJoBcjKFupagfGLHgfyuiFnqoiLyzBd",4.76837,1,2603,1,6,0,6,0,0,0,0,0,4,4,1,1,1,1, 105
"[96]pHoJGqnKjArhgBCjhfxaCHfmksLCvLpfbzxzyaKaDnqBzFmEEHIIobmxIFpKwyntiKdafHldaaFziBgLwdblfcvJhDqhnuKD",2.44141,2.44141,2628,1,3,0,3,0,0,0,0,0,3,3,0,0,0,0, 106
"[128]woJHGqEIqdjwfvJEjkhhzkospAGCdlJFwfCCaqrgqtpjprEphJnjlcFIhmgmJvrtGkBHeyIEFkxsftdaIzGFfbKqnFuwJfwujinebypikdbCsqHqowoEoeiqFsdqCefB",2.44141,2.44141,2556,1,3,0,3,0,0,0,0,0,3,3,0,0,0,0, 107
"[79]soaAoAJHAgznKAjldoagfrJlHBroKursJohLoCsAGCqlDFmuhdmIcjBaCokbKpBpeCcKmtvzaekkzdm",5.96046,2,2779,0.888889,9,0,8,1,0,0,0,0,16,13,3,2,8,4, 108
"[100]AoJGHqvubhjwjvukoIiFImeHqcoFiLFdbfJLwoosBwBCjBvbfvHGxiIGpmdEsqwxthltjpyscqgGdosqtthGlCFJiuFreEinwClu",2.44141,2.5625,2559,1,3,0,3,0,0,0,0,0,4,4,0,0,0,0, 109
"[108]sAoiaxbEoDmjKdEGxFHoJnCazjIAkKiGCgufpBxoEmeIuvecczwriwaGnEwKLtBsEnzDdGLIhoxAnlrFBjdrhxKAdGznLLtagvybBgfdulrw",3.05176,4.05176,2491,1,4,0,4,0,0,0,0,0,7,7,3,3,0,0, 11
"[90]poJGkHqvhlCrIqysozLfwjLdKpLacwFnsDrEkgrgnptFBDCshfKmIBBzGJmBuyjqFfKejLtfapAAJvpxrhawDgLhsm",2.44141,2,2534,1,3,0,3,0,0,0,0,0,254,3,0,0,0,0, 110
