"","trial_number","genome","merit","accuracy","genome_length","door_rooms","exit_rooms","correct_doors","incorrect_doors","correct_exits","incorrect_exits","doors_taken_0","doors_correct_0","doors_taken_1","doors_correct_1","doors_taken_2","doors_correct_2","doors_taken_3","doors_correct_3","seed"
"1",0,"[26]HpeAhoJHaHckocoLgnpIEHoaKG",55,0.75,26,120,30,90,30,30,0,30,30,24,24,40,40,56,26,1
"2",1,"[26]HpeAhoJHaHckocoLgnpIEHoaKG",58.96,0.771429,26,105,24,81,24,24,0,24,24,28,28,24,24,53,29,1
"3",2,"[26]HpeAhoJHaHckocoLgnpIEHoaKG",62.84,0.783019,26,106,23,83,23,23,0,23,23,23,23,23,23,60,37,1
"4",3,"[26]HpeAhoJHaHckocoLgnpIEHoaKG",97.04,0.858268,26,127,18,109,18,18,0,18,18,38,38,29,29,60,42,1
"5",4,"[26]HpeAhoJHaHckocoLgnpIEHoaKG",45.64,0.730769,26,104,28,76,28,28,0,28,28,18,18,28,28,58,30,1
"6",5,"[26]HpeAhoJHaHckocoLgnpIEHoaKG",60.96,0.775701,26,107,24,83,24,24,0,24,24,31,31,24,24,52,28,1
"7",6,"[26]HpeAhoJHaHckocoLgnpIEHoaKG",73.96,0.8,26,120,23,96,24,23,0,23,23,25,25,37,37,58,34,1
"8",7,"[26]HpeAhoJHaHckocoLgnpIEHoaKG",47.36,0.733945,26,109,29,80,29,29,0,29,29,29,29,29,29,51,22,1
"9",8,"[26]HpeAhoJHaHckocoLgnpIEHoaKG",32.44,0.694444,26,108,33,75,33,33,0,33,33,22,22,33,33,53,20,1
"10",9,"[26]HpeAhoJHaHckocoLgnpIEHoaKG",34.44,0.7,26,110,33,77,33,33,0,33,33,25,25,33,33,52,19,1
"11",10,"[26]HpeAhoJHaHckocoLgnpIEHoaKG",43.36,0.72381,26,105,28,76,29,28,0,28,28,20,20,28,28,57,28,1
"12",11,"[26]HpeAhoJHaHckocoLgnpIEHoaKG",33.04,0.695238,26,105,32,73,32,32,0,32,32,19,19,32,32,54,22,1
"13",12,"[26]HpeAhoJHaHckocoLgnpIEHoaKG",85.64,0.825397,26,126,21,104,22,21,0,21,21,37,37,35,35,54,32,1
"14",13,"[26]HpeAhoJHaHckocoLgnpIEHoaKG",63.96,0.781818,26,110,23,86,24,23,0,23,23,32,32,23,23,55,31,1
"15",14,"[26]HpeAhoJHaHckocoLgnpIEHoaKG",81.84,0.816,26,125,22,102,23,22,0,22,22,33,33,34,34,58,35,1
"16",15,"[26]HpeAhoJHaHckocoLgnpIEHoaKG",52.36,0.745614,26,114,28,85,29,28,0,28,28,31,31,28,28,55,26,1
"17",16,"[26]HpeAhoJHaHckocoLgnpIEHoaKG",80,0.806202,26,129,24,104,25,24,0,24,24,31,31,36,36,62,37,1
"18",17,"[26]HpeAhoJHaHckocoLgnpIEHoaKG",50.84,0.745283,26,106,27,79,27,27,0,27,27,22,22,27,27,57,30,1
"19",18,"[26]HpeAhoJHaHckocoLgnpIEHoaKG",91.56,0.846774,26,124,18,105,19,18,0,18,18,37,37,30,30,57,38,1
"20",19,"[26]HpeAhoJHaHckocoLgnpIEHoaKG",91,0.84127,26,126,20,106,20,20,0,20,20,40,40,33,33,53,33,1
"21",20,"[26]HpeAhoJHaHckocoLgnpIEHoaKG",57.96,0.763636,26,110,26,84,26,26,0,26,26,32,32,26,26,52,26,1
"22",21,"[26]HpeAhoJHaHckocoLgnpIEHoaKG",46.64,0.733333,26,105,28,77,28,28,0,28,28,19,19,28,28,58,30,1
"23",22,"[26]HpeAhoJHaHckocoLgnpIEHoaKG",77.64,0.813559,26,118,22,96,22,22,0,22,22,27,27,34,34,57,35,1
"24",23,"[26]HpeAhoJHaHckocoLgnpIEHoaKG",90.56,0.845528,26,123,18,104,19,18,0,18,18,36,36,28,28,59,40,1
"25",24,"[26]HpeAhoJHaHckocoLgnpIEHoaKG",85.64,0.825397,26,126,22,104,22,22,0,22,22,32,32,36,36,58,36,1
"26",25,"[26]HpeAhoJHaHckocoLgnpIEHoaKG",80,0.806202,26,129,25,104,25,25,0,25,25,35,35,36,36,58,33,1
"27",26,"[26]HpeAhoJHaHckocoLgnpIEHoaKG",87.64,0.828125,26,128,22,106,22,22,0,22,22,33,33,35,35,60,38,1
"28",27,"[26]HpeAhoJHaHckocoLgnpIEHoaKG",46.64,0.733333,26,105,28,77,28,28,0,28,28,21,21,28,28,56,28,1
"29",28,"[26]HpeAhoJHaHckocoLgnpIEHoaKG",93.56,0.849206,26,126,19,107,19,19,0,19,19,38,38,32,32,56,37,1
"30",29,"[26]HpeAhoJHaHckocoLgnpIEHoaKG",64.36,0.769841,26,126,28,97,29,28,0,28,28,28,28,40,40,58,29,1
"31",30,"[26]HpeAhoJHaHckocoLgnpIEHoaKG",75,0.798387,26,124,25,99,25,25,0,25,25,25,25,38,38,61,36,1
"32",31,"[26]HpeAhoJHaHckocoLgnpIEHoaKG",73,0.795082,26,122,24,97,25,24,0,24,24,34,34,33,33,55,30,1
"33",32,"[26]HpeAhoJHaHckocoLgnpIEHoaKG",53.84,0.752294,26,109,27,82,27,27,0,27,27,28,28,27,27,54,27,1
"34",33,"[26]HpeAhoJHaHckocoLgnpIEHoaKG",63.96,0.781818,26,110,23,86,24,23,0,23,23,32,32,23,23,55,31,1
"35",34,"[26]HpeAhoJHaHckocoLgnpIEHoaKG",84.84,0.820312,26,128,22,105,23,22,0,22,22,39,39,32,32,57,34,1
"36",35,"[26]HpeAhoJHaHckocoLgnpIEHoaKG",68,0.786325,26,117,25,92,25,25,0,25,25,36,36,25,25,56,31,1
"37",36,"[26]HpeAhoJHaHckocoLgnpIEHoaKG",42,0.719626,26,107,30,77,30,30,0,30,30,26,26,30,30,51,21,1
"38",37,"[26]HpeAhoJHaHckocoLgnpIEHoaKG",52.36,0.745614,26,114,29,85,29,29,0,29,29,34,34,29,29,51,22,1
"39",38,"[26]HpeAhoJHaHckocoLgnpIEHoaKG",43.36,0.72381,26,105,29,76,29,29,0,29,29,21,21,29,29,55,26,1
"40",39,"[26]HpeAhoJHaHckocoLgnpIEHoaKG",80.84,0.814516,26,124,23,101,23,23,0,23,23,30,30,35,35,59,36,1
"41",40,"[26]HpeAhoJHaHckocoLgnpIEHoaKG",53.84,0.752294,26,109,27,82,27,27,0,27,27,35,35,27,27,47,20,1
"42",41,"[26]HpeAhoJHaHckocoLgnpIEHoaKG",70.64,0.801802,26,111,22,89,22,22,0,22,22,32,32,22,22,57,35,1
"43",42,"[26]HpeAhoJHaHckocoLgnpIEHoaKG",48,0.734513,26,113,30,83,30,30,0,30,30,28,28,30,30,55,25,1
"44",43,"[26]HpeAhoJHaHckocoLgnpIEHoaKG",79.84,0.813008,26,123,23,100,23,23,0,23,23,26,26,37,37,60,37,1
"45",44,"[26]HpeAhoJHaHckocoLgnpIEHoaKG",62.84,0.783019,26,106,23,83,23,23,0,23,23,28,28,23,23,55,32,1
"46",45,"[26]HpeAhoJHaHckocoLgnpIEHoaKG",67.96,0.783333,26,120,26,94,26,26,0,26,26,25,25,36,36,59,33,1
"47",46,"[26]HpeAhoJHaHckocoLgnpIEHoaKG",79.96,0.80303,26,132,26,106,26,26,0,26,26,37,37,38,38,57,31,1
"48",47,"[26]HpeAhoJHaHckocoLgnpIEHoaKG",49.36,0.738739,26,111,29,82,29,29,0,29,29,26,26,29,29,56,27,1
"49",48,"[26]HpeAhoJHaHckocoLgnpIEHoaKG",52.64,0.747748,26,111,27,83,28,27,0,27,27,33,33,27,27,51,23,1
"50",49,"[26]HpeAhoJHaHckocoLgnpIEHoaKG",42.56,0.720721,26,111,31,80,31,31,0,31,31,30,30,31,31,50,19,1
"51",50,"[26]HpeAhoJHaHckocoLgnpIEHoaKG",63,0.776786,26,112,25,87,25,25,0,25,25,26,26,25,25,61,36,1
"52",51,"[26]HpeAhoJHaHckocoLgnpIEHoaKG",54.96,0.757009,26,107,26,81,26,26,0,26,26,21,21,26,26,60,34,1
"53",52,"[26]HpeAhoJHaHckocoLgnpIEHoaKG",91,0.84127,26,126,20,106,20,20,0,20,20,25,25,37,37,64,44,1
"54",53,"[26]HpeAhoJHaHckocoLgnpIEHoaKG",89,0.83871,26,124,19,104,20,19,0,19,19,31,31,33,33,60,40,1
"55",54,"[26]HpeAhoJHaHckocoLgnpIEHoaKG",46.64,0.733333,26,105,28,77,28,28,0,28,28,21,21,28,28,56,28,1
"56",55,"[26]HpeAhoJHaHckocoLgnpIEHoaKG",58.36,0.758333,26,120,28,91,29,28,0,28,28,32,32,38,38,50,21,1
"57",56,"[26]HpeAhoJHaHckocoLgnpIEHoaKG",42,0.719626,26,107,29,77,30,29,0,29,29,25,25,29,29,53,23,1
