"","trial_number","genome","merit","accuracy","genome_length","door_rooms","exit_rooms","correct_doors","incorrect_doors","correct_exits","incorrect_exits","doors_taken_0","doors_correct_0","doors_taken_1","doors_correct_1","doors_taken_2","doors_correct_2","doors_taken_3","doors_correct_3","seed"
"1",0,"[43]GkDEJlohKrhyAKeEBKfEoJHFoCKHqaHGwzwljcgAIvL",94.68,0.782857,43,175,38,137,38,38,0,38,38,49,49,88,50,38,38,1
"2",1,"[43]GkDEJlohKrhyAKeEBKfEoJHFoCKHqaHGwzwljcgAIvL",44.52,0.699346,43,153,46,107,46,46,0,46,46,32,32,75,29,46,46,1
"3",2,"[43]GkDEJlohKrhyAKeEBKfEoJHFoCKHqaHGwzwljcgAIvL",89.37,0.774566,43,173,38,134,39,38,0,38,38,41,41,94,55,38,38,1
"4",3,"[43]GkDEJlohKrhyAKeEBKfEoJHFoCKHqaHGwzwljcgAIvL",68.53,0.740964,43,166,42,123,43,42,0,42,42,43,43,81,38,42,42,1
"5",4,"[43]GkDEJlohKrhyAKeEBKfEoJHFoCKHqaHGwzwljcgAIvL",71.08,0.745455,43,165,42,123,42,42,0,42,42,47,47,76,34,42,42,1
"6",5,"[43]GkDEJlohKrhyAKeEBKfEoJHFoCKHqaHGwzwljcgAIvL",71.08,0.745455,43,165,41,123,42,41,0,41,41,46,46,78,36,41,41,1
"7",6,"[43]GkDEJlohKrhyAKeEBKfEoJHFoCKHqaHGwzwljcgAIvL",85,0.767442,43,172,39,132,40,39,0,39,39,51,51,82,42,39,39,1
"8",7,"[43]GkDEJlohKrhyAKeEBKfEoJHFoCKHqaHGwzwljcgAIvL",60.53,0.727848,43,158,42,115,43,42,0,42,42,30,30,86,43,42,42,1
"9",8,"[43]GkDEJlohKrhyAKeEBKfEoJHFoCKHqaHGwzwljcgAIvL",86.57,0.768362,43,177,40,136,41,40,0,40,40,52,52,85,44,40,40,1
"10",9,"[43]GkDEJlohKrhyAKeEBKfEoJHFoCKHqaHGwzwljcgAIvL",56.52,0.721212,43,165,45,119,46,45,0,45,45,38,38,82,36,45,45,1
"11",10,"[43]GkDEJlohKrhyAKeEBKfEoJHFoCKHqaHGwzwljcgAIvL",60.92,0.728395,43,162,44,118,44,44,0,44,44,36,36,82,38,44,44,1
"12",11,"[43]GkDEJlohKrhyAKeEBKfEoJHFoCKHqaHGwzwljcgAIvL",53.52,0.716049,43,162,45,116,46,45,0,45,45,34,34,83,37,45,45,1
"13",12,"[43]GkDEJlohKrhyAKeEBKfEoJHFoCKHqaHGwzwljcgAIvL",65.92,0.736527,43,167,43,123,44,43,0,43,43,38,38,86,42,43,43,1
"14",13,"[43]GkDEJlohKrhyAKeEBKfEoJHFoCKHqaHGwzwljcgAIvL",74.08,0.75,43,168,41,126,42,41,0,41,41,40,40,87,45,41,41,1
"15",14,"[43]GkDEJlohKrhyAKeEBKfEoJHFoCKHqaHGwzwljcgAIvL",82.08,0.761364,43,176,41,134,42,41,0,41,41,46,46,89,47,41,41,1
"16",15,"[43]GkDEJlohKrhyAKeEBKfEoJHFoCKHqaHGwzwljcgAIvL",59.92,0.726708,43,161,44,117,44,44,0,44,44,41,41,76,32,44,44,1
"17",16,"[43]GkDEJlohKrhyAKeEBKfEoJHFoCKHqaHGwzwljcgAIvL",63.92,0.733333,43,165,44,121,44,44,0,44,44,32,32,89,45,44,44,1
"18",17,"[43]GkDEJlohKrhyAKeEBKfEoJHFoCKHqaHGwzwljcgAIvL",64.92,0.73494,43,166,43,122,44,43,0,43,43,38,38,85,41,43,43,1
"19",18,"[43]GkDEJlohKrhyAKeEBKfEoJHFoCKHqaHGwzwljcgAIvL",58.92,0.725,43,160,43,116,44,43,0,43,43,33,33,84,40,43,43,1
"20",19,"[43]GkDEJlohKrhyAKeEBKfEoJHFoCKHqaHGwzwljcgAIvL",74.08,0.75,43,168,41,126,42,41,0,41,41,46,46,81,39,41,41,1
"21",20,"[43]GkDEJlohKrhyAKeEBKfEoJHFoCKHqaHGwzwljcgAIvL",63.25,0.732143,43,168,44,123,45,44,0,44,44,40,40,84,39,44,44,1
"22",21,"[43]GkDEJlohKrhyAKeEBKfEoJHFoCKHqaHGwzwljcgAIvL",48.52,0.707006,43,157,45,111,46,45,0,45,45,39,39,73,27,45,45,1
"23",22,"[43]GkDEJlohKrhyAKeEBKfEoJHFoCKHqaHGwzwljcgAIvL",64.92,0.73494,43,166,43,122,44,43,0,43,43,38,38,85,41,43,43,1
"24",23,"[43]GkDEJlohKrhyAKeEBKfEoJHFoCKHqaHGwzwljcgAIvL",99.68,0.788889,43,180,37,142,38,37,0,37,37,53,53,90,52,37,37,1
"25",24,"[43]GkDEJlohKrhyAKeEBKfEoJHFoCKHqaHGwzwljcgAIvL",66.53,0.737805,43,164,43,121,43,43,0,43,43,32,32,89,46,43,43,1
"26",25,"[43]GkDEJlohKrhyAKeEBKfEoJHFoCKHqaHGwzwljcgAIvL",85,0.767442,43,172,40,132,40,40,0,40,40,49,49,83,43,40,40,1
"27",26,"[43]GkDEJlohKrhyAKeEBKfEoJHFoCKHqaHGwzwljcgAIvL",69.53,0.742515,43,167,42,124,43,42,0,42,42,41,41,84,41,42,42,1
"28",27,"[43]GkDEJlohKrhyAKeEBKfEoJHFoCKHqaHGwzwljcgAIvL",69.53,0.742515,43,167,43,124,43,43,0,43,43,38,38,86,43,43,43,1
"29",28,"[43]GkDEJlohKrhyAKeEBKfEoJHFoCKHqaHGwzwljcgAIvL",81.57,0.761628,43,172,40,131,41,40,0,40,40,43,43,89,48,40,40,1
"30",29,"[43]GkDEJlohKrhyAKeEBKfEoJHFoCKHqaHGwzwljcgAIvL",89,0.772727,43,176,40,136,40,40,0,40,40,51,51,85,45,40,40,1
"31",30,"[43]GkDEJlohKrhyAKeEBKfEoJHFoCKHqaHGwzwljcgAIvL",71.53,0.745562,43,169,42,126,43,42,0,42,42,43,43,84,41,42,42,1
"32",31,"[43]GkDEJlohKrhyAKeEBKfEoJHFoCKHqaHGwzwljcgAIvL",44.73,0.700637,43,157,47,110,47,47,0,47,47,40,40,70,23,47,47,1
"33",32,"[43]GkDEJlohKrhyAKeEBKfEoJHFoCKHqaHGwzwljcgAIvL",93.68,0.781609,43,174,37,136,38,37,0,37,37,50,50,87,49,37,37,1
"34",33,"[43]GkDEJlohKrhyAKeEBKfEoJHFoCKHqaHGwzwljcgAIvL",71.53,0.745562,43,169,42,126,43,42,0,42,42,38,38,89,46,42,42,1
"35",34,"[43]GkDEJlohKrhyAKeEBKfEoJHFoCKHqaHGwzwljcgAIvL",66.53,0.737805,43,164,43,121,43,43,0,43,43,37,37,84,41,43,43,1
"36",35,"[43]GkDEJlohKrhyAKeEBKfEoJHFoCKHqaHGwzwljcgAIvL",66.53,0.737805,43,164,42,121,43,42,0,42,42,35,35,87,44,42,42,1
"37",36,"[43]GkDEJlohKrhyAKeEBKfEoJHFoCKHqaHGwzwljcgAIvL",99,0.784946,43,186,39,146,40,39,0,39,39,52,52,95,55,39,39,1
"38",37,"[43]GkDEJlohKrhyAKeEBKfEoJHFoCKHqaHGwzwljcgAIvL",84.57,0.765714,43,175,40,134,41,40,0,40,40,49,49,86,45,40,40,1
"39",38,"[43]GkDEJlohKrhyAKeEBKfEoJHFoCKHqaHGwzwljcgAIvL",78.57,0.757396,43,169,40,128,41,40,0,40,40,52,52,77,36,40,40,1
"40",39,"[43]GkDEJlohKrhyAKeEBKfEoJHFoCKHqaHGwzwljcgAIvL",63.92,0.733333,43,165,43,121,44,43,0,43,43,39,39,83,39,43,43,1
"41",40,"[43]GkDEJlohKrhyAKeEBKfEoJHFoCKHqaHGwzwljcgAIvL",60.92,0.728395,43,162,43,118,44,43,0,43,43,39,39,80,36,43,43,1
"42",41,"[43]GkDEJlohKrhyAKeEBKfEoJHFoCKHqaHGwzwljcgAIvL",80.57,0.760234,43,171,40,130,41,40,0,40,40,52,52,79,38,40,40,1
"43",42,"[43]GkDEJlohKrhyAKeEBKfEoJHFoCKHqaHGwzwljcgAIvL",64.53,0.734568,43,162,43,119,43,43,0,43,43,29,29,90,47,43,43,1
"44",43,"[43]GkDEJlohKrhyAKeEBKfEoJHFoCKHqaHGwzwljcgAIvL",72.53,0.747059,43,170,43,127,43,43,0,43,43,54,54,73,30,43,43,1
"45",44,"[43]GkDEJlohKrhyAKeEBKfEoJHFoCKHqaHGwzwljcgAIvL",85.57,0.767045,43,176,40,135,41,40,0,40,40,43,43,93,52,40,40,1
"46",45,"[43]GkDEJlohKrhyAKeEBKfEoJHFoCKHqaHGwzwljcgAIvL",68.08,0.740741,43,162,42,120,42,42,0,42,42,43,43,77,35,42,42,1
"47",46,"[43]GkDEJlohKrhyAKeEBKfEoJHFoCKHqaHGwzwljcgAIvL",48.73,0.708075,43,161,46,114,47,46,0,46,46,33,33,82,35,46,46,1
"48",47,"[43]GkDEJlohKrhyAKeEBKfEoJHFoCKHqaHGwzwljcgAIvL",83.57,0.764368,43,174,40,133,41,40,0,40,40,40,40,94,53,40,40,1
"49",48,"[43]GkDEJlohKrhyAKeEBKfEoJHFoCKHqaHGwzwljcgAIvL",75.08,0.751479,43,169,41,127,42,41,0,41,41,45,45,83,41,41,41,1
"50",49,"[43]GkDEJlohKrhyAKeEBKfEoJHFoCKHqaHGwzwljcgAIvL",73.08,0.748503,43,167,41,125,42,41,0,41,41,39,39,87,45,41,41,1
"51",50,"[43]GkDEJlohKrhyAKeEBKfEoJHFoCKHqaHGwzwljcgAIvL",84.57,0.765714,43,175,40,134,41,40,0,40,40,48,48,87,46,40,40,1
"52",51,"[43]GkDEJlohKrhyAKeEBKfEoJHFoCKHqaHGwzwljcgAIvL",42.73,0.696774,43,155,46,108,47,46,0,46,46,33,33,76,29,46,46,1
"53",52,"[43]GkDEJlohKrhyAKeEBKfEoJHFoCKHqaHGwzwljcgAIvL",86,0.768786,43,173,40,133,40,40,0,40,40,40,40,93,53,40,40,1
"54",53,"[43]GkDEJlohKrhyAKeEBKfEoJHFoCKHqaHGwzwljcgAIvL",63.92,0.733333,43,165,43,121,44,43,0,43,43,39,39,83,39,43,43,1
"55",54,"[43]GkDEJlohKrhyAKeEBKfEoJHFoCKHqaHGwzwljcgAIvL",82,0.763314,43,169,39,129,40,39,0,39,39,45,45,85,45,39,39,1
"56",55,"[43]GkDEJlohKrhyAKeEBKfEoJHFoCKHqaHGwzwljcgAIvL",49.52,0.708861,43,158,46,112,46,46,0,46,46,33,33,79,33,46,46,1
"57",56,"[43]GkDEJlohKrhyAKeEBKfEoJHFoCKHqaHGwzwljcgAIvL",46.73,0.704403,43,159,46,112,47,46,0,46,46,33,33,80,33,46,46,1
"58",57,"[43]GkDEJlohKrhyAKeEBKfEoJHFoCKHqaHGwzwljcgAIvL",70.53,0.744048,43,168,42,125,43,42,0,42,42,37,37,89,46,42,42,1
"59",58,"[43]GkDEJlohKrhyAKeEBKfEoJHFoCKHqaHGwzwljcgAIvL",66.92,0.738095,43,168,43,124,44,43,0,43,43,39,39,86,42,43,43,1
"60",59,"[43]GkDEJlohKrhyAKeEBKfEoJHFoCKHqaHGwzwljcgAIvL",66.53,0.737805,43,164,42,121,43,42,0,42,42,48,48,74,31,42,42,1
