genome,merit,merit_given,gen,accuracy,door_rooms,exit_rooms,correct_doors,incorrect_doors,correct_exits,incorrect_exits,doors_taken_0,doors_correct_0,doors_taken_1,doors_correct_1,doors_taken_2,doors_correct_2,doors_taken_3,doors_correct_3, seed
"[108]dhbnnzMcvOLecQvmbrarOeHGhGHNJSOBkRagsFeKqezllAOjGccJowvgQxwaBKGJQmOjQJoxNOyamSdmcBxPhuhufEgPKwkSExfPbxywGFoq",1.48368e+07,4.8147,780,1,73,0,73,0,0,0,0,0,270,270,53,51,77,77, 1
"[97]GjokRDNcqssCcEEypKFHgOictRccHscuHoalQkRcLNJpPfNSDkzClEexdLNtwBsrGrDEOPQcqkIeHifKmDFclDHOcHfpMLQuO",1.18305e+29,1.49814e+10,700,0.784345,626,135,491,135,135,0,135,135,212,212,134,134,280,145, 10
"[87]yFHoJDJSgHGyEKHlfPeSBdiAevoJEHRLHPDqNGPovdSDsMGEzsrOlkgafCQFdNfrledRpnjIDIacBLNpuesFlpl",1.18305e+29,2.22276e+17,943,0.756127,816,199,617,199,199,0,199,199,248,248,199,199,369,170, 100
"[100]lrqvrrcMAfzNINcPcekkFPyfQGuNLRFMnFNEbRAHbMHbiQEznPkzHuFvROOteFueRmRKHBtvbDetuOuQuckjsPJteapoucqnozrB",4.57195e+10,7.67046e+09,626,0.842767,159,25,134,25,25,0,25,25,84,84,50,25,25,25, 101
"[80]GuiwzikotdBezxBhDceEcRJQmHHOuSxllSSldKnluRGbmpNjHAcRLiqPQJfbaymBceSBSspbHHHrRKhr",22958.9,36.5271,1550,1,44,0,44,0,0,0,0,0,147,147,24,24,46,39, 102
"[96]BodnoJHNqrpIweoSgzjAsvLDaMHvioIHOKcFqPnNJqAkjwmdNNlaIirOpEywvnaeMpPFQBILHNnbASmCevQSrtoofzMSeoga",1.18305e+29,1.49814e+10,811,0.758829,1161,280,881,280,280,0,280,280,300,300,354,281,507,300, 103
"[102]AvzRfrANpuhaNtiOirmgvwHfGNJHSnDRKByCOBEqykzHHIbmrLCyoxyEbwKKdlulimyKjfwFIfkIHJCEnoQINrEdaPgfqAPcFoIAgR",3.3735e+08,4.05176,938,1,87,0,87,0,0,0,0,0,63,63,14,14,14,14, 104
"[103]SHyrEyakpwQpzybjISvQEvMILOdqCsvowgzamKpejMlzQinrkkJCMbxiNcJyGOhHcoKClCHwQGGRIyJHMDxgqNpgraabMKuDvNHJnJw",11.6415,11.6415,2466,1,10,0,10,0,0,0,0,0,8,8,2,2,0,0, 105
"[99]qwcqlmdfPpOggqJmEgaLbSQRrRnsmAuRhfompffJQGAReKHbNJqzojicADKQvHNJEHgbODPnQvIOtRqQyMwLDIBatfOhOOjqztI",1.1162e+11,1.02951e+09,2633,0.822857,175,31,144,31,31,0,31,31,95,88,50,26,30,30, 106
"[114]cDEcmjBcOaSymHRKpGeFgJFEGomcqQLAdJEHCucoswGbqbtoROtQLJqDkzMxdqvmrqyKkacAnxxLdqjazGeGOxRpmfQKHmdzNQeLSIObeeRmlidIfM",28.4217,4.05176,2894,1,14,0,14,0,0,0,0,0,59,58,13,12,6,6, 107
