"","trial_number","genome","merit","accuracy","genome_length","door_rooms","exit_rooms","correct_doors","incorrect_doors","correct_exits","incorrect_exits","doors_taken_0","doors_correct_0","doors_taken_1","doors_correct_1","doors_taken_2","doors_correct_2","doors_taken_3","doors_correct_3","seed"
"1",0,"[112]sNupHtxNJGAMeGHSBKRSoNHBEjJGLkStimgKIGSSDcIdhzGHmugSHuxwuRClkIHAqhrpvnBOgtppltdiCjhdDhSqMSauxgFnBEbFfbLuxBGmGQaQ",4.76837,0.875,112,8,0,7,1,0,0,0,0,6,6,2,1,0,0,1
"2",1,"[112]sNupHtxNJGAMeGHSBKRSoNHBEjJGLkStimgKIGSSDcIdhzGHmugSHuxwuRClkIHAqhrpvnBOgtppltdiCjhdDhSqMSauxgFnBEbFfbLuxBGmGQaQ",2.44141,0.8,112,5,0,4,1,0,0,0,0,3,3,2,1,0,0,1
"3",2,"[112]sNupHtxNJGAMeGHSBKRSoNHBEjJGLkStimgKIGSSDcIdhzGHmugSHuxwuRClkIHAqhrpvnBOgtppltdiCjhdDhSqMSauxgFnBEbFfbLuxBGmGQaQ",4.76837,0.875,112,8,0,7,1,0,0,0,0,6,6,2,1,0,0,1
"4",3,"[112]sNupHtxNJGAMeGHSBKRSoNHBEjJGLkStimgKIGSSDcIdhzGHmugSHuxwuRClkIHAqhrpvnBOgtppltdiCjhdDhSqMSauxgFnBEbFfbLuxBGmGQaQ",2.44141,0.8,112,5,0,4,1,0,0,0,0,3,3,2,1,0,0,1
"5",4,"[112]sNupHtxNJGAMeGHSBKRSoNHBEjJGLkStimgKIGSSDcIdhzGHmugSHuxwuRClkIHAqhrpvnBOgtppltdiCjhdDhSqMSauxgFnBEbFfbLuxBGmGQaQ",5.96046,1,112,7,0,7,0,0,0,0,0,6,6,1,1,0,0,1
"6",5,"[112]sNupHtxNJGAMeGHSBKRSoNHBEjJGLkStimgKIGSSDcIdhzGHmugSHuxwuRClkIHAqhrpvnBOgtppltdiCjhdDhSqMSauxgFnBEbFfbLuxBGmGQaQ",5.96046,1,112,7,0,7,0,0,0,0,0,6,6,1,1,0,0,1
"7",6,"[112]sNupHtxNJGAMeGHSBKRSoNHBEjJGLkStimgKIGSSDcIdhzGHmugSHuxwuRClkIHAqhrpvnBOgtppltdiCjhdDhSqMSauxgFnBEbFfbLuxBGmGQaQ",9.31323,0.909091,112,11,0,10,1,0,0,0,0,7,7,3,2,1,1,1
"8",7,"[112]sNupHtxNJGAMeGHSBKRSoNHBEjJGLkStimgKIGSSDcIdhzGHmugSHuxwuRClkIHAqhrpvnBOgtppltdiCjhdDhSqMSauxgFnBEbFfbLuxBGmGQaQ",7.45058,0.9,112,10,0,9,1,0,0,0,0,7,7,2,2,1,0,1
"9",8,"[112]sNupHtxNJGAMeGHSBKRSoNHBEjJGLkStimgKIGSSDcIdhzGHmugSHuxwuRClkIHAqhrpvnBOgtppltdiCjhdDhSqMSauxgFnBEbFfbLuxBGmGQaQ",9.31323,0.909091,112,11,0,10,1,0,0,0,0,7,7,3,2,1,1,1
"10",9,"[112]sNupHtxNJGAMeGHSBKRSoNHBEjJGLkStimgKIGSSDcIdhzGHmugSHuxwuRClkIHAqhrpvnBOgtppltdiCjhdDhSqMSauxgFnBEbFfbLuxBGmGQaQ",9.31323,0.909091,112,11,0,10,1,0,0,0,0,7,7,3,2,1,1,1
"11",10,"[112]sNupHtxNJGAMeGHSBKRSoNHBEjJGLkStimgKIGSSDcIdhzGHmugSHuxwuRClkIHAqhrpvnBOgtppltdiCjhdDhSqMSauxgFnBEbFfbLuxBGmGQaQ",2.44141,0.8,112,5,0,4,1,0,0,0,0,3,3,2,1,0,0,1
"12",11,"[112]sNupHtxNJGAMeGHSBKRSoNHBEjJGLkStimgKIGSSDcIdhzGHmugSHuxwuRClkIHAqhrpvnBOgtppltdiCjhdDhSqMSauxgFnBEbFfbLuxBGmGQaQ",4.76837,0.875,112,8,0,7,1,0,0,0,0,6,6,2,1,0,0,1
"13",12,"[112]sNupHtxNJGAMeGHSBKRSoNHBEjJGLkStimgKIGSSDcIdhzGHmugSHuxwuRClkIHAqhrpvnBOgtppltdiCjhdDhSqMSauxgFnBEbFfbLuxBGmGQaQ",4.76837,0.875,112,8,0,7,1,0,0,0,0,6,6,2,1,0,0,1
"14",13,"[112]sNupHtxNJGAMeGHSBKRSoNHBEjJGLkStimgKIGSSDcIdhzGHmugSHuxwuRClkIHAqhrpvnBOgtppltdiCjhdDhSqMSauxgFnBEbFfbLuxBGmGQaQ",9.31323,0.909091,112,11,0,10,1,0,0,0,0,7,7,3,2,1,1,1
"15",14,"[112]sNupHtxNJGAMeGHSBKRSoNHBEjJGLkStimgKIGSSDcIdhzGHmugSHuxwuRClkIHAqhrpvnBOgtppltdiCjhdDhSqMSauxgFnBEbFfbLuxBGmGQaQ",9.31323,0.909091,112,11,0,10,1,0,0,0,0,7,7,3,2,1,1,1
"16",15,"[112]sNupHtxNJGAMeGHSBKRSoNHBEjJGLkStimgKIGSSDcIdhzGHmugSHuxwuRClkIHAqhrpvnBOgtppltdiCjhdDhSqMSauxgFnBEbFfbLuxBGmGQaQ",4.76837,0.875,112,8,0,7,1,0,0,0,0,6,6,2,1,0,0,1
"17",16,"[112]sNupHtxNJGAMeGHSBKRSoNHBEjJGLkStimgKIGSSDcIdhzGHmugSHuxwuRClkIHAqhrpvnBOgtppltdiCjhdDhSqMSauxgFnBEbFfbLuxBGmGQaQ",7.45058,0.9,112,10,0,9,1,0,0,0,0,7,7,2,2,1,0,1
"18",17,"[112]sNupHtxNJGAMeGHSBKRSoNHBEjJGLkStimgKIGSSDcIdhzGHmugSHuxwuRClkIHAqhrpvnBOgtppltdiCjhdDhSqMSauxgFnBEbFfbLuxBGmGQaQ",7.45058,0.9,112,10,0,9,1,0,0,0,0,7,7,2,2,1,0,1
"19",18,"[112]sNupHtxNJGAMeGHSBKRSoNHBEjJGLkStimgKIGSSDcIdhzGHmugSHuxwuRClkIHAqhrpvnBOgtppltdiCjhdDhSqMSauxgFnBEbFfbLuxBGmGQaQ",7.45058,0.9,112,10,0,9,1,0,0,0,0,7,7,2,2,1,0,1
"20",19,"[112]sNupHtxNJGAMeGHSBKRSoNHBEjJGLkStimgKIGSSDcIdhzGHmugSHuxwuRClkIHAqhrpvnBOgtppltdiCjhdDhSqMSauxgFnBEbFfbLuxBGmGQaQ",5.96046,1,112,7,0,7,0,0,0,0,0,6,6,1,1,0,0,1
"21",20,"[112]sNupHtxNJGAMeGHSBKRSoNHBEjJGLkStimgKIGSSDcIdhzGHmugSHuxwuRClkIHAqhrpvnBOgtppltdiCjhdDhSqMSauxgFnBEbFfbLuxBGmGQaQ",4.76837,0.875,112,8,0,7,1,0,0,0,0,6,6,2,1,0,0,1
"22",21,"[112]sNupHtxNJGAMeGHSBKRSoNHBEjJGLkStimgKIGSSDcIdhzGHmugSHuxwuRClkIHAqhrpvnBOgtppltdiCjhdDhSqMSauxgFnBEbFfbLuxBGmGQaQ",5.96046,1,112,7,0,7,0,0,0,0,0,6,6,1,1,0,0,1
"23",22,"[112]sNupHtxNJGAMeGHSBKRSoNHBEjJGLkStimgKIGSSDcIdhzGHmugSHuxwuRClkIHAqhrpvnBOgtppltdiCjhdDhSqMSauxgFnBEbFfbLuxBGmGQaQ",9.31323,0.909091,112,11,0,10,1,0,0,0,0,7,7,3,2,1,1,1
"24",23,"[112]sNupHtxNJGAMeGHSBKRSoNHBEjJGLkStimgKIGSSDcIdhzGHmugSHuxwuRClkIHAqhrpvnBOgtppltdiCjhdDhSqMSauxgFnBEbFfbLuxBGmGQaQ",5.96046,1,112,7,0,7,0,0,0,0,0,6,6,1,1,0,0,1
"25",24,"[112]sNupHtxNJGAMeGHSBKRSoNHBEjJGLkStimgKIGSSDcIdhzGHmugSHuxwuRClkIHAqhrpvnBOgtppltdiCjhdDhSqMSauxgFnBEbFfbLuxBGmGQaQ",7.45058,0.9,112,10,0,9,1,0,0,0,0,7,7,2,2,1,0,1
"26",25,"[112]sNupHtxNJGAMeGHSBKRSoNHBEjJGLkStimgKIGSSDcIdhzGHmugSHuxwuRClkIHAqhrpvnBOgtppltdiCjhdDhSqMSauxgFnBEbFfbLuxBGmGQaQ",7.45058,0.9,112,10,0,9,1,0,0,0,0,7,7,2,2,1,0,1
"27",26,"[112]sNupHtxNJGAMeGHSBKRSoNHBEjJGLkStimgKIGSSDcIdhzGHmugSHuxwuRClkIHAqhrpvnBOgtppltdiCjhdDhSqMSauxgFnBEbFfbLuxBGmGQaQ",5.96046,1,112,7,0,7,0,0,0,0,0,6,6,1,1,0,0,1
"28",27,"[112]sNupHtxNJGAMeGHSBKRSoNHBEjJGLkStimgKIGSSDcIdhzGHmugSHuxwuRClkIHAqhrpvnBOgtppltdiCjhdDhSqMSauxgFnBEbFfbLuxBGmGQaQ",9.31323,0.909091,112,11,0,10,1,0,0,0,0,7,7,3,2,1,1,1
"29",28,"[112]sNupHtxNJGAMeGHSBKRSoNHBEjJGLkStimgKIGSSDcIdhzGHmugSHuxwuRClkIHAqhrpvnBOgtppltdiCjhdDhSqMSauxgFnBEbFfbLuxBGmGQaQ",3.05176,1,112,4,0,4,0,0,0,0,0,3,3,1,1,0,0,1
"30",29,"[112]sNupHtxNJGAMeGHSBKRSoNHBEjJGLkStimgKIGSSDcIdhzGHmugSHuxwuRClkIHAqhrpvnBOgtppltdiCjhdDhSqMSauxgFnBEbFfbLuxBGmGQaQ",5.96046,1,112,7,0,7,0,0,0,0,0,6,6,1,1,0,0,1
"31",30,"[112]sNupHtxNJGAMeGHSBKRSoNHBEjJGLkStimgKIGSSDcIdhzGHmugSHuxwuRClkIHAqhrpvnBOgtppltdiCjhdDhSqMSauxgFnBEbFfbLuxBGmGQaQ",3.05176,1,112,4,0,4,0,0,0,0,0,3,3,1,1,0,0,1
"32",31,"[112]sNupHtxNJGAMeGHSBKRSoNHBEjJGLkStimgKIGSSDcIdhzGHmugSHuxwuRClkIHAqhrpvnBOgtppltdiCjhdDhSqMSauxgFnBEbFfbLuxBGmGQaQ",9.31323,0.909091,112,11,0,10,1,0,0,0,0,7,7,3,2,1,1,1
