genome,merit,merit_given,gen,accuracy,door_rooms,exit_rooms,correct_doors,incorrect_doors,correct_exits,incorrect_exits,doors_taken_0,doors_correct_0,doors_taken_1,doors_correct_1,doors_taken_2,doors_correct_2,doors_taken_3,doors_correct_3, seed
"[90]hkHoJmoqDpleEmKldqJmzKuGqEsbhLfBGdguhlyjwfbugvdzrlIoqmvpFJjclnIzucAGljrvBLnzwIpndAehzbBfzC",7.45058,4.76837,2547,1,8,0,8,0,0,0,0,0,6,6,2,2,0,0, 1
"[94]HGluxjjHwpsGccBgmqHBoKBFqJCJhybFLHdaEEEGuLkIlkrIuHwDCjrxfuhycEIJhdyHpFfhEKJnvqurDgfrtpjgcKuiwd",11.6415,4.76837,2716,1,10,0,10,0,0,0,0,0,8,8,2,2,0,0, 10
"[77]HvdoCDwKcDkhECJGcLHDFzdyeKEwvfpiqBDecBmpIGjLhGbLHIKqeklkxsCcrJAGCbKJGiJcJdHoJ",1.18305e+29,1.62428e+12,2651,0.778043,838,186,652,186,186,0,186,186,248,248,186,186,404,218, 100
"[70]fvDpoayokbHoJoqnKwlFymdHoJEGiqCiygyfkndKBfpaHHrbcvEpvywfwDJqbueEflxEmm",9.31323,4.8147,2617,1,9,0,9,0,0,0,0,0,28,26,8,6,0,0, 101
"[100]kGvHoJGkDEmpkHoqiEGljeKGAcpuJJEGLCHoLzzjkCyLImcqoAwmjwrzjqGElapkignJhocrhtwtKhdaiKmjqFyaCrxxnGdHEqEv",11.6415,3.05176,2605,1,10,0,10,0,0,0,0,0,8,8,1,1,1,1, 102
"[77]ktdGaHoJHgnKaroiabBanJHFGoqAgLyhekavgBfvwekHEDgxiyIBcEkjAgnnKGubrthwjKnwLiuva",86.7362,14.5519,2955,1,19,0,19,0,0,0,0,0,13,13,2,2,4,4, 103
"[104]yaBsADgGDhiyjnapKzHqDCcxtFEJqmhAslsLItjaHjkGuLKrexoBCkvsagjvulsoDLDAoBppqGIuwtBKEoiBHmaAnLpdjvAFgzolulst",11.6415,5.76837,2687,1,10,0,10,0,0,0,0,0,12,12,4,4,0,0, 104
"[88]gBDIakEvbDDCDrvoJHoqbKwpnFDlFgzcqeFFpfHsyawzunwhcdgoBilfLybyyJBdpvEuiiazDckscxlonHGhinLH",213821,22959.9,991,0.909091,66,6,60,6,6,0,16,16,74,74,19,19,37,21, 105
"[84]bHcgoofJEqDtkhqfhcvzHseKJhdExHhiBGoLqJCkmydfpblBqLJmDlcbxjxodfyxmahfwuywjLgmiHuEyrmI",69.3889,15.5519,2916,1,18,0,18,0,0,0,0,0,44,44,4,4,15,12, 106
"[119]kuBagcgEHoBctCdeBcxHAFcAHbloJtHmcGoaLgrwFDqDqarmDgfHDaEJKoiFqxvvgFohzmiqxwyHiDftxBpBcyaaDFKekDHEHyoiFkufvkJhEeqdivcclEt",1.01958e+06,4.05176,1288,1,61,0,61,0,0,0,0,0,230,230,40,40,64,64, 107
"[65]CxuLvzkELlDmnEiIyAFotytHmEnaKiHofbqhoDIabLoJqkaFpjoBkLyLveBInrAJC",1.18305e+29,9.58807e+09,3697,0.777315,961,214,747,214,214,0,214,214,289,289,458,244,214,214, 108
"[77]uflnKnwAyHoJGqDIsKDsomvDDGuKhdgKLeKbwLcEsakolzvJtHwsGoGBtsyxFixumddCdLeajoloL",5.96046,5.96046,2705,1,7,0,7,0,0,0,0,0,6,6,1,1,0,0, 109
"[99]DdagyfsxwnbJHinhnKaoodHibqhulnhxILvBIGDfqofucFemFACKoodBekolrpqLEuvdratioDFsLLpIlmpBIdyeugBaHshsuiD",1972.15,45.4089,1551,0.698795,83,25,58,17,25,8,73,55,70,68,35,18,36,18, 11
"[88]neHbgtryreplbepKylcGyHFzhoJClCIyvphKbyswnwvAmvkouiDsFnqaqkiDivLilghhtHHryFxFJjJHkFFHcAoE",9.31323,2.44141,2535,0.909091,11,0,10,1,0,0,0,0,8,8,3,2,0,0, 110
"[68]oEFepJHoInKHiqkILCwvCztcazuzmkhbkbwIhwJpJEyEEtmJHAAzIhCLvgmdkeHdykAh",1.18305e+29,6.65306e+11,3522,0.640198,3035,1091,1943,1092,1091,0,1091,1091,1109,640,1304,681,622,622, 111
"[96]CBEuKmbEmFlddgFwpfhlpqgmuhAHoJmGGqodIeBxgccwmvGHnBtfcguDfzKnybokaDJlzHcoqCxvoKfKGJwdntIisfEzjIEB",5.96046,5.96046,2663,1,7,0,7,0,0,0,0,0,6,6,1,1,0,0, 112
"[81]aojlvoJxaddddHEHoJsHoDKqDjnKnoquByphpuoDxbcvenCKbvdxHJqssJJlALwzjozpmofcHIejcfLHD",1.18305e+29,1.39525e+11,3199,0.779439,535,118,417,118,118,0,118,118,170,170,247,129,118,118, 113
"[98]DbrHoJHoDKpJgnoboAvFEoJAGcHhCAvFFJjzkHCubnrnupHGlqugihHGbAiqrEdpAibHDcxitBshfdyCosvoangKdzeerwjgzL",11.6415,6.96046,2691,1,10,0,10,0,0,0,0,0,14,14,3,3,0,0, 114
"[108]fesHfpiwHvoDKlhtsbcHhFeHefoJpzoqFxFILFlqelksmlwGfHjcqjqrCFdycJeJizHiAFArbaAHqKvrlnxvzwwzFlLvAfyseHnxcEciijih",9.49557e+06,69.3889,901,0.81982,111,20,91,20,20,0,20,20,57,57,34,14,20,20, 115
"[81]xbezawzDoDJxBFaHnKBvknsjmrcHcFlFHoEeCHFJKGDtpHtfuEtfglsxBFiqocIwteAerDpLifHtrkjwB",4.57195e+10,2.6988e+08,2023,0.847134,157,24,133,24,24,0,41,41,151,151,85,44,41,41, 116
"[110]caEAkpoaHoJoqvFGKkEzoipCykrHGoJaqggflGtLiFptcmgxJqdcehupxkzkowLilkvpEjDvcJnpgFxctLDDwkqLLeBxKgIgmDhwggqDqLdDCj",11.6415,2,2582,1,10,0,10,0,0,0,0,0,126,18,6,5,0,0, 117
