"","trial_number","genome","merit","accuracy","genome_length","door_rooms","exit_rooms","correct_doors","incorrect_doors","correct_exits","incorrect_exits","doors_taken_0","doors_correct_0","doors_taken_1","doors_correct_1","doors_taken_2","doors_correct_2","doors_taken_3","doors_correct_3","seed"
"1",0,"[107]fdnHoJoqDHEKiqBervGqtipdzjhauEojudGHKuCewtlphgDqAcIBjzfiIksnrxzylaJvsnhGDfGtGEhKLgGpItnnCCotBICbgevbxustEFr",3.05176,1,107,4,0,4,0,0,0,0,0,3,3,1,1,0,0,1
"2",1,"[107]fdnHoJoqDHEKiqBervGqtipdzjhauEojudGHKuCewtlphgDqAcIBjzfiIksnrxzylaJvsnhGDfGtGEhKLgGpItnnCCotBICbgevbxustEFr",5.96046,1,107,7,0,7,0,0,0,0,0,6,6,1,1,0,0,1
"3",2,"[107]fdnHoJoqDHEKiqBervGqtipdzjhauEojudGHKuCewtlphgDqAcIBjzfiIksnrxzylaJvsnhGDfGtGEhKLgGpItnnCCotBICbgevbxustEFr",3.05176,1,107,4,0,4,0,0,0,0,0,3,3,1,1,0,0,1
"4",3,"[107]fdnHoJoqDHEKiqBervGqtipdzjhauEojudGHKuCewtlphgDqAcIBjzfiIksnrxzylaJvsnhGDfGtGEhKLgGpItnnCCotBICbgevbxustEFr",3.05176,1,107,4,0,4,0,0,0,0,0,3,3,1,1,0,0,1
"5",4,"[107]fdnHoJoqDHEKiqBervGqtipdzjhauEojudGHKuCewtlphgDqAcIBjzfiIksnrxzylaJvsnhGDfGtGEhKLgGpItnnCCotBICbgevbxustEFr",5.96046,1,107,7,0,7,0,0,0,0,0,6,6,1,1,0,0,1
"6",5,"[107]fdnHoJoqDHEKiqBervGqtipdzjhauEojudGHKuCewtlphgDqAcIBjzfiIksnrxzylaJvsnhGDfGtGEhKLgGpItnnCCotBICbgevbxustEFr",3.05176,1,107,4,0,4,0,0,0,0,0,3,3,1,1,0,0,1
"7",6,"[107]fdnHoJoqDHEKiqBervGqtipdzjhauEojudGHKuCewtlphgDqAcIBjzfiIksnrxzylaJvsnhGDfGtGEhKLgGpItnnCCotBICbgevbxustEFr",5.96046,1,107,7,0,7,0,0,0,0,0,6,6,1,1,0,0,1
"8",7,"[107]fdnHoJoqDHEKiqBervGqtipdzjhauEojudGHKuCewtlphgDqAcIBjzfiIksnrxzylaJvsnhGDfGtGEhKLgGpItnnCCotBICbgevbxustEFr",5.96046,1,107,7,0,7,0,0,0,0,0,6,6,1,1,0,0,1
"9",8,"[107]fdnHoJoqDHEKiqBervGqtipdzjhauEojudGHKuCewtlphgDqAcIBjzfiIksnrxzylaJvsnhGDfGtGEhKLgGpItnnCCotBICbgevbxustEFr",5.96046,1,107,7,0,7,0,0,0,0,0,6,6,1,1,0,0,1
"10",9,"[107]fdnHoJoqDHEKiqBervGqtipdzjhauEojudGHKuCewtlphgDqAcIBjzfiIksnrxzylaJvsnhGDfGtGEhKLgGpItnnCCotBICbgevbxustEFr",5.96046,1,107,7,0,7,0,0,0,0,0,6,6,1,1,0,0,1
"11",10,"[107]fdnHoJoqDHEKiqBervGqtipdzjhauEojudGHKuCewtlphgDqAcIBjzfiIksnrxzylaJvsnhGDfGtGEhKLgGpItnnCCotBICbgevbxustEFr",5.96046,1,107,7,0,7,0,0,0,0,0,6,6,1,1,0,0,1
"12",11,"[107]fdnHoJoqDHEKiqBervGqtipdzjhauEojudGHKuCewtlphgDqAcIBjzfiIksnrxzylaJvsnhGDfGtGEhKLgGpItnnCCotBICbgevbxustEFr",5.96046,1,107,7,0,7,0,0,0,0,0,6,6,1,1,0,0,1
"13",12,"[107]fdnHoJoqDHEKiqBervGqtipdzjhauEojudGHKuCewtlphgDqAcIBjzfiIksnrxzylaJvsnhGDfGtGEhKLgGpItnnCCotBICbgevbxustEFr",3.05176,1,107,4,0,4,0,0,0,0,0,3,3,1,1,0,0,1
"14",13,"[107]fdnHoJoqDHEKiqBervGqtipdzjhauEojudGHKuCewtlphgDqAcIBjzfiIksnrxzylaJvsnhGDfGtGEhKLgGpItnnCCotBICbgevbxustEFr",5.96046,1,107,7,0,7,0,0,0,0,0,6,6,1,1,0,0,1
"15",14,"[107]fdnHoJoqDHEKiqBervGqtipdzjhauEojudGHKuCewtlphgDqAcIBjzfiIksnrxzylaJvsnhGDfGtGEhKLgGpItnnCCotBICbgevbxustEFr",3.05176,1,107,4,0,4,0,0,0,0,0,3,3,1,1,0,0,1
