"","trial_number","genome","merit","accuracy","genome_length","door_rooms","exit_rooms","correct_doors","incorrect_doors","correct_exits","incorrect_exits","doors_taken_0","doors_correct_0","doors_taken_1","doors_correct_1","doors_taken_2","doors_correct_2","doors_taken_3","doors_correct_3","seed"
"1",0,"[102]cAGazoCDdzABCwiIeGFaCedAIjLyedLyKfJeGhutzLovayBgIksxkaHjoJiEiGbAEyHbjHcncahfhbFproKzcfGznfdewzfxEaGbxH",64,0.857143,102,7,0,6,1,0,0,0,0,4,4,3,2,0,0,1
"2",1,"[102]cAGazoCDdzABCwiIeGFaCedAIjLyedLyKfJeGhutzLovayBgIksxkaHjoJiEiGbAEyHbjHcncahfhbFproKzcfGznfdewzfxEaGbxH",64,0.857143,102,7,0,6,1,0,0,0,0,4,4,3,2,0,0,1
"3",2,"[102]cAGazoCDdzABCwiIeGFaCedAIjLyedLyKfJeGhutzLovayBgIksxkaHjoJiEiGbAEyHbjHcncahfhbFproKzcfGznfdewzfxEaGbxH",1024,0.909091,102,11,0,10,1,0,0,0,0,8,8,3,2,0,0,1
"4",3,"[102]cAGazoCDdzABCwiIeGFaCedAIjLyedLyKfJeGhutzLovayBgIksxkaHjoJiEiGbAEyHbjHcncahfhbFproKzcfGznfdewzfxEaGbxH",1024,0.909091,102,11,0,10,1,0,0,0,0,8,8,3,2,0,0,1
"5",4,"[102]cAGazoCDdzABCwiIeGFaCedAIjLyedLyKfJeGhutzLovayBgIksxkaHjoJiEiGbAEyHbjHcncahfhbFproKzcfGznfdewzfxEaGbxH",1024,0.909091,102,11,0,10,1,0,0,0,0,8,8,3,2,0,0,1
"6",5,"[102]cAGazoCDdzABCwiIeGFaCedAIjLyedLyKfJeGhutzLovayBgIksxkaHjoJiEiGbAEyHbjHcncahfhbFproKzcfGznfdewzfxEaGbxH",16,0.8,102,5,0,4,1,0,0,0,0,3,3,2,1,0,0,1
"7",6,"[102]cAGazoCDdzABCwiIeGFaCedAIjLyedLyKfJeGhutzLovayBgIksxkaHjoJiEiGbAEyHbjHcncahfhbFproKzcfGznfdewzfxEaGbxH",128,0.875,102,8,0,7,1,0,0,0,0,6,6,2,1,0,0,1
"8",7,"[102]cAGazoCDdzABCwiIeGFaCedAIjLyedLyKfJeGhutzLovayBgIksxkaHjoJiEiGbAEyHbjHcncahfhbFproKzcfGznfdewzfxEaGbxH",1024,0.909091,102,11,0,10,1,0,0,0,0,8,8,3,2,0,0,1
"9",8,"[102]cAGazoCDdzABCwiIeGFaCedAIjLyedLyKfJeGhutzLovayBgIksxkaHjoJiEiGbAEyHbjHcncahfhbFproKzcfGznfdewzfxEaGbxH",1024,0.909091,102,11,0,10,1,0,0,0,0,8,8,3,2,0,0,1
"10",9,"[102]cAGazoCDdzABCwiIeGFaCedAIjLyedLyKfJeGhutzLovayBgIksxkaHjoJiEiGbAEyHbjHcncahfhbFproKzcfGznfdewzfxEaGbxH",64,0.857143,102,7,0,6,1,0,0,0,0,4,4,3,2,0,0,1
"11",10,"[102]cAGazoCDdzABCwiIeGFaCedAIjLyedLyKfJeGhutzLovayBgIksxkaHjoJiEiGbAEyHbjHcncahfhbFproKzcfGznfdewzfxEaGbxH",128,0.875,102,8,0,7,1,0,0,0,0,6,6,2,1,0,0,1
"12",11,"[102]cAGazoCDdzABCwiIeGFaCedAIjLyedLyKfJeGhutzLovayBgIksxkaHjoJiEiGbAEyHbjHcncahfhbFproKzcfGznfdewzfxEaGbxH",64,0.857143,102,7,0,6,1,0,0,0,0,4,4,3,2,0,0,1
"13",12,"[102]cAGazoCDdzABCwiIeGFaCedAIjLyedLyKfJeGhutzLovayBgIksxkaHjoJiEiGbAEyHbjHcncahfhbFproKzcfGznfdewzfxEaGbxH",64,0.857143,102,7,0,6,1,0,0,0,0,4,4,3,2,0,0,1
"14",13,"[102]cAGazoCDdzABCwiIeGFaCedAIjLyedLyKfJeGhutzLovayBgIksxkaHjoJiEiGbAEyHbjHcncahfhbFproKzcfGznfdewzfxEaGbxH",1024,0.909091,102,11,0,10,1,0,0,0,0,8,8,3,2,0,0,1
"15",14,"[102]cAGazoCDdzABCwiIeGFaCedAIjLyedLyKfJeGhutzLovayBgIksxkaHjoJiEiGbAEyHbjHcncahfhbFproKzcfGznfdewzfxEaGbxH",64,0.857143,102,7,0,6,1,0,0,0,0,4,4,3,2,0,0,1
"16",15,"[102]cAGazoCDdzABCwiIeGFaCedAIjLyedLyKfJeGhutzLovayBgIksxkaHjoJiEiGbAEyHbjHcncahfhbFproKzcfGznfdewzfxEaGbxH",16,0.8,102,5,0,4,1,0,0,0,0,3,3,2,1,0,0,1
"17",16,"[102]cAGazoCDdzABCwiIeGFaCedAIjLyedLyKfJeGhutzLovayBgIksxkaHjoJiEiGbAEyHbjHcncahfhbFproKzcfGznfdewzfxEaGbxH",16,0.8,102,5,0,4,1,0,0,0,0,3,3,2,1,0,0,1
"18",17,"[102]cAGazoCDdzABCwiIeGFaCedAIjLyedLyKfJeGhutzLovayBgIksxkaHjoJiEiGbAEyHbjHcncahfhbFproKzcfGznfdewzfxEaGbxH",64,0.857143,102,7,0,6,1,0,0,0,0,4,4,3,2,0,0,1
"19",18,"[102]cAGazoCDdzABCwiIeGFaCedAIjLyedLyKfJeGhutzLovayBgIksxkaHjoJiEiGbAEyHbjHcncahfhbFproKzcfGznfdewzfxEaGbxH",128,0.875,102,8,0,7,1,0,0,0,0,6,6,2,1,0,0,1
"20",19,"[102]cAGazoCDdzABCwiIeGFaCedAIjLyedLyKfJeGhutzLovayBgIksxkaHjoJiEiGbAEyHbjHcncahfhbFproKzcfGznfdewzfxEaGbxH",128,0.875,102,8,0,7,1,0,0,0,0,6,6,2,1,0,0,1
