genome,merit,merit_given,gen,accuracy,door_rooms,exit_rooms,correct_doors,incorrect_doors,correct_exits,incorrect_exits,doors_taken_0,doors_correct_0,doors_taken_1,doors_correct_1,doors_taken_2,doors_correct_2,doors_taken_3,doors_correct_3, seed
"[101]jiMcHccrgceprmMcRcceLAcOccgcAcdcEBcQaNcccaHHcePdczJwcuoccBiizcCccfBactcPIftccxccSFpqtMSCcfcRicxcjcNbG",1.18305e+29,7.67046e+09,213,0.694101,4933,1509,3424,1509,1509,0,1509,1509,2658,1149,0,0,2275,2275, 1
"[102]rbccapvsziOewccscFcclQAEcrsRkkcceccroccvMcFccbnrJPczHccxcxOpbccHcMGPcLcFcccccccfccccccccjmqcRccGriccSF",1.18305e+29,1009.74,137,1,644,0,644,0,0,0,0,0,255,255,0,0,389,389, 10
"[102]leNkchBfRvPgNCqqpEsfzktSwQvOcacxNDlhPDgQIBFJcDprcpiJCcdKhcwccccHcSnbcqItcpccccFGjcqmfuDNJdiihttIaScPBo",5.2711e+08,8.84344e+07,434,0.769697,165,37,127,38,37,0,78,78,155,155,173,94,0,0, 100
"[99]uaptCcfdhdsHtKQccecAEclcahaRcHQcNAoccagePpINkbybJaAsbcccBDcocRBREEQcfxEycjeleckbsHEcMNIcHRmDicifwHy",2.26628e+23,3851.86,218,0.659574,752,255,496,256,255,0,255,255,376,201,376,295,0,0, 101
"[99]yRctcfFuGzccccccNcJDccmpcRwQccccdcyAHctjvcccccchcOySFcbccApJRrKkcNCMAwccccycsaccBcccjcwccSGqbDvROSA",1.18305e+29,1.18305e+29,377,1,660,0,660,0,0,0,0,0,1376,1376,2086,2086,0,0, 102
"[98]NcuntHkckFiHxPLHJccjecyrcyuxwukcdPIoKntRBwryycpCyKtNQQdslRecRfvHcsNcIllcEcffSibpdmccfbPcPRcbMbcFoG",1.18305e+29,5.2711e+08,308,0.769231,663,153,510,153,153,0,153,153,280,211,280,196,103,103, 103
"[101]HryccdDfDcQcjFckcOKRwbcpQecicebNdxcIEkccccrDccOdgfPiBccyBPcqReimAercgcDFyyeFdJbovcfLOEFHCQcEvceLyHwKG",1.18305e+29,417619,317,0.563234,48479,21174,27305,9208,21174,11966,33140,21174,9208,9208,6132,0,21173,18097, 104
"[97]nkccuOAHvbBQcqHmqPlFKeyhugjPGHczcuxsRucdbaRcGhcREkupyQtoccszNMmFbbcRucRSwubMxcQdwPcRcRcceLOxbsFJp",9.68148e+12,1.10543e+08,315,1,133,0,133,0,0,0,0,0,582,575,320,313,36,36, 105
"[94]CnGzMurtyvzCiduCELGgisbxfQRbQMcffjxLpvdADPwKdBbjzquhncivEHPSLylJcccHdHScEbcvcccoLHdScFKbHbSyfJ",1.18305e+29,1.16033e+23,1693,1,11638,0,11638,0,0,0,0,0,4019,4019,3480,3480,4139,4139, 106
"[94]SyLSkJJbSGcmRkKotOcqbaBrDNBJMpakhncnuOLsvriPBEhCNJevdwibeySdfFxOHypJRrERHQJibcenwcgHciccicccDF",1.18305e+29,9.28267e+22,2566,1,1544,0,1544,0,0,0,0,0,557,557,0,0,987,987, 107
"[103]zPiycoMEcOPcstSccccEHctRccPuoctcncscoGBlcbcBccPKyclFDfrBFvEOmcrFnczHQcSvcxcccOlcOAnaScBcDccgtvEykuwugJf",1.18305e+29,1.18305e+29,327,1,4000,0,4000,0,0,0,0,0,1392,1392,2608,2608,0,0, 108
"[96]cSMFcocHhcOJlcutvcCcOcPcpJuOkczcqccAuvcAumciccOEanaNBsPiouscHcpcBcucHcPecccNQcunKccgnRfGuavcckcy",1.18305e+29,1.18305e+29,201,1,576512,0,576512,0,0,0,0,0,348206,348202,693908,693904,0,0, 109
