genome,merit,merit_given,gen,accuracy,door_rooms,exit_rooms,correct_doors,incorrect_doors,correct_exits,incorrect_exits,doors_taken_0,doors_correct_0,doors_taken_1,doors_correct_1,doors_taken_2,doors_correct_2,doors_taken_3,doors_correct_3, seed
"[78]GzudyaEktkwoukGzifmzsapocpAvndFnJHoqAsHtvyidjKioIHzoJslAyGyHHEgoqijkDfuLHeeuxj",15,12,2548,0.888889,18,2,16,2,2,0,2,2,10,10,4,2,4,4, 136
"[101]FHvcGHcCkErCGGBxLlJuGgxJflxzxlgmwatBeEjfpsEznHzsKKjgJJpDyzrCmxlxLzAptGknvgrKpIfKfccipDGqrfhLHsqbzocJl",5,5,2605,1,4,0,4,0,0,0,0,0,4,4,0,0,0,0, 137
"[74]pEiHHrlyjFymuyyGjiAbmAoizHcAGocJqKaFdftvwBAHlnEoDLFlfHnrnwwcDnmbqwcfuefzhD",14,14,2644,1,13,0,13,0,0,0,0,0,8,8,2,2,3,3, 138
"[87]bjHgGnCrJHqucyxkisGgscmFjfCqrlnbFLfmJKhqGFGALEzdwooiFbAvJeCywgfqLcjetGKGwEuvFIeeoodmhKx",9,7,2634,1,8,0,8,0,0,0,0,0,11,11,6,4,3,3, 139
"[71]qbvFupwpqpDlDnnmaafarnoeuwmEDnhrdDzvmqknqxmhbqqFCEhwADussHEBloKJpiAgwmG",6,6,2624,1,5,0,5,0,0,0,0,0,11,11,3,3,0,0, 14
"[90]AlDekGBhwAtxtsJaHEgeoqDCloBKJrDpAhdLHzxbfKuoJzdHoChDiKGEaDjeeCJbfyIfLoHrBcqmIhChBCKqpzCwiz",13,8,2564,0.928571,14,0,13,1,0,0,0,0,8,8,2,2,4,3, 140
"[80]mctJrucrwvyetHBoKForeFGHoJlCvFvfJfrvFuEnmLawIgdtoDIJdnFzhwevgosKvzAGgCIwBbsduLdw",8,3,2701,0.888889,9,1,8,0,1,1,4,3,11,9,4,3,2,1, 141
"[90]srxJHoqpcKEAKsLHJbHvGaGCEtfjcEcbuHhvyFLfczdkjDxbGFefmHFynktEjzyraExevhzwLtyCDkfeDiCyhsoiDr",8,4,2578,1,7,0,7,0,0,0,0,0,5,5,1,1,1,1, 142
"[42]mfEfhnCryEnJDydDIaLEuEHoJBeBusHcoKoqHHdcwa",434,78,2794,0.770287,801,183,617,184,183,0,183,183,221,221,397,213,183,183, 143
"[119]vcqvuyCmivnvfDpeHCFwgKvKHyJAukeIHyBodufKgLlGbldtFjxEzkyjpDIlDzCigCsrzBtLeqfeqaszIJloHhdgCdlHCwqpACnjutKmzHcuGHoJlsebjvn",5,2,2582,1,4,0,4,0,0,0,0,0,6,6,0,0,0,0, 144
"[73]JloKoxheHcGopJqheEwxsqqsuvykygxgbcCbHCAAjuuoAqAhcCvAeyyLskdgfIKGGkEwoJKLo",6,4,2658,1,5,0,5,0,0,0,0,0,4,4,1,1,0,0, 145
"[114]HoveCFJiAeoipspuEucyJffsxmjDHafyqBpJyLsFJqvDtrjowjodjzGkraihxgICrrbuKiFclLHoJExphGGaCrfjocpvrrkKLzijwoBDdbbhqJesbn",8,5,2500,1,7,0,7,0,0,0,0,0,7,6,2,2,2,1, 146
"[100]gtzHFmhdrHtmzgvpgDJHBoEGCoGqfdDsKqhsnBvuFBKJlLpgbcCLftGHtJeJorquuxGuFBGusLkhCjfbspGvzAGmaldxtLqLclEl",7,7,2519,1,6,0,6,0,0,0,0,0,18,16,4,4,4,2, 147
"[76]jbGoKiwbpJCmzfJwmhujiagwbpEEDzwnaKLwIeoFAxuHkrlAcJmroCbbHoDLEfvFeHqICgcFeoKw",339,105,2758,0.772581,620,141,479,141,141,0,141,141,187,187,141,141,292,151, 148
"[74]twxbvauJHoqrzxxEfEgexbsuAsKsHoJoCLJLvBGkElrqgLjghurgudElmLClmuwgrlzfhHltde",9,6,2587,1,8,0,8,0,0,0,0,0,10,10,2,2,4,4, 149
"[120]ucqnLemoIehicfndpKkHDFvnorAyBDCsEHimdggriAjvdewnjglkKjjbDwxDihmxqAugAGBjepKvgHFwAglzAjHglfAmoLBpccjhnbrcGHoJCGGtgdEKbxxy",5,2,2601,1,4,0,4,0,0,0,0,0,12,12,0,0,0,0, 15
"[89]FziaDJJfHoqniKyJLoJiLJAwjtaGCskiohjnniGChDFBkokAHBvtvKGCcadfGIErKwnnwflnCcvCJilcdHpIAtCep",10,10,2664,1,9,0,9,0,0,0,0,0,17,13,3,3,6,3, 150
"[76]GjdhopDscgutcJFzHmloqrsvokulizKEEJAfxkgHoDyxLFyliCxIIwfhCsLCEAxBywciBtBEAdto",25,5,2733,1,24,0,24,0,0,0,0,0,21,20,8,7,2,2, 151
"[81]vykHcFocJqsmqntbbdxIzBpBKDKJzGGuCmGqLpHLJFfCqlyHrbFzrtCyzFzHLqajcckiHKzhhmgGbKyCk",6,4,2538,1,5,0,5,0,0,0,0,0,4,4,1,1,0,0, 152
"[107]gcrEeyxAJHEoqjwgKiexkJpHwhciHHAoEDvoJpjDoDcnDloaLGFEkddmomLJDBigwsnfzyGijcCFnshvKLgnbBFclewAefjwGIInKihgzIq",26,24,2698,1,25,0,25,0,0,0,0,0,31,30,6,6,15,14, 153
"[74]vBtnzaalHnpiAEzoDinGHKwaLbujHGHoJqJbGeCGEBlmsaKvmgAduqrEHycqzsFFHtkgoCkpco",8,0,2722,1,7,0,7,0,0,0,0,0,5,5,1,1,1,1, 154
