"","trial_number","genome","merit","accuracy","genome_length","door_rooms","exit_rooms","correct_doors","incorrect_doors","correct_exits","incorrect_exits","doors_taken_0","doors_correct_0","doors_taken_1","doors_correct_1","doors_taken_2","doors_correct_2","seed"
"25",24,"[47]sHoKlHcGjbbdoJlcqAiAAIJEBxcIFmAoHgrHHGJeaxvqByw",195,1,47,194,0,194,0,0,0,0,0,93,93,101,101,1
"26",25,"[47]sHoKlHcGjbbdoJlcqAiAAIJEBxcIFmAoHgrHHGJeaxvqByw",127,1,47,126,0,126,0,0,0,0,0,53,53,73,73,1
"27",26,"[47]sHoKlHcGjbbdoJlcqAiAAIJEBxcIFmAoHgrHHGJeaxvqByw",0.9,0,47,1,0,0,1,0,0,0,0,0,0,1,0,1
"28",27,"[47]sHoKlHcGjbbdoJlcqAiAAIJEBxcIFmAoHgrHHGJeaxvqByw",0.9,0,47,1,0,0,1,0,0,0,0,0,0,1,0,1
"29",28,"[47]sHoKlHcGjbbdoJlcqAiAAIJEBxcIFmAoHgrHHGJeaxvqByw",2.9,0.666667,47,3,0,2,1,0,0,0,0,1,1,2,1,1
"30",29,"[47]sHoKlHcGjbbdoJlcqAiAAIJEBxcIFmAoHgrHHGJeaxvqByw",2.6,0.666667,47,3,1,2,2,0,0,0,0,3,2,1,0,1
"31",30,"[47]sHoKlHcGjbbdoJlcqAiAAIJEBxcIFmAoHgrHHGJeaxvqByw",125,1,47,124,0,124,0,0,0,0,0,69,69,55,55,1
"32",31,"[47]sHoKlHcGjbbdoJlcqAiAAIJEBxcIFmAoHgrHHGJeaxvqByw",0.6,0,47,1,1,0,2,0,0,0,0,1,0,1,0,1
"33",32,"[47]sHoKlHcGjbbdoJlcqAiAAIJEBxcIFmAoHgrHHGJeaxvqByw",0.6,0,47,1,1,0,2,0,0,0,0,1,0,1,0,1
"34",33,"[47]sHoKlHcGjbbdoJlcqAiAAIJEBxcIFmAoHgrHHGJeaxvqByw",1.9,0.5,47,2,0,1,1,0,0,0,0,0,0,2,1,1
"35",34,"[47]sHoKlHcGjbbdoJlcqAiAAIJEBxcIFmAoHgrHHGJeaxvqByw",2.6,0.666667,47,3,1,2,2,0,0,0,0,2,1,2,1,1
"36",35,"[47]sHoKlHcGjbbdoJlcqAiAAIJEBxcIFmAoHgrHHGJeaxvqByw",0.9,0,47,1,0,0,1,0,0,0,0,0,0,1,0,1
"37",36,"[47]sHoKlHcGjbbdoJlcqAiAAIJEBxcIFmAoHgrHHGJeaxvqByw",4.9,0.8,47,5,0,4,1,0,0,0,0,2,2,3,2,1
"38",37,"[47]sHoKlHcGjbbdoJlcqAiAAIJEBxcIFmAoHgrHHGJeaxvqByw",0.6,0,47,1,1,0,2,0,0,0,0,1,0,1,0,1
"39",38,"[47]sHoKlHcGjbbdoJlcqAiAAIJEBxcIFmAoHgrHHGJeaxvqByw",199,1,47,198,0,198,0,0,0,0,0,94,94,104,104,1
"40",39,"[47]sHoKlHcGjbbdoJlcqAiAAIJEBxcIFmAoHgrHHGJeaxvqByw",120,1,47,119,0,119,0,0,0,0,0,56,56,63,63,1
"41",40,"[47]sHoKlHcGjbbdoJlcqAiAAIJEBxcIFmAoHgrHHGJeaxvqByw",6.9,0.857143,47,7,0,6,1,0,0,0,0,2,2,5,4,1
"42",41,"[47]sHoKlHcGjbbdoJlcqAiAAIJEBxcIFmAoHgrHHGJeaxvqByw",196,1,47,195,0,195,0,0,0,0,0,93,93,102,102,1
"43",42,"[47]sHoKlHcGjbbdoJlcqAiAAIJEBxcIFmAoHgrHHGJeaxvqByw",2.9,0.666667,47,3,0,2,1,0,0,0,0,0,0,3,2,1
"44",43,"[47]sHoKlHcGjbbdoJlcqAiAAIJEBxcIFmAoHgrHHGJeaxvqByw",0.6,0,47,1,1,0,2,0,0,0,0,1,0,1,0,1
"45",44,"[47]sHoKlHcGjbbdoJlcqAiAAIJEBxcIFmAoHgrHHGJeaxvqByw",0.6,0,47,1,1,0,2,0,0,0,0,1,0,1,0,1
"46",45,"[47]sHoKlHcGjbbdoJlcqAiAAIJEBxcIFmAoHgrHHGJeaxvqByw",0.9,0,47,1,0,0,1,0,0,0,0,0,0,1,0,1
"47",46,"[47]sHoKlHcGjbbdoJlcqAiAAIJEBxcIFmAoHgrHHGJeaxvqByw",198,1,47,197,0,197,0,0,0,0,0,95,95,102,102,1
"48",47,"[47]sHoKlHcGjbbdoJlcqAiAAIJEBxcIFmAoHgrHHGJeaxvqByw",0.9,0,47,1,0,0,1,0,0,0,0,0,0,1,0,1
"49",48,"[47]sHoKlHcGjbbdoJlcqAiAAIJEBxcIFmAoHgrHHGJeaxvqByw",3.6,0.75,47,4,1,3,2,0,0,0,0,4,3,1,0,1
"50",49,"[47]sHoKlHcGjbbdoJlcqAiAAIJEBxcIFmAoHgrHHGJeaxvqByw",1.9,0.5,47,2,0,1,1,0,0,0,0,0,0,2,1,1
"51",50,"[47]sHoKlHcGjbbdoJlcqAiAAIJEBxcIFmAoHgrHHGJeaxvqByw",0.9,0,47,1,0,0,1,0,0,0,0,0,0,1,0,1
"52",51,"[47]sHoKlHcGjbbdoJlcqAiAAIJEBxcIFmAoHgrHHGJeaxvqByw",0.9,0,47,1,0,0,1,0,0,0,0,0,0,1,0,1
"53",52,"[47]sHoKlHcGjbbdoJlcqAiAAIJEBxcIFmAoHgrHHGJeaxvqByw",3.6,0.75,47,4,1,3,2,0,0,0,0,3,2,2,1,1
"54",53,"[47]sHoKlHcGjbbdoJlcqAiAAIJEBxcIFmAoHgrHHGJeaxvqByw",0.6,0,47,1,1,0,2,0,0,0,0,1,0,1,0,1
"55",54,"[47]sHoKlHcGjbbdoJlcqAiAAIJEBxcIFmAoHgrHHGJeaxvqByw",151,1,47,150,0,150,0,0,0,0,0,82,82,68,68,1
"56",55,"[47]sHoKlHcGjbbdoJlcqAiAAIJEBxcIFmAoHgrHHGJeaxvqByw",0.9,0,47,1,0,0,1,0,0,0,0,0,0,1,0,1
"57",56,"[47]sHoKlHcGjbbdoJlcqAiAAIJEBxcIFmAoHgrHHGJeaxvqByw",151,1,47,150,0,150,0,0,0,0,0,77,77,73,73,1
"58",57,"[47]sHoKlHcGjbbdoJlcqAiAAIJEBxcIFmAoHgrHHGJeaxvqByw",7.6,0.875,47,8,1,7,2,0,0,0,0,8,7,1,0,1
"59",58,"[47]sHoKlHcGjbbdoJlcqAiAAIJEBxcIFmAoHgrHHGJeaxvqByw",0.6,0,47,1,1,0,2,0,0,0,0,1,0,1,0,1
"60",59,"[47]sHoKlHcGjbbdoJlcqAiAAIJEBxcIFmAoHgrHHGJeaxvqByw",195,1,47,194,0,194,0,0,0,0,0,90,90,104,104,1
"61",60,"[47]sHoKlHcGjbbdoJlcqAiAAIJEBxcIFmAoHgrHHGJeaxvqByw",0.9,0,47,1,0,0,1,0,0,0,0,0,0,1,0,1
"62",61,"[47]sHoKlHcGjbbdoJlcqAiAAIJEBxcIFmAoHgrHHGJeaxvqByw",0.6,0,47,1,1,0,2,0,0,0,0,1,0,1,0,1
"63",62,"[47]sHoKlHcGjbbdoJlcqAiAAIJEBxcIFmAoHgrHHGJeaxvqByw",195,1,47,194,0,194,0,0,0,0,0,101,101,93,93,1
"64",63,"[47]sHoKlHcGjbbdoJlcqAiAAIJEBxcIFmAoHgrHHGJeaxvqByw",197,1,47,196,0,196,0,0,0,0,0,112,112,84,84,1
"65",64,"[47]sHoKlHcGjbbdoJlcqAiAAIJEBxcIFmAoHgrHHGJeaxvqByw",151,1,47,150,0,150,0,0,0,0,0,79,79,71,71,1
"66",65,"[47]sHoKlHcGjbbdoJlcqAiAAIJEBxcIFmAoHgrHHGJeaxvqByw",0.6,0,47,1,1,0,2,0,0,0,0,1,0,1,0,1
"67",66,"[47]sHoKlHcGjbbdoJlcqAiAAIJEBxcIFmAoHgrHHGJeaxvqByw",0.9,0,47,1,0,0,1,0,0,0,0,0,0,1,0,1
"68",67,"[47]sHoKlHcGjbbdoJlcqAiAAIJEBxcIFmAoHgrHHGJeaxvqByw",0.6,0,47,1,1,0,2,0,0,0,0,1,0,1,0,1
"69",68,"[47]sHoKlHcGjbbdoJlcqAiAAIJEBxcIFmAoHgrHHGJeaxvqByw",3.6,0.75,47,4,1,3,2,0,0,0,0,4,3,1,0,1
"70",69,"[47]sHoKlHcGjbbdoJlcqAiAAIJEBxcIFmAoHgrHHGJeaxvqByw",0.9,0,47,1,0,0,1,0,0,0,0,0,0,1,0,1
"71",70,"[47]sHoKlHcGjbbdoJlcqAiAAIJEBxcIFmAoHgrHHGJeaxvqByw",1.6,0.5,47,2,1,1,2,0,0,0,0,2,1,1,0,1
"72",71,"[47]sHoKlHcGjbbdoJlcqAiAAIJEBxcIFmAoHgrHHGJeaxvqByw",0.6,0,47,1,1,0,2,0,0,0,0,1,0,1,0,1
"73",72,"[47]sHoKlHcGjbbdoJlcqAiAAIJEBxcIFmAoHgrHHGJeaxvqByw",0.9,0,47,1,0,0,1,0,0,0,0,0,0,1,0,1
"74",73,"[47]sHoKlHcGjbbdoJlcqAiAAIJEBxcIFmAoHgrHHGJeaxvqByw",152,1,47,151,0,151,0,0,0,0,0,84,84,67,67,1
"75",74,"[47]sHoKlHcGjbbdoJlcqAiAAIJEBxcIFmAoHgrHHGJeaxvqByw",0.9,0,47,1,0,0,1,0,0,0,0,0,0,1,0,1
"76",75,"[47]sHoKlHcGjbbdoJlcqAiAAIJEBxcIFmAoHgrHHGJeaxvqByw",0.9,0,47,1,0,0,1,0,0,0,0,0,0,1,0,1
"77",76,"[47]sHoKlHcGjbbdoJlcqAiAAIJEBxcIFmAoHgrHHGJeaxvqByw",125,1,47,124,0,124,0,0,0,0,0,70,70,54,54,1
"78",77,"[47]sHoKlHcGjbbdoJlcqAiAAIJEBxcIFmAoHgrHHGJeaxvqByw",119,1,47,118,0,118,0,0,0,0,0,65,65,53,53,1
"79",78,"[47]sHoKlHcGjbbdoJlcqAiAAIJEBxcIFmAoHgrHHGJeaxvqByw",151,1,47,150,0,150,0,0,0,0,0,66,66,84,84,1
"80",79,"[47]sHoKlHcGjbbdoJlcqAiAAIJEBxcIFmAoHgrHHGJeaxvqByw",2.6,0.666667,47,3,1,2,2,0,0,0,0,3,2,1,0,1
"81",80,"[47]sHoKlHcGjbbdoJlcqAiAAIJEBxcIFmAoHgrHHGJeaxvqByw",0.6,0,47,1,1,0,2,0,0,0,0,1,0,1,0,1
"82",81,"[47]sHoKlHcGjbbdoJlcqAiAAIJEBxcIFmAoHgrHHGJeaxvqByw",0.6,0,47,1,1,0,2,0,0,0,0,1,0,1,0,1
"83",82,"[47]sHoKlHcGjbbdoJlcqAiAAIJEBxcIFmAoHgrHHGJeaxvqByw",0.6,0,47,1,1,0,2,0,0,0,0,1,0,1,0,1
"84",83,"[47]sHoKlHcGjbbdoJlcqAiAAIJEBxcIFmAoHgrHHGJeaxvqByw",191,1,47,190,0,190,0,0,0,0,0,101,101,89,89,1
"85",84,"[47]sHoKlHcGjbbdoJlcqAiAAIJEBxcIFmAoHgrHHGJeaxvqByw",0.9,0,47,1,0,0,1,0,0,0,0,0,0,1,0,1
"86",85,"[47]sHoKlHcGjbbdoJlcqAiAAIJEBxcIFmAoHgrHHGJeaxvqByw",9.6,0.9,47,10,1,9,2,0,0,0,0,7,6,4,3,1
"87",86,"[47]sHoKlHcGjbbdoJlcqAiAAIJEBxcIFmAoHgrHHGJeaxvqByw",201,1,47,200,0,200,0,0,0,0,0,94,94,106,106,1
"88",87,"[47]sHoKlHcGjbbdoJlcqAiAAIJEBxcIFmAoHgrHHGJeaxvqByw",0.9,0,47,1,0,0,1,0,0,0,0,0,0,1,0,1
"89",88,"[47]sHoKlHcGjbbdoJlcqAiAAIJEBxcIFmAoHgrHHGJeaxvqByw",0.6,0,47,1,1,0,2,0,0,0,0,1,0,1,0,1
"90",89,"[47]sHoKlHcGjbbdoJlcqAiAAIJEBxcIFmAoHgrHHGJeaxvqByw",0.6,0,47,1,1,0,2,0,0,0,0,1,0,1,0,1
"91",90,"[47]sHoKlHcGjbbdoJlcqAiAAIJEBxcIFmAoHgrHHGJeaxvqByw",0.6,0,47,1,1,0,2,0,0,0,0,1,0,1,0,1
"92",91,"[47]sHoKlHcGjbbdoJlcqAiAAIJEBxcIFmAoHgrHHGJeaxvqByw",3.6,0.75,47,4,1,3,2,0,0,0,0,4,3,1,0,1
"93",92,"[47]sHoKlHcGjbbdoJlcqAiAAIJEBxcIFmAoHgrHHGJeaxvqByw",2.9,0.666667,47,3,0,2,1,0,0,0,0,0,0,3,2,1
"94",93,"[47]sHoKlHcGjbbdoJlcqAiAAIJEBxcIFmAoHgrHHGJeaxvqByw",151,1,47,150,0,150,0,0,0,0,0,72,72,78,78,1
"95",94,"[47]sHoKlHcGjbbdoJlcqAiAAIJEBxcIFmAoHgrHHGJeaxvqByw",128,1,47,127,0,127,0,0,0,0,0,66,66,61,61,1
"96",95,"[47]sHoKlHcGjbbdoJlcqAiAAIJEBxcIFmAoHgrHHGJeaxvqByw",151,1,47,150,0,150,0,0,0,0,0,72,72,78,78,1
"97",96,"[47]sHoKlHcGjbbdoJlcqAiAAIJEBxcIFmAoHgrHHGJeaxvqByw",0.6,0,47,1,1,0,2,0,0,0,0,1,0,1,0,1
"98",97,"[47]sHoKlHcGjbbdoJlcqAiAAIJEBxcIFmAoHgrHHGJeaxvqByw",188,1,47,187,0,187,0,0,0,0,0,82,82,105,105,1
"99",98,"[47]sHoKlHcGjbbdoJlcqAiAAIJEBxcIFmAoHgrHHGJeaxvqByw",0.6,0,47,1,1,0,2,0,0,0,0,1,0,1,0,1
"100",99,"[47]sHoKlHcGjbbdoJlcqAiAAIJEBxcIFmAoHgrHHGJeaxvqByw",0.9,0,47,1,0,0,1,0,0,0,0,0,0,1,0,1
"101",0,"[47]pKvccbbEgeHgcjbakHcvgBbibFqyoEfIjaetoJEbGepbbao",72.1,0.96,47,75,3,72,3,3,0,3,3,44,41,31,31,2
"102",1,"[47]pKvccbbEgeHgcjbakHcvgBbibFqyoEfIjaetoJEbGepbbao",83,1,47,82,0,82,0,0,0,0,0,41,41,41,41,2
"103",2,"[47]pKvccbbEgeHgcjbakHcvgBbibFqyoEfIjaetoJEbGepbbao",83,1,47,82,0,82,0,0,0,0,0,40,40,42,42,2
"104",3,"[47]pKvccbbEgeHgcjbakHcvgBbibFqyoEfIjaetoJEbGepbbao",63.1,0.905405,47,74,7,67,7,7,0,7,7,33,31,41,36,2
"105",4,"[47]pKvccbbEgeHgcjbakHcvgBbibFqyoEfIjaetoJEbGepbbao",4.9,0.677966,47,59,19,40,19,19,0,19,19,27,18,32,22,2
"106",5,"[47]pKvccbbEgeHgcjbakHcvgBbibFqyoEfIjaetoJEbGepbbao",81,1,47,80,0,80,0,0,0,0,0,44,44,36,36,2
"107",6,"[47]pKvccbbEgeHgcjbakHcvgBbibFqyoEfIjaetoJEbGepbbao",77.1,0.9625,47,80,3,77,3,3,0,3,3,34,33,46,44,2
"108",7,"[47]pKvccbbEgeHgcjbakHcvgBbibFqyoEfIjaetoJEbGepbbao",64.4,0.917808,47,73,6,67,6,6,0,6,6,38,36,35,31,2
"109",8,"[47]pKvccbbEgeHgcjbakHcvgBbibFqyoEfIjaetoJEbGepbbao",76.4,0.950617,47,81,4,77,4,4,0,4,4,32,30,49,47,2
"110",9,"[47]pKvccbbEgeHgcjbakHcvgBbibFqyoEfIjaetoJEbGepbbao",77.1,0.9625,47,80,3,77,3,3,0,3,3,43,42,37,35,2
"111",10,"[47]pKvccbbEgeHgcjbakHcvgBbibFqyoEfIjaetoJEbGepbbao",78.6,0.975,47,80,2,78,2,2,0,2,2,41,40,39,38,2
"112",11,"[47]pKvccbbEgeHgcjbakHcvgBbibFqyoEfIjaetoJEbGepbbao",85,1,47,84,0,84,0,0,0,0,0,35,35,49,49,2
"113",12,"[47]pKvccbbEgeHgcjbakHcvgBbibFqyoEfIjaetoJEbGepbbao",75.6,0.974026,47,77,2,75,2,2,0,2,2,43,43,34,32,2
"114",13,"[47]pKvccbbEgeHgcjbakHcvgBbibFqyoEfIjaetoJEbGepbbao",67.4,0.921053,47,76,6,70,6,6,0,6,6,39,35,37,35,2
"115",14,"[47]pKvccbbEgeHgcjbakHcvgBbibFqyoEfIjaetoJEbGepbbao",72.4,0.948052,47,77,4,73,4,4,0,4,4,36,34,41,39,2
"116",15,"[47]pKvccbbEgeHgcjbakHcvgBbibFqyoEfIjaetoJEbGepbbao",83,1,47,82,0,82,0,0,0,0,0,40,40,42,42,2
"117",16,"[47]pKvccbbEgeHgcjbakHcvgBbibFqyoEfIjaetoJEbGepbbao",85,1,47,84,0,84,0,0,0,0,0,39,39,45,45,2
"118",17,"[47]pKvccbbEgeHgcjbakHcvgBbibFqyoEfIjaetoJEbGepbbao",43.6,0.826087,47,69,12,57,12,12,0,12,12,31,27,38,30,2
"119",18,"[47]pKvccbbEgeHgcjbakHcvgBbibFqyoEfIjaetoJEbGepbbao",80.1,0.963855,47,83,3,80,3,3,0,3,3,37,37,46,43,2
"120",19,"[47]pKvccbbEgeHgcjbakHcvgBbibFqyoEfIjaetoJEbGepbbao",85,1,47,84,0,84,0,0,0,0,0,38,38,46,46,2
"121",20,"[47]pKvccbbEgeHgcjbakHcvgBbibFqyoEfIjaetoJEbGepbbao",83,1,47,82,0,82,0,0,0,0,0,39,39,43,43,2
"122",21,"[47]pKvccbbEgeHgcjbakHcvgBbibFqyoEfIjaetoJEbGepbbao",77.1,0.9625,47,80,3,77,3,3,0,3,3,41,39,39,38,2
"123",22,"[47]pKvccbbEgeHgcjbakHcvgBbibFqyoEfIjaetoJEbGepbbao",0,0.285714,47,42,30,12,30,30,0,30,30,17,5,25,7,2
"124",23,"[47]pKvccbbEgeHgcjbakHcvgBbibFqyoEfIjaetoJEbGepbbao",76.6,0.974359,47,78,2,76,2,2,0,2,2,45,43,33,33,2
"125",24,"[47]pKvccbbEgeHgcjbakHcvgBbibFqyoEfIjaetoJEbGepbbao",77.1,0.9625,47,80,3,77,3,3,0,3,3,38,35,42,42,2
"126",25,"[47]pKvccbbEgeHgcjbakHcvgBbibFqyoEfIjaetoJEbGepbbao",82,1,47,81,0,81,0,0,0,0,0,44,44,37,37,2
"127",26,"[47]pKvccbbEgeHgcjbakHcvgBbibFqyoEfIjaetoJEbGepbbao",68.5,0.933333,47,75,5,70,5,5,0,5,5,37,35,38,35,2
"128",27,"[47]pKvccbbEgeHgcjbakHcvgBbibFqyoEfIjaetoJEbGepbbao",85,1,47,84,0,84,0,0,0,0,0,38,38,46,46,2
"129",28,"[47]pKvccbbEgeHgcjbakHcvgBbibFqyoEfIjaetoJEbGepbbao",74.1,0.961039,47,77,3,74,3,3,0,3,3,39,39,38,35,2
"130",29,"[47]pKvccbbEgeHgcjbakHcvgBbibFqyoEfIjaetoJEbGepbbao",60.1,0.901408,47,71,7,64,7,7,0,7,7,42,39,29,25,2
"131",30,"[47]pKvccbbEgeHgcjbakHcvgBbibFqyoEfIjaetoJEbGepbbao",49,0.852941,47,68,10,58,10,10,0,10,10,36,30,32,28,2
"132",31,"[47]pKvccbbEgeHgcjbakHcvgBbibFqyoEfIjaetoJEbGepbbao",80.6,0.97561,47,82,2,80,2,2,0,2,2,39,39,43,41,2
"133",32,"[47]pKvccbbEgeHgcjbakHcvgBbibFqyoEfIjaetoJEbGepbbao",69.4,0.945946,47,74,4,70,4,4,0,4,4,43,43,31,27,2
"134",33,"[47]pKvccbbEgeHgcjbakHcvgBbibFqyoEfIjaetoJEbGepbbao",72.4,0.948052,47,77,4,73,4,4,0,4,4,37,37,40,36,2
"135",34,"[47]pKvccbbEgeHgcjbakHcvgBbibFqyoEfIjaetoJEbGepbbao",81,1,47,80,0,80,0,0,0,0,0,46,46,34,34,2
"136",35,"[47]pKvccbbEgeHgcjbakHcvgBbibFqyoEfIjaetoJEbGepbbao",71.4,0.947368,47,76,4,72,4,4,0,4,4,38,34,38,38,2
"137",36,"[47]pKvccbbEgeHgcjbakHcvgBbibFqyoEfIjaetoJEbGepbbao",73.4,0.948718,47,78,4,74,4,4,0,4,4,41,38,37,36,2
"138",37,"[47]pKvccbbEgeHgcjbakHcvgBbibFqyoEfIjaetoJEbGepbbao",80,1,47,79,0,79,0,0,0,0,0,47,47,32,32,2
"139",38,"[47]pKvccbbEgeHgcjbakHcvgBbibFqyoEfIjaetoJEbGepbbao",74.4,0.949367,47,79,4,75,4,4,0,4,4,35,35,44,40,2
"140",39,"[47]pKvccbbEgeHgcjbakHcvgBbibFqyoEfIjaetoJEbGepbbao",72.4,0.948052,47,77,4,73,4,4,0,4,4,40,37,37,36,2
"141",40,"[47]pKvccbbEgeHgcjbakHcvgBbibFqyoEfIjaetoJEbGepbbao",87,1,47,86,0,86,0,0,0,0,0,39,39,47,47,2
"142",41,"[47]pKvccbbEgeHgcjbakHcvgBbibFqyoEfIjaetoJEbGepbbao",0,0.325581,47,43,29,14,29,29,0,29,29,18,8,25,6,2
"143",42,"[47]pKvccbbEgeHgcjbakHcvgBbibFqyoEfIjaetoJEbGepbbao",77.9,0.987179,47,78,1,77,1,1,0,1,1,45,44,33,33,2
"144",43,"[47]pKvccbbEgeHgcjbakHcvgBbibFqyoEfIjaetoJEbGepbbao",76.1,0.962025,47,79,3,76,3,3,0,3,3,35,33,44,43,2
"145",44,"[47]pKvccbbEgeHgcjbakHcvgBbibFqyoEfIjaetoJEbGepbbao",78.6,0.975,47,80,2,78,2,2,0,2,2,41,39,39,39,2
"146",45,"[47]pKvccbbEgeHgcjbakHcvgBbibFqyoEfIjaetoJEbGepbbao",72.4,0.948052,47,77,4,73,4,4,0,4,4,37,37,40,36,2
"147",46,"[47]pKvccbbEgeHgcjbakHcvgBbibFqyoEfIjaetoJEbGepbbao",85,1,47,84,0,84,0,0,0,0,0,35,35,49,49,2
"148",47,"[47]pKvccbbEgeHgcjbakHcvgBbibFqyoEfIjaetoJEbGepbbao",88,1,47,87,0,87,0,0,0,0,0,36,36,51,51,2
"149",48,"[47]pKvccbbEgeHgcjbakHcvgBbibFqyoEfIjaetoJEbGepbbao",0,0.622642,47,53,20,33,20,20,0,20,20,27,17,26,16,2
"150",49,"[47]pKvccbbEgeHgcjbakHcvgBbibFqyoEfIjaetoJEbGepbbao",54.9,0.873239,47,71,9,62,9,9,0,9,9,31,26,40,36,2
"151",50,"[47]pKvccbbEgeHgcjbakHcvgBbibFqyoEfIjaetoJEbGepbbao",83,1,47,82,0,82,0,0,0,0,0,40,40,42,42,2
"152",51,"[47]pKvccbbEgeHgcjbakHcvgBbibFqyoEfIjaetoJEbGepbbao",84,1,47,83,0,83,0,0,0,0,0,39,39,44,44,2
"153",52,"[47]pKvccbbEgeHgcjbakHcvgBbibFqyoEfIjaetoJEbGepbbao",79.6,0.975309,47,81,2,79,2,2,0,2,2,43,41,38,38,2
"154",53,"[47]pKvccbbEgeHgcjbakHcvgBbibFqyoEfIjaetoJEbGepbbao",77.6,0.974684,47,79,2,77,2,2,0,2,2,42,40,37,37,2
"155",54,"[47]pKvccbbEgeHgcjbakHcvgBbibFqyoEfIjaetoJEbGepbbao",67.5,0.932432,47,74,5,69,5,5,0,5,5,38,34,36,35,2
