genome,merit,merit_given,gen,accuracy,door_rooms,exit_rooms,correct_doors,incorrect_doors,correct_exits,incorrect_exits,doors_taken_0,doors_correct_0,doors_taken_1,doors_correct_1,doors_taken_2,doors_correct_2,doors_taken_3,doors_correct_3, seed
"[86]HHiHsyRLsGHsnHGoJqusblwRygyBhgzAcEydxuRtAAIrEhKogjFvjSkLNHHEAyABfMxkkubcSlyQDcioMMMCzm",512,4,2917,1,8,0,8,0,0,0,0,0,7,7,0,0,1,1, 1
"[89]xQNkHMLxuEHNJMGCqHoGntIfuGJJOpqCwhAkxQnjICINFFiLAEBQFtjtSqfrmyhSaezPFSwdtBFwSFORMDlxzqBBM",512,2,2822,1,8,0,8,0,0,0,0,0,8,8,0,0,2,1, 10
"[90]AHSKqPLyjFsAdsvRwRKHNJPIHNqocoqBkLqOCgKlywPxvoLJBRSzuNCpEwtSRjeqECscCxLmRafyOBijmjtjPCnnyA",1.38035e+70,6.12998e+54,9948,0.995726,234,1,233,1,1,0,1,1,68,68,79,78,87,87, 100
"[94]oFgPMNJAHOKPGndqkfLRSILtKixkzgynPEpDbiScgymEEGoCefyKuAAPqguSJrLdFoBniJdoiulsMHNfSzhHMJFtyxfOSu",4096,2,2878,0.923077,13,0,12,1,0,0,0,0,4,4,9,8,0,0, 101
"[72]ftfaaHRKmHNJFGCRiHvvLeoCDksyuCHIzMBuoldPLzRtxdIfOzwPFIBolBEfntftnfMsrONt",524288,2,2879,0.95,20,0,19,1,0,0,0,0,6,6,14,13,0,0, 102
"[94]wOHcyxGHNJHqGqRKCNkPJGPJEMHSGojeSsSIzBJdKiLKuyubcQorQMmgcFLgLHphoLjGnBHPsMvHnxpfEdsFxneeGnSBDd",262144,4,3161,1,17,0,17,0,0,0,0,0,11,11,6,6,0,0, 103
"[76]wGAHOKNJqoPgSaGzjyzbdzmysfewCPgdLsuQPJyxcboLjuloacuBLKJAGSlSibldGSkwmpMyijsJ",1.67772e+07,1,3003,0.96,25,0,24,1,0,0,0,0,10,10,15,14,0,0, 104
"[130]rniFMlpKnPjdryytPsnjprQFfnjwepcxyQcaQnldocdGPwvhHNJNHsMKHlcRqPecoNJNiNenlFfBSNCzbgNbOILiEDGscEzFsAuDrDbymdRQMAcOIDjnrumOFNCbfRQwhr",4.11376e+62,1.4615e+48,9569,0.785124,363,78,285,78,78,0,936,936,963,963,1923,987,936,936, 105
"[148]jcztRNHNJHOLHOLHqIKqeKslQvMlMnaKypEqiyRlMGKFylPdijuCSnsQsjwJIfCofIQIHoQgLAyefqBLdqjapkQFbHwaypbGDupNKOpLdKfxFRgwdbLAzNytQERMwRcKfjlLuMmgCIMnwLCvatJm",1.3938e+42,7.92282e+28,11287,0.732441,299,80,219,80,80,0,80,80,77,77,80,80,142,62, 106
"[101]cvczHSLHPvGqcnmbREamviPNtNRJQQRvdFfiKxguoBKQdzLEspDxqrAJcpwijcJsAODOorlEQhxxlorcjlPGJtaDbcRftRyLhydGJ",131072,1,2835,0.944444,18,0,17,1,0,0,0,0,8,8,0,0,10,9, 107
"[99]vbmqjpmuqoRoKmMFRJtgiCtFwheMevBjfjgFhRFpMOCohuHGdxCaovqntEKIjKMSoIuOivunsDOHbNJSuKHOqMIMLNavbSHoAqq",1.38035e+70,3.09485e+26,7591,0.726562,512,140,372,140,140,0,140,140,128,128,245,105,139,139, 108
"[67]kSdauEEvHNDLHpGNJigqDePlwSNQIKqfqpHSbHSEKwLHFRIpLjzzcIRrDrRngBFnIJk",8.9203e+43,1.20893e+24,10610,0.744108,297,76,221,76,76,0,76,76,72,72,75,75,150,74, 109
"[187]AhgPIfhgOHxgxHMKHNJOqNCILiafdockONmrBljcPaeRebCECbOaBBdldHSqLzmBiefSqMoxfGeGHIyIvHutdyAcwQoidOBnsQiOMfMcgGslPoPKCeKQupwbFpDIJfrciqokncwwRDiEAzeFyNfzveMlsgqfcMlERutpfCKMjnRqgSKBScliwIcsOKO",2.03704e+90,2.03704e+90,8935,0.759941,679,163,516,163,163,0,163,163,182,182,334,171,163,163, 11
