"","trial_number","genome","merit","accuracy","genome_length","door_rooms","exit_rooms","correct_doors","incorrect_doors","correct_exits","incorrect_exits","doors_taken_0","doors_correct_0","doors_taken_1","doors_correct_1","doors_taken_2","doors_correct_2","doors_taken_3","doors_correct_3","seed"
"1",0,"[95]sbChyoiasHADJdoabCknywlsKldqcAqIDzqdHcoLGqJCIdedEzudwczevkxLIAwrAyrgyctlEkBIsCJLJzaGylILvutbvun",4,0.8,95,5,0,4,1,0,0,0,0,3,3,0,0,2,1,1
"2",1,"[95]sbChyoiasHADJdoabCknywlsKldqcAqIDzqdHcoLGqJCIdedEzudwczevkxLIAwrAyrgyctlEkBIsCJLJzaGylILvutbvun",0,0,95,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1
"3",2,"[95]sbChyoiasHADJdoabCknywlsKldqcAqIDzqdHcoLGqJCIdedEzudwczevkxLIAwrAyrgyctlEkBIsCJLJzaGylILvutbvun",0,0,95,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1
"4",3,"[95]sbChyoiasHADJdoabCknywlsKldqcAqIDzqdHcoLGqJCIdedEzudwczevkxLIAwrAyrgyctlEkBIsCJLJzaGylILvutbvun",1,0.5,95,2,0,1,1,0,0,0,0,0,0,0,0,2,1,1
"5",4,"[95]sbChyoiasHADJdoabCknywlsKldqcAqIDzqdHcoLGqJCIdedEzudwczevkxLIAwrAyrgyctlEkBIsCJLJzaGylILvutbvun",1,0.5,95,2,0,1,1,0,0,0,0,1,1,0,0,1,0,1
"6",5,"[95]sbChyoiasHADJdoabCknywlsKldqcAqIDzqdHcoLGqJCIdedEzudwczevkxLIAwrAyrgyctlEkBIsCJLJzaGylILvutbvun",3,0.75,95,4,0,3,1,0,0,0,0,0,0,0,0,4,3,1
"7",6,"[95]sbChyoiasHADJdoabCknywlsKldqcAqIDzqdHcoLGqJCIdedEzudwczevkxLIAwrAyrgyctlEkBIsCJLJzaGylILvutbvun",23,0.958333,95,24,0,23,1,0,0,0,0,8,8,0,0,16,15,1
"8",7,"[95]sbChyoiasHADJdoabCknywlsKldqcAqIDzqdHcoLGqJCIdedEzudwczevkxLIAwrAyrgyctlEkBIsCJLJzaGylILvutbvun",0,0,95,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1
"9",8,"[95]sbChyoiasHADJdoabCknywlsKldqcAqIDzqdHcoLGqJCIdedEzudwczevkxLIAwrAyrgyctlEkBIsCJLJzaGylILvutbvun",0,0,95,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1
"10",9,"[95]sbChyoiasHADJdoabCknywlsKldqcAqIDzqdHcoLGqJCIdedEzudwczevkxLIAwrAyrgyctlEkBIsCJLJzaGylILvutbvun",0,0,95,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1
"11",10,"[95]sbChyoiasHADJdoabCknywlsKldqcAqIDzqdHcoLGqJCIdedEzudwczevkxLIAwrAyrgyctlEkBIsCJLJzaGylILvutbvun",1,0.5,95,2,0,1,1,0,0,0,0,1,1,0,0,1,0,1
"12",11,"[95]sbChyoiasHADJdoabCknywlsKldqcAqIDzqdHcoLGqJCIdedEzudwczevkxLIAwrAyrgyctlEkBIsCJLJzaGylILvutbvun",8,0.888889,95,9,0,8,1,0,0,0,0,5,5,0,0,4,3,1
"13",12,"[95]sbChyoiasHADJdoabCknywlsKldqcAqIDzqdHcoLGqJCIdedEzudwczevkxLIAwrAyrgyctlEkBIsCJLJzaGylILvutbvun",0,0,95,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1
"14",13,"[95]sbChyoiasHADJdoabCknywlsKldqcAqIDzqdHcoLGqJCIdedEzudwczevkxLIAwrAyrgyctlEkBIsCJLJzaGylILvutbvun",9,0.9,95,10,0,9,1,0,0,0,0,8,8,0,0,2,1,1
"15",14,"[95]sbChyoiasHADJdoabCknywlsKldqcAqIDzqdHcoLGqJCIdedEzudwczevkxLIAwrAyrgyctlEkBIsCJLJzaGylILvutbvun",4,0.8,95,5,0,4,1,0,0,0,0,2,2,0,0,3,2,1
"16",15,"[95]sbChyoiasHADJdoabCknywlsKldqcAqIDzqdHcoLGqJCIdedEzudwczevkxLIAwrAyrgyctlEkBIsCJLJzaGylILvutbvun",1,0.5,95,2,0,1,1,0,0,0,0,0,0,0,0,2,1,1
"17",16,"[95]sbChyoiasHADJdoabCknywlsKldqcAqIDzqdHcoLGqJCIdedEzudwczevkxLIAwrAyrgyctlEkBIsCJLJzaGylILvutbvun",0,0,95,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1
"18",17,"[95]sbChyoiasHADJdoabCknywlsKldqcAqIDzqdHcoLGqJCIdedEzudwczevkxLIAwrAyrgyctlEkBIsCJLJzaGylILvutbvun",8,0.888889,95,9,0,8,1,0,0,0,0,3,3,0,0,6,5,1
"19",18,"[95]sbChyoiasHADJdoabCknywlsKldqcAqIDzqdHcoLGqJCIdedEzudwczevkxLIAwrAyrgyctlEkBIsCJLJzaGylILvutbvun",2,0.666667,95,3,0,2,1,0,0,0,0,0,0,0,0,3,2,1
"20",19,"[95]sbChyoiasHADJdoabCknywlsKldqcAqIDzqdHcoLGqJCIdedEzudwczevkxLIAwrAyrgyctlEkBIsCJLJzaGylILvutbvun",2,0.666667,95,3,0,2,1,0,0,0,0,0,0,0,0,3,2,1
"21",20,"[95]sbChyoiasHADJdoabCknywlsKldqcAqIDzqdHcoLGqJCIdedEzudwczevkxLIAwrAyrgyctlEkBIsCJLJzaGylILvutbvun",1,0.5,95,2,0,1,1,0,0,0,0,0,0,0,0,2,1,1
"22",21,"[95]sbChyoiasHADJdoabCknywlsKldqcAqIDzqdHcoLGqJCIdedEzudwczevkxLIAwrAyrgyctlEkBIsCJLJzaGylILvutbvun",2,0.666667,95,3,0,2,1,0,0,0,0,2,2,0,0,1,0,1
"23",22,"[95]sbChyoiasHADJdoabCknywlsKldqcAqIDzqdHcoLGqJCIdedEzudwczevkxLIAwrAyrgyctlEkBIsCJLJzaGylILvutbvun",3,0.75,95,4,0,3,1,0,0,0,0,1,1,0,0,3,2,1
"24",23,"[95]sbChyoiasHADJdoabCknywlsKldqcAqIDzqdHcoLGqJCIdedEzudwczevkxLIAwrAyrgyctlEkBIsCJLJzaGylILvutbvun",2,0.666667,95,3,0,2,1,0,0,0,0,0,0,0,0,3,2,1
"25",24,"[95]sbChyoiasHADJdoabCknywlsKldqcAqIDzqdHcoLGqJCIdedEzudwczevkxLIAwrAyrgyctlEkBIsCJLJzaGylILvutbvun",4,0.8,95,5,0,4,1,0,0,0,0,1,1,0,0,4,3,1
"26",25,"[95]sbChyoiasHADJdoabCknywlsKldqcAqIDzqdHcoLGqJCIdedEzudwczevkxLIAwrAyrgyctlEkBIsCJLJzaGylILvutbvun",3,0.75,95,4,0,3,1,0,0,0,0,0,0,0,0,4,3,1
"27",26,"[95]sbChyoiasHADJdoabCknywlsKldqcAqIDzqdHcoLGqJCIdedEzudwczevkxLIAwrAyrgyctlEkBIsCJLJzaGylILvutbvun",0,0,95,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1
"28",27,"[95]sbChyoiasHADJdoabCknywlsKldqcAqIDzqdHcoLGqJCIdedEzudwczevkxLIAwrAyrgyctlEkBIsCJLJzaGylILvutbvun",5,0.833333,95,6,0,5,1,0,0,0,0,4,4,0,0,2,1,1
