"","trial_number","genome","merit","accuracy","genome_length","door_rooms","exit_rooms","correct_doors","incorrect_doors","correct_exits","incorrect_exits","doors_taken_0","doors_correct_0","doors_taken_1","doors_correct_1","doors_taken_2","doors_correct_2","doors_taken_3","doors_correct_3","seed"
"1",0,"[105]jSCJiHJtOwAMqLHLtuptBHMlmtvQakiuRbeKHbMPaJleHqIdMOmNzRCmgLHQCOGCjcnDpgslOyuCqmmmOnBKwBtrQkPOuFhObwqSwmbRI",18726700000,0.843137,105,153,24,129,24,24,0,24,24,79,79,50,26,24,24,1
"2",1,"[105]jSCJiHJtOwAMqLHLtuptBHMlmtvQakiuRbeKHbMPaJleHqIdMOmNzRCmgLHQCOGCjcnDpgslOyuCqmmmOnBKwBtrQkPOuFhObwqSwmbRI",23408400000,0.868056,105,144,19,125,19,19,0,19,19,85,85,40,21,19,19,1
"3",2,"[105]jSCJiHJtOwAMqLHLtuptBHMlmtvQakiuRbeKHbMPaJleHqIdMOmNzRCmgLHQCOGCjcnDpgslOyuCqmmmOnBKwBtrQkPOuFhObwqSwmbRI",527110000,0.839695,105,131,21,110,21,21,0,21,21,71,71,39,18,21,21,1
"4",3,"[105]jSCJiHJtOwAMqLHLtuptBHMlmtvQakiuRbeKHbMPaJleHqIdMOmNzRCmgLHQCOGCjcnDpgslOyuCqmmmOnBKwBtrQkPOuFhObwqSwmbRI",23408400000,0.863014,105,146,20,126,20,20,0,20,20,84,84,42,22,20,20,1
"5",4,"[105]jSCJiHJtOwAMqLHLtuptBHMlmtvQakiuRbeKHbMPaJleHqIdMOmNzRCmgLHQCOGCjcnDpgslOyuCqmmmOnBKwBtrQkPOuFhObwqSwmbRI",527110000,0.839695,105,131,21,110,21,21,0,21,21,71,71,39,18,21,21,1
"6",5,"[105]jSCJiHJtOwAMqLHLtuptBHMlmtvQakiuRbeKHbMPaJleHqIdMOmNzRCmgLHQCOGCjcnDpgslOyuCqmmmOnBKwBtrQkPOuFhObwqSwmbRI",527110000,0.839695,105,131,21,110,21,21,0,21,21,71,71,39,18,21,21,1
"7",6,"[105]jSCJiHJtOwAMqLHLtuptBHMlmtvQakiuRbeKHbMPaJleHqIdMOmNzRCmgLHQCOGCjcnDpgslOyuCqmmmOnBKwBtrQkPOuFhObwqSwmbRI",29260500000,0.845161,105,155,24,131,24,24,0,24,24,81,81,50,26,24,24,1
"8",7,"[105]jSCJiHJtOwAMqLHLtuptBHMlmtvQakiuRbeKHbMPaJleHqIdMOmNzRCmgLHQCOGCjcnDpgslOyuCqmmmOnBKwBtrQkPOuFhObwqSwmbRI",45719500000,0.870748,105,147,19,128,19,19,0,19,19,86,86,42,23,19,19,1
"9",8,"[105]jSCJiHJtOwAMqLHLtuptBHMlmtvQakiuRbeKHbMPaJleHqIdMOmNzRCmgLHQCOGCjcnDpgslOyuCqmmmOnBKwBtrQkPOuFhObwqSwmbRI",36575600000,0.841772,105,158,25,133,25,25,0,25,25,82,82,51,26,25,25,1
"10",9,"[105]jSCJiHJtOwAMqLHLtuptBHMlmtvQakiuRbeKHbMPaJleHqIdMOmNzRCmgLHQCOGCjcnDpgslOyuCqmmmOnBKwBtrQkPOuFhObwqSwmbRI",9588070000,0.84,105,150,24,126,24,24,0,24,24,78,78,48,24,24,24,1
"11",10,"[105]jSCJiHJtOwAMqLHLtuptBHMlmtvQakiuRbeKHbMPaJleHqIdMOmNzRCmgLHQCOGCjcnDpgslOyuCqmmmOnBKwBtrQkPOuFhObwqSwmbRI",45719500000,0.838509,105,161,26,135,26,26,0,26,26,83,83,52,26,26,26,1
